date,gpu_ret,gpu_ret_n,gpu_act_n,gpu_in_n,gpu_out_n,gpu_match_n,gpu_in_sh,gpu_out_sh,gpu_match_sh,gpu_med_px,gpu_logp_iqr,gpu_px_cv,gpu_ret_iqr,gpu_ret_abs,gpu_high_sh,gpu_mid_sh,gpu_low_sh,gpu_vram_avg,gpu_vram_hi_sh,cpu_ret,cpu_ret_n,cpu_act_n,cpu_in_n,cpu_out_n,cpu_match_n,cpu_in_sh,cpu_out_sh,cpu_match_sh,cpu_med_px,cpu_logp_iqr,cpu_px_cv,cpu_ret_iqr,cpu_ret_abs,cpu_amd_sh,cpu_intel_sh,cpu_box_sh,cpu_bulk_sh,cpu_imp_sh,ram_ret,ram_ret_n,ram_act_n,ram_in_n,ram_out_n,ram_match_n,ram_in_sh,ram_out_sh,ram_match_sh,ram_med_px,ram_logp_iqr,ram_px_cv,ram_ret_iqr,ram_ret_abs,ram_ddr5_sh,ram_cap_avg,ram_spd_avg,ram_cap_hi_sh
2024-05-12,0.0006126049351804058,667,768,24,27,744,0.03125,0.03501945525291829,0.96875,907165.0,0.9738345978501979,0.7322871596683291,0.00017040388165723286,7.0574485970809064e-06,0.5182291666666666,0.3997395833333333,0.08203125,11.9609375,0.5846354166666666,0.0005006047730786182,148,171,5,7,166,0.029239766081871343,0.04046242774566474,0.9707602339181286,405910.0,1.040297704813332,1.9732516328643215,0.0003993087957563368,0.00011240752921803931,0.3684210526315789,0.631578947368421,0.8187134502923976,0.631578947368421,0.5730994152046783,-0.0011858774380771756,693,990,218,172,772,0.2202020202020202,0.18220338983050846,0.7797979797979798,112843.5,1.5350656975622403,1.1779206075727455,0.001861370422100439,0.00020144432201529838,0.3202020202020202,29.08080808080808,3995.4727272727273,0.5131313131313131
2024-05-19,-0.001079817333526666,663,758,21,31,737,0.027704485488126648,0.040364583333333336,0.9722955145118733,900640.0,0.9885185093053401,0.7231361595620251,0.0007666489404005716,4.391261390601642e-05,0.5224274406332454,0.3970976253298153,0.08047493403693931,11.977572559366754,0.5857519788918206,-0.0018316731189174141,145,176,12,7,164,0.06818181818181818,0.04093567251461988,0.9318181818181818,406200.0,1.0861292617586198,2.0041052918600273,0.0004964165886600647,6.41033212325226e-05,0.375,0.625,0.8068181818181818,0.625,0.5454545454545454,0.0009069957027287042,698,903,127,214,776,0.1406423034330011,0.21616161616161617,0.8593576965669989,113450.0,1.4752969159012252,1.2199996566920859,0.0011548721806988738,7.585950318933499e-05,0.33111849390919157,29.636766334440754,4032.110741971207,0.5182724252491694
2024-05-26,-0.0014252757375653846,664,767,26,17,741,0.03389830508474576,0.022427440633245383,0.9661016949152542,908100.0,1.0008799977553071,0.7442320464657907,0.0014185988118367021,7.353265588605495e-05,0.5215123859191656,0.39504563233376794,0.08344198174706649,11.985658409387224,0.5867014341590613,-0.005268746217301978,145,172,8,12,164,0.046511627906976744,0.06818181818181818,0.9534883720930233,387310.0,1.113817721950447,2.0099850689683736,0.014781177546973723,0.0017965287637471405,0.37790697674418605,0.622093023255814,0.813953488372093,0.627906976744186,0.5465116279069767,-0.001880328896080038,675,977,223,149,754,0.22824974411463664,0.16500553709856036,0.7717502558853634,114610.0,1.5354438939013786,1.1857829106301048,0.003796802197213456,0.00022256987613200607,0.35516888433981575,29.656090071647903,4091.7666325486184,0.5209825997952917
2024-06-02,-0.0015981074351824934,658,764,29,32,735,0.03795811518324607,0.041720990873533245,0.9620418848167539,898680.0,0.9959593075605913,0.7372320984959289,0.001398844548871736,8.514831016093183e-05,0.5196335078534031,0.39528795811518325,0.08507853403141362,11.925392670157068,0.5837696335078534,-0.005096096415661711,149,173,6,5,167,0.03468208092485549,0.029069767441860465,0.9653179190751445,387990.0,1.1163741303932095,2.0125711160696413,0.00889651309517081,0.0007231148485828953,0.3699421965317919,0.630057803468208,0.8092485549132948,0.6242774566473989,0.5433526011560693,-0.0023531025389362577,704,974,188,191,786,0.19301848049281314,0.195496417604913,0.8069815195071869,113232.5,1.5401937159024754,1.1917148050203037,0.003224856263346343,0.00025810856661223625,0.351129363449692,29.546201232032853,4083.8377823408623,0.5174537987679672
2024-06-09,-0.0020377322181679234,656,761,28,31,733,0.03679369250985545,0.04057591623036649,0.9632063074901446,896510.0,0.9833477882911179,0.729095230358031,0.0030370765811049694,0.00013727401287333407,0.519053876478318,0.39947437582128775,0.08147174770039421,11.95137976346912,0.5886990801576872,0.0036266217650564774,146,171,7,9,164,0.04093567251461988,0.05202312138728324,0.9590643274853801,387990.0,1.1184191287768375,2.0288913412368728,0.0013089062783304684,0.0008657532872051732,0.3742690058479532,0.6257309941520468,0.8011695906432749,0.6257309941520468,0.5555555555555556,-0.002496098232671481,694,926,154,202,772,0.16630669546436286,0.20739219712525667,0.8336933045356372,113510.0,1.5033934018215547,1.2943268037992677,0.0028758259211514314,0.00015275271672354762,0.36393088552915764,30.002159827213823,4132.107991360691,0.521598272138229
2024-06-16,-0.0003430156027606092,660,761,25,25,736,0.0328515111695138,0.0328515111695138,0.9671484888304862,896510.0,0.9756794156491058,0.7321223661361588,0.0004226906118374174,1.2689235178164893e-05,0.5164257555847569,0.4021024967148489,0.08147174770039421,11.95400788436268,0.5860709592641261,-0.0030563793408595968,148,173,8,6,165,0.046242774566473986,0.03508771929824561,0.953757225433526,398380.0,1.1044648802930706,2.014925679037562,0.00372968152254316,0.0007646437083401736,0.37572254335260113,0.6242774566473989,0.8034682080924855,0.630057803468208,0.5664739884393064,-0.000840704575507018,674,1004,253,175,751,0.25199203187250996,0.18898488120950324,0.74800796812749,115590.0,1.5066081043293895,1.2650941250349959,0.001044077042310576,3.597316402270678e-05,0.3715139442231076,30.34860557768924,4141.892430278885,0.5338645418326693
2024-06-23,0.0014922901342778628,666,763,22,20,741,0.028833551769331587,0.026281208935611037,0.9711664482306684,890890.0,0.9744672411443247,0.7092594839448393,7.096560536545837e-05,2.5439143211514192e-05,0.5124508519003932,0.40498034076015726,0.08256880733944955,11.883355176933158,0.5858453473132372,0.0035696524545059754,146,221,55,7,166,0.248868778280543,0.04046242774566474,0.751131221719457,387990.0,1.103996226811132,2.07963091010913,0.0013168948465218655,0.0006583663451875665,0.33031674208144796,0.669683257918552,0.8280542986425339,0.6832579185520362,0.5701357466063348,0.0008841555017543894,760,1503,657,158,846,0.437125748502994,0.15737051792828685,0.562874251497006,139870.0,1.3588022435954539,1.216907208501335,3.7313502456726155e-06,0.0,0.42847638057218895,30.465735196274117,4375.626746506986,0.5535595475715236
2024-06-30,0.00025506836278587307,669,769,24,18,745,0.031209362808842653,0.023591087811271297,0.9687906371911573,889030.0,0.9796195830662686,0.7100810582171418,9.923445428405842e-05,0.0,0.5084525357607282,0.4044213263979194,0.08712613784135241,11.81664499349805,0.5786736020806242,0.0028178225272856945,184,207,1,15,206,0.004830917874396135,0.06787330316742081,0.9951690821256038,404680.0,1.1144720315596999,2.080730470669799,0.0037428157508050397,0.0009373709009956599,0.3333333333333333,0.6666666666666666,0.8405797101449275,0.6714975845410628,0.5603864734299517,5.5016553834403045e-05,1152,1480,195,218,1285,0.13175675675675674,0.14504324683965403,0.8682432432432432,136395.0,1.355948797845599,1.2343002697880494,5.0935948056718416e-05,0.0,0.425,30.028378378378378,4370.246621621622,0.547972972972973
2024-07-07,-0.002469575737334918,669,763,18,24,745,0.023591087811271297,0.031209362808842653,0.9764089121887287,884940.0,0.9502745539506208,0.7054247774145391,0.004784921411191689,5.830818791352499e-06,0.5072083879423329,0.41284403669724773,0.0799475753604194,11.830930537352556,0.5766710353866317,-0.0006174303482507381,181,204,2,5,202,0.00980392156862745,0.024154589371980676,0.9901960784313726,406035.0,1.1201145228071887,2.0757214081303474,0.0006491345785271108,0.0,0.3333333333333333,0.6666666666666666,0.8431372549019608,0.6617647058823529,0.5637254901960784,-0.0017687258990757787,1116,1429,184,235,1245,0.12876137158852344,0.15878378378378377,0.8712386284114766,143650.0,1.3685765085722021,1.222399743834507,0.0009620588800469676,0.0,0.4331700489853044,30.268719384184745,4385.372988103569,0.549335199440168
2024-07-14,0.0006238310994871629,670,766,19,16,747,0.024804177545691905,0.020969855832241154,0.9751958224543081,895990.0,0.9511564149864355,0.7062515294612005,2.024635828501431e-05,0.0,0.5026109660574413,0.4164490861618799,0.08093994778067885,11.76892950391645,0.5718015665796344,0.0012314577829501115,181,204,2,2,202,0.00980392156862745,0.00980392156862745,0.9901960784313726,407610.0,1.1157277396341314,2.0756084389868663,0.0011894676256081205,0.0006172243179642933,0.3333333333333333,0.6666666666666666,0.8431372549019608,0.6715686274509803,0.553921568627451,0.0005413374163337376,1117,1437,196,188,1241,0.13639526791927628,0.13156053184044786,0.8636047320807237,144000.0,1.3280254529959148,1.2163344434487209,0.0,0.0,0.43702157272094644,30.39805149617258,4400.578983994433,0.5546276965901183
2024-07-21,0.0003341364029832543,669,765,18,19,747,0.023529411764705882,0.024804177545691905,0.9764705882352941,889300.0,0.9741936913876419,0.7112179475726094,7.23591901481413e-05,0.0,0.5071895424836601,0.4117647058823529,0.08104575163398693,11.763398692810458,0.5764705882352941,0.0016190569427103692,181,205,3,2,202,0.014634146341463415,0.00980392156862745,0.9853658536585366,413580.0,1.1380726455783439,2.05581336574787,0.004163938771964748,0.001178349250185562,0.32682926829268294,0.6731707317073171,0.8341463414634146,0.6731707317073171,0.5560975609756098,-0.0013331763040821995,1140,1484,216,169,1268,0.14555256064690028,0.11760612386917188,0.8544474393530997,139000.0,1.357071299824634,1.231972605593441,0.0,0.0,0.42452830188679247,30.446091644204852,4365.700134770889,0.5491913746630728
2024-07-28,0.002546982257458081,674,773,21,13,752,0.027166882276843468,0.01699346405228758,0.9728331177231565,887880.0,0.9562703610668368,0.7040759708213994,5.5641885182033946e-05,0.0,0.5032341526520052,0.4152652005174644,0.0815006468305304,11.721862871927556,0.5705045278137129,-0.0023982811042188227,181,209,6,2,203,0.028708133971291867,0.00975609756097561,0.9712918660287081,420050.0,1.1529811785892328,2.0823228789649666,0.0009495451649916831,0.000251547528511864,0.32057416267942584,0.6794258373205742,0.8181818181818182,0.6746411483253588,0.5598086124401914,7.020137984481881e-05,1164,1507,209,186,1298,0.1386861313868613,0.12533692722371967,0.8613138686131386,137000.0,1.3502350392050069,1.235052770023024,0.0,0.0,0.44591904445919045,30.29462508294625,4404.886529528865,0.5514266755142667
2024-08-04,0.0021483515563459205,651,751,22,44,729,0.02929427430093209,0.056921086675291076,0.9707057256990679,904900.0,0.9635176425249661,0.7100354860074932,3.6734656397641174e-05,1.0362855380918745e-05,0.4966711051930759,0.42609853528628494,0.07723035952063914,11.655126498002662,0.5659121171770972,0.0019553757544536784,180,207,8,10,199,0.03864734299516908,0.04784688995215311,0.961352657004831,417550.0,1.1683328382391593,2.224558280106281,0.0017833542279994674,0.0013138973144251054,0.32367149758454106,0.6763285024154589,0.8019323671497585,0.6618357487922706,0.5603864734299517,-5.457091387664623e-05,1096,1454,233,286,1221,0.16024759284731774,0.1897810218978102,0.8397524071526823,139000.0,1.3604294199187912,1.2379181879515448,0.0,0.0,0.4449793672627235,30.397524071526824,4415.430536451169,0.5550206327372765
2024-08-11,0.00036004752559012465,663,750,12,13,738,0.016,0.017310252996005325,0.984,888440.0,0.9665397669696958,0.7215630994218676,2.211406546548389e-05,0.0,0.492,0.43066666666666664,0.07733333333333334,11.593333333333334,0.5586666666666666,-0.0015206390062077182,181,207,5,5,202,0.024154589371980676,0.024154589371980676,0.9758454106280193,419930.0,1.1417548459104108,2.247029268580798,0.0015449058254350945,0.0004852752688258022,0.3333333333333333,0.6666666666666666,0.8067632850241546,0.6473429951690821,0.5507246376811594,-0.001484433920550936,1097,1466,244,232,1222,0.1664392905866303,0.15955983493810177,0.8335607094133697,137990.0,1.376645435186136,1.2589434945560911,0.0,0.0,0.43519781718963163,30.257844474761256,4375.276944065485,0.5511596180081856
2024-08-18,0.00033141461247179527,646,731,12,31,719,0.016415868673050615,0.04133333333333333,0.9835841313269493,884970.0,0.9587871311031115,0.78087912769127,0.00018329382453607934,0.0,0.49658002735978113,0.42818057455540354,0.07523939808481532,11.656634746922025,0.5649794801641587,-0.002254771422267076,181,211,10,6,201,0.04739336492890995,0.028985507246376812,0.95260663507109,417550.0,1.1332971169616002,2.2604838617201195,0.0016795749026279339,0.0003289960714649709,0.3459715639810427,0.6540284360189573,0.8056872037914692,0.6492890995260664,0.5308056872037915,0.00024149334903856526,1109,1422,187,231,1235,0.13150492264416316,0.15757162346521145,0.8684950773558369,139000.0,1.3785278596934436,1.251250557095984,0.0,0.0,0.44866385372714485,30.60056258790436,4411.932489451477,0.5576652601969058
2024-08-25,0.0013690625067079153,643,745,29,15,716,0.038926174496644296,0.02051983584131327,0.9610738255033557,896320.0,0.9656453475402582,0.7303044499939093,0.00024388166979294468,2.585463460036408e-05,0.5020134228187919,0.42416107382550333,0.0738255033557047,11.684563758389261,0.5651006711409396,0.0003807230783203538,188,211,2,2,209,0.009478672985781991,0.009478672985781991,0.990521327014218,433380.0,1.1148339231989937,2.2423044237079757,0.0012185531744552947,0.0008888304235945554,0.3459715639810427,0.6540284360189573,0.8056872037914692,0.6445497630331753,0.5355450236966824,-0.0006515598078883875,1082,1419,215,218,1204,0.15151515151515152,0.15330520393811534,0.8484848484848485,137000.0,1.3660572200603625,1.298728721083847,0.0,0.0,0.452431289640592,30.397463002114165,4417.360112755461,0.5539112050739958
2024-09-01,-0.0037445417812658186,654,743,18,20,725,0.024226110363391656,0.026845637583892617,0.9757738896366084,900540.0,0.959777617040201,0.7329306870353828,0.00812775352916617,0.000133808450494044,0.4993270524899058,0.42799461641991926,0.07267833109017496,11.681022880215343,0.5639300134589502,-0.009413373607033888,186,209,1,3,208,0.004784688995215311,0.014218009478672985,0.9952153110047847,426250.0,1.136939151775028,2.2608297598686518,0.017760154484234292,0.0051267202569285075,0.3492822966507177,0.6507177033492823,0.8181818181818182,0.6411483253588517,0.5406698564593302,-0.0021184540235154804,1105,1445,215,189,1230,0.14878892733564014,0.1331923890063425,0.8512110726643599,139000.0,1.372933379200827,1.339093560679056,0.0008296231834159506,0.0,0.4470588235294118,30.960553633217994,4409.388235294117,0.5619377162629757
2024-09-08,-0.0005201590059351972,649,741,20,22,721,0.02699055330634278,0.029609690444145357,0.9730094466936572,898305.0,0.9818827309722593,0.7443847463796576,0.0004312833528867799,6.606983584056536e-05,0.5020242914979757,0.42780026990553305,0.07017543859649122,11.720647773279353,0.562753036437247,-0.0011562714324036864,184,210,3,2,207,0.014285714285714285,0.009569377990430622,0.9857142857142858,427410.0,1.1746344996621492,2.276182669527462,0.002155395965617757,0.0015280621598545707,0.3476190476190476,0.6523809523809524,0.8142857142857143,0.6476190476190476,0.5333333333333333,-0.0023315891922053946,1090,1432,218,231,1214,0.15223463687150837,0.15986159169550174,0.8477653631284916,134665.0,1.4170583198852462,1.3901990897542005,0.001482573227102879,0.0,0.45251396648044695,30.47905027932961,4414.92248603352,0.5537709497206704
2024-09-15,0.0008792655551979514,650,739,15,17,724,0.02029769959404601,0.022941970310391364,0.979702300405954,887040.0,0.9842405569716739,0.7597649253881061,0.0002153435382106217,3.026711350972988e-05,0.4912043301759134,0.435723951285521,0.07307171853856563,11.571041948579161,0.550744248985115,0.0005200445162088049,184,210,3,3,207,0.014285714285714285,0.014285714285714285,0.9857142857142858,429720.0,1.191204541978058,2.2609523425654494,0.0018902358236321248,0.0009714830046174683,0.34285714285714286,0.6571428571428571,0.8047619047619048,0.6476190476190476,0.5380952380952381,-0.003182777625532572,1094,1415,198,215,1217,0.13992932862190813,0.15013966480446927,0.8600706713780919,134020.0,1.3932490574809204,1.3992229425169167,0.003971871171124519,0.0,0.4565371024734982,30.37314487632509,4417.973851590106,0.5512367491166078
2024-09-22,0.002221483120760075,652,733,7,13,726,0.009549795361527967,0.017591339648173207,0.990450204638472,887990.0,0.9790107124231398,0.7668698580421925,0.00011873236138004728,0.0,0.4870395634379263,0.4406548431105048,0.0723055934515689,11.567530695770804,0.5497953615279673,0.008895654595767013,183,208,2,4,206,0.009615384615384616,0.01904761904761905,0.9903846153846154,427745.0,1.1708975948901497,2.2958174397467923,0.018116883204512657,0.00019728027288756778,0.34615384615384615,0.6538461538461539,0.8125,0.6490384615384616,0.5384615384615384,0.0007933156278352824,1125,1452,199,162,1253,0.13705234159779614,0.11448763250883393,0.8629476584022039,135635.0,1.4169124695629502,1.381778549564317,0.0,0.0,0.4476584022038568,30.71763085399449,4408.37741046832,0.5557851239669421
2024-09-29,-1.8423936973217922e-05,646,734,16,15,718,0.021798365122615803,0.020463847203274217,0.9782016348773842,888680.0,0.9704379628355504,0.7630839210836813,9.240863103165964e-05,5.9682819646411644e-06,0.4904632152588556,0.43869209809264303,0.07084468664850137,11.611716621253406,0.5544959128065395,0.0016139360787972483,184,208,4,4,204,0.019230769230769232,0.019230769230769232,0.9807692307692307,428460.0,1.1710351563562735,2.285331548429826,0.0015854745144827653,0.00043589753713302315,0.34615384615384615,0.6538461538461539,0.8076923076923077,0.6538461538461539,0.5384615384615384,-0.0008661340856718927,1135,1447,184,189,1263,0.1271596406357982,0.13016528925619836,0.8728403593642018,129990.0,1.4234674763346753,1.3566352561578738,0.0007657782248147171,3.2520853999074006e-05,0.44229440221147204,30.140981340704908,4391.357290946787,0.5494125777470629
2024-10-06,-0.0011162359715805204,649,734,10,10,724,0.013623978201634877,0.013623978201634877,0.9863760217983651,889355.0,0.9816182883374669,0.7649315462226964,0.00033353959446902337,5.969249904147489e-06,0.4904632152588556,0.43869209809264303,0.07084468664850137,11.660762942779291,0.5599455040871935,-0.009194451625083694,183,208,3,3,205,0.014423076923076924,0.014423076923076924,0.9855769230769231,424195.0,1.1547495830845467,2.2819882612422413,0.0029449505917984453,0.0008016353790143427,0.35096153846153844,0.6490384615384616,0.8125,0.6490384615384616,0.5336538461538461,-0.003952250056925161,1119,1440,211,218,1229,0.14652777777777778,0.15065653075328264,0.8534722222222222,134195.0,1.4338385323726026,1.360056072403017,0.002453988961567788,0.0,0.45,30.120833333333334,4422.750694444445,0.5520833333333334
2024-10-13,-0.000664914391072329,647,732,19,21,713,0.025956284153005466,0.02861035422343324,0.9740437158469946,889105.0,0.9702003688505378,0.7698764834757463,0.00016142642292038545,6.414388757036704e-06,0.48633879781420764,0.44672131147540983,0.06693989071038252,11.637978142076502,0.5546448087431693,-0.00811836725854521,185,211,3,0,208,0.014218009478672985,0.0,0.985781990521327,407200.0,1.1559644391867554,2.3051410099263903,0.005764405212710155,0.0004895951213024219,0.3459715639810427,0.6540284360189573,0.8009478672985783,0.6492890995260664,0.5308056872037915,-0.00240433550473521,1103,1454,225,211,1229,0.15474552957359008,0.14652777777777778,0.8452544704264099,137980.0,1.41530149158765,1.351446135389313,0.004111847898604637,0.00027133360633158077,0.4518569463548831,30.68363136176066,4435.830123796423,0.563273727647868
