Date,btc_ret,etc_ret,fx_ret,nvda_ret,nasdaq_ret,sox_ret,ai,ai_resid_z,crypto,crypto_fxadj,crypto_pc1
2024-07-21,0.12502067821228025,0.07861288454888182,0.010136070799365626,-0.09158003497337663,-0.037180893964849915,-0.09207979862479299,-1.5564442577410722,-0.1357974243725003,1.9600741076695198,1.7930721955032747,1.5403551759888159
2024-07-28,-0.0026350933210501637,-0.06912493029239108,-0.0027541693597434858,-0.042172574822402886,-0.021038854040007493,-0.03163729352482747,-0.7793656707400015,-0.1728137476166928,-0.09784970942821791,-0.03597088355835649,-0.3902071451775358
2024-08-04,-0.1797119869838042,-0.19964095760787792,-0.009060622556364528,-0.05256976152973625,-0.03408779116613658,-0.10211226616556601,-0.9428922137080615,0.9888375660874399,-2.952485677306245,-2.7575763037816476,-2.65016575045776
2024-08-11,0.015213893826707903,-0.020839887444578764,0.0034929023029093287,-0.023772299778400452,-0.0018411717660562488,0.021829382019941335,-0.48996686966961944,-0.9914561485770406,0.1898917324293655,0.14893135117879097,0.03491580329213176
2024-08-18,-0.01494950115838023,-0.002202546937837724,-0.007489248657267744,0.1733714414277312,0.05158192396871364,0.09334987339211409,2.610702126155018,1.8462880950781728,-0.2963688431696944,-0.15676428070181284,-0.12047998445834371
2024-08-25,0.07653958542784167,0.06078814714781444,-0.017735963898911855,0.037728418750873516,0.013859515371921205,0.011232056633708964,0.47731400872900226,0.44578181196076344,1.1785160604176432,1.4646211823191966,1.0222054339628877
2024-09-01,-0.10579342575638506,-0.12247608663404463,-0.004984282304531185,-0.0804485213610242,-0.009225321193495617,-0.013445262787110224,-1.3813682501374,-1.7560194056469167,-1.7608531655260347,-1.644485732317764,-1.5793643493755167
2024-09-08,-0.04369463735551449,0.017560116422277616,-6.74995921201571e-05,-0.14915083461419965,-0.05947431518804791,-0.13037886335869864,-2.461915526669087,-0.5286095242511326,-0.7597658341185578,-0.7331637482779421,-0.25732585506877576
2024-09-15,0.07027965874098285,-0.012514809812822492,0.0021734496841210316,0.14697185042679095,0.0577997000091397,0.09519935309060124,2.195490398822126,0.9713622065861567,1.0776005117711887,1.0475547501673763,0.556481435606188
2024-09-22,0.07425191618836635,0.060948627236415476,-0.00606764620313438,-0.026373278404516753,0.014837363145941751,0.0039215972515602715,-0.5308749590437017,-1.160305193400262,1.1416368111913053,1.2422016020694042,1.0033814956344391
2024-09-29,0.013925789201135075,0.06158938035929218,-0.010837231402202718,0.04550073868222171,0.0094971301535125,0.04251668188398483,0.599556750442842,0.25010918899000706,0.16912634786398398,0.3567849875382001,0.48682024512753064
2024-10-06,-0.016323873357215746,-0.05925026176026904,0.01594618142444837,0.028582681590790138,0.0010072287201818853,-0.001993490130981712,0.33347021494312173,0.7148782135991189,-0.31852493723084013,-0.5521634620654544,-0.45277156369335203
2024-10-13,0.002293848888403005,-0.009288234824722963,0.0114227018610773,0.07611866363389463,0.011243835986187278,0.024491937357618454,1.0811142679846926,1.3119712576402864,-0.01839080644173114,-0.18335712707027071,-0.011600478036886925
2024-10-20,0.1084380923811814,0.0986252794031266,0.014935297089867738,0.02346147880138716,0.007961020366371585,-0.024150085252859554,0.2529241392052703,0.773740329166221,1.6927481738634194,1.4523056342324676,1.5097833282742743
2024-10-27,-0.0015528445361425725,-0.07745522800002469,0.004565960424109505,0.025328626051511094,0.0015703887790774473,0.000807941522074529,0.2822905576047526,0.5703525660398342,-0.08040290288171634,-0.13538534130114452,-0.4276673618268215
2024-11-03,0.005282359834364314,-0.04026414509658416,-0.0024660502290210218,-0.04434894435834558,-0.015163544267359441,-0.0413990027704525,-0.8135955250699896,-0.2101644664145257,0.02978663026543172,0.08561946180597291,-0.15982602498316173
2024-11-10,0.17075532427989515,0.27307168665881143,-0.0006193767457327581,0.08647562063009229,0.05580725627085137,0.056192636717609545,1.244008079640735,0.040061582633080774,2.6973570074442956,2.693367027241276,3.0269899223958
2024-11-17,0.10825818569231771,0.11085392191820809,0.020737082109347327,-0.03902288018273925,-0.031960039901179016,-0.0903271129368175,-0.7298273975198099,1.1091821768320147,1.6898479190968643,1.356974120587046,1.5769212468026226
2024-11-24,0.09431838206051779,0.11860609683412804,-0.0008784226549956031,-0.00021117984450746974,0.017171275776865613,0.024969137945726416,-0.11939850346649497,-0.859044270075993,1.4651259691609264,1.4793034285710354,1.500270185730104
2024-12-01,-0.014935415404007557,0.13311812881739726,-0.004511394885440723,-0.02641123244347554,0.011225095089441695,-0.005917580785176568,-0.5314718986733641,-0.9189625601366453,-0.29614176836487255,-0.2039984921881261,0.6397473780330253
2024-12-08,0.060958056324576404,0.13321470608055996,0.0047900175807082945,0.029926123235143542,0.03283987225505314,0.02698234107707087,0.35459981220480097,-0.45621725146705167,0.927328045467305,0.8572935495596749,1.294679277145033
2024-12-15,0.03687723898451267,-0.09037915526921836,0.01971172287346956,-0.05921722983329403,0.003365526070563618,0.017330624889060786,-1.04744333333005,-1.9807365773180443,0.5391239952778598,0.23570191631135776,-0.1688996240805017
2024-12-22,-0.08478652600335224,-0.2538955582401812,0.006693866870636889,0.0033462888741899732,-0.017930970911582023,-0.036558751682081336,-0.06344677559425307,1.0419460077425189,-1.4222033825519564,-1.4958114180317208,-2.1364254874303157
2024-12-29,0.0021740836513650663,0.002411042936772745,0.020341999340944383,0.01700388135337505,0.007605640362640997,0.03133918901799149,0.15135930091993147,-0.28221433541037716,-0.02032152787171661,-0.3274146233027394,0.05308252888151047
2025-01-05,0.04518063086986146,0.09192089706906792,0.003171561036842796,0.05301802031585545,-0.005101187944626773,0.00790928392458845,0.7177882598566705,1.3460347294798862,0.6729820082631467,0.6316390016920469,0.9266885738216051
2025-01-12,-0.03462918111153712,-0.1022054402649033,-0.011220286574176619,-0.06107892359415423,-0.023725174614655842,-0.024739660288849663,-1.0767239794652157,-0.7230016435635686,-0.6136226704115616,-0.41094123599087434,-0.8518908953188387
2025-01-19,0.056640541204181716,-0.006463228921980146,-0.0013133929293651647,0.013157103900176104,0.02415927008326335,0.05263889940796673,0.090857336667869,-1.1120950874354778,0.8577258873336245,0.885755750390418,0.47287067409897054
2025-01-26,-0.004332115378694823,0.01357866045305478,-0.013431593443181455,0.035033685129606695,0.016375541184688203,0.006045957930473023,0.4349313444843795,0.3991955426232591,-0.12520720426467596,0.1071517245608773,0.059712308675062
2025-02-02,-0.03026171480423656,-0.13475573077788816,0.0053762871979134985,-0.17210887415920517,-0.016516138822391113,-0.0629859538608688,-2.8229986682722683,-3.2215235553860158,-0.5432152550146084,-0.6058391648702285,-0.9970698431202744
2025-02-09,-0.013211850355652643,-0.10846227071679415,0.0003398214370120556,0.07822790086827158,-0.005314793134177265,-0.00129877934671363,1.1142882681201232,2.168125614358098,-0.26835637706824256,-0.25384454655747796,-0.7023656010938677
2025-02-16,-0.013821160600265614,0.0018210938122216191,-0.0023673488088276073,0.06709141417546416,0.025456089002013016,0.02981458339168519,0.939134044102954,0.656173371400326,-0.2781789965184198,-0.22041049828411463,-0.08814982065577477
2025-02-23,-0.0021209400932740152,0.013720929362868617,-0.004905208485185497,-0.03235068271459074,-0.025424876944791563,-0.0047293173313764925,-0.624887338571267,-0.24312634614295467,-0.08956110515777213,0.006504863032545691,0.07957724270771903
2025-03-02,-0.00395227333517667,0.02660214300046526,0.012604474664434484,-0.07337000424216367,-0.03527640911692487,-0.07472467379796477,-1.270037611728159,0.023854694036712032,-0.11908381494430366,-0.3017370955881253,0.1361413188626343
2025-03-09,-0.1655476445901627,-0.16720066654077748,-0.0023201445095279993,-0.10303281363461814,-0.03515465024823072,-0.029196453451373117,-1.736573109378433,-1.498680208019538,-2.7241439641562737,-2.639260573084251,-2.345814655565162
2025-03-16,0.02598497901752239,-0.02285719400389752,0.00464180637366951,0.07676372462869185,-0.024598015732637535,-0.006675043602177411,1.0912597619006887,2.6643533711942426,0.3635311416305264,0.30228213143811555,0.11645784036402664
2025-03-23,0.050461722584689284,0.027077404025398266,0.008626124392811185,-0.033173496542441505,0.0016861289910732324,-0.008920230018153674,-0.6378285220435086,-0.8281893963439828,0.7581178723896198,0.6288743466528346,0.607994109574956
2025-03-30,-0.04019248653542107,-0.07270284664431337,-0.0026846470814518852,-0.07066307835132157,-0.026267497544596452,-0.061773419096954996,-1.227463187947933,-0.3222795132322116,-0.7033080688552233,-0.6356391684886338,-0.7341421694149427
2025-04-06,-0.05876938604618687,-0.16104871079743077,-0.007697680074656432,-0.15088865613520053,-0.10554661656890829,-0.17481597510322366,-2.489247915095307,1.2120522035707866,-1.0027841010928618,-0.8518094408883291,-1.3905660194704903
2025-04-13,0.040994993718534545,0.04805261156250751,0.0009370420899070808,0.16231211501676146,0.07038445656293923,0.10373313521556682,2.436761476011102,0.9483582751054186,0.605505839501002,0.6005436091517874,0.6441867347178248
2025-04-20,0.01567161994666222,0.0516578853557661,-0.026384291574975904,-0.0889390901224063,-0.026538888803429472,-0.040507248605941015,-1.514907581156831,-1.1431189540656495,0.1972706818700947,0.6323855278079903,0.4460877064122236
2025-04-27,0.10996590864492006,0.045742246526812025,0.011131242847134182,0.08966012331680329,0.06515574827511017,0.1037882062731228,1.2940938124537325,-0.8587535348605003,1.7173779218139547,1.5372808069305866,1.225909107144504
2025-05-04,-0.02113667788253082,-0.06245997824188798,0.00351807377615998,0.030954499080713127,0.03364456173174801,0.033636114531333305,0.3707740669942468,-0.55471214435489,-0.39611159814491925,-0.4307967302144708,-0.5122990481106624
2025-05-11,0.0958921957146579,0.21652786414140124,-0.02201607128420413,0.018603147848377688,-0.00271874855546983,0.01567128705513987,0.17651250135519636,0.25250088706669754,1.4904972356820247,1.8412609118616927,2.0638739180355383
2025-05-18,0.024545041858495154,-0.05908364028179669,-0.0048770343531794325,0.1490553588218937,0.06907316944944242,0.09714843735429213,2.2282597367869594,0.7330400380897295,0.3403180824864476,0.4310373637817681,-0.09944451725480322
2025-05-25,-0.00012742212172511813,-0.04558812883238694,-0.011287392756877956,-0.030824800849811318,-0.024976780292142564,-0.045684802908798616,-0.6008883287093933,0.44594586839716815,-0.05742383424408143,0.1399902400167598,-0.23637692152773415
2025-06-01,-0.01896083328192333,-0.05874380717445504,-0.007944027706506596,0.028828780717069513,0.019897556824197693,0.011771295851115582,0.337340852306933,0.06048989035867219,-0.36103506089078846,-0.21344583576436996,-0.47266388807482596
2025-06-08,-0.015284221036484524,-0.025204271231620723,-0.011640658182284547,0.04761583762097654,0.02154015153618083,0.057181064521248715,0.6328229432338244,-0.20987539200339983,-0.30176482331953847,-0.0959368728553873,-0.2525684271239987
2025-06-15,0.0017978591395149124,-0.011614667259758349,-0.0035202781651495485,0.0018319181425150433,-0.0063240747274324605,0.014616611198238871,-0.08726473880810469,-0.09169345986386794,-0.026386599385621885,0.04688767956835858,-0.028944873581049236
2025-06-22,-0.040765636882373,-0.09119064605837401,0.01842468483817683,0.01315540769182455,0.0020888372870118133,0.019226170599587533,0.09083065876973262,-0.06109403158751581,-0.7125477588089381,-0.9811975748471647,-0.8429314336769556
2025-06-29,0.06640139409169876,0.10764116597637496,-0.016226781491284648,0.09224031256154319,0.04159878047069121,0.062030978866637554,1.3346749272564598,0.4296089190399314,1.0150794592962045,1.278994469488308,1.1979659077997908
2025-07-06,0.0068311002838257195,-0.020711080436006668,0.0032030950339700937,0.0100288865665501,0.01603176571772913,0.018250841795923733,0.04165685767100552,-0.45270862844552845,0.054753694575697696,0.01995167970383228,-0.03664109027998225
2025-07-13,0.09819257344413401,0.11534308517741998,0.011385851398933333,0.03442021344447621,-0.0007560858295647677,0.008669391154535688,0.42528268598645896,0.7392247007846238,1.5275813569947385,1.3455888676123835,1.5153467269664882
2025-07-20,-0.00640066202351619,0.3015675395666104,0.013703857152729704,0.04441484737524792,0.014952654393441733,0.006357596655695019,0.5824778947420738,0.676214548500255,-0.15855400367706324,-0.35827869164939424,1.6595304403500224
2025-07-27,0.01253035672004188,-0.06523705901627785,-0.01417023136328055,0.006302293743329912,0.010126268331283939,-0.015250180256098034,-0.01695484745505126,0.12483754250162377,0.1466307434467275,0.38766441925472345,-0.23760500943009366
2025-08-03,-0.039549219102919864,-0.15425819206934932,0.014119966161698194,0.0012671621824393853,-0.021945633959255417,-0.02116699967696256,-0.0961471983013676,0.8325002447973138,-0.692938029536148,-0.8932060298043542,-1.186697818125351
2025-08-10,0.041992256622801705,0.15333233374812139,-0.004711037863940781,0.05040061544187591,0.038003899518693984,0.02684707453623325,0.6766218191032563,-0.03086681986637736,0.6215825985691464,0.706451874613425,1.2441493321962245
2025-08-17,-0.015535598739504053,-0.04168656372605284,0.0020917366362267487,-0.012391690841548453,0.008031103807224937,0.013073719938009987,-0.3109731006145547,-0.7782322718778041,-0.3058172539767465,-0.3187992779993003,-0.34731813970105807
2025-08-24,-0.038321067163028744,0.040360824421100006,0.008423421680650911,-0.013726296193196319,-0.0058647113898917524,0.00029889574285846265,-0.3319637210126395,-0.2848411318745556,-0.6731391352303248,-0.7828456462322081,-0.08291918405795927
2025-08-31,-0.04278198555453372,-0.11205227239862836,-0.01091953513051891,-0.021638237026365026,-0.0019085587612188704,-0.01497305845927066,-0.45640241477038046,-0.3410799674846825,-0.745053080786719,-0.5456673833175345,-0.9774985921881106
2025-09-07,0.024318448552580918,-0.012829911203180444,0.005510625735163366,-0.041975520677210554,0.011346871958958005,0.01617834270704499,-0.7762664109067525,-1.6903424135696843,0.3366651982068358,0.2618757132608607,0.1584121905184934
2025-09-14,0.042126691120706994,0.037249055527643904,-0.0018407363225509954,0.06271451390241811,0.02010533069746323,0.04086898245730808,0.8702943290228783,0.48662708393423626,0.6237498014441581,0.6628497702080413,0.5932604186274488
2025-09-21,0.002130810108628367,-0.057551909648656974,-0.001981090247214823,-0.006488292643398452,0.021906285896955424,0.03768795705921768,-0.2181246863000889,-1.340413653718064,-0.021019135611487303,0.02766362059758701,-0.28410678690680025
2025-09-28,-0.019105440090378067,-0.06290262522373702,0.015860604685555835,0.00856691601070736,-0.006534805772144381,0.011613445325826532,0.01866304235850041,0.14024851076677494,-0.3633662503987834,-0.5951300373184331,-0.4972711346449944
2025-10-05,0.09487257158179929,0.044908373810741864,-0.0023378803033873297,0.051568272939296556,0.013098263180985725,0.043252139899765396,0.6949866902264475,0.31550955566705935,1.4740599938535226,1.5113953587460753,1.0910832918209938
2025-10-12,-0.0537505324833667,-0.1323477465227878,0.01123408944106341,-0.024058595842244124,-0.025613531093076958,-0.02711820743628479,-0.4944697228840085,0.3415517375028792,-0.9218757476561605,-1.0735425895829493,-1.18607572180148
2025-10-19,-0.0639332276523561,-0.06638523969933097,-0.00408147886503496,0.0003275514260865364,0.021190382662727103,0.05619431849012457,-0.11092535926423767,-1.4406801062741728,-1.0860297898808635,-0.991738880971887,-0.9033596210501678
2025-10-26,0.06409487020526683,0.06662506547928793,0.014111805089414453,0.016455801631274802,0.02287994629291923,0.02893129726123611,0.14273912464063723,-0.6133285212143846,0.9778962565034205,0.7587222880228515,0.9476875993291951
2025-11-02,-0.04015371545083468,-0.021713492257509515,-0.008266148450270627,0.08354707618267643,0.022165564622369516,0.035443284905571915,1.1979480479326912,1.078807646635527,-0.7026830447186202,-0.5460676716267248,-0.44739701846630137
2025-11-09,-0.03708611713346599,0.003978896081335392,0.01663037611639595,-0.07345097882241447,-0.030836151023097003,-0.039691990124067544,-1.2713111767366017,-0.6452880121122575,-0.65323064971309,-0.893959987390387,-0.2766307527285223
2025-11-16,-0.11101276104636781,-0.09287115092854137,0.014270190233512281,0.010678796452165074,-0.004528879404096742,-0.019793366851798666,0.05187861475077637,0.6549861398907483,-1.8449934615240875,-2.03453009746929,-1.458074887441754
2025-11-23,-0.06726420066177141,-0.07326268490037435,0.0030864068354299334,-0.061203120192231175,-0.027783889734225298,-0.06126614382376694,-1.0786773386674304,-0.04414241290958772,-1.1397280176056923,-1.1590614614663446,-0.9707119474836764
2025-11-30,0.03911882089461116,0.012002652382737011,-0.00807594765496411,-0.010565530056826589,0.04788990579836572,0.09219435246088992,-0.2822513157283817,-2.930094672910662,0.5752602760378933,0.7142846029805462,0.42551428746283326
2025-12-07,0.004294200940353932,-0.042116350147921366,0.007485245400408402,0.030162899334396975,0.009050940255479034,0.037670674080194644,0.35832381736679986,-0.06853268413096625,0.013856635885741868,-0.08872498940005713,-0.17875036662504074
2025-12-14,-0.024236135897176325,-0.02443755514058843,-0.0010396941080736966,-0.041356661739265554,-0.01637555994263451,-0.03647285193913419,-0.7665330219087794,-0.18183409267233872,-0.4460775996176225,-0.40755533062211335,-0.3254493730301471
2025-12-21,0.005603631550908261,-0.04665279637383257,0.002383539016879155,0.033541549343982346,0.004836244887341579,0.0048648025673987405,0.41146309162613476,0.6470372482512136,0.03496581416988243,0.01345068658499315,-0.1929413791383065
2025-12-28,-0.030043434063117047,-0.022957815784165447,-0.019063302071730348,0.051367831778677875,0.012173970982377824,0.019582415408722298,0.6918341595479939,0.7125563639642126,-0.539696376623385,-0.21286136092901373,-0.36721084345730837
2026-01-04,0.038276268220013066,0.04815754931692595,-0.0019929732623937824,-0.008856571415452485,-0.015267366422328621,0.021932799323735708,-0.2553728815359679,-0.28499963279279034,0.5616775825537831,0.6039109812198954,0.621334040134
2026-01-11,0.003949530313597904,-0.026049507850059328,0.00445098496288221,-0.021354309191916165,0.018578526196169065,0.03616348359302002,-0.451936808974624,-1.632949625078371,0.008300240876448954,-0.04586041525485479,-0.091473678182644
2026-01-18,0.04142620823144938,0.003251083368747132,0.01285425333999779,0.007383649523419855,-0.006610312621791792,0.037088517752481565,5.2673657550853626e-05,-0.2993075227580934,0.6124573984140586,0.4174887965551986,0.3962514839693366
2026-01-25,-0.09704599151839233,-0.1151129147673764,-0.0038061204169981266,0.007702654579127,-0.0006019313078624577,0.0038425436844313765,0.005069972607499409,0.10434250131300919,-1.6198367975182526,-1.5238526028374728,-1.4625803703524594
2026-02-01,-0.11450942282200316,-0.1530046564418246,-0.02385988787935922,0.018268781057165562,-0.001678763294975738,0.005081362374907528,0.1712535936343533,0.38983604989460524,-1.9013627385413545,-1.4825698555973075,-1.8259989583260465
2026-02-08,-0.08228342735941396,-0.09536984451343855,0.028917973323809854,-0.030384265407271904,-0.01852413907034567,0.0062503624736081065,-0.593959604622659,-0.5281451677273649,-1.381851221000368,-1.8101093820082401,-1.2243923212923333
2026-02-15,-0.036998814239652233,0.002024840625212576,-0.02045698008597263,-0.014122195584456598,-0.02126291358430521,0.0110265666637126,-0.3381904110431542,-0.10976557863819512,-0.6518232499353683,-0.3014994104020188,-0.2868540550490255
2026-02-22,-0.013207879898260444,-0.020805703782214024,0.004742691823390821,0.03762893231438014,0.014941062445171127,0.014948194852925312,0.4757492899747936,0.35818703469381713,-0.2682923697873023,-0.32395076550890106,-0.20995816375965926
2026-03-01,-0.03283727901923328,-0.008414248512437439,-0.010715157361707028,-0.06885365732603166,-0.009564898401039912,-0.019812602909469845,-1.1990046853386949,-1.3379889576181383,-0.5847356255927808,-0.39043365848042244,-0.3096084394693252
2026-03-08,0.03323476265300229,-0.030633178769901903,0.032415488714026885,0.0035491611026756686,-0.01245275018592551,-0.07479636500719344,-0.060256009176151426,1.5351665382119548,0.48040405879717474,-0.024811678280001435,0.13529064241376745
2026-03-15,0.11079990040759924,0.07060063431556252,-0.0060541075627575935,0.013627080051533014,-0.012690708816871066,0.01739989722488211,0.09824910306315963,0.3246144366675976,1.7308226058346272,1.8244589578556765,1.3727315197654655
2026-03-22,-0.06816023530636883,-0.050259361899755106,0.013011857785937941,-0.04278880868328727,-0.020925057906532984,0.003129771483617816,-0.789057772629372,-0.7512423628129584,-1.1541728876958808,-1.331525816363573,-0.8492266725204065
2026-03-29,-0.026355526924533024,-0.01094792727790228,0.012354249474746837,-0.0304531948553608,-0.03283469502774139,-0.028153102517647355,-0.5950437242669396,0.3565009628655928,-0.48024405539594045,-0.6547946973740495,-0.2679515611869666
2026-04-05,0.0221930004066202,0.08757516869054882,0.0005699834883383659,0.0572479224337048,0.043475153574631165,0.049152361437458936,0.7843159937423483,-0.33535358869418147,0.30240109632534157,0.3067420701255451,0.7040680818035533
