date,group,from_date,index_ffill,index_valid,log_return,ret_lvl,ret_w,n_matched,n_used,n_trim,n_adj,n_adj_used,n_adj_trim,step_n,interval_days,bridge,valid_step,ret_ok
2024-08-11,low,2024-08-04,109.97401933747112,109.97401933747112,0.0045786684625668235,0.0045786684625668235,0.0045786684625668235,85,85,0,85,85,0,1,7.0,False,True,True
2024-08-18,low,2024-08-11,110.51614641963951,110.51614641963951,0.004917481673306745,0.004917481673306745,0.004917481673306745,80,80,0,80,80,0,1,7.0,False,True,True
2024-08-25,low,2024-08-18,111.32389219256561,111.32389219256561,0.007282268319422103,0.007282268319422103,0.007282268319422103,77,77,0,77,77,0,1,7.0,False,True,True
2024-09-01,low,2024-08-25,110.96790951780949,110.96790951780949,-0.0032028439765129455,-0.0032028439765129455,-0.0032028439765129455,78,78,0,78,78,0,1,7.0,False,True,True
2024-09-08,low,2024-09-01,111.9826036185954,111.9826036185954,0.009102478326253936,0.009102478326253936,0.009102478326253936,71,71,0,71,71,0,1,7.0,False,True,True
2024-09-15,low,2024-09-08,112.68189644289299,112.68189644289299,0.006225238811183073,0.006225238811183073,0.006225238811183073,73,73,0,73,73,0,1,7.0,False,True,True
2024-09-22,low,2024-09-15,113.47098162362397,113.47098162362397,0.006978362510208061,0.006978362510208061,0.006978362510208061,73,73,0,73,73,0,1,7.0,False,True,True
2024-09-29,low,2024-09-22,113.03816466183284,113.03816466183284,-0.0038216336572623093,-0.0038216336572623093,-0.0038216336572623093,74,74,0,74,74,0,1,7.0,False,True,True
2024-10-06,low,2024-09-29,112.82799369999053,112.82799369999053,-0.001861022687290489,-0.001861022687290489,-0.001861022687290489,70,70,0,70,70,0,1,7.0,False,True,True
2024-10-13,low,2024-10-06,112.32945024133194,112.32945024133194,-0.004428405871614847,-0.004428405871614847,-0.004428405871614847,70,70,0,70,70,0,1,7.0,False,True,True
2024-10-20,low,2024-10-13,113.59355892661178,113.59355892661178,0.01119073158768625,0.01119073158768625,0.01119073158768625,67,66,1,67,66,1,1,7.0,False,True,True
2024-10-27,low,2024-10-20,114.13251108626866,114.13251108626866,0.00473334621613721,0.00473334621613721,0.00473334621613721,70,70,0,70,70,0,1,7.0,False,True,True
2024-11-03,low,2024-10-27,114.48510771849269,114.48510771849269,0.003084599635320759,0.003084599635320759,0.003084599635320759,69,69,0,69,69,0,1,7.0,False,True,True
2024-11-10,low,2024-11-03,115.10116835629498,115.10116835629498,0.005366715528156427,0.005366715528156427,0.005366715528156427,65,65,0,65,65,0,1,7.0,False,True,True
2024-11-17,low,2024-11-10,115.08469820459914,115.08469820459914,-0.00014310306683915086,-0.00014310306683915086,-0.00014310306683915086,65,64,1,65,64,1,1,7.0,False,True,True
2024-11-24,low,2024-11-17,115.06954614179847,115.06954614179847,-0.00013166876731377877,-0.00013166876731377877,-0.00013166876731377877,64,63,1,64,63,1,1,7.0,False,True,True
2024-12-01,low,2024-11-24,115.6499745506471,115.6499745506471,0.005031473987147095,0.005031473987147095,0.005031473987147095,64,64,0,64,64,0,1,7.0,False,True,True
2024-12-08,low,2024-12-01,116.34643981553123,116.34643981553123,0.0060041217365626965,0.0060041217365626965,0.0060041217365626965,64,63,1,64,63,1,1,7.0,False,True,True
2024-12-15,low,2024-12-08,118.4152582762548,118.4152582762548,0.017625294364227686,0.017625294364227686,0.017625294364227686,63,63,0,63,63,0,1,7.0,False,True,True
2024-12-22,low,2024-12-15,118.47283623016736,118.47283623016736,0.00048611944949256407,0.00048611944949256407,0.00048611944949256407,61,61,0,61,61,0,1,7.0,False,True,True
2024-12-29,low,2024-12-22,119.07381585650323,119.07381585650323,0.005059897946568359,0.005059897946568359,0.005059897946568359,64,64,0,64,64,0,1,7.0,False,True,True
2025-01-05,low,2024-12-29,119.32168478327466,119.32168478327466,0.002079477300757089,0.002079477300757089,0.002079477300757089,66,66,0,66,66,0,1,7.0,False,True,True
2025-01-12,low,2025-01-05,119.91713830897265,119.91713830897265,0.004977910755390645,0.004977910755390645,0.004977910755390645,67,67,0,67,67,0,1,7.0,False,True,True
2025-01-19,low,2025-01-12,120.40818775721621,120.40818775721621,0.004086545015061225,0.004086545015061225,0.004086545015061225,69,69,0,69,69,0,1,7.0,False,True,True
2025-01-26,low,2025-01-19,120.73393698892752,120.73393698892752,0.002701721486441162,0.002701721486441162,0.002701721486441162,62,61,1,62,61,1,1,7.0,False,True,True
2025-02-02,low,2025-01-26,119.85089930760223,119.85089930760223,-0.007340792215221708,-0.007340792215221708,-0.007340792215221708,61,61,0,61,61,0,1,7.0,False,True,True
2025-02-09,low,2025-02-02,119.89371096818267,119.89371096818267,0.00035714388729115703,0.00035714388729115703,0.00035714388729115703,58,57,1,58,57,1,1,7.0,False,True,True
2025-02-16,low,2025-02-09,119.36108959232413,119.36108959232413,-0.004452343313259455,-0.004452343313259455,-0.004452343313259455,60,60,0,60,60,0,1,7.0,False,True,True
2025-02-23,low,2025-02-16,120.88132656624295,120.88132656624295,0.012656027109388348,0.012656027109388348,0.012656027109388348,63,63,0,63,63,0,1,7.0,False,True,True
2025-03-02,low,2025-02-23,122.68115817461849,122.68115817461849,0.014779487671054276,0.014779487671054276,0.014779487671054276,57,57,0,57,57,0,1,7.0,False,True,True
