date,high,low,mid
2024-03-03,,,
2024-03-10,0.0026583818521247996,-0.002732657265919056,0.0090418438670197
2024-03-17,0.006419888425982719,-0.008437870765595119,0.007365160066686233
2024-03-24,-8.711953707250854e-05,0.013487351006828052,0.005396844412231752
2024-03-31,-0.000314946261757953,0.005119815115017859,0.000450543137884451
2024-04-07,0.002528590955872775,0.015623113002982119,0.0022417252222284474
2024-04-14,0.0016322280779829342,-0.004066367482906545,0.003849844109629122
2024-04-21,0.003723168614194106,0.0018927475063756638,0.008683674002563075
2024-04-28,-0.0017437896889886029,0.004886337755869412,-0.0012623078542229307
2024-05-05,-0.0017276542760626438,0.004657029687752612,0.004852301795221384
2024-05-12,-0.0003235641910017787,0.003424983400552374,-0.002378670612376081
2024-05-19,-0.0004416228757652492,0.003351355527629027,-0.001245486029303687
2024-05-26,-0.0005067880865060409,3.5203263196436056e-05,-0.002010254028447721
2024-06-02,-0.0002497202112225812,-2.381593340050614e-05,-0.0006333550572066635
2024-06-09,-0.004692004724496818,0.0015240690223610799,7.654238163807288e-06
2024-06-16,-0.001023776580579704,0.0017239852106999218,0.002485293060803354
2024-06-23,0.006342967046578674,0.0043127150985113735,0.0027725092754262034
2024-06-30,0.000675825810754261,-0.0013797572034383785,0.0035250091832178415
2024-07-07,-0.004193589472739602,-0.007475659111920023,-0.0029355203273847496
2024-07-14,0.0013659582121886946,0.006936537882573887,-0.0010494276692640065
2024-07-21,0.0006786943604892167,0.015201723224918655,-0.0010340290229642335
2024-07-28,0.0055994242307671055,0.010698386938278077,0.0036504330739237875
2024-08-04,0.005202552320666408,0.012340491111386367,0.007518967250644452
2024-08-11,0.0032045080640880933,-0.003456989257448104,0.0021086218052329703
2024-08-18,0.00185863916516986,0.008222684884577511,0.0016587600779345226
2024-08-25,0.0030497922295913984,0.010204907514048843,0.0022844847958689517
2024-09-01,-0.0017222382041710976,-0.0026854212068576386,-0.003115102708328773
2024-09-08,0.0009700755004111017,0.01298094974859481,-0.0017247559041023086
2024-09-15,0.00666758489016316,0.008836002786577058,0.0007343950223897721
2024-09-22,0.005014333684623811,0.007577465819293852,0.002935110616124368
2024-09-29,0.0014008296818291959,-0.005027883529747803,0.0001871218512233102
2024-10-06,-0.002034673509019513,-0.0014150771251112075,0.001210730338232449
2024-10-13,-0.0012127003481862578,0.0012388697930118357,0.0012464126189899926
2024-10-20,-0.001453229043084611,0.015842292428962543,0.0031678163478780557
2024-10-27,-0.0006754619893920405,0.006544854158247817,0.0009302231929943683
2024-11-03,-0.00023911222189945967,-0.002230834553438431,-0.0017810399076409749
2024-11-10,0.0025058616878626543,0.0045968115797951365,0.0003347731837377743
2024-11-17,0.0007755081914689249,-0.0002384078118464961,-0.00039128309830623254
2024-11-24,0.007048277280576932,-0.0010415918153980745,0.005169920349151224
2024-12-01,0.0021722850669846482,0.01722329501183799,0.0033919872267707467
2024-12-08,0.004836528172834117,0.007345229039539592,-0.0005752912501201465
2024-12-15,0.011509363386677943,0.019178463738880724,0.009896498613275519
2024-12-22,0.0036248570362479803,0.0005976575846405932,0.014117639140932912
2024-12-29,0.004589646456382191,0.008735574977054465,0.009343436177334628
2025-01-05,0.011764545952695944,0.005778891314982651,0.006407305039447102
2025-01-12,0.028469116196869853,0.009753323960105175,0.019009029841321023
2025-01-19,0.0032028301927981674,0.005093947089669949,0.009347857241470942
2025-01-26,0.007334975381410005,0.0060360169738885175,0.008747513376919343
2025-02-02,-0.0014561821364205048,-0.010731571286540906,-0.0034436921054156635
2025-02-09,0.01954566639757804,0.011034105463001119,0.010304019812814346
2025-02-16,0.03801234644938772,-0.011923364018056137,0.009677648125540216
2025-02-23,0.02219480162507238,0.02952015326335296,0.0049658295038246675
2025-03-02,0.014747988621163803,0.012154372521229483,0.009963704761597301
2025-03-09,0.0055108402527868855,-0.010183227966813983,0.007816234607033562
