date,high,low,mid
2024-03-03,100.0,100.0,100.0
2024-03-10,100.1662022105867,100.35871397670539,100.25788533174702
2024-03-17,100.4661844562807,100.29484324958325,100.76921350317572
2024-03-24,100.57663623416296,101.07062017240379,101.0419900267351
2024-03-31,100.64989968831493,101.13669792407427,101.20952533224482
2024-04-07,100.6548514027321,101.2382573354615,101.08071722088317
2024-04-14,100.70090383507313,101.12467318561883,101.17601352465545
2024-04-21,100.93976544107899,101.20444245691235,101.50184950109559
2024-04-28,100.83609837049248,101.21509744163217,101.37444723367184
2024-05-05,100.6528468146329,101.28363988578901,101.46266008061652
2024-05-12,100.7587743631009,101.51450834492023,101.30702965130739
2024-05-19,100.58664297225961,101.465128095982,101.29002287894647
2024-05-26,100.46704868067208,101.39765677384862,101.04880663169796
2024-06-02,100.29094163105299,101.34937947967028,100.86588272125061
2024-06-09,100.08153167315402,101.24291267351249,100.62564727524156
2024-06-16,99.97601842701975,101.29129708002453,100.69745541248088
2024-06-23,100.12214046550903,101.50202120353741,100.82491802203735
2024-06-30,100.1101417734864,101.57050905869107,100.87445569812198
2024-07-07,99.85906754206096,101.38232045437866,100.61674418277742
2024-07-14,99.92159098870533,101.45035583098222,100.67128683472977
2024-07-21,99.95577292599096,101.85114341829446,100.61944875000273
2024-07-28,100.2405953037981,102.09614313853228,100.82050138655914
2024-08-04,100.5065544343456,102.35330703987171,100.96358938966941
2024-08-11,100.54129932693012,102.37450741702266,101.00911816077031
2024-08-18,100.56382865046476,102.37507959914929,101.0664900982381
2024-08-25,100.70845961881055,102.57688631757475,101.15603974755165
2024-09-01,100.34263364560796,102.29775279969468,100.77929168981161
2024-09-08,100.29307448013502,102.40536871717,100.68193255001238
2024-09-15,100.46395966741986,102.39809160889473,100.68811468364999
2024-09-22,100.71829233502562,102.8927063099388,100.82350842674711
2024-09-29,100.72980503897485,102.71812587358151,100.84555021765605
2024-10-06,100.65619067726934,102.61531004922644,100.6671155041412
2024-10-13,100.59311177513085,102.46149019544038,100.72290019138103
2024-10-20,100.5316379908332,102.59728211995679,100.72492139306445
2024-10-27,100.50778893782373,102.55530622961413,100.64829705988954
2024-11-03,100.48902210355892,102.24559440512762,100.4569496092517
2024-11-10,100.63669888037487,102.52361193583553,100.41676092233905
2024-11-17,100.65505006330349,102.53970569110187,100.38275884791184
2024-11-24,101.05862071421821,102.88822028074547,100.74723854040255
2024-12-01,101.26587135134328,102.89506360336482,100.8573115230315
2024-12-08,101.266361351467,102.73376146209296,100.87588070314268
2024-12-15,102.03176253700138,102.86464865707414,101.53763801442014
2024-12-22,102.39507743285223,102.89039020137089,102.41701694921412
2024-12-29,102.67763219956501,102.9140962016933,102.95676445631383
2025-01-05,103.3141272229146,102.91317023365374,103.77118484162919
2025-01-12,105.32439908747465,103.08195260813584,105.06128495757206
2025-01-19,105.49291760011526,103.29133916455646,105.5018719542539
2025-01-26,105.91719661065258,103.7376252031441,106.14864515531026
2025-02-02,105.7839664963963,103.32000536968904,105.9495375059299
2025-02-09,106.94718181001748,103.26371951294439,106.6799379700868
2025-02-16,109.53761689223828,103.36725182489839,107.25247590483613
2025-02-23,110.92401029340739,103.61742750457532,107.5154585447552
2025-03-02,111.82834473063731,103.88686787934567,107.87482652791627
2025-03-09,111.76317901185297,103.8418328874945,108.29002664341009
2025-03-16,108.96209892002338,103.79160230292744,108.54729918162428
2025-03-23,107.05346200084703,103.94117177084915,108.645185618475
2025-03-30,105.64687770783993,104.19749678591911,108.92714054755461
2025-04-06,104.4396054264341,104.17169287922371,109.16476996425905
2025-04-13,103.78316771511079,103.89018284946438,109.50732651030582
2025-04-20,102.6944361034129,104.34706205401467,109.57376565417232
2025-04-27,102.24012151104769,104.40501749967251,109.73657753721878
2025-05-04,101.55225105509003,104.3394978831432,109.32063824875836
2025-05-11,100.64417399376876,104.47954151028655,109.35164740979374
2025-05-18,99.73816614273076,103.98388591082323,109.26488885690327
2025-05-25,99.4050999504614,104.25682825743813,109.04823879674318
2025-06-01,98.64708404588121,104.07750617454052,107.99911429270064
2025-06-08,98.160295883773,103.94176345355606,107.32295851284123
2025-06-15,97.64536086225651,103.74668951241253,107.08219202598225
2025-06-22,96.87242687232145,103.69047671606504,106.68462630068561
2025-06-29,,,
2025-07-06,,,
