date,CPU_ALL,GPU_ALL,RAM_ALL
2024-03-03,,,
2024-03-10,-0.001477993448885099,0.0021887343214245583,0.0028963188092834364
2024-03-17,0.000507553535214458,0.0030918534967210704,0.0014727700884034284
2024-03-24,0.0006733549823636798,0.0020496207331638524,-0.003015743410588236
2024-03-31,0.0010440985805760805,0.0010933686827927884,-0.001508383524611392
2024-04-07,-0.008674672064749624,-0.0001153440516104119,-0.0051279521639672615
2024-04-14,0.0006425134444731917,0.0002916726195209212,0.003570472333243983
2024-04-21,-0.005164277268412123,0.002426850889151564,0.0031641766240276337
2024-04-28,-0.004347443454866658,-0.0009344710930582979,0.00033164618106899026
2024-05-05,-0.0029576162654787463,-0.0006387161801975643,-0.001142957818412458
2024-05-12,0.0005006047730786182,0.0006126049351804058,-0.0011858774380771756
2024-05-19,-0.0018316731189174141,-0.001079817333526666,0.0009069957027287042
2024-05-26,-0.005268746217301978,-0.0014252757375653846,-0.001880328896080038
2024-06-02,-0.005096096415661711,-0.0015981074351824934,-0.0023531025389362577
2024-06-09,0.0036266217650564774,-0.0020377322181679234,-0.002496098232671481
2024-06-16,-0.0030563793408595968,-0.0003430156027606092,-0.000840704575507018
2024-06-23,0.0035696524545059754,0.0014922901342778628,0.0008841555017543894
2024-06-30,0.0028178225272856945,0.00025506836278587307,5.5016553834403045e-05
2024-07-07,-0.0006174303482507381,-0.002469575737334918,-0.0017687258990757787
2024-07-14,0.0012314577829501115,0.0006238310994871629,0.0005413374163337376
2024-07-21,0.0016190569427103692,0.0003341364029832543,-0.0013331763040821995
2024-07-28,-0.0023982811042188227,0.002546982257458081,7.020137984481881e-05
2024-08-04,0.0019553757544536784,0.0021483515563459205,-5.457091387664623e-05
2024-08-11,-0.0015206390062077182,0.00036004752559012465,-0.001484433920550936
2024-08-18,-0.002254771422267076,0.00033141461247179527,0.00024149334903856526
2024-08-25,0.0003807230783203538,0.0013690625067079153,-0.0006515598078883875
2024-09-01,-0.009413373607033888,-0.0037445417812658186,-0.0021184540235154804
2024-09-08,-0.0011562714324036864,-0.0005201590059351972,-0.0023315891922053946
2024-09-15,0.0005200445162088049,0.0008792655551979514,-0.003182777625532572
2024-09-22,0.008895654595767013,0.002221483120760075,0.0007933156278352824
2024-09-29,0.0016139360787972483,-1.8423936973217922e-05,-0.0008661340856718927
2024-10-06,-0.009194451625083694,-0.0011162359715805204,-0.003952250056925161
2024-10-13,-0.00811836725854521,-0.000664914391072329,-0.00240433550473521
2024-10-20,-0.001113909063476492,-0.00026836515590292946,-0.004597496164059063
2024-10-27,-0.010106452994371852,-0.0004713226736937197,-0.009045332906581114
2024-11-03,-0.0034039266253489213,-0.001008884822818494,-0.0035489380466445525
2024-11-10,0.002577789179824589,0.0007017602819860718,-0.0005983745690006919
2024-11-17,0.0008760319031084177,-0.00015073359842741822,0.0009180725589482087
2024-11-24,0.008241279189736371,0.0038829494003980417,0.00117860100562813
2024-12-01,-0.0025387551055393344,0.0015641566684912003,-6.454463677200657e-05
2024-12-08,-0.002334156784012874,0.0004002235174707103,-0.0007547658861126976
2024-12-15,0.0018955704194375147,0.006561406527977416,-0.00032881839507257945
2024-12-22,0.0009413219650431419,0.004910125197578292,-0.0007047281718667393
2024-12-29,0.003361791036267604,0.003284871825214798,0.0008143114586613489
2025-01-05,0.0035747122492813923,0.006223504863405205,0.000574014997192389
2025-01-12,0.0030141865707016035,0.01439236984878627,0.0028562835972470784
2025-01-19,0.005873136657934673,0.0031435754681973585,0.0010432435881712306
2025-01-26,0.007123970946719989,0.004816789113128426,0.0021810252077579316
2025-02-02,-0.007777659513259019,-0.001801503967693368,-0.006726201594170813
2025-02-09,-0.031347262082650644,0.008283984807190193,0.0020289918499013728
2025-02-16,0.006314969929860926,0.013444059569564255,0.0017050735242793592
2025-02-23,-0.004032659197335506,0.006231138889419154,-0.0003172724760378874
2025-03-02,-0.003155558971770122,0.004970610343108359,0.0016779447564465658
2025-03-09,0.004571450717414438,0.0021769692511470623,-0.005428682522524098
2025-03-16,-0.0014942624765200648,-0.006899021716736794,0.000654063052712416
2025-03-23,-0.01181136908153185,-0.0071704500308572726,0.004963333202150344
2025-03-30,-0.006521490791714556,-0.004827082033903773,0.006364185599863559
2025-04-06,-0.002617337241271232,-0.005385479972526231,0.0012197404254027716
2025-04-13,-0.006555231571664423,-0.0024804948533599046,0.0004878205051008974
2025-04-20,0.0040574672377497855,-0.005413525249354959,0.007821943789961958
2025-04-27,-0.010810402548366894,-0.0022264476968281758,-0.0001854003295579286
2025-05-04,-0.010201150360102822,-0.00534628009469319,-0.0011539193612034354
2025-05-11,0.0037961117775164865,-0.005519432488776772,-0.00043168811006372723
2025-05-18,-0.003383282473712864,-0.005923979943715161,-0.0007178035476498953
2025-05-25,0.005337750845499703,-0.002530994529235354,0.002735418540689054
2025-06-01,-0.007843122035121147,-0.007717144560056358,-0.0005413270678841594
2025-06-08,0.0021495923039961656,-0.005313315324271902,-0.0002178170964836369
2025-06-15,-0.0004283439080503749,-0.003837271850197861,0.00017935968814843678
2025-06-22,0.0005061199882653038,-0.005903099326930274,0.003864743432477477
2025-06-29,,,
2025-07-06,,,
2025-07-13,,,
2025-07-20,-0.000402101656739217,-0.0010773030291428918,0.0007141601608025271
2025-07-27,-0.00115544201682746,-0.006141129540585485,0.0024834372687100674
2025-08-03,0.005948770828119267,-0.0022407593890201682,0.003172519745251111
2025-08-10,-0.002888912512063388,-0.004429571927650175,-0.0014233393969688157
2025-08-17,0.0002187393438674654,0.0007526303883068041,0.0022323516959730384
2025-08-24,-0.00025009059648853094,-0.0020857821606559824,0.00029510441943689713
2025-08-31,-0.003961014870906366,-0.003836797013698438,-0.0001767809124768627
2025-09-07,-0.0004947206300789909,-0.0017175809401186967,0.001574718197441601
2025-09-14,0.005810899611295775,-0.001105954690920045,0.001219928882593178
2025-09-21,-0.0030774549139781135,-0.0005903245825890178,0.00354398912932996
2025-09-28,-0.004942085947607517,-0.0010218429999708776,0.015779764859973473
2025-10-05,0.008551205899152052,-0.002693706323725556,0.03651505072681297
2025-10-12,0.00019198441317467638,-0.0013638876715410682,0.006673203487813891
2025-10-19,0.0010841086180463592,0.005216745341583827,0.05741057242703518
2025-10-26,0.00238834624049745,-0.0009011122464342798,0.10489999760841136
2025-11-02,0.0046852097730056014,-0.0020940157829115857,0.15000019146778212
2025-11-09,0.012301343248452534,0.005944401116157093,0.040988091956234755
2025-11-16,0.003775087778940618,0.0044040546796509225,0.09643724581272214
2025-11-23,0.003972060731821128,-0.0003148857700413839,0.03050784122656125
2025-11-30,0.0011251954247449992,0.00034575681544127507,0.01088620670262235
2025-12-07,0.0001418450383115921,0.0003569740756914062,0.010772128681529717
2025-12-14,0.004120370123011241,0.00028473526554570727,0.016023300546973828
2025-12-21,0.004319365646322728,0.0024898716504068675,0.0576487562239618
2025-12-28,0.004950278046716552,0.003349461281178813,0.09823510642053712
2026-01-04,0.005053165721128764,0.003198996848249533,0.03747564004765025
2026-01-11,0.0046242471402616276,0.006004693334107356,0.024709731067984297
2026-01-18,0.005182865329692608,0.027421860195407544,0.047951863523366695
2026-01-25,0.004243860449020682,0.04918412588331267,0.02379340235297182
2026-02-01,0.0028615032196792883,0.06280498053765088,0.0033650892365146984
2026-02-08,0.0039492297614951094,0.012728461455286999,0.0015537539860174814
2026-02-15,0.0012278279090950544,0.0021888508499061693,-0.0043826744499060825
2026-02-22,0.00025554536653960014,-0.003938242479267077,-0.00019493472479768128
2026-03-01,0.0011766899796477586,0.0028014537616226935,-0.0067035364145765376
2026-03-08,-0.0008957137595119954,-0.009028706947920866,-0.002104571032113455
2026-03-15,0.0004167269992079439,-0.007264993823916316,-0.0024763339847882503
2026-03-22,-0.00026605617649464006,-0.0046155929939253265,-0.0020273042238558975
2026-03-29,4.981923970071915e-05,-0.00781098615736421,-0.00047842887326938826
2026-04-05,,,
