date,high,low,mid
2024-03-03,,,
2024-03-10,0.00556446189210491,0.004560783811230351,0.0034572017693900617
2024-03-17,0.006345719337519347,-0.004017370203468949,0.007825637942997739
2024-03-24,0.00017499226628156934,0.013755891210229033,0.005289308382189353
2024-03-31,0.0018730648723942712,0.0005099092529312311,-0.0023904580455663587
2024-04-07,0.0036089366429368037,0.0066061015402329925,0.0020704415802606287
2024-04-14,0.0012193413196036618,-0.003990683532946061,0.006192552585649286
2024-04-21,0.003969224629744345,0.006004794610917638,0.00857114461842251
2024-04-28,-0.002701994328103185,0.006256687362008204,-0.0005233560482138797
2024-05-05,-0.0006732522255152204,0.007209813077906383,0.0033557973637582243
2024-05-12,0.001261033117484887,0.004479105813757552,-0.0070385186520275185
2024-05-19,-0.0009163174046573139,0.0018039103507636782,-0.0004544836315740213
2024-05-26,-0.000797431405471458,-0.0008282389363218561,-0.001665715690972938
2024-06-02,-0.0010298022485425368,0.0003123038792653599,0.0006745807686823971
2024-06-09,-0.002218347035613279,0.0031039068944357976,-0.004633738501769836
2024-06-16,-0.0004560141624739348,0.003083741484262248,0.0017748634990446923
2024-06-23,0.00482468616111596,0.00287395528988732,0.005284898487328846
2024-06-30,0.0014552158738012464,0.008337531585476654,-0.0004422811667028823
2024-07-07,-0.00399587986468138,-0.008338729167536193,-0.002207847541950613
2024-07-14,0.00047540814974647675,0.004684801287990239,7.161868505963672e-05
2024-07-21,0.0005291151298535188,0.013302657134459175,-0.002148995080658321
2024-07-28,0.005109245495852183,0.010705213392433074,0.0033989921941983614
2024-08-04,0.006786876049558457,0.010079209465931372,0.005472602132649262
2024-08-11,0.002523554282027842,0.0045786684625668235,0.0008382522191704904
2024-08-18,0.0019014437686212487,0.004917481673306745,0.0019738041909396634
2024-08-25,0.0022763987153932913,0.007282268319422103,0.0036610847871627146
2024-09-01,-0.0011359620274636077,-0.0032028439765129455,-0.004278778843972971
2024-09-08,-9.130499022100246e-05,0.009102478326253936,-0.0005837431519882118
2024-09-15,0.005478816901420678,0.006225238811183073,0.0016632802831673193
2024-09-22,0.0041728451206338195,0.006978362510208061,0.0036832350027260494
2024-09-29,0.0016652745800263913,-0.0038216336572623093,-0.00034944425057475856
2024-10-06,-0.0009713197656315557,-0.001861022687290489,0.0004636523887404725
2024-10-13,-0.0006144021961499416,-0.004428405871614847,0.0024133633900142145
2024-10-20,0.0002663581055038068,0.01119073158768625,0.0015105135045370354
2024-10-27,0.001035599170602499,0.00473334621613721,-0.0015982243971190452
2024-11-03,0.00034083537241460013,0.003084599635320759,-0.004503809198468967
2024-11-10,0.0036392006948767586,0.005366715528156427,-0.0026101648620367995
2024-11-17,0.0007330632904872791,-0.00014310306683915086,-0.0005937706045958098
2024-11-24,0.0078073258222421974,-0.00013166876731377877,0.003891011370231432
2024-12-01,0.00435960619205866,0.005031473987147095,0.002111017114639068
2024-12-08,0.0030486815304524373,0.0060041217365626965,0.001060637362933315
2024-12-15,0.012243653127819122,0.017625294364227686,0.007909872320119807
2024-12-22,0.005346771839213856,0.00048611944949256407,0.014451581918612868
2024-12-29,0.003949081163772029,0.005059897946568359,0.012337760705701436
2025-01-05,0.010951002530053693,0.002079477300757089,0.008005666241672137
2025-01-12,0.027810722143552673,0.004977910755390645,0.021125357247609732
2025-01-19,0.005219282360064947,0.004086545015061225,0.007858365571319725
2025-01-26,0.007120765604764852,0.002701721486441162,0.010305457052189926
2025-02-02,-0.0024731540820890894,-0.007340792215221708,-0.00238167951898847
2025-02-09,0.018660291884992537,0.00035714388729115703,0.013328266112471366
2025-02-16,0.036693082663865104,-0.004452343313259455,0.008736144625780613
2025-02-23,0.0251190361548571,0.012656027109388348,0.002508925313950108
2025-03-02,0.016438054952056608,0.014779487671054276,0.007247786297459843
2025-03-09,0.004143172104001496,-0.004132022898518268,0.009325619489013405
2025-03-16,-0.025887440621282343,-0.0016488749710763528,0.005789934423427115
2025-03-23,-0.020675541136528922,0.0025111238629653516,-0.0009416014683876229
2025-03-30,-0.015138788616866638,0.011602232823345937,0.006559137438546235
2025-04-06,-0.01217910020918722,0.0006506453238602748,0.005917143886433107
2025-04-13,-0.008017644793394604,-0.00336088603765922,0.0028066079806244875
2025-04-20,-0.011744550566683366,0.005739735366424729,-0.004287575240470263
2025-04-27,-0.0055126901868310756,0.0025519850759592125,0.0021604037637234417
2025-05-04,-0.0076350804188217505,4.232143576174052e-05,-0.001409686984023488
2025-05-11,-0.008782674904089452,0.002120005946219801,0.0026228659577712103
2025-05-18,-0.010607019255420005,-0.004768057538838583,6.077354551758547e-05
2025-05-25,-0.0038132376860061596,0.00022071716817660835,-0.0022875109687849563
2025-06-01,-0.008628961753128012,0.002675840531959523,-0.013714825280573714
2025-06-08,-0.004672951913066592,-0.0007855770456280149,-0.004115174728336222
2025-06-15,-0.006856523697707699,-0.003984079651041149,-0.0025860979405249625
2025-06-22,-0.008395089551714831,-0.00366265194624396,-0.006157773107941815
2025-06-29,,,
2025-07-06,,,
2025-07-13,,,
2025-07-20,-0.0013177527676819316,0.0023678979845950464,-0.0003243716613010388
2025-07-27,-0.010410014460814486,-0.0019464319003279229,-0.004795015468814478
2025-08-03,-0.003570918923894965,-0.02210107496782932,-0.001894887610180348
2025-08-10,-0.004355676718656709,0.005650338865640296,-0.00566508503897034
2025-08-17,-0.0017884933718769166,0.001247712106472676,0.0055557629518815975
2025-08-24,-0.00054121922619279,-9.761537148590148e-05,-0.005187388899320289
2025-08-31,-0.004418987030124311,-0.0015315981802849746,-0.0055193664065564816
2025-09-07,-0.004601049285040759,0.0007337936999061815,-0.000935233820922094
2025-09-14,-0.0006440299819688145,-0.00020425751928434884,-4.510224791888387e-05
2025-09-21,0.0007929344828677353,-0.0036998907614582276,-0.001284780964984596
2025-09-28,0.0002974169792600366,0.0004514668985524832,-0.0006585979252820836
2025-10-05,0.0008254352172033521,-0.0013017986846312428,-0.002174866751954465
2025-10-12,-0.0028888737497041505,0.004345238020967572,-0.0025947826988052675
2025-10-19,0.006290229835692935,-0.0025817049990776533,0.00791185633366351
2025-10-26,-0.0015056961438953908,0.0009925870267511003,-0.001846028172215921
2025-11-02,0.002916125483743735,-0.012193671012712848,-0.005953759824491609
2025-11-09,0.008583427363905938,0.0021210457271943314,0.008776295308065604
