date,high,low,mid
2024-03-03,,,
2024-03-10,0.001660642475566038,0.0035807213258506466,0.002575533781093853
2024-03-17,0.002990369343874151,-0.0006366269321335783,0.00508716762192961
2024-03-24,0.0010987886920373448,0.007705201754046361,0.002703285891997048
2024-03-31,0.0007281689470359438,0.0006535644173968697,0.001656702977294135
2024-04-07,4.9196200202326296e-05,0.0010036757738387727,-0.0012734981889817147
2024-04-14,0.000457423559506683,-0.0011225787398734483,0.0009423301807838031
2024-04-21,0.002369181957104899,0.0007885100982449708,0.0032153117492918198
2024-04-28,-0.0010275468804807652,0.00010527624689783453,-0.0012559602695993548
2024-05-05,-0.001818974298741329,0.0006769666584504818,0.0008697900859859349
2024-05-12,0.0010518515030568574,0.0022768310349950915,-0.0015350465848726386
2024-05-19,-0.0017098122724043207,-0.00048655373295806233,-0.00016788765866500839
2024-05-26,-0.0011896753022511324,-0.0006651917419408212,-0.002384281475819796
2024-06-02,-0.0017544217743665587,-0.0004762318205274122,-0.0018118935385814138
2024-06-09,-0.0020902076087382254,-0.0010510450800211002,-0.002384572292924547
2024-06-16,-0.0010548290315944523,0.00047778997426026513,0.0007133621459816969
2024-06-23,0.0014605038374373932,0.00207821639429996,0.0012649972743123826
2024-06-30,-0.0001198477278770644,0.0006745162200115592,0.0004912030827561334
2024-07-07,-0.002511130230695139,-0.0018545063766656966,-0.002558043785800071
2024-07-14,0.0006259209389483169,0.0006708522551802037,0.0005419363785471416
2024-07-21,0.0003420291017389718,0.003942795385181332,-0.0005150568477226631
2024-07-28,0.0028454319376245954,0.00240258002179791,0.001996155213305275
2024-08-04,0.002649694269632146,0.002515673549028868,0.0014182290243342469
2024-08-11,0.00034563803870960047,0.0002071079328713902,0.00045084083314285927
2024-08-18,0.00022405518800509315,5.589091875337873e-06,0.000567826463605573
2024-08-25,0.0014371674757956841,0.0019693081034174876,0.000885654582951329
2024-09-01,-0.0036391384000168327,-0.0027249218527118607,-0.003731377685973239
2024-09-08,-0.0004940213977246867,0.0010514341607703946,-0.0009665298892713428
2024-09-15,0.0017024083791831244,-7.106430981932678e-05,6.140072691531097e-05
2024-09-22,0.00252838210691047,0.0048186831862444615,0.0013437811812657763
2024-09-29,0.0001142994559078403,-0.0016981642110712567,0.00021859368159778854
2024-10-06,-0.0007310772998135881,-0.0010014524179746973,-0.001770953299741926
2024-10-13,-0.0006268732704709323,-0.0015001197838894736,0.000553996567048649
2024-10-20,-0.0006113000640996712,0.0013244197537357271,2.006675145545582e-05
2024-10-27,-0.00023725747218535217,-0.0004092162937461462,-0.000761018147911076
2024-11-03,-0.00018673763252374676,-0.003024518540912798,-0.001902958888942012
2024-11-10,0.0014685024136368273,0.0027154249069648137,-0.00040013884686564686
2024-11-17,0.00018233417987345568,0.00015696376597852866,-0.0003386668931389004
2024-11-24,0.004001426257694519,0.0033930627723746717,0.003624323534019932
2024-12-01,0.0020486962057616265,6.650999529884365e-05,0.0010919693383098915
2024-12-08,4.838737194318305e-06,-0.0015688673444059149,0.00018409642913703986
2024-12-15,0.007529875705193247,0.001273231758818515,0.006538690431603361
2024-12-22,0.0035544772733728707,0.00025021544623026094,0.008623332321573828
2024-12-29,0.0027556562354965736,0.00023037399078679982,0.0052562576010909
2025-01-05,0.0061798302106278215,-8.997525503716265e-06,0.007879191966621096
2025-01-12,0.019270976580451196,0.0016387029937757814,0.012355516641979184
2025-01-19,0.0015987163785344837,0.002029202775908288,0.004184850247710895
2025-01-26,0.004013805883774303,0.0043113458180742276,0.006111728174758042
2025-02-02,-0.001258662256643761,-0.004033856647465982,-0.0018775050815656202
2025-02-09,0.010936122106409395,-0.0005449205465669779,0.006870198361776176
2025-02-16,0.023932938881202605,0.0010020987652296623,0.005352525045550585
2025-02-23,0.012577351396011238,0.002417336416519398,0.0024489947443152157
2025-03-02,0.008119684352035111,0.002596963361189374,0.0033369036723366946
2025-03-09,-0.0005828997409089135,-0.00043359432173294073,0.003841518359749928
2025-03-16,-0.025382054100359947,-0.000483839084017548,0.0023729554675023285
2025-03-23,-0.017671750883041553,0.0014400182584078031,0.0009013796547187588
2025-03-30,-0.01322616409096816,0.002463022814836706,0.002591828583036073
2025-04-06,-0.011493224626720738,-0.00024767487812170667,0.0021791684999610088
2025-04-13,-0.006305168989442003,-0.002706023874433395,0.00313306390511847
2025-04-20,-0.010545857582889505,0.004388071287334161,0.000606525604257878
2025-04-27,-0.0044337601418238505,0.0005552562376458455,0.0014847627392980465
2025-05-04,-0.006750724373172302,-0.0006277493668351143,-0.0037975447358348353
2025-05-11,-0.008982188150715404,0.0013412919487204187,0.00028361308933009773
2025-05-18,-0.009042853021297247,-0.004755333245974162,-0.0007937053520893748
2025-05-25,-0.003344993876614032,0.0026214134349824003,-0.0019847650355178563
2025-06-01,-0.007654746245342184,-0.0017214841487527832,-0.00966731600054509
2025-06-08,-0.004946858750736394,-0.001305097748823563,-0.006280433710890923
2025-06-15,-0.005259666315815978,-0.0018785252210547535,-0.0022459030247891495
2025-06-22,-0.007947222380381987,-0.0005419742155710521,-0.0037196248397103845
2025-06-29,,,
2025-07-06,,,
2025-07-13,-0.001104347142301904,0.00021197655459786926,-0.003250972793639685
2025-07-20,-0.00103706652826524,0.0012326946644676665,-0.0017190621558501361
2025-07-27,-0.008081672358150296,-0.0008723464401264433,-0.0040345627003986004
2025-08-03,-0.0027323944647061247,-0.00654597651923058,-0.0012947221023766437
2025-08-10,-0.004324976594600738,4.918905202506707e-05,-0.004981377264724543
2025-08-17,-1.756341713573106e-05,0.00020471715944971774,0.0019778368155577907
2025-08-24,-0.0016132233997331788,-0.0001777054257965977,-0.0028534172793725776
2025-08-31,-0.003149067047228576,-0.001158691536320422,-0.005098399227923761
2025-09-07,-0.0027341206780009254,-0.00027805617429784183,-0.0008611351193416076
2025-09-14,-0.0011066403254621875,0.0008081678294348552,-0.001283021245118709
2025-09-21,-0.00048786176295401645,-0.0009618204537910697,-0.0006796665583921441
2025-09-28,-0.001147766863227046,-0.00027615859566216915,-0.0009155214511058689
2025-10-05,-0.002050082792360257,-0.0002480447248006086,-0.0036297628855167254
2025-10-12,-0.0013436816352888875,0.0009511028490292617,-0.001457098951595612
2025-10-19,0.004824618551486327,-0.0005445287913248805,0.006660935296399932
2025-10-26,-0.0006165117868046913,-0.00032063781816763095,-0.0012978971887431148
2025-11-02,-3.7804784856586575e-05,-0.0053323062628291675,-0.004663844830631426
