date,group,from_date,index_ffill,index_valid,log_return,ret_lvl,ret_w,n_matched,n_used,n_trim,n_adj,n_adj_used,n_adj_trim,step_n,interval_days,bridge,valid_step,ret_ok
2026-02-22,high,2026-02-15,111.934465607351,111.934465607351,-0.00339306980480606,-0.00339306980480606,-0.00339306980480606,252,226,26,252,226,26,1,7.0,False,True,True
2026-03-01,high,2026-02-22,111.98294228071363,111.98294228071363,0.0004329870962442227,0.0004329870962442227,0.0004329870962442227,244,217,27,244,217,27,1,7.0,False,True,True
2026-03-08,high,2026-03-01,110.98184460339887,110.98184460339887,-0.008979932828004512,-0.008979932828004512,-0.008979932828004512,247,220,27,247,220,27,1,7.0,False,True,True
2026-03-15,high,2026-03-08,109.97288708904753,109.97288708904753,-0.009132771400727081,-0.009132771400727081,-0.009132771400727081,257,231,26,257,231,26,1,7.0,False,True,True
2026-03-22,high,2026-03-15,109.70127203140474,109.70127203140474,-0.0024728916422866627,-0.0024728916422866627,-0.0024728916422866627,258,232,26,258,232,26,1,7.0,False,True,True
2026-03-29,high,2026-03-22,109.63427630170274,109.63427630170274,-0.0006108971600333822,-0.0006108971600333822,-0.0006108971600333822,259,233,26,259,233,26,1,7.0,False,True,True
2026-04-05,high,2026-03-29,109.63427630170274,,,,,0,0,0,0,0,0,1,7.0,False,False,False
2024-03-03,low,,100.0,100.0,,,,0,0,0,0,0,0,0,,False,True,False
2024-03-10,low,2024-03-03,100.26381844436625,100.26381844436625,0.0026347105436011478,0.0026347105436011478,0.0026347105436011478,60,53,7,60,53,7,1,7.0,False,True,True
2024-03-17,low,2024-03-10,100.07034545937718,100.07034545937718,-0.0019315032580388672,-0.0019315032580388672,-0.0019315032580388672,62,54,8,62,54,8,1,7.0,False,True,True
2024-03-24,low,2024-03-17,100.75176833388565,100.75176833388565,0.006786359100207758,0.006786359100207758,0.006786359100207758,62,55,7,62,55,7,1,7.0,False,True,True
2024-03-31,low,2024-03-24,101.11626077735586,101.11626077735586,0.003611199268945468,0.003611199268945468,0.003611199268945468,62,55,7,62,55,7,1,7.0,False,True,True
2024-04-07,low,2024-03-31,101.42234946992346,101.42234946992346,0.003022524201390836,0.003022524201390836,0.003022524201390836,62,54,8,62,54,8,1,7.0,False,True,True
2024-04-14,low,2024-04-07,101.2536117293282,101.2536117293282,-0.001665099092986157,-0.001665099092986157,-0.001665099092986157,62,54,8,62,54,8,1,7.0,False,True,True
2024-04-21,low,2024-04-14,101.37121059229744,101.37121059229744,0.0011607548850704078,0.0011607548850704078,0.0011607548850704078,64,56,8,64,56,8,1,7.0,False,True,True
2024-04-28,low,2024-04-21,101.39073529388658,101.39073529388658,0.00019258743611038365,0.00019258743611038365,0.00019258743611038365,62,54,8,62,54,8,1,7.0,False,True,True
2024-05-05,low,2024-04-28,101.33618866038061,101.33618866038061,-0.0005381291617149034,-0.0005381291617149034,-0.0005381291617149034,61,55,6,61,55,6,1,7.0,False,True,True
2024-05-12,low,2024-05-05,101.52383184872657,101.52383184872657,0.0018499775499492904,0.0018499775499492904,0.0018499775499492904,62,54,8,62,54,8,1,7.0,False,True,True
2024-05-19,low,2024-05-12,101.50943490921436,101.50943490921436,-0.0001418185282267687,-0.0001418185282267687,-0.0001418185282267687,58,52,6,58,52,6,1,7.0,False,True,True
2024-05-26,low,2024-05-19,101.44484967510691,101.44484967510691,-0.0006364510748798687,-0.0006364510748798687,-0.0006364510748798687,59,53,6,59,53,6,1,7.0,False,True,True
2024-06-02,low,2024-05-26,101.32377889329042,101.32377889329042,-0.0011941768019945915,-0.0011941768019945915,-0.0011941768019945915,60,54,6,60,54,6,1,7.0,False,True,True
2024-06-09,low,2024-06-02,101.10727983528048,101.10727983528048,-0.00213899133774356,-0.00213899133774356,-0.00213899133774356,58,52,6,58,52,6,1,7.0,False,True,True
