date,high,low,mid
2024-10-20,104.69487536077216,113.59355892661178,104.38642634656101
2024-10-27,104.80335344707528,114.13251108626866,104.21972666048222
2024-11-03,104.83908022520671,114.48510771849269,103.75139632377174
2024-11-10,105.22130575467622,115.10116835629498,103.48094119448778
2024-11-17,105.29846791021848,115.08469820459914,103.41951549166365
2024-11-24,106.12378492498024,115.06954614179847,103.82270590289201
2024-12-01,106.58745280516582,115.6499745506471,104.04210891221616
2024-12-08,106.91289984402803,116.34643981553123,104.1525184021115
2024-12-15,108.22995060807001,118.4152582762548,104.97961833957956
2024-12-22,108.81018125829051,118.47283623016736,106.50775529637467
2024-12-29,109.24073107406412,119.07381585650323,107.82996225888603
2025-01-05,110.44360089054119,119.32168478327466,108.69667763557149
2025-01-12,113.55822643581014,119.91713830897265,111.01736009962904
2025-01-19,114.1524682929347,120.40818775721621,111.8932119748974
2025-01-26,114.96822221216115,120.73393698892752,113.0522847949073
2025-02-02,114.68423939546598,119.85089930760223,112.78335086797428
2025-02-09,116.84437245321172,119.89371096818267,114.29661960391215
2025-02-16,121.21138223483304,119.36108959232413,115.29950570364889
2025-02-23,124.29465766258964,120.88132656624295,115.58914674413016
2025-03-02,126.35470527658242,122.68115817461849,116.42995549845598
2025-03-09,126.879300560539,122.17528268413945,117.52081552759094
2025-03-16,123.63687038727927,121.97399691157806,118.20322699531572
2025-03-23,121.10685602211838,122.28067361632772,118.09197904704399
2025-03-30,119.28725297340249,123.70766459475398,118.8691064244939
2025-04-06,117.84325272667449,123.7881805990886,119.57455709912917
2025-04-13,116.90220491961918,123.37284097681214,119.91062739354493
2025-04-20,115.53727201358988,124.08300456127594,119.3976021595332
2025-04-27,114.90210318099373,124.40006693424272,119.6558280242475
2025-05-04,114.02815695329419,124.40533183509254,119.48726959614375
2025-05-11,113.03106967677837,124.66935164121907,119.80108004942909
2025-05-18,111.83848302042911,124.07633588936352,119.8083610070631
2025-05-25,111.41282837916863,124.10372468933674,119.53461128921941
2025-06-01,110.45558728227611,124.4362511615229,117.90640577901048
2025-06-08,109.94063773866075,124.33853528566624,117.42219730220866
2025-06-15,109.18940551450818,123.84414615418213,117.11892431543842
2025-06-22,108.27658763213823,123.39137782380071,116.39994846977416
2025-06-29,,,
2025-07-06,,,
2025-07-13,107.96240593605047,123.7768060149411,115.2089013244387
2025-07-20,107.82023187252894,124.07024414311213,115.17153688203017
2025-07-27,106.70364363298307,123.82898473570347,114.6206094893831
2025-08-03,106.32329307735263,121.12225208755176,114.40362196500236
2025-08-10,105.86119030077863,121.80857099725148,113.75734804457821
2025-08-17,105.67202747224226,121.9606478803117,114.39111580589079
2025-08-24,105.61485121314452,121.9487432274102,113.79926101923823
2025-08-31,105.14917023234872,121.76210971445312,113.17289137278198
2025-09-07,104.6664849986263,121.8514907730671,113.06709773576344
2025-09-14,104.59909834602142,121.82660423155883,113.06199827048943
2025-09-21,104.68207146975493,121.37669193049028,112.91683164087804
2025-09-28,104.71321032561684,121.43150186065634,112.84248933336185
2025-10-05,104.79967997976529,121.27352534038445,112.5973386367837
2025-10-12,104.49736382215085,121.8016342220871,112.30555173607256
2025-10-19,105.15674792243426,121.48758390119583,113.19762143710088
2025-10-26,104.99853295430762,121.6082307672391,112.98884819882835
2025-11-02,105.30516872891256,120.13438407129675,112.31813833775314
2025-11-09,106.21293830953307,120.38946501686455,113.30821373036592
2025-11-16,107.25428081949121,121.31499917982256,113.91617980273068
2025-11-23,106.4807478631631,122.01201273525645,114.06555425744133
2025-11-30,106.25637308271338,121.73463522898143,114.26952650595395
2025-12-07,106.41209963940175,121.62606963491392,114.32514111925776
2025-12-14,106.31139682090715,121.67785694378463,114.2494098567045
2025-12-21,106.72127947352632,121.91207321636217,114.75045212038508
2025-12-28,107.57114629298296,122.67970674838584,115.54513197621927
2026-01-04,108.2347575064872,123.18564573973583,115.85127586009196
2026-01-11,109.4115990700745,122.21458211058946,116.76872725015905
2026-01-18,114.63721436168845,122.6200868446657,119.32060468527004
2026-01-25,122.52881183424707,127.57912658778271,125.28613194804733
2026-02-01,130.94865079444673,130.22300477587774,134.5019178868044
2026-02-08,132.76986568252457,131.40871301141033,137.28543045285548
2026-02-15,133.28105865096796,135.04578926901598,138.67949909067295
2026-02-22,132.071183460452,135.53244646060222,138.12916182160143
2026-03-01,132.7438486603761,137.81254229434353,139.41946912178508
2026-03-08,130.47420704412363,138.27802958640882,137.6019124231421
2026-03-15,129.03328051396727,138.39713007997435,136.48601898257314
2026-03-22,128.59371750756833,140.61089597791528,135.321800399861
2026-03-29,127.7963659318436,140.69198307957873,133.70794031937163
2026-04-05,,,
