date,CPU_ALL,GPU_ALL,RAM_ALL
2025-02-23,91.37338141600334,120.56163587446677,96.14779053577301
2025-03-02,91.13930300534113,122.03772486280175,96.56986181369942
2025-03-09,91.9017570339631,122.7225383709208,96.20729362980671
2025-03-16,91.57536832837725,121.72577433148241,96.45751028719434
2025-03-23,89.72905571500262,120.4411470451869,97.34855202134602
2025-03-30,88.15620060303954,119.92386556571981,98.09450825099749
2025-04-06,87.8871023646079,119.37299868957649,98.25044141472198
2025-04-13,86.9707146923894,118.90795698354955,98.44921660449222
2025-04-20,87.258253692552,117.9839652088932,99.50994556777044
2025-04-27,85.86494363880537,117.69281916868518,99.42607692625684
2025-05-04,85.16994965827334,117.09974861086098,99.54740473857586
2025-05-11,85.11780715977945,116.59650657217288,99.52652139927446
2025-05-18,84.66995370718318,115.82883391491606,99.58600003476779
2025-05-25,85.66560018235889,115.4745709002333,99.93616997372763
2025-06-01,85.18381832949461,114.34052784953228,99.89288518309858
2025-06-08,85.45912064822998,113.85484365213522,99.97682000051219
2025-06-15,85.50927254587364,113.2784535474451,100.19271595132945
2025-06-22,85.37953792321231,112.45405168314694,100.80483965790549
2025-06-29,,,
2025-07-06,,,
2025-07-13,83.15363205776374,111.83445623951502,104.82206820474353
2025-07-20,82.54060756349521,111.74511444765253,105.30420971740118
2025-07-27,82.73375137746741,110.86578920904583,105.8454549907807
2025-08-03,83.2505432096683,110.47336693226839,106.5469370161156
2025-08-10,83.08848685348622,109.9718977758096,106.42667862989212
2025-08-17,83.2252699270411,110.11029039677598,106.69112157574305
2025-08-24,83.89593923837971,109.84643625751791,106.99735483753174
2025-08-31,83.32900586545458,109.32607585078068,107.17218990129096
2025-09-07,83.66496088635407,109.00445787369115,107.56087524627634
2025-09-14,84.5743081699903,108.9614976587826,107.63945134938537
2025-09-21,84.39483051601432,108.94101961611318,108.71114729683455
2025-09-28,83.28782560521593,108.93343522076809,111.06195762961482
2025-10-05,84.42745076273843,108.88819142402724,116.0744684318154
2025-10-12,84.63102115619492,108.61281978648711,117.44304288258058
2025-10-19,84.70866428552846,109.33424456130604,125.63069072405732
2025-10-26,84.86996013716139,109.16375841754474,141.092380652197
2025-11-02,85.68323557674869,109.0494809817679,165.0772536210209
2025-11-09,86.92849726592944,109.97476508003997,173.93464410963625
2025-11-16,87.54111226417685,110.84955236776031,193.18628210681092
2025-11-23,88.51208592733659,110.46924918348263,201.47315214237844
2025-11-30,88.85191400908089,110.405496369723,205.5031205456597
2025-12-07,88.90325339114332,110.51600499781323,209.3685755418633
2025-12-14,89.65732678308603,110.42904866865435,214.79726806618356
2025-12-21,90.35229476649972,110.8707383474229,229.40935879464877
2025-12-28,90.96646533875787,111.70216908962915,256.02331171404205
2026-01-04,91.74968758925306,112.23076919159276,267.8579949614133
2026-01-11,92.62666741148045,113.25015924327374,276.7907749608531
2026-01-18,93.29939848018857,117.30931599549042,293.27759547858136
2026-01-25,93.71498955121751,124.37340208040712,302.61683432422024
2026-02-01,94.39311590685577,132.91130650159252,305.66665503789955
2026-02-08,95.32125802199232,135.08949385925075,307.2104778100833
2026-02-15,95.53159186250598,136.080392943034,305.88603541332265
2026-02-22,95.68931230271198,135.18781782638172,305.79070238013037
2026-03-01,95.75824829875782,136.17359469340707,302.6415907454625
2026-03-08,95.63925981624372,134.1877646344787,302.1135705577576
2026-03-15,95.7229032780422,132.91852837929798,300.7575744462853
2026-03-22,95.86148400634127,132.29568266561927,300.0585032967747
2026-03-29,96.36291738165102,131.21484239817363,300.82443657225804
2026-04-05,,,
