date,CPU_ALL,GPU_ALL,RAM_ALL
2026-02-01,0.007209995461170357,0.06639368955552369,0.010027713469820045
2026-02-08,0.009784704247384236,0.01625543892459854,0.005037962602164162
2026-02-15,0.0022041476016288475,0.007308359390239403,-0.004320508854486134
2026-02-22,0.0016496154189909067,-0.006580780957146115,-0.0003117105100583688
2026-03-01,0.0007201554181058839,0.007265448644279289,-0.010351652241014555
2026-03-08,-0.001243365172464655,-0.014690455597282092,-0.0017462284099963974
2026-03-15,0.0008741902346077796,-0.009503675813460752,-0.004498468402061367
2026-03-22,0.0014466810624067044,-0.004696934272746816,-0.0023270730956739274
2026-03-29,0.005217178558630175,-0.00820343952915921,0.002549360747310623
2026-04-05,,,
