Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2024-06-01,2024-06-02,2024-06-03,2024-06-04,2024-06-05,2024-06-06,2024-06-07,2024-06-09,2024-06-10,2024-06-11,2024-06-12,2024-06-13,2024-06-14,2024-06-15,2024-06-16,2024-06-17,2024-06-18,2024-06-19,2024-06-20,2024-06-21,2024-06-22,2024-06-23,2024-06-24,2024-06-25,2024-06-26,2024-06-27,2024-06-28,2024-06-29,2024-06-30
27892502,ESSENCORE KLEVV DDR5-7200 CL36 CRAS XR5 RGB 패키지 서린,ESSENCORE KLEVV CRAS XR5 RGB 패키지 서린,DDR5,7200,CL36,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000,230000,230000,230000,230000,230000,229990,230000,229990,230000,230000,229990,228530
37989251,ESSENCORE KLEVV DDR5-7600 CL36 CRAS V RGB White 패키지 서린,ESSENCORE KLEVV CRAS V RGB White 패키지 서린,DDR5,7600,CL36,32GB(16GX2),32,289610,289610,289610,289610,289610,289610,289610,289610,289610,289610,289610,289610,289610,289610,321360,321360,321360,321360,321360,321360,321360,321360,321360,321360,321360,321360,321360,321360,321360
37989251,ESSENCORE KLEVV DDR5-7600 CL36 CRAS V RGB White 패키지 서린,ESSENCORE KLEVV CRAS V RGB White 패키지 서린,DDR5,7600,CL36,48GB(24GX2),48,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,0,0,0,0
37989272,ESSENCORE KLEVV DDR5-7600 CL36 CRAS V RGB White 패키지 서린,ESSENCORE KLEVV CRAS V RGB White 패키지 서린,DDR5,7600,CL36,32GB(16GX2),32,0,0,0,289610,0,0,289610,289610,289610,289610,289610,289610,289610,289610,321360,321360,321360,321360,0,321360,321360,321360,321360,321360,321360,0,0,0,0
37989272,ESSENCORE KLEVV DDR5-7600 CL36 CRAS V RGB White 패키지 서린,ESSENCORE KLEVV CRAS V RGB White 패키지 서린,DDR5,7600,CL36,48GB(24GX2),48,0,0,0,320000,0,0,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,320000,0,320000,320000,320000,320000,320000,320000,0,0,0,0
27886853,ESSENCORE KLEVV DDR5-7600 CL36 CRAS V RGB 패키지 서린,ESSENCORE KLEVV CRAS V RGB 패키지 서린,DDR5,7600,CL36,48GB(24GX2),48,319990,319990,319990,320000,320000,320000,320000,320000,320000,320000,320000,320000,319210,320000,320000,320000,320000,320000,0,319990,320000,320000,319990,320000,319990,320000,320000,319990,317960
27886853,ESSENCORE KLEVV DDR5-7600 CL36 CRAS V RGB 패키지 서린,ESSENCORE KLEVV CRAS V RGB 패키지 서린,DDR5,7600,CL36,32GB(16GX2),32,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,245000,244400,245000,245000,245000,245000,245000,0,244990,245000,245000,244990,245000,244990,245000,245000,244990,243440
30268556,ESSENCORE KLEVV DDR5-7600 CL36 CRAS V RGB 패키지 서린,ESSENCORE KLEVV CRAS V RGB 패키지 서린,DDR5,7600,CL36,48GB(24GX2),48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0
30268556,ESSENCORE KLEVV DDR5-7600 CL36 CRAS V RGB 패키지 서린,ESSENCORE KLEVV CRAS V RGB 패키지 서린,DDR5,7600,CL36,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,0,0,0,0,0,0,0,0,0,0
27886973,ESSENCORE KLEVV DDR5-8000 CL38 CRAS V RGB 패키지 서린,ESSENCORE KLEVV CRAS V RGB 패키지 서린,DDR5,8000,CL38,48GB(24GX2),48,438680,438660,438560,438540,438440,438360,438340,438210,438090,438080,438070,438060,416770,437880,437870,437850,437840,437840,0,439990,439990,439990,439980,439990,439950,439910,439870,439820,437190
27886973,ESSENCORE KLEVV DDR5-8000 CL38 CRAS V RGB 패키지 서린,ESSENCORE KLEVV CRAS V RGB 패키지 서린,DDR5,8000,CL38,32GB(16GX2),32,349990,349990,349990,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,0,349990,350000,350000,349990,350000,349990,350000,350000,349990,347760
49274867,ESSENCORE KLEVV DDR5-8000 CL38 CRAS V RGB 패키지 서린,ESSENCORE KLEVV CRAS V RGB 패키지 서린,DDR5,8000,CL38,48GB(24GX2),48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437830,0,0,0,0,0,0,0,0,0,0
49274867,ESSENCORE KLEVV DDR5-8000 CL38 CRAS V RGB 패키지 서린,ESSENCORE KLEVV CRAS V RGB 패키지 서린,DDR5,8000,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000,0,0,0,0,0,0,0,0,0,0
27892598,ESSENCORE KLEVV DDR5-8000 CL38 CRAS XR5 RGB 패키지 서린,ESSENCORE KLEVV CRAS XR5 RGB 패키지 서린,DDR5,8000,CL38,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389990,389990,390000,389990,390000,390000,389990,389990,389990,389990,390000,388410,387510
49276013,ESSENCORE KLEVV DDR5-8200 CL38 CRAS V RGB 패키지 서린,ESSENCORE KLEVV CRAS V RGB 패키지 서린,DDR5,8200,CL38,48GB(24GX2),48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459990,459990,460000,460000,460000,460000,459990,459990,459990,459990,459990,459990,457060
49279553,ESSENCORE KLEVV DDR5-8400 CL40 CRAS V RGB 패키지 서린,ESSENCORE KLEVV CRAS V RGB 패키지 서린,DDR5,8400,CL40,48GB(24GX2),48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548040,547980,547970,549990,549990,549990,549990,549990,549990,549990,549990,549990,549990
9391317,ESSENCORE KLEVV 노트북 DDR4-2666 CL19,ESSENCORE KLEVV 노트북,DDR4,2666,CL19,16GB,16,41160,41160,41160,39060,38440,38440,39060,0,0,39060,40160,40160,40120,0,40110,40130,40160,40160,40120,40130,40120,40120,40130,40120,40120,40160,40120,40110,40110
9391317,ESSENCORE KLEVV 노트북 DDR4-2666 CL19,ESSENCORE KLEVV 노트북,DDR4,2666,CL19,8GB,8,20650,20650,20650,20330,19930,19890,19870,0,0,19730,20330,20940,20700,0,20500,20490,20410,20410,20400,20390,20380,20290,20270,20930,20580,20520,20490,20420,20420
9391317,ESSENCORE KLEVV 노트북 DDR4-2666 CL19,ESSENCORE KLEVV 노트북,DDR4,2666,CL19,4GB,4,17110,17110,17110,17110,17110,17110,17110,0,0,17660,17660,17660,17660,0,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660
9391296,ESSENCORE KLEVV 노트북 DDR4-2666 CL19,ESSENCORE KLEVV 노트북,DDR4,2666,CL19,16GB,16,0,0,0,0,0,0,0,39060,39060,0,0,0,0,40110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9391296,ESSENCORE KLEVV 노트북 DDR4-2666 CL19,ESSENCORE KLEVV 노트북,DDR4,2666,CL19,8GB,8,0,0,0,0,0,0,0,19750,19740,0,0,0,0,20590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9391296,ESSENCORE KLEVV 노트북 DDR4-2666 CL19,ESSENCORE KLEVV 노트북,DDR4,2666,CL19,4GB,4,0,0,0,0,0,0,0,17110,17110,0,0,0,0,17660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14205968,ESSENCORE KLEVV 노트북 DDR4-3200 CL22,ESSENCORE KLEVV 노트북,DDR4,3200,CL22,32GB,32,84460,84460,84460,81440,80590,80590,80590,0,0,0,0,0,0,0,0,81920,80390,80480,78080,80480,80480,80480,80480,81920,81920,81990,81920,81910,81910
14205968,ESSENCORE KLEVV 노트북 DDR4-3200 CL22,ESSENCORE KLEVV 노트북,DDR4,3200,CL22,16GB,16,45040,45040,45040,42660,40800,40760,40740,0,0,0,0,0,0,0,0,41950,41840,41760,41750,41740,41670,41560,41470,42880,42750,42670,42520,42420,42420
14205968,ESSENCORE KLEVV 노트북 DDR4-3200 CL22,ESSENCORE KLEVV 노트북,DDR4,3200,CL22,8GB,8,23010,23010,23010,21820,20880,20880,21400,0,0,0,0,0,0,0,0,21820,21550,21820,21660,21600,21560,21560,21560,21820,21820,21820,21820,21810,21810
11787178,ESSENCORE KLEVV 노트북 DDR4-3200 CL22,ESSENCORE KLEVV 노트북,DDR4,3200,CL22,32GB,32,0,0,0,0,0,0,0,80460,80460,80550,80470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11787178,ESSENCORE KLEVV 노트북 DDR4-3200 CL22,ESSENCORE KLEVV 노트북,DDR4,3200,CL22,16GB,16,0,0,0,0,0,0,0,40640,40630,42040,42040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11787178,ESSENCORE KLEVV 노트북 DDR4-3200 CL22,ESSENCORE KLEVV 노트북,DDR4,3200,CL22,8GB,8,0,0,0,0,0,0,0,21400,21400,21400,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11787154,ESSENCORE KLEVV 노트북 DDR4-3200 CL22,ESSENCORE KLEVV 노트북,DDR4,3200,CL22,32GB,32,0,0,0,0,0,0,0,0,0,0,0,80590,81770,81910,81910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11787154,ESSENCORE KLEVV 노트북 DDR4-3200 CL22,ESSENCORE KLEVV 노트북,DDR4,3200,CL22,16GB,16,0,0,0,0,0,0,0,0,0,0,0,42040,42060,42000,41990,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11787154,ESSENCORE KLEVV 노트북 DDR4-3200 CL22,ESSENCORE KLEVV 노트북,DDR4,3200,CL22,8GB,8,0,0,0,0,0,0,0,0,0,0,0,21400,21820,21810,21810,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564715,G.SKILL DDR4-2666 CL15 RIPJAWS V VR,G.SKILL RIPJAWS V VR,DDR4,2666,CL15,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114230,114230,116790,116790,116790,116790,116790,116790,116790,116790,116790,116790,116790
6540147,G.SKILL DDR4-2666 CL19 AEGIS,G.SKILL AEGIS,DDR4,2666,CL19,16GB,16,45980,45980,45980,45980,45990,45980,45980,41990,41990,41990,41990,41990,40950,42000,42000,42000,41990,0,42000,0,0,0,0,0,0,42000,0,0,0
6540147,G.SKILL DDR4-2666 CL19 AEGIS,G.SKILL AEGIS,DDR4,2666,CL19,8GB,8,23990,23990,24000,24000,24000,23990,24000,21500,21500,21500,21500,21500,20950,21490,21490,21500,21500,0,21500,0,0,0,0,0,0,21500,0,0,0
6002268,G.SKILL DDR4-2666 CL19 AEGIS,G.SKILL AEGIS,DDR4,2666,CL19,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41990,0,42000,42000,42000,42000,42000,41990,0,41990,41990,41990
6002268,G.SKILL DDR4-2666 CL19 AEGIS,G.SKILL AEGIS,DDR4,2666,CL19,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21500,0,21500,21500,21500,21500,21500,21490,0,21490,21490,21490
5834780,G.SKILL DDR4-3000 CL14 TRIDENT Z RGB 패키지,G.SKILL TRIDENT Z RGB 패키지,DDR4,3000,CL14,32GB(8GX4),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227120,227120,227120,227120,227120,227120,227120,227120,227120,227120,227120,227120,227120
7030399,G.SKILL DDR4-3000 CL16 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3000,CL16,32GB(16GX2),32,413600,413600,413600,413600,413600,413600,413600,0,0,0,0,0,0,413600,413600,413600,413600,413600,413600,413600,413600,413600,413600,413600,413600,413600,413600,413600,413600
7030399,G.SKILL DDR4-3000 CL16 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3000,CL16,16GB(8GX2),16,173850,173850,173850,173850,173850,173850,173850,0,0,0,0,0,0,173850,173850,173850,173850,173850,173850,173850,173850,173850,173850,173850,173850,173850,173850,173850,173850
7029922,G.SKILL DDR4-3000 CL16 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3000,CL16,32GB(16GX2),32,0,0,0,0,0,0,0,413600,413600,413600,413600,413600,413600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7029922,G.SKILL DDR4-3000 CL16 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3000,CL16,16GB(8GX2),16,0,0,0,0,0,0,0,173850,173850,173850,173850,173850,173850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11421180,G.SKILL DDR4-3200 CL14 FLARE X 블랙 DUAL 패키지,G.SKILL FLARE X 블랙 DUAL 패키지,DDR4,3200,CL14,32GB(16GX2),32,202090,202090,202090,202090,202090,202090,202090,202090,202090,202090,202090,202090,202090,202090,202090,202090,0,0,202090,0,0,0,202090,202090,0,0,0,0,0
11421180,G.SKILL DDR4-3200 CL14 FLARE X 블랙 DUAL 패키지,G.SKILL FLARE X 블랙 DUAL 패키지,DDR4,3200,CL14,16GB(8GX2),16,109000,109000,109000,109000,109000,109000,109000,109000,109000,109000,109000,109000,109000,109000,109000,109000,0,0,109000,0,0,0,109000,109000,0,0,0,0,0
5107193,G.SKILL DDR4-3200 CL14 FLARE X 블랙 DUAL 패키지,G.SKILL FLARE X 블랙 DUAL 패키지,DDR4,3200,CL14,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202090,202090,0,202090,202090,202090,0,0,202090,202090,202090,202090,202090
5107193,G.SKILL DDR4-3200 CL14 FLARE X 블랙 DUAL 패키지,G.SKILL FLARE X 블랙 DUAL 패키지,DDR4,3200,CL14,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109000,109000,0,109000,109000,109000,0,0,109000,109000,109000,109000,109000
6419514,G.SKILL DDR4-3200 CL14 RIPJAWS V VK 패키지,G.SKILL RIPJAWS V VK 패키지,DDR4,3200,CL14,32GB(16GX2),32,198080,198060,197950,197930,208890,208890,208890,208890,208890,208890,208890,208730,203150,208240,208240,208010,207750,207260,0,208740,208740,208740,208730,208490,208240,207750,207510,207020,207020
6419514,G.SKILL DDR4-3200 CL14 RIPJAWS V VK 패키지,G.SKILL RIPJAWS V VK 패키지,DDR4,3200,CL14,16GB(8GX2),16,99110,99100,99070,99040,99750,99750,99750,99750,99750,99750,99750,99750,98540,99700,99700,99750,99750,99750,0,99750,99750,99750,99750,99750,100730,100660,100630,100510,100420
6419781,G.SKILL DDR4-3200 CL14 RIPJAWS V VK 패키지,G.SKILL RIPJAWS V VK 패키지,DDR4,3200,CL14,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206780,0,0,0,0,0,0,0,0,0,0
6419781,G.SKILL DDR4-3200 CL14 RIPJAWS V VK 패키지,G.SKILL RIPJAWS V VK 패키지,DDR4,3200,CL14,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99750,0,0,0,0,0,0,0,0,0,0
9480261,G.SKILL DDR4-3200 CL14 TRIDENT Z NEO 패키지,G.SKILL TRIDENT Z NEO 패키지,DDR4,3200,CL14,32GB(16GX2),32,226380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226380,0,0,0,226380,226380,226380,0,0,0,0
9480261,G.SKILL DDR4-3200 CL14 TRIDENT Z NEO 패키지,G.SKILL TRIDENT Z NEO 패키지,DDR4,3200,CL14,32GB(8GX4),32,179000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179000,0,0,0,179000,179000,179000,0,0,0,0
9480261,G.SKILL DDR4-3200 CL14 TRIDENT Z NEO 패키지,G.SKILL TRIDENT Z NEO 패키지,DDR4,3200,CL14,16GB(8GX2),16,108800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105000,0,0,0,105000,105000,105000,0,0,0,0
9470907,G.SKILL DDR4-3200 CL14 TRIDENT Z NEO 패키지,G.SKILL TRIDENT Z NEO 패키지,DDR4,3200,CL14,32GB(16GX2),32,0,226380,226380,226380,226380,226380,226380,226380,226380,226380,226380,226380,226380,226380,226380,226380,226380,226380,0,226380,226380,226380,0,0,0,226370,226370,226370,226370
9470907,G.SKILL DDR4-3200 CL14 TRIDENT Z NEO 패키지,G.SKILL TRIDENT Z NEO 패키지,DDR4,3200,CL14,32GB(8GX4),32,0,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,0,179000,179000,179000,0,0,0,169000,169000,169000,169000
9470907,G.SKILL DDR4-3200 CL14 TRIDENT Z NEO 패키지,G.SKILL TRIDENT Z NEO 패키지,DDR4,3200,CL14,16GB(8GX2),16,0,108800,108800,108800,108800,108800,108800,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,105000,0,105000,105000,105000,0,0,0,105000,105000,105000,105000
4905041,G.SKILL DDR4-3200 CL14 TRIDENT Z RGB 패키지,G.SKILL TRIDENT Z RGB 패키지,DDR4,3200,CL14,32GB(16GX2),32,223090,223060,222950,222920,223390,223390,223390,0,0,0,0,0,223390,223390,223390,223390,223390,223390,0,223400,223400,223400,223400,223400,223400,223400,223400,223400,223400
4905041,G.SKILL DDR4-3200 CL14 TRIDENT Z RGB 패키지,G.SKILL TRIDENT Z RGB 패키지,DDR4,3200,CL14,32GB(8GX4),32,189000,189000,189000,189000,189000,189000,189000,0,0,0,0,0,189000,189000,189000,189000,189000,189000,0,189000,189000,189000,189000,189000,189000,189000,189000,189000,189000
4905041,G.SKILL DDR4-3200 CL14 TRIDENT Z RGB 패키지,G.SKILL TRIDENT Z RGB 패키지,DDR4,3200,CL14,16GB(8GX2),16,124990,124880,124770,124750,127610,127520,127520,0,0,0,0,0,127290,127280,127270,127260,127260,127220,0,127200,127120,127030,126940,126910,126910,126880,126850,126730,126640
5131116,G.SKILL DDR4-3200 CL14 TRIDENT Z RGB 패키지,G.SKILL TRIDENT Z RGB 패키지,DDR4,3200,CL14,32GB(16GX2),32,0,0,0,0,0,0,0,223390,223390,223390,223390,223390,0,0,0,0,0,0,223400,0,0,0,0,0,0,0,0,0,0
5131116,G.SKILL DDR4-3200 CL14 TRIDENT Z RGB 패키지,G.SKILL TRIDENT Z RGB 패키지,DDR4,3200,CL14,32GB(8GX4),32,0,0,0,0,0,0,0,189000,189000,189000,189000,189000,0,0,0,0,0,0,189000,0,0,0,0,0,0,0,0,0,0
5131116,G.SKILL DDR4-3200 CL14 TRIDENT Z RGB 패키지,G.SKILL TRIDENT Z RGB 패키지,DDR4,3200,CL14,16GB(8GX2),16,0,0,0,0,0,0,0,127430,127330,127320,127310,127300,0,0,0,0,0,0,127210,0,0,0,0,0,0,0,0,0,0
7937980,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 골드 패키지,G.SKILL TRIDENT Z ROYAL 골드 패키지,DDR4,3200,CL14,128GB(16GX8),128,717930,717930,717930,717930,717930,717930,717930,717930,717930,717930,717930,717930,717930,717930,717930,717930,717930,717930,0,717930,717930,717930,717930,717930,717930,717930,717930,717930,717930
7937980,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 골드 패키지,G.SKILL TRIDENT Z ROYAL 골드 패키지,DDR4,3200,CL14,64GB(16GX4),64,722790,722790,722790,722790,722790,722790,722790,722790,722790,722790,722790,722790,722790,722790,722790,722790,722790,722790,0,722790,722790,722790,722790,722790,722790,722790,722790,722790,722790
7937980,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 골드 패키지,G.SKILL TRIDENT Z ROYAL 골드 패키지,DDR4,3200,CL14,32GB(16GX2),32,271370,271310,271200,271170,276540,276540,276540,276540,276540,276540,276540,276540,276540,276540,276540,276540,276540,276540,0,276540,276540,276540,276540,276540,276540,276540,276540,276540,276540
7937980,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 골드 패키지,G.SKILL TRIDENT Z ROYAL 골드 패키지,DDR4,3200,CL14,32GB(8GX4),32,219000,219000,219000,219000,219000,219000,219000,219000,219000,219000,219000,219000,219000,219000,219000,219000,219000,219000,0,219000,219000,219000,219000,219000,219000,219000,219000,219000,219000
7937980,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 골드 패키지,G.SKILL TRIDENT Z ROYAL 골드 패키지,DDR4,3200,CL14,16GB(8GX2),16,152500,152500,152500,152500,152500,152500,152500,148800,148800,148800,148800,148800,169960,170170,170170,170170,170170,170170,0,170180,170180,170180,170180,170180,170180,170170,170170,170170,170170
7938958,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 골드 패키지,G.SKILL TRIDENT Z ROYAL 골드 패키지,DDR4,3200,CL14,128GB(16GX8),128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717930,0,0,0,0,0,0,0,0,0,0
7938958,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 골드 패키지,G.SKILL TRIDENT Z ROYAL 골드 패키지,DDR4,3200,CL14,64GB(16GX4),64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722790,0,0,0,0,0,0,0,0,0,0
7938958,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 골드 패키지,G.SKILL TRIDENT Z ROYAL 골드 패키지,DDR4,3200,CL14,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276540,0,0,0,0,0,0,0,0,0,0
7938958,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 골드 패키지,G.SKILL TRIDENT Z ROYAL 골드 패키지,DDR4,3200,CL14,32GB(8GX4),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219000,0,0,0,0,0,0,0,0,0,0
7938958,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 골드 패키지,G.SKILL TRIDENT Z ROYAL 골드 패키지,DDR4,3200,CL14,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170180,0,0,0,0,0,0,0,0,0,0
7939030,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,128GB(16GX8),128,674480,674480,674480,674480,674480,674480,674480,0,0,674480,674480,0,662750,674480,674480,0,0,0,674480,0,0,0,0,0,0,0,0,0,0
7939030,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,64GB(16GX4),64,722790,722790,722790,722790,722790,722790,722790,0,0,722790,722790,0,722790,722790,722790,0,0,0,722790,0,0,0,0,0,0,0,0,0,0
7939030,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,32GB(16GX2),32,271540,271530,271510,271480,276610,276610,276610,0,0,276610,276610,0,276610,276610,276610,0,0,0,276620,0,0,0,0,0,0,0,0,0,0
7939030,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,32GB(8GX4),32,199000,199000,199000,199000,199000,199000,199000,0,0,199000,199000,0,199000,199000,199000,0,0,0,199000,0,0,0,0,0,0,0,0,0,0
7939030,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,16GB(8GX2),16,169700,169690,169670,169650,169630,169550,169530,0,0,169370,169360,0,169250,169250,170170,0,0,0,170170,0,0,0,0,0,0,0,0,0,0
7030135,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,128GB(16GX8),128,0,0,0,0,0,0,0,674480,674480,0,0,0,0,0,0,0,674480,674480,0,674480,0,0,0,0,0,0,0,0,0
7030135,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,64GB(16GX4),64,0,0,0,0,0,0,0,722790,722790,0,0,0,0,0,0,0,722790,722790,0,722790,0,0,0,0,0,0,0,0,0
7030135,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,32GB(16GX2),32,0,0,0,0,0,0,0,276610,276610,0,0,0,0,0,0,0,276610,276610,0,276620,0,0,0,0,0,0,0,0,0
7030135,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,32GB(8GX4),32,0,0,0,0,0,0,0,199000,199000,0,0,0,0,0,0,0,199000,199000,0,199000,0,0,0,0,0,0,0,0,0
7030135,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,16GB(8GX2),16,0,0,0,0,0,0,0,169480,169380,0,0,0,0,0,0,0,170170,170170,0,170170,0,0,0,0,0,0,0,0,0
7351123,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,128GB(16GX8),128,0,0,0,0,0,0,0,0,0,0,0,674480,0,0,0,674480,0,0,0,0,674480,674480,674480,674480,674480,674470,674470,674470,674470
7351123,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,64GB(16GX4),64,0,0,0,0,0,0,0,0,0,0,0,722790,0,0,0,722790,0,0,0,0,722790,722790,722790,722790,722790,722790,722790,722790,722790
7351123,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,276610,0,0,0,276610,0,0,0,0,276620,276620,276620,276620,276620,276610,276610,276610,276610
7351123,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,32GB(8GX4),32,0,0,0,0,0,0,0,0,0,0,0,199000,0,0,0,199000,0,0,0,0,199000,199000,199000,199000,199000,199000,199000,199000,199000
7351123,G.SKILL DDR4-3200 CL14 TRIDENT Z ROYAL 실버 패키지,G.SKILL TRIDENT Z ROYAL 실버 패키지,DDR4,3200,CL14,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,169350,0,0,0,170170,0,0,0,0,170170,170170,170170,170170,170170,170160,170160,170160,170160
6419623,G.SKILL DDR4-3200 CL14 TRIDENT Z 패키지,G.SKILL TRIDENT Z 패키지,DDR4,3200,CL14,32GB(16GX2),32,219060,219000,218900,218880,223370,223370,223370,223370,223370,223370,223370,223370,222260,0,0,0,0,0,0,223370,223370,223370,223370,223370,223370,223370,223370,0,0
