Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2024-04-01,2024-04-02,2024-04-03,2024-04-04,2024-04-05,2024-04-06,2024-04-07,2024-04-08,2024-04-09,2024-04-10,2024-04-11,2024-04-12,2024-04-13,2024-04-14,2024-04-15,2024-04-16,2024-04-17,2024-04-18,2024-04-19,2024-04-20,2024-04-21,2024-04-22,2024-04-23,2024-04-24,2024-04-25,2024-04-26,2024-04-27,2024-04-28,2024-04-29,2024-04-30
20754032,ADATA XPG DDR4-3200 CL16 SPECTRIX D35G RGB 블랙 패키지,ADATA XPG SPECTRIX D35G RGB 블랙 패키지,DDR4,3200,CL16,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62500,62500,62500,62500,62500
20754092,ADATA XPG DDR4-3200 CL16 SPECTRIX D35G RGB 화이트 패키지,ADATA XPG SPECTRIX D35G RGB 화이트 패키지,DDR4,3200,CL16,32GB(16GX2),32,86300,86300,0,91470,91470,101920,101920,101920,101920,101920,101920,0,0,0,0,101830,101830,101830,101830,101830,101830,0,0,0,0,0,0,0,0,0
20754092,ADATA XPG DDR4-3200 CL16 SPECTRIX D35G RGB 화이트 패키지,ADATA XPG SPECTRIX D35G RGB 화이트 패키지,DDR4,3200,CL16,16GB(8GX2),16,53713,57250,0,57250,55940,55840,55990,55990,55990,55990,56230,0,0,0,0,55990,55990,55990,55990,55990,55990,0,0,0,0,0,0,0,0,0
20754074,ADATA XPG DDR4-3200 CL16 SPECTRIX D35G RGB 화이트 패키지,ADATA XPG SPECTRIX D35G RGB 화이트 패키지,DDR4,3200,CL16,32GB(16GX2),32,0,0,91470,0,0,0,0,0,0,0,0,101910,101910,101900,101900,0,0,0,0,0,0,101830,101830,101830,0,101900,101900,101900,101780,101770
20754074,ADATA XPG DDR4-3200 CL16 SPECTRIX D35G RGB 화이트 패키지,ADATA XPG SPECTRIX D35G RGB 화이트 패키지,DDR4,3200,CL16,16GB(8GX2),16,0,0,54360,0,0,0,0,0,0,0,0,55990,55990,55990,55990,0,0,0,0,0,0,55990,55990,55990,0,57180,57180,57180,57180,57180
21592844,ADATA XPG DDR4-3600 CL18 GAMMIX D35 블랙 패키지,ADATA XPG GAMMIX D35 블랙 패키지,DDR4,3600,CL18,32GB(16GX2),32,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,117500,0,117500,117500,117500,117500,117500
21592844,ADATA XPG DDR4-3600 CL18 GAMMIX D35 블랙 패키지,ADATA XPG GAMMIX D35 블랙 패키지,DDR4,3600,CL18,16GB(8GX2),16,61410,58660,58660,58660,58660,58660,58660,58660,58660,58660,58660,58660,58660,58660,58660,58660,58660,58660,58660,58660,58660,56160,56160,58660,0,58660,58660,58660,58660,58660
21593219,ADATA XPG DDR4-3600 CL18 GAMMIX D35 화이트 패키지,ADATA XPG GAMMIX D35 화이트 패키지,DDR4,3600,CL18,16GB(8GX2),16,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,63500,0,0,0,0,0,0,0,0,0,0,0,0
20754161,ADATA XPG DDR4-3600 CL18 SPECTRIX D35G RGB 블랙 패키지,ADATA XPG SPECTRIX D35G RGB 블랙 패키지,DDR4,3600,CL18,16GB(8GX2),16,56530,56440,56350,56230,56130,56020,55930,55830,55770,55690,55610,55510,55410,55330,55220,55200,55810,55810,0,0,0,0,0,0,0,0,0,0,0,0
20754203,ADATA XPG DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지,ADATA XPG SPECTRIX D35G RGB 화이트 패키지,DDR4,3600,CL18,32GB(16GX2),32,0,0,0,124500,124500,124500,124500,124500,124500,123350,123350,124450,124440,124320,124490,124500,124500,124490,124500,124490,124490,124490,113500,113480,0,113500,113500,113500,113500,113480
20754203,ADATA XPG DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지,ADATA XPG SPECTRIX D35G RGB 화이트 패키지,DDR4,3600,CL18,16GB(8GX2),16,0,0,0,68700,69210,69200,69200,69210,69210,69210,69210,69450,69400,69400,69470,69500,69490,69490,69490,69500,69490,69490,61800,61790,0,61790,61790,61790,61790,61770
17171024,ADATA XPG DDR4-3600 CL18 SPECTRIX D45G RGB 패키지,ADATA XPG SPECTRIX D45G RGB 패키지,DDR4,3600,CL18,16GB(8GX2),16,192500,192500,163630,163630,163630,163630,163630,163630,163630,163630,163630,163630,163630,163630,163630,163630,163630,163630,0,0,0,0,0,0,0,0,0,0,0,0
27785552,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지,ADATA XPG LANCER BLADE RGB 블랙 패키지,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,335000,334990,334990,334910,334990,335000,335000,335000,335000,335000,335000,335000,335000,335000,328500,0,0,0,0,0,0,0
27785552,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지,ADATA XPG LANCER BLADE RGB 블랙 패키지,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,175960,175990,176000,175970,175990,175990,175990,176000,175990,175990,176000,175990,175990,176000,173000,0,0,0,0,0,0,0
46365512,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지,ADATA XPG LANCER BLADE RGB 블랙 패키지,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328480,0,328480,328480,328480,328480,328490
46365512,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지,ADATA XPG LANCER BLADE RGB 블랙 패키지,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172990,0,172990,172990,172990,172990,172990
27785618,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지,ADATA XPG LANCER BLADE RGB 화이트 패키지,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,335000,335000,334990,335000,334980,334870,335000,335000,335000,335000,335000,334990,334990,0,0,0,0,328490,328490,0,0,328490
27785618,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지,ADATA XPG LANCER BLADE RGB 화이트 패키지,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,175920,175990,176000,176000,175980,175950,175990,175990,175970,175990,176000,175990,175990,0,0,0,0,172940,172980,0,0,172990
46390997,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지,ADATA XPG LANCER BLADE RGB 화이트 패키지,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335000,328500,328470,0,0,0,328490,328490,0
46390997,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지,ADATA XPG LANCER BLADE RGB 화이트 패키지,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176000,173000,172980,0,0,0,172910,172910,0
19235489,ADATA XPG DDR5-6000 CL30 LANCER RGB 블랙 패키지,ADATA XPG LANCER RGB 블랙 패키지,DDR5,6000,CL30,64GB(32GX2),64,333300,333200,338000,338000,338000,338000,338000,338000,337980,337960,338000,338000,338000,338000,338000,338000,338000,338000,338000,338000,338000,338000,328500,338000,0,338000,338000,338000,338000,335580
19235489,ADATA XPG DDR5-6000 CL30 LANCER RGB 블랙 패키지,ADATA XPG LANCER RGB 블랙 패키지,DDR5,6000,CL30,32GB(16GX2),32,170650,176950,179000,179000,179000,179000,178970,179000,179000,176080,176090,176090,176090,176090,176000,176000,176000,176000,176090,176090,176090,176090,173000,173440,0,172990,172990,172990,172990,172900
19235582,ADATA XPG DDR5-6000 CL30 LANCER RGB 화이트 패키지,ADATA XPG LANCER RGB 화이트 패키지,DDR5,6000,CL30,64GB(32GX2),64,329430,337990,338000,338000,0,338000,338000,0,337980,0,0,338000,338000,338000,338000,338000,338000,338000,338000,338000,338000,338000,328500,338000,0,0,0,0,0,0
19235582,ADATA XPG DDR5-6000 CL30 LANCER RGB 화이트 패키지,ADATA XPG LANCER RGB 화이트 패키지,DDR5,6000,CL30,32GB(16GX2),32,176950,179000,179000,179000,0,179000,178990,0,179000,0,0,176090,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,173000,173440,0,0,0,0,0,0
19235594,ADATA XPG DDR5-6000 CL30 LANCER RGB 화이트 패키지,ADATA XPG LANCER RGB 화이트 패키지,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,338000,0,0,338000,0,337990,337980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338000,338000,338000,338000,335580
19235594,ADATA XPG DDR5-6000 CL30 LANCER RGB 화이트 패키지,ADATA XPG LANCER RGB 화이트 패키지,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,179000,0,0,179000,0,176090,176090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179000,179000,179000,179000,179000
11196249,ADATA 노트북 DDR4-3200 CL22,ADATA 노트북,DDR4,3200,CL22,16GB,16,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,0,39500,39500,39500,39500,39500
11196249,ADATA 노트북 DDR4-3200 CL22,ADATA 노트북,DDR4,3200,CL22,8GB,8,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,0,40000,40000,40000,40000,40000
14218607,ANACOMDA DDR4-3200 CL16 ET RGB White 패키지,ANACOMDA ET RGB White 패키지,DDR4,3200,CL16,32GB(16GX2),32,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,0,129000,129000,129000,129000,129000
