Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2025-02-01,2025-02-02,2025-02-03,2025-02-04,2025-02-05,2025-02-06,2025-02-07,2025-02-08,2025-02-09,2025-02-10,2025-02-11,2025-02-12,2025-02-13,2025-02-14,2025-02-15,2025-02-16,2025-02-17,2025-02-18,2025-02-19,2025-02-20,2025-02-21,2025-02-22,2025-02-23,2025-02-24,2025-02-25,2025-02-26,2025-02-27,2025-02-28
11868160,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,16GB,16,45000,45000,45000,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11868160,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,8GB,8,23310,23310,23310,23310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11830747,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,32GB,32,0,0,0,0,91000,90990,90990,90990,0,0,90990,0,0,0,0,0,0,0,0,0,0,0,0,0,90980,90980,90980,90980
11830747,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,16GB,16,0,0,0,0,45000,45400,45400,45400,0,0,45400,0,0,0,0,0,0,0,0,0,0,0,0,0,45580,45580,45580,45580
11830747,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,8GB,8,0,0,0,0,23310,23310,23310,23310,0,0,23310,0,0,0,0,0,0,0,0,0,0,0,0,0,23300,23300,23300,23300
12091751,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,32GB,32,0,0,0,0,0,0,0,0,90990,90990,0,90990,90990,90980,90980,90980,90980,90980,90980,90980,90980,90980,90980,90980,0,0,0,0
12091751,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,16GB,16,0,0,0,0,0,0,0,0,45400,45400,0,45600,45580,45580,45580,45580,45580,45580,45580,45580,45580,45580,45580,45580,0,0,0,0
12091751,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,8GB,8,0,0,0,0,0,0,0,0,23310,23310,0,23310,23310,23300,23300,23300,23300,23300,23300,23300,23300,23300,23300,23300,0,0,0,0
21592844,ADATA DDR4-3600 CL18 GAMMIX D35 블랙 패키지,ADATA GAMMIX D35 블랙 패키지,DDR4,3600,CL18,16GB(8GX2),16,74620,74620,74620,74620,74620,74620,74620,0,0,0,0,0,0,0,0,0,0,74620,74620,74620,74620,74620,74620,74620,74620,74620,74620,74620
20754176,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,32GB(16GX2),32,105370,105270,99210,99210,99210,99210,99210,99210,99210,99210,101410,101410,101410,101410,101410,101410,101410,101410,101410,101410,101410,101410,101410,101410,104380,104380,104380,104380
20754176,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,16GB(8GX2),16,64990,64990,61380,61380,61380,61380,61380,61380,61380,61380,62730,62730,62730,62730,62730,62730,62730,62730,62730,62730,62730,62730,62730,62730,64390,64390,64390,64390
15592385,ADATA DDR5-4800 CL40,ADATA,DDR5,4800,CL40,16GB,16,94500,94500,94500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15598844,ADATA DDR5-5200 CL38 LANCER RGB 블랙 패키지,ADATA LANCER RGB 블랙 패키지,DDR5,5200,CL38,32GB(16GX2),32,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
17012264,ADATA DDR5-5200 CL38 LANCER RGB 화이트,ADATA LANCER RGB 화이트,DDR5,5200,CL38,16GB,16,299000,299000,299000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15598841,ADATA DDR5-5200 CL38 LANCER 블랙 패키지,ADATA LANCER 블랙 패키지,DDR5,5200,CL38,32GB(16GX2),32,791570,791570,791570,792730,792730,792730,792730,792730,792730,792730,792730,792730,792730,792730,792730,796090,796090,796090,796100,796100,796100,787720,787720,787720,787720,787720,787720,787720
76071389,ADATA DDR5-5600 CL46 ECC/REG,ADATA ECC/REG,DDR5,5600,CL46,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224070,232000,232000,232000,232000,232000,232000,232000,232000,232000,232000
51553754,ADATA DDR5-5600 CL46 PMIC락 코잇,ADATA PMIC락 코잇,DDR5,5600,CL46,16GB,16,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900
27940781,ADATA DDR5-5600 CL46 코잇,ADATA 코잇,DDR5,5600,CL46,32GB,32,159000,159000,144000,144000,144000,0,0,0,0,0,104000,104000,104000,104000,100900,100900,100900,104000,104000,104000,104000,104000,104000,104000,104000,104000,104000,104000
27940781,ADATA DDR5-5600 CL46 코잇,ADATA 코잇,DDR5,5600,CL46,16GB,16,64650,64650,64650,64650,64650,0,0,0,0,0,51720,51720,51720,51720,51720,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000
27940799,ADATA DDR5-5600 CL46 코잇,ADATA 코잇,DDR5,5600,CL46,32GB,32,0,0,0,0,0,144000,144000,144000,144000,100900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27940799,ADATA DDR5-5600 CL46 코잇,ADATA 코잇,DDR5,5600,CL46,16GB,16,0,0,0,0,0,64930,64900,65600,65600,51720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46100672,ADATA DDR5-5600 CL46 패키지 코잇,ADATA 패키지 코잇,DDR5,5600,CL46,64GB(32GX2),64,234000,234000,234000,234000,234000,234000,234000,234000,234000,234000,234000,234000,0,232090,232090,0,232090,232090,232090,232090,232090,232090,232090,232090,232090,232090,232090,0
46100672,ADATA DDR5-5600 CL46 패키지 코잇,ADATA 패키지 코잇,DDR5,5600,CL46,32GB(16GX2),32,122610,122610,112810,112810,119300,119300,119300,119300,119300,119300,119300,119300,0,119300,119300,0,119300,119300,119300,119300,119300,119300,119300,119300,122860,122860,122860,0
28395059,ADATA DDR5-5600 CL46 패키지 코잇,ADATA 패키지 코잇,DDR5,5600,CL46,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,0,0,232100,0,0,232090,0,0,0,0,0,0,0,0,0,0,0,232090
28395059,ADATA DDR5-5600 CL46 패키지 코잇,ADATA 패키지 코잇,DDR5,5600,CL46,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,119300,0,0,119300,0,0,0,0,0,0,0,0,0,0,0,122860
68918912,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,32GB,32,104000,104000,104000,104000,104000,104000,104000,104000,104000,104000,104000,104000,104000,104000,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990
68918912,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,16GB,16,52000,52000,52000,52000,52000,52500,52500,52000,52000,52000,52000,52500,52500,52500,52500,52500,52500,52500,52500,52000,52000,52000,52000,52000,52000,52000,52000,52000
68918885,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,32GB,32,104000,104000,104000,104000,104000,104000,104000,104000,104000,104000,104000,104000,104000,104000,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990
68918885,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,16GB,16,52000,52000,52000,52000,52000,52500,52500,52000,52000,52000,52000,52500,52500,52500,52500,52500,52500,52500,52500,52000,52000,52000,52000,52000,52000,52000,52000,52000
29822102,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,32GB,32,104000,104000,101770,101770,101770,101770,101770,101770,101770,101770,102740,102740,102740,102730,102730,102730,102730,0,0,0,0,0,0,0,0,0,0,0
29822102,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,16GB,16,52500,52500,52500,52500,49500,49490,49490,49500,49500,49500,49500,49500,49500,49500,49500,49500,49500,0,0,0,0,0,0,0,0,0,0,0
29822126,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100900,100900,100900,100900,100900,100900,100900,100900,100900,100900,100900
29822126,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49500,49500,49500,50000,50000,50000,50000,50000,50000,50000,50000
68907953,ADATA DDR5-6000 CL30 CASTER RGB 패키지 서린,ADATA CASTER RGB 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,168990,168990,168990,168990,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000,169000
19229168,ADATA DDR5-6000 CL30 CASTER RGB 패키지 코잇,ADATA CASTER RGB 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,178500,178500,178500,178500,178500,178990,178990,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,179000,178990,178990,178990,178990,178990,178990,178990
68902697,ADATA DDR5-6000 CL30 CASTER 패키지 서린,ADATA CASTER 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000,159000
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,313990,313990,313990,313990,314000,314000,314000,314000,314000,314000,314000,314000,314000,313990,313990,313990,313990,313990,313990,313990,313990,313990,313990,313990,313990,313990,0,0
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,159990,159990,159990,159990,160000,160000,160000,160000,160000,160000,160000,160000,160000,159990,159990,159990,159990,159990,159990,160000,160000,159990,159990,159990,160000,160000,0,0
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216410,216410,216410,216410,224000,224000,224000,224000,224000,224000,224000,224000,0,0
75938423,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313990,0,313990,313990,313990,313990,313990,313990,313990
75938423,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224000,0,224000,224000,224000,224000,224000,224000,223990
75938423,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,0,159990,159990,159990,160000,160000,162500,162500
46365512,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 코잇,ADATA LANCER BLADE RGB 블랙 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,313490,313480,313470,313440,313430,313400,313390,313520,313520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313510
46365512,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 코잇,ADATA LANCER BLADE RGB 블랙 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,160160,160160,156600,156600,156600,156600,156600,156600,156600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160150
27785552,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 코잇,ADATA LANCER BLADE RGB 블랙 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,313520,313520,313520,313520,313510,313510,313510,313510,313510,313510,313510,313510,313510,313510,313510,313510,313510,313510,0
27785552,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 코잇,ADATA LANCER BLADE RGB 블랙 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,156600,157870,157870,157870,157870,157870,157870,157870,157870,157870,157870,157870,157870,157870,157870,160150,160150,160150,0
68788100,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,313990,313990,313990,313990,314000,314000,314000,314000,314000,314000,314000,314000,314000,313990,313990,313990,313990,313990,313990,313990,313990,313990,313990,313990,313990,313990,313990,313990
68788100,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,159990,159990,159990,159990,159990,159990,160000,160000,159990,159990,159990,159990,159990,159990,159990
68788100,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216410,216410,216410,224000,224000,224000,224000,224000,224000,224000,224000,224000,224000,223990
27785618,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,313500,313490,313480,313470,313460,313450,313440,313430,313440,313440,313440,313440,313440,313430,313430,313430,313430,0,0,0,0,313430,313430,0,0,0,0,0
27785618,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,160020,160020,156600,156600,156600,156600,156600,156600,156600,156600,157870,157870,157870,157870,157870,157870,157870,0,0,0,0,157870,157870,0,0,0,0,0
46390997,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313430,313430,313430,313430,0,0,313430,313430,313430,313430,313430
46390997,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157870,157870,157870,157870,0,0,157870,160010,160010,160010,160010
57504575,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 코잇,ADATA LANCER BLADE 블랙 코잇,DDR5,6000,CL30,16GB,16,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670,67670
68787806,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,0,0,0,0,0,0,0,298990,298990,298990,0,0,0,0,0,0,0,0
68787806,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,149990,149990,149990,149990,150000,150000,150000,150000,150000,150000,0,0,0,0,0,0,0,150000,150000,150000,0,0,0,0,0,0,0,0
68787917,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,299000,299000,299000,0,299000,299000,299000,299000,299000,299000,299000,299000,301500,299000,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990,298990
68787917,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,149990,149990,149990,0,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,149990,149990,149990,149990
60247529,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 코잇,ADATA LANCER BLADE 화이트 코잇,DDR5,6000,CL30,16GB,16,77830,77830,74670,74670,74670,74670,74670,74670,74670,74670,76320,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000
68787977,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,ADATA LANCER BLADE 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,298990,298990,298990,298990,299000,299000,299000,299000,299000,299000,299000,0,0,0,0,0,0,301500,301500,299000,0,0,0,0,0,0,0,0
68787977,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,ADATA LANCER BLADE 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,149990,149990,149990,149990,150000,150000,150000,150000,150000,150000,150000,0,0,0,0,0,0,150000,150000,150000,0,0,0,0,0,0,0,0
68787956,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,ADATA LANCER BLADE 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,298990,298990,298990,298990,299000,299000,299000,299000,299000,299000,299000,299000,299000,298990,298990,298990,298990,301500,301500,299000,299000,299000,299000,299000,299000,299000,298990,298990
68787956,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,ADATA LANCER BLADE 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,149990,149990,149990,149990,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000
68914628,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 서린,ADATA LANCER RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,318990,318990,318990,318990,319000,319000,319000,319000,319000,319000,319000,319000,319000,318990,318990,318990,319000,321500,321500,321500,321500,321500,321500,321500,321500,321500,321500,321500
68914628,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 서린,ADATA LANCER RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,161990,161990,161990,161990,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000
68914589,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 서린,ADATA LANCER RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,319000,319000,319000,319000,319000,319000,0,319000,319000,318990,318990,318990,319000,321500,0,0,321500,321500,321500,0,0,0,0,321500
68914589,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 서린,ADATA LANCER RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,162000,162000,162000,162000,162000,162000,0,162000,162000,162000,162000,162000,162000,162000,0,0,162000,162000,162000,0,0,0,0,162000
19235519,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 코잇,ADATA LANCER RGB 블랙 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,321130,321130,318640,318640,318640,318640,0,0,0,0,0,0,0,0,0,318630,318630,318630,318630,318630,318630,318630,0,0,318630,318630,318630,318630
19235519,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 코잇,ADATA LANCER RGB 블랙 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,161890,161890,158870,158870,158870,158870,0,0,0,0,0,0,0,0,0,159960,159960,159960,159960,159960,159960,159960,0,0,161880,161880,161880,161880
19235489,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 코잇,ADATA LANCER RGB 블랙 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,318640,318640,318640,318640,318640,318640,318640,318630,318630,0,0,0,0,0,0,0,318630,318630,0,0,0,0
19235489,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 코잇,ADATA LANCER RGB 블랙 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,158870,158870,158870,158870,159960,159960,159960,159960,159960,0,0,0,0,0,0,0,159960,159960,0,0,0,0
68915270,ADATA DDR5-6000 CL30 LANCER RGB 화이트 패키지 서린,ADATA LANCER RGB 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,318990,318990,318990,318990,319000,319000,319000,319000,319000,319000,319000,319000,319000,319000,319000,319000,319000,319000,319000,319000,319000,319000,319000,319000,319000,318990,318990,318990
68915270,ADATA DDR5-6000 CL30 LANCER RGB 화이트 패키지 서린,ADATA LANCER RGB 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,161990,161990,161990,161990,162000,162000,162000,162000,162000,162000,162000,162000,162000,161990,161990,161990,161990,161990,161990,161990,161990,161990,161990,161990,161990,161990,161990,161990
68915192,ADATA DDR5-6000 CL30 LANCER RGB 화이트 패키지 서린,ADATA LANCER RGB 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319000,319000,0,0,0,0,0,0,0,0,0
68915192,ADATA DDR5-6000 CL30 LANCER RGB 화이트 패키지 서린,ADATA LANCER RGB 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161990,161990,0,0,0,0,0,0,0,0,0
19235594,ADATA DDR5-6000 CL30 LANCER RGB 화이트 패키지 코잇,ADATA LANCER RGB 화이트 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,318950,0,0,0,0,0,0,0,0,0,0,0,0,318950,318950,318950,318950,0,0,318950,0,0,0,0,0,0,0,0
19235594,ADATA DDR5-6000 CL30 LANCER RGB 화이트 패키지 코잇,ADATA LANCER RGB 화이트 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,161890,0,0,0,0,0,0,0,0,0,0,0,0,161880,155740,161880,161880,0,0,155740,0,0,0,0,0,0,0,0
19235582,ADATA DDR5-6000 CL30 LANCER RGB 화이트 패키지 코잇,ADATA LANCER RGB 화이트 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,0,318850,318840,318840,318990,318960,318950,318940,318950,318950,318950,318950,318950,0,0,0,0,318950,318950,0,318950,318950,318950,318950,318950,318950,318940,318940
19235582,ADATA DDR5-6000 CL30 LANCER RGB 화이트 패키지 코잇,ADATA LANCER RGB 화이트 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,0,161890,158870,158870,158870,158870,154190,154190,154190,154190,155730,155730,155730,0,0,0,0,161880,155740,0,155740,155740,155740,155740,155740,155740,155740,155740
68914400,ADATA DDR5-6000 CL30 LANCER 블랙 패키지 서린,ADATA LANCER 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,303990,303990,303990,303990,306500,304000,304000,304000,304000,304000,304000,304000,304000,303990,303990,303990,303990,303990,303990,303990,303990,303990,303990,303990,303990,0,303990,303990
