Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2024-12-01,2024-12-02,2024-12-03,2024-12-04,2024-12-05,2024-12-06,2024-12-07,2024-12-08,2024-12-09,2024-12-10,2024-12-11,2024-12-12,2024-12-13,2024-12-14,2024-12-15,2024-12-16,2024-12-17,2024-12-18,2024-12-19,2024-12-20,2024-12-21,2024-12-22,2024-12-23,2024-12-24,2024-12-25,2024-12-26,2024-12-27,2024-12-28,2024-12-29,2024-12-30,2024-12-31
20754074,ADATA DDR4-3200 CL16 SPECTRIX D35G RGB 화이트 패키지,ADATA SPECTRIX D35G RGB 화이트 패키지,DDR4,3200,CL16,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68310,68300,68300,68300,68300,68300,68300,68300
13287515,ADATA DDR4-3200 CL16 SPECTRIX D50 RGB 패키지,ADATA SPECTRIX D50 RGB 패키지,DDR4,3200,CL16,32GB(16GX2),32,103550,103550,103550,103550,103550,103550,103550,103550,103550,103550,103550,103550,103550,103550,103550,103550,103550,103940,103940,103940,103940,103940,103940,103940,103940,103940,103940,103940,103940,103940,103940
12216656,ADATA DDR4-3200 CL16 SPECTRIX D50 RGB 화이트 패키지,ADATA SPECTRIX D50 RGB 화이트 패키지,DDR4,3200,CL16,32GB(16GX2),32,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410,107410
11830747,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,32GB,32,89180,89180,89180,89180,89180,89180,89180,89180,89180,89180,89180,89180,89180,89180,89180,89180,89180,90990,90990,90990,90990,90990,90990,90990,90990,90990,90980,90980,90980,0,0
11830747,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,16GB,16,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,0,0
11830747,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,8GB,8,22980,22980,22980,22980,22980,22980,22980,22980,22980,22980,22980,22980,22980,22980,22980,22980,22980,23310,23310,19360,19360,19360,19360,19360,23310,23310,23300,23300,23300,0,0
12091751,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90980,90980
12091751,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,45000
12091751,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23300,23300
21592682,ADATA DDR4-3600 CL18 GAMMIX D35 블랙 패키지,ADATA GAMMIX D35 블랙 패키지,DDR4,3600,CL18,32GB(16GX2),32,113710,113710,0,113710,113710,113710,113710,113710,113710,113710,113710,113710,113710,113710,113710,113710,113710,113710,113710,113710,113710,113710,113710,113710,0,0,0,0,113710,0,0
21592682,ADATA DDR4-3600 CL18 GAMMIX D35 블랙 패키지,ADATA GAMMIX D35 블랙 패키지,DDR4,3600,CL18,16GB(8GX2),16,61460,61460,0,61460,61460,61460,61460,61460,61460,61460,61460,61460,61460,61460,61460,61460,61460,61460,61460,61460,61460,61460,61460,61460,0,0,0,0,61460,0,0
21592844,ADATA DDR4-3600 CL18 GAMMIX D35 블랙 패키지,ADATA GAMMIX D35 블랙 패키지,DDR4,3600,CL18,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113710,113710,113710,113710,0,113710,113710
21592844,ADATA DDR4-3600 CL18 GAMMIX D35 블랙 패키지,ADATA GAMMIX D35 블랙 패키지,DDR4,3600,CL18,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61460,61460,61460,61460,0,61460,61460
21593219,ADATA DDR4-3600 CL18 GAMMIX D35 화이트 패키지,ADATA GAMMIX D35 화이트 패키지,DDR4,3600,CL18,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63500,63500,63500,63500,63500,63500,63500
20754161,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 블랙 패키지,ADATA SPECTRIX D35G RGB 블랙 패키지,DDR4,3600,CL18,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62910,62910,62910,62910,62910,62910,62910,0,0,0,62910,62910,62910,62910
20754203,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,32GB(16GX2),32,104380,104380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104600,104540,0,0,0,0
20754203,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,16GB(8GX2),16,64010,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64800,64790,0,0,0,0
20754176,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,32GB(16GX2),32,0,0,104380,104380,104380,104380,104380,104380,104380,104380,104380,104380,104380,104380,104380,104380,104380,104430,104430,104430,104430,104430,104430,105500,104720,0,0,104530,104500,104470,104570
20754176,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,16GB(8GX2),16,0,0,64010,64010,64010,64010,64010,64010,64010,64010,64010,64010,64400,64400,64400,64400,64400,64400,64400,64400,64800,64800,64800,64800,64800,0,0,64790,64790,64790,64790
13089353,ADATA DDR4-3600 CL18 SPECTRIX D60G RGB 패키지,ADATA SPECTRIX D60G RGB 패키지,DDR4,3600,CL18,16GB(8GX2),16,0,0,0,0,0,0,0,77910,77910,77910,77910,77910,77910,77910,0,0,0,0,0,0,0,0,0,0,0,77910,77910,77910,77910,77910,77910
15592385,ADATA DDR5-4800 CL40,ADATA,DDR5,4800,CL40,16GB,16,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500,94500
15598844,ADATA DDR5-5200 CL38 LANCER RGB 블랙 패키지,ADATA LANCER RGB 블랙 패키지,DDR5,5200,CL38,32GB(16GX2),32,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000,374000
17012264,ADATA DDR5-5200 CL38 LANCER RGB 화이트,ADATA LANCER RGB 화이트,DDR5,5200,CL38,16GB,16,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000,299000
15598841,ADATA DDR5-5200 CL38 LANCER 블랙 패키지,ADATA LANCER 블랙 패키지,DDR5,5200,CL38,32GB(16GX2),32,787710,787710,787710,787710,787710,792730,792730,792730,792730,792730,794240,794240,792730,792730,792730,792730,792730,792730,792730,792730,792730,792730,792730,792730,792730,792730,812850,812850,812850,812850,812850
51553754,ADATA DDR5-5600 CL46 PMIC락 코잇,ADATA PMIC락 코잇,DDR5,5600,CL46,16GB,16,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900,66900
27940781,ADATA DDR5-5600 CL46 코잇,ADATA 코잇,DDR5,5600,CL46,32GB,32,107900,107900,107900,0,0,0,0,0,0,107900,107900,107900,0,0,0,0,0,0,0,107900,0,0,0,0,0,0,0,0,0,0,0
27940781,ADATA DDR5-5600 CL46 코잇,ADATA 코잇,DDR5,5600,CL46,16GB,16,61250,61250,64650,0,0,0,0,0,0,64650,64650,58770,0,0,0,0,0,0,0,58770,0,0,0,0,0,0,0,0,0,0,0
27940799,ADATA DDR5-5600 CL46 코잇,ADATA 코잇,DDR5,5600,CL46,32GB,32,0,0,0,107900,107900,107900,107900,107900,107900,0,0,0,107900,107900,107900,107900,107900,107900,107900,0,107900,107900,107900,107900,107900,107900,107900,107900,107900,107900,107900
27940799,ADATA DDR5-5600 CL46 코잇,ADATA 코잇,DDR5,5600,CL46,16GB,16,0,0,0,64650,64650,64650,64650,64650,64650,0,0,0,58770,58770,58770,58770,58770,58770,58770,0,58770,58770,58780,58780,58780,58780,58780,58780,58780,58780,58780
46100672,ADATA DDR5-5600 CL46 패키지 코잇,ADATA 패키지 코잇,DDR5,5600,CL46,64GB(32GX2),64,230900,230900,230900,230900,230900,230900,230900,230900,230900,230900,230900,231900,231900,231900,231900,231900,231900,231890,231890,231890,231890,231890,231890,231890,231890,231890,231890,231890,231890,231890,231890
46100672,ADATA DDR5-5600 CL46 패키지 코잇,ADATA 패키지 코잇,DDR5,5600,CL46,32GB(16GX2),32,110430,110430,110430,110430,110430,110430,110430,110430,110430,110430,110430,110430,110430,110430,110430,110430,110430,122460,110220,109650,110060,110060,112500,112500,112500,112500,112500,112500,112500,112500,112600
68918912,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,32GB,32,101990,101900,101870,101750,101660,101640,102960,102930,102840,102820,102730,102610,102490,102440,102410,102400,102770,102770,102770,102770,103910,103880,103760,103580,103460,103340,103220,103210,103180,103060,104000
68918912,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,16GB,16,50920,50920,50920,51360,51280,51250,51130,51010,50920,50900,50820,50840,50840,50840,50840,50840,50840,50840,50840,50840,51380,51320,51930,51640,51520,51400,51280,51910,51880,51760,52000
68918885,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,32GB,32,0,0,0,0,0,0,0,0,0,0,102730,0,0,102440,102410,0,0,0,102770,0,0,0,0,0,0,103340,103220,103210,103180,103060,0
68918885,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,16GB,16,0,0,0,0,0,0,0,0,0,0,50820,0,0,50840,50840,0,0,0,50840,0,0,0,0,0,0,51400,51280,51910,51880,51760,0
29822126,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,32GB,32,102220,102220,102220,102220,102220,102220,102220,102220,102220,102220,102220,102220,102220,102220,102220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29822126,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,16GB,16,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53290,53290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29822102,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102220,102220,102220,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990,103990
29822102,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53290,53290,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300,53300
68907953,ADATA DDR5-6000 CL30 CASTER RGB 패키지 서린,ADATA CASTER RGB 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,178100,177980,177860,177740,177210,177180,177060,176940,176850,176830,176740,176620,176500,166900,166900,166900,166900,166900,166900,166900,169000,169000,169000,168990,168990,168990,168990,168990,168990,168990,169000
19229168,ADATA DDR5-6000 CL30 CASTER RGB 패키지 코잇,ADATA CASTER RGB 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,178500,178500,178500,178500,175290,175290,175290,175290,175290,175290,175290,175290,178500,178500,178500,178500,178500,178500,178500,178500,178500,178500,178500,178500,178500,178500,178500,178500,178500,178500,178500
68902697,ADATA DDR5-6000 CL30 CASTER 패키지 서린,ADATA CASTER 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,166950,166860,166830,166710,164860,164740,164620,164500,164410,164390,164300,164190,164330,155600,155600,155600,155600,155600,155600,155600,158990,158990,158990,158990,158990,158990,158990,158990,158990,158990,159000
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,327850,327850,319000,318990,318990,303050,303050,303050,303050,303050,303050,303050,303050,314000,314000,314000,313990,314000,314000,314000,314000,314000,313920,313830,313800,313680,313560,313480,313360,313240,314000
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,149000,163990,163960,163840,162360,162330,162210,162090,162000,161980,161890,161770,161650,159990,162360,162330,162210,162090,161970,161850,161730,161610,161490,161370,161250,161130,161010,159990,159990,159990,160000
68788052,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,318990,0,0,0,0,0,303050,303050,303050,314000,314000,314000,313990,314000,314000,314000,314000,314000,313920,313830,313800,313680,313560,313480,313360,313240,314000
68788052,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,162360,0,0,0,0,0,161890,161770,161650,159990,162360,162330,162210,162090,161970,161850,161730,161610,161490,161370,161250,161130,161010,159990,159990,159990,160000
27785552,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 코잇,ADATA LANCER BLADE RGB 블랙 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,318460,318340,318220,318100,318090,318060,317940,317820,317730,317710,317620,315380,315380,315380,315380,315380,315380,316400,316400,316400,316400,316400,316400,316400,316400,316400,316400,316400,316400,316400,316400
27785552,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 코잇,ADATA LANCER BLADE RGB 블랙 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,157630,157630,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160,160160
68788100,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,327850,327850,319000,318990,318990,303050,303050,303050,303050,303050,303050,303050,303050,314000,314000,314000,313990,314000,314000,314000,314000,314000,313990,313990,313990,313990,313990,313990,313990,313990,314000
68788100,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,149000,149000,155800,155800,155800,155800,155800,155800,155800,155800,155800,155800,155800,154570,154570,154570,154570,154570,154570,154570,159940,159810,159700,159580,159460,159340,159220,159210,159180,159060,159990
68788121,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,327850,0,0,0,0,0,303050,303050,303050,303050,303050,303050,303050,314000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68788121,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,149000,0,0,0,0,0,155800,155800,155800,155800,155800,155800,155800,154570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46390997,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,311220,311220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46390997,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,157630,157630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27785618,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,0,0,311220,311220,311220,311220,311220,311220,311220,311220,311220,311220,311220,311220,311220,311220,311220,312500,312500,312500,312500,312500,312500,312500,312500,312500,312500,312500,312500,312500,312500
27785618,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,0,0,157630,157630,155370,155370,155370,155370,155370,155370,155370,155370,155370,155370,155370,155370,155370,155370,155370,155370,155370,155370,158820,158820,158820,158820,158820,158820,158820,158820,158820
57504575,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 코잇,ADATA LANCER BLADE 블랙 코잇,DDR5,6000,CL30,16GB,16,74840,74840,74840,74840,67070,67070,67070,67070,67070,67070,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500,67500
68787806,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,307290,307290,299000,298990,298990,284050,284050,284050,284050,284050,284050,284050,284050,298900,298780,298770,298740,298620,298500,298380,298270,298170,298150,298040,297920,297800,297680,297600,297480,297360,299000
68787806,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,143000,143000,150100,150100,150100,150100,150100,150100,150100,150100,150100,150100,150100,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,149990,149990,149990,149990,149990,149990,149990,150000
68787917,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,307290,307290,299000,298990,298990,284050,284050,284050,284050,284050,284050,284050,284050,298900,298780,298770,298740,298620,298500,298380,298270,298170,298150,298040,297920,297800,297680,297600,297480,297360,299000
68787917,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,143000,143000,150100,150100,150100,150100,150100,150100,150100,150100,150100,150100,150100,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,149990,149990,149990,149990,149990,149990,149990,150000
60247529,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 코잇,ADATA LANCER BLADE 화이트 코잇,DDR5,6000,CL30,16GB,16,74840,74840,74840,74840,67340,67340,67340,67340,67340,67340,67340,67340,67340,67340,67340,67340,67340,67340,67340,67340,67340,67340,67340,67340,67800,67800,67800,67800,67800,67800,67800
68787977,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,ADATA LANCER BLADE 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,307290,307290,299000,298990,298990,284050,284050,284050,284050,284050,284050,284050,284050,298900,298780,298770,298740,298620,298500,298380,298270,298170,298150,298050,298020,297900,297780,297700,297580,297460,299000
68787977,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,ADATA LANCER BLADE 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,156950,156860,156830,156710,155160,155040,154920,154800,154710,154690,154600,154480,154630,146840,146840,146840,146840,146840,146840,146840,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,150000
68787956,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,ADATA LANCER BLADE 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,307290,307290,299000,298990,298990,284050,284050,284050,284050,284050,284050,284050,0,0,0,0,0,0,298500,298380,298270,298170,298150,298050,298020,297900,297780,297700,297580,297460,299000
68787956,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,ADATA LANCER BLADE 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,156950,156860,156830,156710,155160,155040,154920,154800,154710,154690,154600,154480,0,0,0,0,0,0,146840,146840,149990,149990,149990,149990,149990,149990,149990,149990,149990,149990,150000
68914628,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 서린,ADATA LANCER RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,322950,322830,322710,322590,319220,307800,307800,307800,307800,307800,307800,307800,307800,308200,308200,308200,308200,308200,308200,308200,318900,318810,318780,318660,318540,318420,318300,318990,318990,318990,319000
68914628,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 서린,ADATA LANCER RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,165200,165080,164960,164840,164250,164220,164100,163980,163890,163870,163780,163660,163540,159880,159880,159880,159880,159880,159880,159880,161990,161990,161990,161990,161990,161990,161990,161990,161990,161990,162000
68914589,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 서린,ADATA LANCER RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,322950,322830,0,0,0,307800,307800,307800,307800,307800,307800,307800,307800,308200,308200,308200,308200,0,308200,308200,318900,318810,318780,318660,318540,318420,318300,318990,318990,318990,319000
68914589,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 서린,ADATA LANCER RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,165200,165080,0,0,0,164220,164100,163980,163890,163870,163780,163660,163540,159880,159880,159880,159880,0,159880,159880,161990,161990,161990,161990,161990,161990,161990,161990,161990,161990,162000
19235519,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 코잇,ADATA LANCER RGB 블랙 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,318030,318030,0,0,318030,318030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19235519,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 코잇,ADATA LANCER RGB 블랙 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,159730,159730,0,0,157260,157260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19235489,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 코잇,ADATA LANCER RGB 블랙 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,0,0,318030,314000,0,0,318030,318030,318030,318030,318030,318030,318030,318030,318030,314000,318030,321050,321050,321050,321060,321060,321060,321060,321060,321060,321060,321060,321060,321060,321060
