Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2025-03-01,2025-03-02,2025-03-03,2025-03-04,2025-03-05,2025-03-06,2025-03-07,2025-03-08,2025-03-09,2025-03-10,2025-03-11,2025-03-12,2025-03-13,2025-03-14,2025-03-15,2025-03-16,2025-03-17,2025-03-18,2025-03-19,2025-03-20,2025-03-21,2025-03-22,2025-03-23,2025-03-24,2025-03-25,2025-03-26,2025-03-27,2025-03-28,2025-03-29,2025-03-30,2025-03-31
4571593,G.SKILL DDR4-3200 CL16 RIPJAWS V VK,G.SKILL RIPJAWS V VK,DDR4,3200,CL16,32GB,32,0,0,0,0,0,0,0,0,0,0,92000,92000,92000,92000,92000,92000,92000,92000,92000,92000,92000,92000,92000,92000,92000,92000,92000,92000,92000,92000,92000
4571593,G.SKILL DDR4-3200 CL16 RIPJAWS V VK,G.SKILL RIPJAWS V VK,DDR4,3200,CL16,16GB,16,0,0,0,0,0,0,0,0,0,0,87600,87600,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,40000,44500,44500,44500,44500,87600,87600
10019388,G.SKILL DDR4-3200 CL16 RIPJAWS V VK 패키지,G.SKILL RIPJAWS V VK 패키지,DDR4,3200,CL16,128GB(32GX4),128,368000,368000,368000,368000,0,0,0,0,0,0,368000,368000,368000,368000,0,0,0,0,0,0,368000,368000,368000,368000,368000,0,0,0,0,0,0
10019388,G.SKILL DDR4-3200 CL16 RIPJAWS V VK 패키지,G.SKILL RIPJAWS V VK 패키지,DDR4,3200,CL16,64GB(32GX2),64,183990,183990,183990,184000,0,0,0,0,0,0,198600,198600,198600,248000,0,0,0,0,0,0,179190,179190,179190,179190,179190,0,0,0,0,0,0
10019382,G.SKILL DDR4-3200 CL16 RIPJAWS V VK 패키지,G.SKILL RIPJAWS V VK 패키지,DDR4,3200,CL16,128GB(32GX4),128,0,0,0,0,368000,368000,368000,368000,368000,368000,0,0,0,0,368000,368000,368000,368000,368000,368000,0,0,0,0,0,367990,367990,367990,367990,367990,367990
10019382,G.SKILL DDR4-3200 CL16 RIPJAWS V VK 패키지,G.SKILL RIPJAWS V VK 패키지,DDR4,3200,CL16,64GB(32GX2),64,0,0,0,0,184000,184000,184000,184000,184000,184000,0,0,0,0,248000,248000,248000,179190,179190,179190,0,0,0,0,0,179190,179190,179190,179190,179190,179190
4571613,G.SKILL DDR4-3200 CL16 RIPJAWS V VKB 패키지,G.SKILL RIPJAWS V VKB 패키지,DDR4,3200,CL16,16GB(8GX2),16,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,43700,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
9480315,G.SKILL DDR4-3200 CL16 TRIDENT Z NEO 패키지,G.SKILL TRIDENT Z NEO 패키지,DDR4,3200,CL16,128GB(32GX4),128,426980,426950,426830,426830,426760,426800,426790,426790,426790,426790,422560,0,426790,426990,426990,0,0,426990,427000,427000,427000,427000,427000,427000,427000,0,0,0,0,0,0
9480315,G.SKILL DDR4-3200 CL16 TRIDENT Z NEO 패키지,G.SKILL TRIDENT Z NEO 패키지,DDR4,3200,CL16,64GB(32GX2),64,206260,206260,206260,294500,294500,294500,294500,294500,294500,294500,294500,0,210000,206250,206250,0,0,206250,206250,206250,206250,206250,206250,206250,206250,0,0,0,0,0,0
9480315,G.SKILL DDR4-3200 CL16 TRIDENT Z NEO 패키지,G.SKILL TRIDENT Z NEO 패키지,DDR4,3200,CL16,32GB(16GX2),32,120800,120800,120800,120800,120800,120800,120800,120800,120800,120800,120800,0,105000,105000,105000,0,0,105000,105000,105000,105000,105000,105000,105000,105000,0,0,0,0,0,0
9480315,G.SKILL DDR4-3200 CL16 TRIDENT Z NEO 패키지,G.SKILL TRIDENT Z NEO 패키지,DDR4,3200,CL16,32GB(8GX4),32,211890,211890,211890,211890,211890,211890,211890,211890,211890,211890,211890,0,211890,211890,211890,0,0,211890,211890,211890,211890,211890,211890,211890,211890,0,0,0,0,0,0
