Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2024-07-01,2024-07-02,2024-07-03,2024-07-04,2024-07-05,2024-07-06,2024-07-07,2024-07-08,2024-07-09,2024-07-10,2024-07-11,2024-07-12,2024-07-13,2024-07-14,2024-07-15,2024-07-16,2024-07-17,2024-07-18,2024-07-19,2024-07-20,2024-07-21,2024-07-22,2024-07-23,2024-07-24,2024-07-25,2024-07-26,2024-07-27,2024-07-28,2024-07-29,2024-07-30,2024-07-31
19229168,ADATA XPG DDR5-6000 CL30 CASTER 패키지,ADATA XPG CASTER 패키지,DDR5,6000,CL30,32GB(16GX2),32,161100,161100,178990,178960,178910,178810,178780,171780,178980,178860,178740,178620,178500,174330,174330,174330,174330,178970,178990,178990,178990,178990,178990,178990,178990,178990,178990,178990,178990,178990,178990
46365512,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지,ADATA XPG LANCER BLADE RGB 블랙 패키지,DDR5,6000,CL30,64GB(32GX2),64,327740,0,327740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46365512,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지,ADATA XPG LANCER BLADE RGB 블랙 패키지,DDR5,6000,CL30,32GB(16GX2),32,169880,0,169360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27785552,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지,ADATA XPG LANCER BLADE RGB 블랙 패키지,DDR5,6000,CL30,64GB(32GX2),64,0,327740,0,327740,327740,327740,327740,327740,327740,327740,327740,327740,327740,327740,327740,327740,328500,335000,327740,327740,327740,327740,327740,327740,327740,331240,331240,331240,331240,331240,331240
27785552,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지,ADATA XPG LANCER BLADE RGB 블랙 패키지,DDR5,6000,CL30,32GB(16GX2),32,0,169870,0,172280,172850,172750,172720,172610,159420,159420,159420,159420,159420,159420,159420,159420,159420,172990,172990,172990,172990,172990,171170,171170,171170,172910,172700,172700,172810,172800,172800
27785618,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지,ADATA XPG LANCER BLADE RGB 화이트 패키지,DDR5,6000,CL30,64GB(32GX2),64,327740,0,0,0,0,0,0,0,0,0,0,0,327740,327740,327740,327740,327740,327740,0,0,0,327740,327740,327740,327740,328060,328060,328060,328060,328060,328060
27785618,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지,ADATA XPG LANCER BLADE RGB 화이트 패키지,DDR5,6000,CL30,32GB(16GX2),32,169110,0,0,0,0,0,0,0,0,0,0,0,169110,168700,168690,168690,151120,169110,0,0,0,169110,169110,169110,169110,169110,172990,172990,172990,172990,172990
46390997,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지,ADATA XPG LANCER BLADE RGB 화이트 패키지,DDR5,6000,CL30,64GB(32GX2),64,0,327740,327360,327740,327740,327740,327740,327740,327740,327740,327740,327740,0,0,0,0,0,0,327740,327740,327740,0,0,0,0,0,0,0,0,0,0
46390997,ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지,ADATA XPG LANCER BLADE RGB 화이트 패키지,DDR5,6000,CL30,32GB(16GX2),32,0,169110,169110,169110,169110,169110,169110,169110,169110,169110,169110,169110,0,0,0,0,0,0,169110,169110,169110,0,0,0,0,0,0,0,0,0,0
57504575,ADATA XPG DDR5-6000 CL30 LANCER BLADE 블랙,ADATA XPG LANCER BLADE 블랙,DDR5,6000,CL30,16GB,16,85000,85000,79050,84990,84990,84990,84990,84990,85000,84990,84990,84990,84990,84990,84990,84990,78710,78710,78710,78710,78710,78710,78160,78160,78000,78000,78000,78000,78000,78000,78000
19235489,ADATA XPG DDR5-6000 CL30 LANCER RGB 블랙 패키지,ADATA XPG LANCER RGB 블랙 패키지,DDR5,6000,CL30,64GB(32GX2),64,332790,332780,330150,337970,0,0,337850,329990,337990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337990,337990
19235489,ADATA XPG DDR5-6000 CL30 LANCER RGB 블랙 패키지,ADATA XPG LANCER RGB 블랙 패키지,DDR5,6000,CL30,32GB(16GX2),32,175560,175560,175240,178470,0,0,178820,171780,178990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178990,178990
19235519,ADATA XPG DDR5-6000 CL30 LANCER RGB 블랙 패키지,ADATA XPG LANCER RGB 블랙 패키지,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,337970,337930,0,0,0,337990,337990,337990,337990,337890,337780,337660,337540,337420,337230,337180,337060,336940,336820,336700,336700,336690,337990,337990,337990,0,0
19235519,ADATA XPG DDR5-6000 CL30 LANCER RGB 블랙 패키지,ADATA XPG LANCER RGB 블랙 패키지,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,178970,178430,0,0,0,178990,178990,178990,178990,178910,174330,174330,174330,178990,178910,178870,178990,178990,178990,178990,172990,173000,173000,178990,178990,0,0
19235582,ADATA XPG DDR5-6000 CL30 LANCER RGB 화이트 패키지,ADATA XPG LANCER RGB 화이트 패키지,DDR5,6000,CL30,64GB(32GX2),64,332790,332790,330150,337970,337990,337990,337990,337990,338000,337990,337990,338000,338000,337990,337990,324000,324000,324000,323990,323990,323990,323990,323990,323990,323990,324000,324000,324000,324000,324000,324000
19235582,ADATA XPG DDR5-6000 CL30 LANCER RGB 화이트 패키지,ADATA XPG LANCER RGB 화이트 패키지,DDR5,6000,CL30,32GB(16GX2),32,178570,178110,175240,175720,175630,175610,178990,171780,178990,178990,178990,178990,178990,178910,174330,174330,174330,178990,178910,178870,178990,154500,154500,154500,154500,154500,154500,154500,154500,154500,154500
16047602,ADATA XPG DDR5-6000 CL40 LANCER RGB 블랙 패키지,ADATA XPG LANCER RGB 블랙 패키지,DDR5,6000,CL40,32GB(16GX2),32,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000,575000
27785819,ADATA XPG DDR5-6400 CL32 LANCER BLADE RGB 블랙 패키지,ADATA XPG LANCER BLADE RGB 블랙 패키지,DDR5,6400,CL32,32GB(16GX2),32,174000,173990,170330,173990,173990,173990,173990,173990,174000,173990,173990,173990,173990,170500,170490,170490,170490,173990,173990,173990,173990,173990,172160,172160,172160,173990,173990,173990,173990,173990,173990
27785843,ADATA XPG DDR5-6400 CL32 LANCER BLADE RGB 화이트 패키지,ADATA XPG LANCER BLADE RGB 화이트 패키지,DDR5,6400,CL32,32GB(16GX2),32,169970,169970,170330,173990,173990,173990,173990,173990,174000,173990,173990,173990,173990,170500,170490,170490,170490,173990,173990,173990,173990,173990,172160,172160,172160,173990,173990,173990,173990,173990,173990
19235621,ADATA XPG DDR5-6400 CL32 LANCER RGB 화이트 패키지,ADATA XPG LANCER RGB 화이트 패키지,DDR5,6400,CL32,32GB(16GX2),32,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000,174000
17080238,ADATA XPG DDR5-6400 CL40 CASTER 패키지,ADATA XPG CASTER 패키지,DDR5,6400,CL40,32GB(16GX2),32,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,193080,0,0,0,0,0
18921899,ADATA XPG DDR5-7200 CL34 LANCER RGB 블랙 패키지,ADATA XPG LANCER RGB 블랙 패키지,DDR5,7200,CL34,32GB(16GX2),32,204660,204980,200680,204980,204980,204980,204980,204980,204980,204980,204980,204980,204980,204980,204980,204980,204980,204990,204990,204990,204990,204990,204990,204990,204990,204990,204990,204990,204990,204990,204990
18921959,ADATA XPG DDR5-7200 CL34 LANCER RGB 화이트 패키지,ADATA XPG LANCER RGB 화이트 패키지,DDR5,7200,CL34,32GB(16GX2),32,204750,204750,200680,204750,204750,204750,204750,204750,204750,204750,204750,204750,204750,204750,204750,204750,205000,204750,204750,204750,204750,204750,204750,204750,202830,204750,204750,204750,204750,204750,204750
16795553,ADATA 노트북 DDR4-2666 중고,ADATA 노트북 중고,DDR4,2666,0,4GB,4,8900,8900,8900,0,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900,8900
11196249,ADATA 노트북 DDR4-3200 CL22,ADATA 노트북,DDR4,3200,CL22,16GB,16,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500
11196249,ADATA 노트북 DDR4-3200 CL22,ADATA 노트북,DDR4,3200,CL22,8GB,8,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000,73000
16707767,ADATA 노트북 DDR5-4800,ADATA 노트북,DDR5,4800,0,16GB,16,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,0,0,0,0,0,0,0,0,90000,90000,90000,90000,90000,90000,90000
14218337,ANACOMDA DDR4-2666 CL19,ANACOMDA,DDR4,2666,CL19,16GB,16,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300,33300
14218556,ANACOMDA DDR4-3200 CL16 ET RGB Black 패키지,ANACOMDA ET RGB Black 패키지,DDR4,3200,CL16,16GB(8GX2),16,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230,72230
14218607,ANACOMDA DDR4-3200 CL16 ET RGB White 패키지,ANACOMDA ET RGB White 패키지,DDR4,3200,CL16,32GB(16GX2),32,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,129000,0,0,0,0,0,0
14218607,ANACOMDA DDR4-3200 CL16 ET RGB White 패키지,ANACOMDA ET RGB White 패키지,DDR4,3200,CL16,16GB(8GX2),16,96810,96810,96810,96810,96810,96810,96810,96810,96810,96810,96810,98130,98130,98130,98130,98130,98130,98130,98130,98130,98130,98130,98130,98130,98130,0,0,0,0,0,0
15476741,ANACOMDA DDR4-3600 CL18 ET RGB Black 패키지,ANACOMDA ET RGB Black 패키지,DDR4,3600,CL18,16GB(8GX2),16,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,67000,69000,69000,69000,69000,69000,69000
15476759,ANACOMDA DDR4-3600 CL18 ET RGB White 패키지,ANACOMDA ET RGB White 패키지,DDR4,3600,CL18,16GB(8GX2),16,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,69000,79900,79900,79900,79900,79900,79900,79900,79900,79900,0,0,0,0,0
