Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2025-12-01,2025-12-02,2025-12-03,2025-12-04,2025-12-05,2025-12-06,2025-12-07,2025-12-08,2025-12-09,2025-12-10,2025-12-11,2025-12-12,2025-12-13,2025-12-14,2025-12-15,2025-12-16,2025-12-17,2025-12-18,2025-12-19,2025-12-20,2025-12-21,2025-12-22,2025-12-23,2025-12-24,2025-12-25,2025-12-26,2025-12-27,2025-12-28,2025-12-29,2025-12-30,2025-12-31
11830747,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,8GB,8,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,0,0,0,0,0,0,0,0,0,76300,76300,76300,76300,76300
11868160,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43000,43000,43000,43000,43000,43000,43000,43000,43000,0,0,0,0,0
11868160,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76300,76300,76300,76300,76300,76300,76300,76300,76300,0,0,0,0,0
94450319,ADATA DDR4-3200 CL22 파인인포,ADATA 파인인포,DDR4,3200,CL22,32GB,32,224080,224080,224080,224080,229810,229690,229540,229450,229440,229440,229440,229440,229440,229440,229440,229440,349712,350000,349990,349990,349990,349990,349980,349980,348921,349980,348920,348920,348920,348920,348920
94450319,ADATA DDR4-3200 CL22 파인인포,ADATA 파인인포,DDR4,3200,CL22,16GB,16,116430,116430,116430,116430,116430,116430,116430,116430,116400,116400,116400,116400,116400,116400,116400,116400,131250,131250,136560,136560,136560,136560,162310,162300,177550,177550,177550,177550,177550,177550,177550
94450319,ADATA DDR4-3200 CL22 파인인포,ADATA 파인인포,DDR4,3200,CL22,8GB,8,61160,61160,61160,61160,61160,61160,61160,61160,61140,61140,61140,61140,61140,61140,61140,60939,65170,65150,65110,65110,65110,65110,75220,75210,87850,87850,87850,87850,87850,87850,87850
94450340,ADATA DDR4-3200 CL22 파인인포,ADATA 파인인포,DDR4,3200,CL22,32GB,32,0,0,0,0,0,0,0,0,0,0,229440,229440,229440,229440,229440,229440,349712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94450340,ADATA DDR4-3200 CL22 파인인포,ADATA 파인인포,DDR4,3200,CL22,16GB,16,0,0,0,0,0,0,0,0,0,0,116400,116400,116400,116400,116400,116400,131250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94450340,ADATA DDR4-3200 CL22 파인인포,ADATA 파인인포,DDR4,3200,CL22,8GB,8,0,0,0,0,0,0,0,0,0,0,61140,61140,61140,61140,61140,60939,65170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20754176,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,32GB(16GX2),32,218060,218060,218060,218060,218060,218050,218050,218050,242690,251850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20754176,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,16GB(8GX2),16,130470,130470,130480,179900,179900,179900,179900,179900,179900,179900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20754203,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,16GB(8GX2),16,0,0,0,0,0,0,0,0,0,0,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900,179900
15598841,ADATA DDR5-5200 CL38 LANCER 블랙 패키지,ADATA LANCER 블랙 패키지,DDR5,5200,CL38,32GB(16GX2),32,784530,791570,791540,791420,791300,791180,791030,790970,790960,790950,790920,779070,791570,791540,791420,791410,791390,791310,791310,791310,791310,791310,791280,791180,791080,790990,790910,790830,766920,790760,790680
81036575,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린,ADATA LANCER BLADE 블랙 서린,DDR5,5600,CL46,16GB,16,214000,214000,214000,0,0,0,226930,226920,226870,226850,226830,226810,226750,226750,226730,226710,241570,232600,241580,245000,272000,274500,274500,274500,277420,0,0,0,0,0,0
81036575,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린,ADATA LANCER BLADE 블랙 서린,DDR5,5600,CL46,32GB,32,452000,452000,452000,0,0,0,451980,451990,451990,451990,451990,451990,451980,451980,451990,451990,451990,451990,452000,452000,452000,452000,486990,486990,486990,0,0,0,0,0,0
81036614,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린,ADATA LANCER BLADE 블랙 서린,DDR5,5600,CL46,16GB,16,0,0,0,214000,226990,226960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296820,296820,296820,296820,296820,277000
81036614,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린,ADATA LANCER BLADE 블랙 서린,DDR5,5600,CL46,32GB,32,0,0,0,452000,452000,451990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501990,501980,501980,501990,501990,495000
95202428,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 파인인포,ADATA LANCER BLADE 블랙 파인인포,DDR5,5600,CL46,32GB,32,447100,447100,447100,436050,436050,447190,447190,447190,447170,447170,447170,447170,447170,447170,447170,447170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
