Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2024-05-01,2024-05-02,2024-05-03,2024-05-04,2024-05-05,2024-05-06,2024-05-07,2024-05-08,2024-05-09,2024-05-10,2024-05-11,2024-05-12,2024-05-13,2024-05-14,2024-05-15,2024-05-16,2024-05-17,2024-05-18,2024-05-19,2024-05-20,2024-05-21,2024-05-22,2024-05-23,2024-05-24,2024-05-25,2024-05-26,2024-05-27,2024-05-28,2024-05-29,2024-05-30,2024-05-31
11830747,ADATA DDR4-3200 CL22,ADATA,DDR4,3200,CL22,32GB,32,90940,90840,90750,91000,90300,90300,91000,91000,91000,90970,90990,90990,90990,90990,0,0,78000,78000,0,0,0,0,0,0,0,0,0,0,0,0,0
11830747,ADATA DDR4-3200 CL22,ADATA,DDR4,3200,CL22,16GB,16,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,44200,0,0,32000,32000,0,0,0,0,0,0,0,0,0,0,0,0,0
11830747,ADATA DDR4-3200 CL22,ADATA,DDR4,3200,CL22,8GB,8,23000,23000,22930,22910,22790,22690,22610,22600,22490,22420,23000,23000,23000,23000,0,0,19900,22410,0,0,0,0,0,0,0,0,0,0,0,0,0
12091751,ADATA DDR4-3200 CL22,ADATA,DDR4,3200,CL22,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90990,90980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12091751,ADATA DDR4-3200 CL22,ADATA,DDR4,3200,CL22,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44200,44200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12091751,ADATA DDR4-3200 CL22,ADATA,DDR4,3200,CL22,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11868160,ADATA DDR4-3200 CL22,ADATA,DDR4,3200,CL22,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000,78000
11868160,ADATA DDR4-3200 CL22,ADATA,DDR4,3200,CL22,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000,32000
11868160,ADATA DDR4-3200 CL22,ADATA,DDR4,3200,CL22,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,23000,23000,19900,19900,19900,19900,19900,19900,19900,19900,19900,19900
27940799,ADATA DDR5-5600 CL46,ADATA,DDR5,5600,CL46,32GB,32,141420,0,143930,143930,143930,143930,143930,143930,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510,145510
27940799,ADATA DDR5-5600 CL46,ADATA,DDR5,5600,CL46,16GB,16,76300,0,76300,76300,76300,76300,76300,72000,72000,65000,65000,65000,65000,65000,65000,65000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000,72000
