Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2025-11-01,2025-11-02,2025-11-03,2025-11-04,2025-11-05,2025-11-06,2025-11-07,2025-11-08,2025-11-09,2025-11-10,2025-11-11,2025-11-12,2025-11-13,2025-11-14,2025-11-15,2025-11-16,2025-11-17,2025-11-18,2025-11-19,2025-11-20,2025-11-21,2025-11-22,2025-11-23,2025-11-24,2025-11-25,2025-11-26,2025-11-27,2025-11-28,2025-11-29,2025-11-30
11868160,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,32GB,32,158000,158000,158000,158000,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11868160,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,16GB,16,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11868160,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,8GB,8,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11830747,ADATA DDR4-3200 CL22 코잇,ADATA 코잇,DDR4,3200,CL22,8GB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300,76300
94450319,ADATA DDR4-3200 CL22 파인인포,ADATA 파인인포,DDR4,3200,CL22,16GB,16,104980,104980,104980,102290,104980,89000,89000,89000,89000,116510,116510,116510,116510,116510,116510,116510,116510,116510,85180,89000,89000,116510,116510,116440,116430,116430,116430,116430,116430,116430
94450319,ADATA DDR4-3200 CL22 파인인포,ADATA 파인인포,DDR4,3200,CL22,8GB,8,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,49000,61160,61160,61160,61160,61160,61160,61160,61160,61160
94450319,ADATA DDR4-3200 CL22 파인인포,ADATA 파인인포,DDR4,3200,CL22,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,204600,204590,204590,204590,224090,224090,224090,224080,224080,224080,224080,224080,224080,224080,224080,224080,224080
20754203,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,32GB(16GX2),32,197300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20754203,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,16GB(8GX2),16,109480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20754176,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,32GB(16GX2),32,0,197300,197300,197300,197300,197300,193120,193120,193120,193120,218070,218070,218070,218070,218070,218070,218070,218070,218070,218070,218070,218070,218070,218070,218060,218060,218060,218060,218060,218060
20754176,ADATA DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지 코잇,ADATA SPECTRIX D35G RGB 화이트 패키지 코잇,DDR4,3600,CL18,16GB(8GX2),16,0,109480,109480,109480,116060,137340,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470,130470
15598841,ADATA DDR5-5200 CL38 LANCER 블랙 패키지,ADATA LANCER 블랙 패키지,DDR5,5200,CL38,32GB(16GX2),32,740122,740122,740122,740122,740122,740122,740122,779080,779080,779080,779080,791560,791560,791560,791560,791560,784480,784480,784480,784480,791560,791560,791560,784540,784540,784530,784530,784530,784530,784530
76071389,ADATA DDR5-5600 CL46 ECC/REG,ADATA ECC/REG,DDR5,5600,CL46,32GB,32,419080,421350,421350,421350,421350,488110,490750,490750,490750,490750,490750,490750,490750,504910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81036614,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린,ADATA LANCER BLADE 블랙 서린,DDR5,5600,CL46,16GB,16,170000,170000,0,0,0,0,0,0,0,0,0,0,0,0,214000,214000,214000,214000,0,0,0,0,0,0,0,0,0,0,0,0
81036614,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린,ADATA LANCER BLADE 블랙 서린,DDR5,5600,CL46,32GB,32,352000,352000,0,0,0,0,0,0,0,0,0,0,0,0,451990,451990,451990,451990,0,0,0,0,0,0,0,0,0,0,0,0
81036575,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린,ADATA LANCER BLADE 블랙 서린,DDR5,5600,CL46,16GB,16,0,0,170000,170000,170000,190000,190000,180500,180500,180500,190000,190000,190000,190000,0,0,0,0,214000,214000,214000,214000,214000,214000,214000,214000,214000,214000,214000,214000
81036575,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 서린,ADATA LANCER BLADE 블랙 서린,DDR5,5600,CL46,32GB,32,0,0,352000,352000,352000,400000,400000,400000,400000,400000,400000,400000,400000,452000,0,0,0,0,451990,451990,451990,451990,451990,451990,451990,451990,451990,451990,451990,451990
95202428,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 파인인포,ADATA LANCER BLADE 블랙 파인인포,DDR5,5600,CL46,16GB,16,163930,163930,163930,163930,170000,170000,170000,170000,170000,170000,170000,170000,205000,205000,205000,205000,205000,220000,220000,220000,220000,220000,220000,220000,220000,220000,220000,219990,219990,219990
95202428,ADATA DDR5-5600 CL46 LANCER BLADE 블랙 파인인포,ADATA LANCER BLADE 블랙 파인인포,DDR5,5600,CL46,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132720,447110,447110,447100,447100,447100
81036653,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린,ADATA LANCER BLADE 화이트 서린,DDR5,5600,CL46,16GB,16,170000,170000,170000,170000,170000,190000,190000,190000,190000,190000,190000,190000,190000,214000,213990,213990,213500,213500,203300,214000,214000,214000,214000,214000,216500,216500,0,0,0,0
81036653,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린,ADATA LANCER BLADE 화이트 서린,DDR5,5600,CL46,32GB,32,352000,352000,352000,352000,352000,400000,400000,399500,399500,399500,400000,400000,400000,452000,451990,439500,439500,451990,451990,451990,451990,451990,451990,451990,451990,451990,0,0,0,0
81036776,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린,ADATA LANCER BLADE 화이트 서린,DDR5,5600,CL46,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216500,216500,216500,216500
81036776,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린,ADATA LANCER BLADE 화이트 서린,DDR5,5600,CL46,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451990,451990,451990,451990
95202470,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,ADATA LANCER BLADE 화이트 파인인포,DDR5,5600,CL46,32GB,32,340990,340990,340990,340990,350000,350000,350000,350000,350000,350000,350000,350000,405000,405000,405000,405000,405000,438650,447210,447210,447190,447190,447190,447190,447170,447170,447170,447150,447130,447130
95202470,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,ADATA LANCER BLADE 화이트 파인인포,DDR5,5600,CL46,16GB,16,168450,168450,168450,168450,168450,170000,170000,170000,170000,170000,170000,170000,205000,205000,205000,205000,205000,220000,220000,220000,219990,219990,219990,219990,219990,219990,219990,219980,219980,219980
95205893,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,ADATA LANCER BLADE 화이트 파인인포,DDR5,5600,CL46,32GB,32,0,0,0,0,350000,350000,350000,350000,350000,350000,0,0,0,0,0,0,0,0,0,447210,447190,447190,447190,447190,447170,447170,0,0,447130,447130
95205893,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,ADATA LANCER BLADE 화이트 파인인포,DDR5,5600,CL46,16GB,16,0,0,0,0,168450,170000,170000,170000,170000,170000,0,0,0,0,0,0,0,0,0,220000,219990,219990,219990,219990,219990,219990,0,0,219980,219980
27940799,ADATA DDR5-5600 CL46 코잇,ADATA 코잇,DDR5,5600,CL46,16GB,16,0,0,0,0,0,0,191810,191810,191810,191810,191810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68918912,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,32GB,32,350000,350000,350000,350000,350000,398000,398000,398000,398000,398000,398000,398000,0,0,0,0,0,0,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990,449990
68918912,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,16GB,16,168000,168000,168000,168000,168000,188000,188000,188000,188000,188000,188000,188000,0,0,0,0,0,0,211990,211990,211990,211990,211990,211990,211990,211990,211990,211990,211990,211990
68918885,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,398000,450000,449990,449990,449990,449990,0,0,0,0,0,0,0,0,0,0,0,0
68918885,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,190500,214500,211990,211990,211990,211990,0,0,0,0,0,0,0,0,0,0,0,0
29822102,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,16GB,16,0,0,0,0,0,0,0,191500,191500,191500,191500,191500,0,0,0,0,0,0,0,0,0,0,0,0,210000,210000,210000,210000,210000,210000
29822126,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,465210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79397219,ADATA DDR5-5600 CL46-45-45 파인인포,ADATA -45-45 파인인포,DDR5,5600,CL46,32GB,32,311590,311590,311590,0,0,0,0,0,0,0,360990,360990,442690,442690,442670,442670,442670,442490,442490,442490,442470,442470,442470,442470,442450,442450,442450,442430,442410,442410
79397219,ADATA DDR5-5600 CL46-45-45 파인인포,ADATA -45-45 파인인포,DDR5,5600,CL46,16GB,16,151610,151610,151610,0,0,0,0,0,0,0,185360,185360,194210,194210,194210,194210,194210,194210,199000,199000,200410,200410,200410,200410,200410,200410,200410,200410,200410,200410
79397198,ADATA DDR5-5600 CL46-45-45 파인인포,ADATA -45-45 파인인포,DDR5,5600,CL46,32GB,32,0,0,0,360990,360990,360990,360990,360990,360990,360990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79397198,ADATA DDR5-5600 CL46-45-45 파인인포,ADATA -45-45 파인인포,DDR5,5600,CL46,16GB,16,0,0,0,154620,165810,165810,183920,185360,185360,185360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99289193,ADATA DDR5-6000 CL28 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL28,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492010,492010,492010,492000,492000,492000,491990,491990,491990,491990,491990,491990,491990,491990,491990,491990
99289292,ADATA DDR5-6000 CL28 LANCER BLADE RGB 화이트 패키지 파인인포,ADATA LANCER BLADE RGB 화이트 패키지 파인인포,DDR5,6000,CL28,32GB(16GX2),32,0,0,385000,385000,385000,385000,405000,405000,0,0,0,0,0,0,492010,492010,492010,492000,492000,492000,491990,491990,491990,491990,491990,491990,491990,491990,491990,491990
68788052,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,769990,769990,769990,769990,769990,0,0,0,0,769990,0,0,770000,0,0,0,0,0,0,0,929990,929990,0,0,0,0,0,0,0,929990
68788052,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,482500,482500,482500,482500,482500,0,0,0,0,482500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68788052,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,375000,375000,375000,375000,375000,0,0,0,0,375000,0,0,375000,0,0,0,0,0,0,0,492500,492500,0,0,0,0,0,0,0,513710
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,769990,769990,769990,769990,0,0,0,0,930000,929990,929990,929990,929990,929990,929990,0,0,929990,929990,929990,929990,929990,929990,929990,0
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,0,0,0,0,0,482500,482500,482500,482500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,375000,375000,375000,375000,0,0,0,0,490000,492500,492500,492500,492500,492500,492500,0,0,492500,492500,492500,492500,492500,492500,513710,0
75938423,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,769990,769990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75938423,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,0,0,0,0,0,0,0,0,0,0,482500,482500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75938423,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,375000,375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46365512,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 코잇,ADATA LANCER BLADE RGB 블랙 패키지 코잇,DDR5,6000,CL30,64GB(32GX2),64,699000,696000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93179096,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,64GB(32GX2),64,657630,657630,657630,657630,665600,674970,759280,769990,769990,769990,769990,769990,898710,899990,941000,941000,941000,941000,941000,941000,940990,940990,940990,940990,940990,0,0,0,0,0
