Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2024-08-01,2024-08-02,2024-08-03,2024-08-04,2024-08-05,2024-08-06,2024-08-07,2024-08-08,2024-08-09,2024-08-10,2024-08-11,2024-08-12,2024-08-13,2024-08-14,2024-08-15,2024-08-16,2024-08-17,2024-08-18,2024-08-19,2024-08-20,2024-08-21,2024-08-22,2024-08-23,2024-08-24,2024-08-25,2024-08-26,2024-08-27,2024-08-28,2024-08-29,2024-08-30,2024-08-31
21593129,ADATA DDR4-3200 CL16 GAMMIX D35 블랙 패키지,ADATA GAMMIX D35 블랙 패키지,DDR4,3200,CL16,32GB(16GX2),32,0,0,0,0,105970,105970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21593129,ADATA DDR4-3200 CL16 GAMMIX D35 블랙 패키지,ADATA GAMMIX D35 블랙 패키지,DDR4,3200,CL16,16GB(8GX2),16,0,0,0,0,71960,71960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21593018,ADATA DDR4-3200 CL16 GAMMIX D35 블랙 패키지,ADATA GAMMIX D35 블랙 패키지,DDR4,3200,CL16,32GB(16GX2),32,0,0,0,0,0,0,105970,105970,105970,105970,105970,105970,105970,105970,105970,105970,105970,105970,105970,105970,105970,105970,0,105970,0,0,105970,105970,105970,105970,105970
21593018,ADATA DDR4-3200 CL16 GAMMIX D35 블랙 패키지,ADATA GAMMIX D35 블랙 패키지,DDR4,3200,CL16,16GB(8GX2),16,0,0,0,0,0,0,71960,71960,71960,71960,71960,71960,71960,71960,71960,71960,71960,71960,71960,71960,71960,71960,0,71960,0,0,71960,71960,71960,71960,71960
21593303,ADATA DDR4-3200 CL16 GAMMIX D35 화이트 패키지,ADATA GAMMIX D35 화이트 패키지,DDR4,3200,CL16,32GB(16GX2),32,105970,105970,105970,105970,105970,105970,0,105970,105970,105970,105970,105970,105970,105970,105970,105970,105970,105970,105970,105970,0,0,0,105970,105970,105970,105970,105970,105970,105970,105970
20754014,ADATA DDR4-3200 CL16 SPECTRIX D35G RGB 블랙 패키지,ADATA SPECTRIX D35G RGB 블랙 패키지,DDR4,3200,CL16,32GB(16GX2),32,110330,110330,110330,110330,0,0,0,0,110330,110330,110330,110330,110330,110330,110330,110330,110330,110330,110330,0,0,0,0,0,0,0,110330,0,110330,110330,0
20754014,ADATA DDR4-3200 CL16 SPECTRIX D35G RGB 블랙 패키지,ADATA SPECTRIX D35G RGB 블랙 패키지,DDR4,3200,CL16,16GB(8GX2),16,60490,60490,60490,60490,0,0,0,0,60490,60490,60490,60490,60490,60490,60490,60490,60490,60490,60490,0,0,0,0,0,0,0,60490,0,60490,60490,0
20754032,ADATA DDR4-3200 CL16 SPECTRIX D35G RGB 블랙 패키지,ADATA SPECTRIX D35G RGB 블랙 패키지,DDR4,3200,CL16,32GB(16GX2),32,0,0,0,0,110330,110330,110330,110330,0,0,0,0,0,0,0,0,0,0,0,110330,110330,110330,0,110330,110330,110330,0,110330,0,0,110330
20754032,ADATA DDR4-3200 CL16 SPECTRIX D35G RGB 블랙 패키지,ADATA SPECTRIX D35G RGB 블랙 패키지,DDR4,3200,CL16,16GB(8GX2),16,0,0,0,0,60490,60490,60490,60490,0,0,0,0,0,0,0,0,0,0,0,60490,60490,60490,0,60490,60490,60490,0,60490,0,0,60490
20754092,ADATA DDR4-3200 CL16 SPECTRIX D35G RGB 화이트 패키지,ADATA SPECTRIX D35G RGB 화이트 패키지,DDR4,3200,CL16,32GB(16GX2),32,112210,112210,112210,112210,112210,109070,106990,106990,107020,107020,107020,107020,107020,102870,0,0,0,0,0,0,102870,102870,102870,102870,102870,102870,102870,102870,102870,102870,102870
