Id,Name,ram_model,memory_gen,memory_speed,cl_value,capacity,capacity_gb,2026-02-01,2026-02-02,2026-02-03,2026-02-04,2026-02-05,2026-02-06,2026-02-07,2026-02-08,2026-02-09,2026-02-10,2026-02-11,2026-02-12,2026-02-13,2026-02-14,2026-02-15,2026-02-16,2026-02-17,2026-02-18,2026-02-19,2026-02-20,2026-02-21,2026-02-22,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28
81036653,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린,ADATA LANCER BLADE 화이트 서린,DDR5,5600,CL46,16GB,16,355000,355000,355000,347070,346990,346990,346970,346970,346990,346990,346940,346940,346940,346920,346920,346920,341990,341990,346990,330000,325000,325000,346990,346990,335190,335190,335190,310000
81036653,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 서린,ADATA LANCER BLADE 화이트 서린,DDR5,5600,CL46,32GB,32,642770,642790,642790,642790,641990,641990,641970,641970,641990,641990,637990,637990,637990,637970,637970,637970,637970,637970,637990,634990,629990,629990,637990,637990,623090,623090,623090,600000
95202470,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,ADATA LANCER BLADE 화이트 파인인포,DDR5,5600,CL46,32GB,32,639670,639670,639670,639670,639670,606270,606270,606270,606270,606270,606260,606260,606260,606260,606260,606260,606260,606260,606250,0,0,0,0,0,0,0,0,0
95202470,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,ADATA LANCER BLADE 화이트 파인인포,DDR5,5600,CL46,16GB,16,350950,350950,350950,350950,338990,338990,338990,338990,338990,339000,337100,337100,337090,337090,337090,337090,337090,337090,337090,0,0,0,0,0,0,0,0,0
95205893,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,ADATA LANCER BLADE 화이트 파인인포,DDR5,5600,CL46,32GB,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606250,606250,606250,606250,606250,606250,606240,606240,606240
95205893,ADATA DDR5-5600 CL46 LANCER BLADE 화이트 파인인포,ADATA LANCER BLADE 화이트 파인인포,DDR5,5600,CL46,16GB,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337090,337090,337090,337090,337090,334160,334150,334150,334150
27940799,ADATA DDR5-5600 CL46 코잇,ADATA 코잇,DDR5,5600,CL46,16GB,16,377410,377410,377410,377410,377410,377410,377410,377410,377410,377410,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710
68918912,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,32GB,32,649890,649860,649770,649690,649670,649650,649640,649630,649610,621000,620890,620760,620510,620150,620390,620390,620390,620390,620390,620990,620950,620940,620950,620950,607320,620990,620990,620970
68918912,ADATA DDR5-5600 CL46-45-45 서린,ADATA -45-45 서린,DDR5,5600,CL46,16GB,16,364320,364300,364830,364830,363990,363990,363970,363970,363990,329620,329590,329590,329590,329570,329570,329570,329560,329560,329560,329590,329570,329550,329590,329590,327640,329580,329580,326540
29822102,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,32GB,32,699980,699980,699980,699980,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,626000,657300
29822102,ADATA DDR5-5600 CL46-45-45 코잇,ADATA -45-45 코잇,DDR5,5600,CL46,16GB,16,348090,348010,347990,347880,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,347000,346990,346750,346610,346270,346030,346010,345770
79397219,ADATA DDR5-5600 CL46-45-45 파인인포,ADATA -45-45 파인인포,DDR5,5600,CL46,32GB,32,659190,659190,659190,659190,597630,597630,597630,597630,597630,597640,597630,597630,597630,597630,597630,597630,597630,597630,597630,597630,597630,597630,597630,597630,597640,597630,597630,597630
79397219,ADATA DDR5-5600 CL46-45-45 파인인포,ADATA -45-45 파인인포,DDR5,5600,CL46,16GB,16,329590,329590,329590,329590,329380,329380,329380,329380,329380,329390,329380,329380,329380,329380,329380,329380,329380,329380,321680,313650,313650,313650,313650,313650,313650,313650,313650,313650
79397219,ADATA DDR5-5600 CL46-45-45 파인인포,ADATA -45-45 파인인포,DDR5,5600,CL46,8GB,8,201560,201560,201560,201560,197580,197580,197580,197580,197580,197590,197580,197580,197580,197580,197580,197580,197580,197580,197580,197580,197580,197580,197580,197580,197590,197580,197580,197580
79397219,ADATA DDR5-5600 CL46-45-45 파인인포,ADATA -45-45 파인인포,DDR5,5600,CL46,64GB,64,0,0,1363990,1363990,1362990,1362990,1362990,1362990,1362990,1363000,1362990,1362990,1362990,1362990,1362990,1362990,1362990,1362990,1400000,0,0,0,0,0,1362990,1362990,1362990,1362990
99289193,ADATA DDR5-6000 CL28 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL28,32GB(16GX2),32,725590,725590,725590,725590,725590,725590,725590,725590,725590,725600,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725600,725590,725590,725590
99289292,ADATA DDR5-6000 CL28 LANCER BLADE RGB 화이트 패키지 파인인포,ADATA LANCER BLADE RGB 화이트 패키지 파인인포,DDR5,6000,CL28,32GB(16GX2),32,725590,725590,725590,725590,725590,725590,725590,725590,725590,725600,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725600,725590,725590,725590
104374655,ADATA DDR5-6000 CL30 ARMAX RGB 패키지 서린,ADATA ARMAX RGB 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,849960,850000,850000,800000,800000,800000,800000,800000,800000,800000,800000,800000,800000,799990,799990,799990,799990,799990,800000,800000,800000,799800,800000,800000,760000,760000,760000,758980
104374655,ADATA DDR5-6000 CL30 ARMAX RGB 패키지 서린,ADATA ARMAX RGB 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,1599780,1600000,1600000,1600000,1600000,1600000,1599980,1599980,1600000,1600000,1600000,1600000,1600000,1599990,1599990,1599990,1599990,1599990,1600000,1600000,1599800,1599800,1600000,1600000,1570000,1570000,1570000,1569990
104374658,ADATA DDR5-6000 CL30 ARMAX RGB 패키지 서린,ADATA ARMAX RGB 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,800000,800000,800000,800000,800000,800000,800000,800000,799990,799990,799990,799990,799990,800000,800000,800000,799800,800000,800000,760000,0,760000,0
104374658,ADATA DDR5-6000 CL30 ARMAX RGB 패키지 서린,ADATA ARMAX RGB 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,1600000,1599980,1599980,1600000,1600000,1600000,1600000,1600000,1599990,1599990,1599990,1599990,1599990,1600000,1600000,1599800,1599800,1600000,1600000,1570000,0,1570000,0
103415291,ADATA DDR5-6000 CL30 ARMAX RGB 패키지 파인인포,ADATA ARMAX RGB 패키지 파인인포,DDR5,6000,CL30,32GB(16GX2),32,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000,760000
68907953,ADATA DDR5-6000 CL30 CASTER RGB 패키지 서린,ADATA CASTER RGB 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,688990,688990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68902697,ADATA DDR5-6000 CL30 CASTER 패키지 서린,ADATA CASTER 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,741010,741010,741010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,1510110,1510130,1510130,1510130,1509990,1509990,1509970,1509970,1509990,1509990,1509990,1509990,1509990,1509970,1509970,1509970,0,0,0,1509990,1509970,1509950,1509990,1509990,1509990,1509990,1509990,1509950
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,1149970,1149990,1149990,1079570,1079590,1079110,1078620,1078120,1077650,1077160,1076450,1075850,1075300,1074750,1074260,1073780,0,0,0,1071850,1071350,1070850,1070400,1069920,1069440,1068960,1068480,1067990
68788067,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,837840,837880,837880,759930,759930,759930,759910,759910,759930,759930,759890,759890,759890,759850,759850,759850,0,0,0,759890,759870,759850,759890,759890,740450,740450,740450,740410
68788052,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509970,1509970,1509990,0,0,0,0,0,0,0,0,0
68788052,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073310,1072820,1072340,0,0,0,0,0,0,0,0,0
68788052,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 서린,ADATA LANCER BLADE RGB 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759850,759850,759890,0,0,0,0,0,0,0,0,0
93179111,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,64GB(32GX2),64,1390000,1390000,1390000,1390000,1390000,1390000,1390000,1390000,1390000,1390000,1390000,1389990,1389990,1489780,0,0,1489780,1489780,1489780,0,0,0,0,0,0,0,1489780,0
93179111,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,48GB(24GX2),48,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040680,1040670,1040670,1040670,1040670,0,0,1040670,1040670,1040670,0,0,0,0,0,0,0,1040670,0
93179111,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,32GB(16GX2),32,725590,725590,725590,725590,725590,725590,725590,725590,725590,725600,725590,725590,725590,725590,0,0,725590,725580,725560,0,0,0,0,0,0,0,725550,0
93179096,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489780,1489780,0,0,0,1489780,1489780,1489780,1489780,1489780,1489780,1489780,0,1489780
93179096,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,48GB(24GX2),48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040670,1040670,0,0,0,1040670,1040670,1040670,1040670,1040670,1040680,1040670,0,1040670
93179096,ADATA DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지 파인인포,ADATA LANCER BLADE RGB 블랙 패키지 파인인포,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725590,725590,0,0,0,725560,725560,725560,725560,725560,725560,725550,0,725550
68788121,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,1334120,1334120,1334120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68788121,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,1150000,1150000,1150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68788121,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,847890,847880,847860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68788100,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,1334120,1334120,1334120,1334120,1334120,1334120,1528410,1549960,1549950,1549930,1549910,1549900,1549870,1549860,1549810,1549790,1549770,1549730,1549690,1549690,1549670,1549630,1549610,1549570,1549540
68788100,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,48GB(24GX2),48,0,0,0,1079990,1079940,1079850,1079780,1079780,1079760,1079600,1076970,1076820,1076560,1076420,1076380,1076360,1076340,1076320,1076290,1076260,1076240,1076200,1076180,1076180,1076160,1076140,1076120,1076070
68788100,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 서린,ADATA LANCER BLADE RGB 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,769070,769070,769050,768970,768970,768950,768770,768430,768430,768490,768450,768450,768450,768450,768450,768490,768490,768450,768410,768490,768490,748790,748790,748790,748770
27785618,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 코잇,ADATA LANCER BLADE RGB 화이트 패키지 코잇,DDR5,6000,CL30,32GB(16GX2),32,860000,860000,860000,780000,780000,780000,780000,780000,780000,780000,780000,780000,780000,780000,780000,780000,780000,780000,780000,780000,780000,780000,780000,780000,860000,860000,860000,860000
93179012,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 파인인포,ADATA LANCER BLADE RGB 화이트 패키지 파인인포,DDR5,6000,CL30,64GB(32GX2),64,1327100,1327100,1327100,1327100,1327100,1327100,1327100,1327100,1327100,1327110,1327100,1389890,1432100,1432100,1432100,1432100,1432100,1432100,1432100,1432100,1432100,1432100,1432100,1432100,1432130,1432120,1432120,1432120
93179012,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 파인인포,ADATA LANCER BLADE RGB 화이트 패키지 파인인포,DDR5,6000,CL30,48GB(24GX2),48,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040680,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040670,1040680,1040670,1040670,1040670
93179012,ADATA DDR5-6000 CL30 LANCER BLADE RGB 화이트 패키지 파인인포,ADATA LANCER BLADE RGB 화이트 패키지 파인인포,DDR5,6000,CL30,32GB(16GX2),32,725590,725590,725590,725590,725590,725590,725590,725590,725590,725600,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725590,725600,725590,725590,725590
68787806,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,1248430,1248400,1248310,1248290,1248270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68787806,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,839810,839780,839690,760000,759960,0,0,0,0,0,0,759230,759220,759100,759210,759210,759210,759210,759990,759990,759760,759520,759260,759160,749990,749990,749990,749970
68787917,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,1248250,1248240,1248230,1248200,1248030,1247880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68787917,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 서린,ADATA LANCER BLADE 블랙 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,759920,759830,759710,759650,759490,759230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93178988,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 파인인포,ADATA LANCER BLADE 블랙 패키지 파인인포,DDR5,6000,CL30,64GB(32GX2),64,1193430,1248970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93178988,ADATA DDR5-6000 CL30 LANCER BLADE 블랙 패키지 파인인포,ADATA LANCER BLADE 블랙 패키지 파인인포,DDR5,6000,CL30,32GB(16GX2),32,706500,706500,706500,706500,706500,706500,706500,706500,706490,706500,706490,706490,706490,706490,706490,706490,706490,706490,706480,706480,706480,706480,706480,706480,706480,706470,706470,706470
68787956,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,ADATA LANCER BLADE 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,1232780,1232750,1232660,1232580,1232500,1232420,1232410,1232400,1232380,1232200,1231940,1231940,1231930,1231810,1231920,1231920,1231920,1231920,1231920,1249990,1249760,1249560,1249550,1249550,0,1249990,1249990,0
68787956,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,ADATA LANCER BLADE 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,839890,839860,839770,760000,759930,759910,759900,759890,759860,759690,759430,759420,759310,759280,759300,759300,759300,759300,759990,759990,759760,759520,759280,759270,0,749990,749990,0
68787977,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,ADATA LANCER BLADE 화이트 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249990,0,0,1249970
68787977,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 서린,ADATA LANCER BLADE 화이트 패키지 서린,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749990,0,0,749970
93178919,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 파인인포,ADATA LANCER BLADE 화이트 패키지 파인인포,DDR5,6000,CL30,64GB(32GX2),64,1193430,1193430,1193430,1193430,1193430,0,1193430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93178919,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 파인인포,ADATA LANCER BLADE 화이트 패키지 파인인포,DDR5,6000,CL30,32GB(16GX2),32,706500,706500,706500,706500,706500,0,706500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93178940,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 파인인포,ADATA LANCER BLADE 화이트 패키지 파인인포,DDR5,6000,CL30,64GB(32GX2),64,0,0,0,0,0,1193430,0,1193430,1193430,1193440,1193430,1193430,1193430,1193430,1193430,1193430,1193430,1193430,1193430,1193430,1193430,1193430,1193430,1193430,1193440,1193430,1193430,1193430
93178940,ADATA DDR5-6000 CL30 LANCER BLADE 화이트 패키지 파인인포,ADATA LANCER BLADE 화이트 패키지 파인인포,DDR5,6000,CL30,32GB(16GX2),32,0,0,0,0,0,706500,0,706500,706500,706500,706490,706490,706490,706490,706490,706490,706490,706490,706480,706480,706480,706480,706480,706480,706480,706470,706470,706470
68914628,ADATA DDR5-6000 CL30 LANCER RGB 블랙 패키지 서린,ADATA LANCER RGB 블랙 패키지 서린,DDR5,6000,CL30,64GB(32GX2),64,1278530,1278500,1278410,1278330,1292000,1291920,1291810,1291810,1291880,1291700,1291440,1291430,1291320,1291290,1291310,1291310,1291310,1291310,1291310,1299990,1299760,1299520,1299390,0,0,0,0,1299970
