block,test,estimate,se,t,p_value
chip_main_composition_control,mid_cumulative_BTC_effect,0.04487506968264299,0.02560431213017287,1.7526371907394807,0.0796643032161323
chip_main_composition_control,high_cumulative_BTC_effect,0.033883443314153196,0.030770566531676445,1.1011641036661524,0.27082524157430043
chip_main_composition_control,low_cumulative_BTC_effect,0.05979839129337071,0.039064192542445204,1.5307724901365045,0.1258256308312378
chip_main_composition_control,high_minus_mid_cumulative_BTC_effect,-0.010991626368489802,0.024809641419506426,-0.44303850195302313,0.65773788605339
chip_main_composition_control,low_minus_mid_cumulative_BTC_effect,0.014923321610727708,0.027576643389057392,0.5411580155055923,0.5883986730697051
chip_main_composition_control,high_minus_low_cumulative_BTC_effect,-0.025914947979217503,0.03854593066803458,-0.6723134590367612,0.5013841632477672
