block,test,estimate,se,t,p_value
chip_main_lag_window,window_mid_cumulative_BTC_effect,0.016204268683198776,0.014596369926129893,1.110157440870999,0.2669311885722968
chip_main_lag_window,window_high_cumulative_BTC_effect,0.018229213886460253,0.01455597867629419,1.2523523352056212,0.21044150649596416
chip_main_lag_window,window_low_cumulative_BTC_effect,0.02328450540448792,0.020538276809428636,1.1337127072802209,0.2569150775826231
chip_main_lag_window,window_high_minus_mid_cumulative_BTC_effect,0.002024945203261479,0.013034625175016195,0.15535124148738422,0.8765444210545202
chip_main_lag_window,window_low_minus_mid_cumulative_BTC_effect,0.007080236721289146,0.013511284818849464,0.5240239411881523,0.600261888123413
chip_main_lag_window,window_high_minus_low_cumulative_BTC_effect,-0.005055291518027667,0.01911812525334294,-0.26442401914610913,0.7914532053761598
