block,test,estimate,se,t,p_value
chip_main_no_trim,mid_cumulative_BTC_effect,0.044405891844403106,0.033193134872453955,1.3378034950610918,0.18096050226851135
chip_main_no_trim,high_cumulative_BTC_effect,0.0491107544769488,0.042067145920537154,1.1674372815716259,0.24303382269099438
chip_main_no_trim,low_cumulative_BTC_effect,0.05021945595002095,0.05556033623393834,0.9038724268796815,0.3660630514330153
chip_main_no_trim,high_minus_mid_cumulative_BTC_effect,0.004704862632545687,0.0328919094701507,0.14304011862903046,0.8862584968683416
chip_main_no_trim,low_minus_mid_cumulative_BTC_effect,0.0058135641056178446,0.05049804749242919,0.11512453241859362,0.9083464151242755
chip_main_no_trim,high_minus_low_cumulative_BTC_effect,-0.0011087014730721476,0.05815968460426415,-0.019063058553636995,0.9847908010749429
