date,group,gpu_ret,fitted,resid,std_resid,abs_std_resid
2025-05-25,high,-0.0037548820693619,-0.004455581520310365,0.0007006994509484651,0.0937226009456662,0.0937226009456662
2025-06-01,high,-0.0078052928204413,-0.0009432841327081604,-0.00686200868773314,-0.917833317916226,0.917833317916226
2025-06-08,high,-0.0041265525388372,-0.005635354723087196,0.0015088021842499964,0.20181101159562953,0.20181101159562953
2025-06-15,high,-0.0037072258947316,-0.0016278472437080422,-0.0020793786510235578,-0.27812891141990054,0.27812891141990054
2025-06-22,high,-0.0060264753461947,-0.0019849263671836105,-0.00404154897901109,-0.5405805322802797,0.5405805322802797
2025-07-20,high,-0.0008226386094115,-0.0019279181937470673,0.0011052795843355672,0.1478375318774054,0.1478375318774054
2025-07-27,high,-0.0081382283585458,0.0010252026281571801,-0.00916343098670298,-1.2256618504515997,1.2256618504515997
2025-08-03,high,-0.0019721952317112,-0.0028804788776705227,0.0009082836459593227,0.12148818666903913,0.12148818666903913
2025-08-10,high,-0.0040308756013876,-0.0018201882747239093,-0.0022106873266636907,-0.2956922056269474,0.2956922056269474
2025-08-17,high,0.0001173432789996,-0.0016436879324988752,0.0017610312114984751,0.23554810163576625,0.23554810163576625
2025-08-24,high,-0.0016438708396143,-4.084209069635729e-05,-0.0016030287489179427,-0.21441435916055354,0.21441435916055354
2025-08-31,high,-0.0028206073852226,-0.0006025253171624824,-0.0022180820680601176,-0.2966812950233435,0.2966812950233435
2025-09-07,high,-0.0017586975931657,-0.0035719628192998768,0.0018132652261341768,0.24253470295658278,0.24253470295658278
2025-09-14,high,-0.0010886379496746,-0.0009205390628990332,-0.0001680988867755668,-0.02248419755909855,0.02248419755909855
2025-09-21,high,-5.618341206526994e-05,-4.831425901460533e-05,-7.869153050664612e-06,-0.0010525446968019016,0.0010525446968019016
2025-09-28,high,-0.000599564032589,0.0008186232065684683,-0.0014181872391574681,-0.18969073902066913,0.18969073902066913
2025-10-05,high,-0.0013062355358254,0.0007415783425239226,-0.002047813878349323,-0.27390694066013527,0.27390694066013527
2025-10-12,high,-0.0010261418913521,-0.00033063519489320484,-0.0006955066964588951,-0.09302804002346765,0.09302804002346765
2025-10-19,high,0.0050103867127941,0.0019024907065329033,0.003107896006261197,0.4156990515422437,0.4156990515422437
2025-10-26,high,0.0011086992823998,0.0013145721405255616,-0.0002058728581257616,-0.02753668452507979,0.02753668452507979
2025-11-02,high,0.0025334295485411,0.0008039052077120012,0.0017295243408290987,0.23133387560376975,0.23133387560376975
2025-11-09,high,0.0078451242449248,0.004494116524793559,0.0033510077201312407,0.4482166482285509,0.4482166482285509
2025-11-16,high,0.0050485413868575,0.002580415103210254,0.002468126283647246,0.3301261538776259,0.3301261538776259
2025-11-23,high,-0.0057063291718762,0.0012277357028205474,-0.0069340648746967475,-0.9274712493393423,0.9274712493393423
2025-11-30,high,-0.001052620802921,-0.0034697122867123364,0.0024170914837913365,0.32329995446393583,0.32329995446393583
2025-12-07,high,-0.0002833823404221,-0.004725592148006022,0.004442209807583922,0.5941712335432286,0.5941712335432286
2025-12-14,high,-0.000762644367272,0.0014378367796745747,-0.0022004811469465745,-0.2943270701076998,0.2943270701076998
2025-12-21,high,0.0005229647065171,-0.001081263108157627,0.0016042278146747272,0.21457474113499153,0.21457474113499153
2025-12-28,high,0.0033849059455572,0.00028474033551985334,0.0031001656100373464,0.4146650663729116,0.4146650663729116
2026-01-04,high,0.0028868745849248,0.0019357125681247,0.0009511620168001001,0.12722341656549588,0.12722341656549588
2026-01-11,high,0.0081698811352432,0.0007631936415675861,0.007406687493675615,0.9906872559403092,0.9906872559403092
2026-01-18,high,0.0388727591079962,0.006209676545798465,0.032663082562197736,4.36887605447454,4.36887605447454
2026-01-25,high,0.0505677162532321,0.02642678303538311,0.024140933217848992,3.2289893296902896,3.2289893296902896
2026-02-01,high,0.047135542357873,0.03401173654918179,0.013123805808691207,1.755384870120079,1.755384870120079
2026-02-08,high,0.0119833701891408,0.027559778981584203,-0.015576408792443402,-2.0834346929267236,2.0834346929267236
2026-02-15,high,0.003418431978599,0.006604826978772348,-0.003186395000173348,-0.42619874562806925,0.42619874562806925
2026-02-22,high,-0.003393069804806,-0.002647883733508889,-0.0007451860712971111,-0.09967294350796421,0.09967294350796421
2026-03-01,high,0.0004329870962442,-0.0032143671342008146,0.003647354230445015,0.4878547065860725,0.4878547065860725
2026-03-08,high,-0.0089799328280045,-8.498090256356041e-06,-0.008971434737748144,-1.1999812425968315,1.1999812425968315
2026-03-15,high,-0.009132771400727,-0.006857604087000061,-0.002275167313726939,-0.30431677653010775,0.30431677653010775
2026-03-22,high,-0.0024728916422866,-0.001887841255013857,-0.0005850503872727429,-0.07825387033663246,0.07825387033663246
2026-03-29,high,-0.0006108971600333,-0.003174875887972928,0.002563978727939628,0.34294697223836745,0.34294697223836745
2024-05-05,low,-0.0005381291617149,0.0022087284570438148,-0.0027468576187587145,-0.3674080807527566,0.3674080807527566
2024-05-12,low,0.0018499775499492,0.007134428893929882,-0.005284451343980682,-0.706825906397231,0.706825906397231
2024-05-19,low,-0.0001418185282267,5.533204555625494e-05,-0.00019715057378295495,-0.026370028587660452,0.026370028587660452
2024-05-26,low,-0.0006364510748798,0.0037235228848036834,-0.004359973959683483,-0.5831717136409814,0.5831717136409814
2024-06-02,low,-0.0011941768019945,0.004444370868354944,-0.005638547670349444,-0.7541883363915234,0.7541883363915234
2024-06-09,low,-0.0021389913377435,0.001754022143541787,-0.003893013481285287,-0.5207130510645064,0.5207130510645064
2024-06-16,low,-8.590953235940383e-05,-0.002892017133528927,0.002806107601169523,0.3753331083091638,0.3753331083091638
2024-06-23,low,0.0038461543290208,0.0006483589069863654,0.0031977954220344345,0.427723617935665,0.427723617935665
2024-06-30,low,0.0004016268866228,-0.003819901862460609,0.0042215287490834094,0.5646538666406079,0.5646538666406079
2024-07-07,low,-0.002408854835338,0.002031768017692934,-0.004440622853030934,-0.5939589692006674,0.5939589692006674
2024-07-14,low,0.0018120687831508,0.0019654184033557165,-0.0001533496202049164,-0.02051139791843779,0.02051139791843779
2024-07-21,low,0.0051470434739054,0.0008178616003656369,0.004329181873539763,0.5790530941700711,0.5790530941700711
2024-07-28,low,0.0012216167534931,0.0023817792821446454,-0.0011601625286515455,-0.15517844285127166,0.15517844285127166
2024-08-04,low,0.002647456449715,0.008504966169657341,-0.005857509719942341,-0.7834757759185019,0.7834757759185019
2024-08-11,low,-0.0007609582579282,0.0007415333914168815,-0.0015024916493450815,-0.20096694108316307,0.20096694108316307
2024-08-18,low,0.0002803409119578,0.0006401955677881252,-0.0003598546558303252,-0.04813263983748452,0.04813263983748452
2024-08-25,low,0.0032615615836461,0.0061471893385656225,-0.0028856277549195227,-0.3859693884246414,0.3859693884246414
2024-09-01,low,-0.0024722160546795,0.0028880745979490007,-0.0053602906526285,-0.716969852208482,0.716969852208482
2024-09-08,low,0.0019959026743786,-0.0041046463765507515,0.006100549050929351,0.8159836909758986,0.8159836909758986
2024-09-15,low,0.0006507208244209,0.005502743243386055,-0.004852022418965155,-0.6489860386454658,0.6489860386454658
2024-09-22,low,0.0059786377276984,0.004662514606235619,0.0013161231214627806,0.17603907344476127,0.17603907344476127
2024-09-29,low,-0.0026576833256892,0.004471949641198721,-0.007129632966887921,-0.9536296118688523,0.9536296118688523
2024-10-06,low,-0.0008494807394811,-0.0005532491065113151,-0.00029623163296978487,-0.03962269284888044,0.03962269284888044
2024-10-13,low,-0.002211430498814,-0.0020807823979171513,-0.00013064810089684874,-0.017474938517634226,0.017474938517634226
2024-10-20,low,0.0030246318468902,-0.005749771667595229,0.00877440351448543,1.1736271778309866,1.1736271778309866
2024-10-27,low,-0.0022934177775798,-0.0015655610299532333,-0.0007278567476265666,-0.09735504631989836,0.09735504631989836
2024-11-03,low,-0.0040111173694038,3.956684844999532e-05,-0.0040506842178537955,-0.5418024232685477,0.5418024232685477
2024-11-10,low,0.0030989176148647,-0.0012513568666159673,0.004350274481480667,0.5818743523775279,0.5818743523775279
2024-11-17,low,0.000151655559204,0.0016922201369466998,-0.0015405645777426997,-0.2060594152819267,0.2060594152819267
2024-11-24,low,0.0046705663719001,0.004538196564632183,0.00013236980726791768,0.017705226694602092,0.017705226694602092
2024-12-01,low,0.0011881655420953,0.006902581490917993,-0.005714415948822694,-0.7643361570843442,0.7643361570843442
2024-12-08,low,-0.0006592110595565,0.001252140949989314,-0.001911352009545814,-0.2556543770868954,0.2556543770868954
2024-12-15,low,0.0116343971233989,-0.006449991049250245,0.018084388172649145,2.418891428782322,2.418891428782322
2024-12-22,low,0.000360373422632,0.006986145267793977,-0.006625771845161977,-0.8862352749964097,0.8862352749964097
2024-12-29,low,0.0020063660292923,-0.0010593019360024786,0.0030656679652947784,0.41005080702477514,0.41005080702477514
2025-01-05,low,0.0017312945846965,0.0005303946396694718,0.001200899945027028,0.16062730771529965,0.16062730771529965
2025-01-12,low,0.0058796483008652,0.010903367977200812,-0.005023719676335612,-0.6719515390668157,0.6719515390668157
2025-01-19,low,0.0022679401261212,0.0058356966628305825,-0.0035677565367093827,-0.4772080550494086,0.4772080550494086
2025-01-26,low,0.0088656996252175,0.008520068547990232,0.00034563107722726874,0.046230154000469606,0.046230154000469606
2025-02-02,low,-0.0059859720842041,0.006724311792098814,-0.012710283876302915,-1.7000739218967742,1.7000739218967742
2025-02-09,low,-0.0003550147108569,-0.005570188990864138,0.005215174280007238,0.6975596987347562,0.6975596987347562
2025-02-16,low,0.0012689928229232,0.0017201018260195801,-0.00045110900309638,-0.06033843614829499,0.06033843614829499
2025-02-23,low,0.0140641063020916,0.0032449560270785428,0.010819150275013057,1.4471238737574248,1.4471238737574248
2025-03-02,low,0.0021624053703031,0.008066984306800125,-0.005904578936497025,-0.7897715556483254,0.7897715556483254
2025-03-09,low,-0.0021291447511876,-0.004480612663016311,0.0023514679118287114,0.3145224224716428,0.3145224224716428
2025-03-16,low,0.0016988734751254,-0.0027496985718455185,0.004448572046970918,0.5950222198289765,0.5950222198289765
2025-03-23,low,0.0026587951911636,0.00553754549872547,-0.0028787503075618703,-0.3850494900954025,0.3850494900954025
2025-03-30,low,0.0085088943056605,-0.004153587261146285,0.012662481566806785,1.6936800867494473,1.6936800867494473
2025-04-06,low,0.0010752607533219,0.004375159329972874,-0.0032998985766509734,-0.44138050492546704,0.44138050492546704
2025-04-13,low,-0.0067972444115537,0.003608373067864059,-0.01040561747941776,-1.3918114725174038,1.3918114725174038
2025-04-20,low,0.0107833837996884,0.004143071127240773,0.006640312672447626,0.8881801946781194,0.8881801946781194
2025-04-27,low,0.0007072639081779,0.0025609375942628066,-0.0018536736860849065,-0.2479395679977425,0.2479395679977425
2025-05-04,low,-0.007406123822273,0.0014133649694720763,-0.008819488791745076,-1.1796575942148027,1.1796575942148027
2025-05-11,low,0.005536306343044,0.011336797560410911,-0.005800491217366911,-0.7758492216859234,0.7758492216859234
2025-05-18,low,-0.0015300183204682,0.0033215053727733944,-0.004851523693241594,-0.6489193311977757,0.6489193311977757
2025-05-25,low,0.0024823209540382,0.006331649174348848,-0.0038493282203106477,-0.5148698949495824,0.5148698949495824
2025-06-01,low,0.0003103773497704,0.007142794296663118,-0.006832416946892718,-0.9138752515664946,0.9138752515664946
2025-06-08,low,0.0003373743513072,-7.080892849730536e-05,0.00040818327980450536,0.054596872587851515,0.054596872587851515
2025-06-15,low,-0.0042940255031747,0.005521136718757496,-0.009815162221932195,-1.3128346695547592,1.3128346695547592
2025-06-22,low,-0.0003547469950295,-0.0030476496762075027,0.0026929026811780025,0.36019129604273503,0.36019129604273503
2025-07-20,low,-0.0061351587619228,-0.0011831550668872798,-0.00495200369503552,-0.6623591121172623,0.6623591121172623
2025-07-27,low,0.0007995973082795,-0.00040510185811625774,0.0012046991663957577,0.16113547552927998,0.16113547552927998
2025-08-03,low,-0.0008446270384934,0.00044710719310220363,-0.0012917342315956037,-0.17277691848026802,0.17277691848026802
2025-08-10,low,-0.0067719780662666,0.0002965495309976139,-0.0070685275972642144,-0.9454564155503337,0.9454564155503337
2025-08-17,low,0.0026446100246825,-0.00450612053366224,0.0071507305583447395,0.9564515366503626,0.9564515366503626
2025-08-24,low,0.0005322856874377,0.00031089396862094443,0.0002213917188167556,0.029612421826863963,0.029612421826863963
2025-08-31,low,-0.0029311605970872,0.004112599419443461,-0.00704376001653066,-0.9421436084939867,0.9421436084939867
2025-09-07,low,-0.0006700111654182,-0.0026330267736168877,0.001963015608198688,0.2625646819735429,0.2625646819735429
2025-09-14,low,0.0009313164124782,0.002593451849313652,-0.001662135436835452,-0.22232022025037504,0.22232022025037504
2025-09-21,low,0.0001642922496528,0.0028240324690519394,-0.0026597402193991393,-0.3557556251320911,0.3557556251320911
2025-09-28,low,-0.0005264560900616,-0.0016208043486453875,0.0010943482585837874,0.14637540388536208,0.14637540388536208
2025-10-05,low,-0.0039299772280874,0.0009460546338626629,-0.004876031861950063,-0.6521974403966108,0.6521974403966108
2025-10-12,low,-0.0005310683773872,-0.005936571956423946,0.005405503579036746,0.7230173424036149,0.7230173424036149
2025-10-19,low,0.0060579929381354,-0.0004953750691564574,0.006553368007291858,0.8765508432554536,0.8765508432554536
2025-10-26,low,-0.0024623266671188,0.0017454376786417145,-0.004207764345760514,-0.5628127981509141,0.5628127981509141
2025-11-02,low,-0.0068110406090726,-0.0020607776329794945,-0.0047502629760931055,-0.6353751250878186,0.6353751250878186
2025-11-09,low,0.0076036048257683,-0.0028814795976082343,0.010485084423376534,1.4024406355158028,1.4024406355158028
2025-11-16,low,0.018142143262261,-0.0017870028144197343,0.019929146076680736,2.6656384594056304,2.6656384594056304
2025-11-23,low,0.002331772975159,0.00875700141074399,-0.00642522843558499,-0.8594114350139098,0.8594114350139098
2025-11-30,low,0.0003591969697757,0.0030551754226645573,-0.0026959784528888574,-0.36060269828411856,0.36060269828411856
2025-12-07,low,-0.000824823513262,-0.0037733370423662592,0.0029485135291042594,0.3943807241422554,0.3943807241422554
2025-12-14,low,0.0003034346895279,0.0007258714758337473,-0.0004224367863058473,-0.0565033614542171,0.0565033614542171
2025-12-21,low,0.0025470075675169,0.0007966765919040621,0.0017503309756128377,0.23411688324880073,0.23411688324880073
2025-12-28,low,0.0008150488755921,0.004509156639339562,-0.0036941077637474614,-0.49410826185655804,0.49410826185655804
2026-01-04,low,0.00327381702715,0.006256279250954287,-0.0029824622238042867,-0.3989215582497891,0.3989215582497891
2026-01-11,low,0.0042697234249846,-0.0011004242844493215,0.005370147709433922,0.7182882905206897,0.7182882905206897
2026-01-18,low,0.0117939835653557,-0.003857704758058753,0.015651688323414452,2.0935037652387205,2.0935037652387205
2026-01-25,low,0.0305575241989678,0.008620702653980974,0.021936821544986825,2.9341766557603672,2.9341766557603672
2026-02-01,low,0.0823005587286143,0.03255086751381003,0.04974969121480427,6.654308706227522,6.654308706227522
2026-02-08,low,0.0106203796128869,0.043654787808662804,-0.033034408195775904,-4.41854300387722,4.41854300387722
2026-02-15,low,0.0052975144027148,0.006829771484209286,-0.001532257081494486,-0.20494823964924275,0.20494823964924275
2026-02-22,low,-0.0041661906065944,0.0013422676348717982,-0.0055084582414661985,-0.7367881234843053,0.7367881234843053
2026-03-01,low,0.0099230912062309,0.00014284467395565562,0.009780246532275246,1.3081644942834194,1.3081644942834194
2026-03-08,low,-0.0028479595881472,0.003077770792494898,-0.005925730380642098,-0.7926006835381074,0.7926006835381074
2026-03-15,low,-0.0047787903421788,-0.003464853444708506,-0.0013139368974702938,-0.17574665335145545,0.17574665335145545
2026-03-22,low,2.28890744728398e-05,-0.005571066939321234,0.005593956013794074,0.7482239446295659,0.7482239446295659
2026-03-29,low,-0.0096474908127896,-0.0046254906355868925,-0.005022000177202707,-0.6717215461207081,0.6717215461207081
2024-05-05,mid,0.0010266267892772,0.002558411451572226,-0.001531784662295026,-0.20488505085117797,0.20488505085117797
2024-05-12,mid,-0.0005481033221215,0.00035117086596945775,-0.0008992741880909578,-0.1202831196129845,0.1202831196129845
2024-05-19,mid,-0.0007417548366314,0.0001761714518648299,-0.0009179262884962298,-0.12277794583372088,0.12277794583372088
2024-05-26,mid,-0.0022983031216631,0.0006841345965837791,-0.002982437718246879,-0.3989182804898668,0.3989182804898668
2024-06-02,mid,-0.0022281899826885,0.004810718227404612,-0.007038908210093111,-0.9414946513441039,0.9414946513441039
2024-06-09,mid,-0.0009865092815316,-0.0021575231981941496,0.0011710139166625497,0.15662987870852157,0.15662987870852157
2024-06-16,mid,0.0003231259565481,0.0008196336049787847,-0.0004965076484306847,-0.06641076732306825,0.06641076732306825
2024-06-23,mid,0.0008622687548133,0.00034219403897638916,0.0005200747158369108,0.06956299878405137,0.06956299878405137
2024-06-30,mid,0.0010951021862943,-0.003299029115634322,0.004394131301928622,0.5877404555634596,0.5877404555634596
2024-07-07,mid,-0.0024947692435671,0.0006921981809624477,-0.0031869674245295476,-0.42627531069378327,0.42627531069378327
2024-07-14,mid,-0.0001186578521166,0.000836925699658496,-0.0009555835517750961,-0.12781482242069947,0.12781482242069947
2024-07-21,mid,-0.0001619457658655,-0.0035947812591508492,0.003432835493285349,0.4591615857751896,0.4591615857751896
2024-07-28,mid,0.0024679366852344,0.0028718487693741223,-0.0004039120841397223,-0.054025575484208194,0.054025575484208194
2024-08-04,mid,0.0022146927237978,0.006460660472658139,-0.004245967748860339,-0.5679227240951185,0.5679227240951185
2024-08-11,mid,0.0003439738290393,-0.0007646620934313806,0.0011086359224706807,0.1482864614994426,0.1482864614994426
2024-08-18,mid,0.0002763570386996,-0.0016608422566696214,0.0019371992953692214,0.2591116009386863,0.2591116009386863
2024-08-25,mid,0.0007314084719916,0.0016774342346343313,-0.0009460257626427313,-0.12653641288924783,0.12653641288924783
2024-09-01,mid,-0.0034030735738109,-0.000554301996116032,-0.0028487715776948676,-0.38103966172693465,0.38103966172693465
2024-09-08,mid,-0.0009702664757571,-0.0014058728893620804,0.0004356064136049804,0.05826487521348874,0.05826487521348874
2024-09-15,mid,0.000130852241806,0.0005663903944174957,-0.00043553815261149567,-0.05825574491112606,0.05825574491112606
2024-09-22,mid,0.0014227951785214,0.0012927647760525344,0.0001300304024688657,0.01739231778317774,0.01739231778317774
2024-09-29,mid,0.0002366051471047,0.0007216580987395823,-0.00048505295163488225,-0.06487863542929635,0.06487863542929635
2024-10-06,mid,-0.0016877898298677,0.0013098731227381068,-0.0029976629526058066,-0.4009547435728541,0.4009547435728541
2024-10-13,mid,0.0007030645705451,-0.0002710437477691997,0.0009741083183142996,0.13029261700097963,0.13029261700097963
2024-10-20,mid,-8.24441365183882e-05,-0.0022366377077621845,0.002154193571243796,0.2881358393589649,0.2881358393589649
2024-10-27,mid,-0.0003245122628511,-3.460499352223284e-05,-0.00028990726932886715,-0.03877677266305657,0.03877677266305657
2024-11-03,mid,-0.0014686597049234,0.0012156054191855387,-0.0026842651241089388,-0.35903597286782246,0.35903597286782246
2024-11-10,mid,0.0001464814770561,-0.0008103884752088047,0.0009568699522649047,0.12798688592039173,0.12798688592039173
2024-11-17,mid,-0.0006823949555043,0.0018515521501353588,-0.002533947105639659,-0.338930069201322,0.338930069201322
2024-11-24,mid,0.0034246251188115,0.0038015477219602556,-0.0003769226031487558,-0.05041557642794657,0.05041557642794657
2024-12-01,mid,0.0013349598081031,0.0052712882131357225,-0.003936328405032622,-0.5265066724350789,0.5265066724350789
2024-12-08,mid,0.0003616475299567,0.002685785407169978,-0.0023241378772132777,-0.31086687240003025,0.31086687240003025
2024-12-15,mid,0.0057556021626341,-0.0016224790154048864,0.007378081178038986,0.9868609959064124,0.9868609959064124
2024-12-22,mid,0.0083842484660975,0.005817717366666455,0.0025665310994310445,0.343288366675642,0.343288366675642
2024-12-29,mid,0.0040254334136586,0.004390172567599278,-0.0003647391539406781,-0.04878596968753193,0.04878596968753193
2025-01-05,mid,0.0064305214164313,0.00550785494380905,0.0009226664726222494,0.12341197285436513,0.12341197285436513
2025-01-12,mid,0.0110873277094431,0.009904300371911779,0.001183027337531322,0.15823674317595085,0.15823674317595085
2025-01-19,mid,0.0043069060448892,0.00646961051211867,-0.00216270446722947,-0.2892742208819926,0.2892742208819926
2025-01-26,mid,0.0049562337574297,0.006484351824386992,-0.0015281180669572923,-0.20439462253529664,0.20439462253529664
2025-02-02,mid,-0.0021180253162709,0.004443771812008257,-0.006561797128279157,-0.8776782868998664,0.8776782868998664
2025-02-09,mid,0.0045806379376893,-0.0008502805151429089,0.005430918452832209,0.7264167286477349,0.7264167286477349
2025-02-16,mid,0.0045570625935688,0.002546598987880856,0.002010463605687944,0.2689111258423616,0.2689111258423616
2025-02-23,mid,0.0035182781954163,0.003938860540517939,-0.0004205823451016392,-0.056255319226234855,0.056255319226234855
2025-03-02,mid,0.0046526544211788,0.0017931724176969434,0.0028594820034818567,0.382472243072094,0.382472243072094
2025-03-09,mid,0.0038287650425383,-0.0007615871505831928,0.004590352193121493,0.6139861337320087,0.6139861337320087
2025-03-16,mid,0.0007336001086638,0.0019124383704021489,-0.0011788382617383489,-0.15767643007973745,0.15767643007973745
2025-03-23,mid,-0.0001365344730055,0.0021977945425442225,-0.0023343290155497225,-0.3122299960476881,0.3122299960476881
2025-03-30,mid,0.0004677101412376,-0.003621954255485807,0.004089664396723407,0.5470162474609916,0.5470162474609916
2025-04-06,mid,-0.0021392707898931,0.0005803455151846347,-0.002719616305077735,-0.36376439761885054,0.36376439761885054
