block,test,estimate,se,t,p_value
product_FE,mid_cumulative_BTC_effect,-0.015136508814807013,0.04378239338281682,-0.3457213652634076,0.7295521261032842
product_FE,high_cumulative_BTC_effect,0.02299966796845468,0.04239539807285978,0.542503880466648,0.5874714349675132
product_FE,low_cumulative_BTC_effect,0.12157441643624856,0.1024601308653152,1.186553397985205,0.2354038270835359
product_FE,high_minus_mid_cumulative_BTC_effect,0.0381361767832617,0.03763233577569305,1.0133885127559392,0.3108746241095883
product_FE,low_minus_mid_cumulative_BTC_effect,0.13671092525105555,0.08957527670893466,1.5262127037048758,0.12695690070387056
product_FE,high_minus_low_cumulative_BTC_effect,-0.09857474846779385,0.10082371686036191,-0.9776940539131003,0.3282256635062716
