block,test,estimate,se,t,p_value
chip_main_almon,almon_mid_cumulative_BTC_effect,0.046787256541322944,0.024436447064457384,1.9146505389228468,0.05553708528752065
chip_main_almon,almon_high_cumulative_BTC_effect,0.039262972671648105,0.02940324001447907,1.3353281016756589,0.18176898505445072
chip_main_almon,almon_low_cumulative_BTC_effect,0.051257216304784387,0.036280609375215316,1.4127992111345342,0.15771477028581826
chip_main_almon,almon_high_minus_mid_cumulative_BTC_effect,-0.00752428386967488,0.02238828634347176,-0.33608127724652315,0.7368095766932861
chip_main_almon,almon_low_minus_mid_cumulative_BTC_effect,0.004469959763461449,0.02771961989711582,0.1612561709017713,0.8718916419625122
chip_main_almon,almon_high_minus_low_cumulative_BTC_effect,-0.011994243633136337,0.034944674585629415,-0.3432352361372061,0.7314214983987564
