Id,Name,cpu_model,cpu_codename,sale_info,2026-02-01,2026-02-02,2026-02-03,2026-02-04,2026-02-05,2026-02-06,2026-02-07,2026-02-08,2026-02-09,2026-02-10,2026-02-11,2026-02-12,2026-02-13,2026-02-14,2026-02-15,2026-02-16,2026-02-17,2026-02-18,2026-02-19,2026-02-20,2026-02-21,2026-02-22,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-02-28
18170813,AMD A4 7300 (리치랜드),AMD A4 7300,리치랜드,중고,0,0,0,0,0,0,0,14250,14250,14250,0,14250,14250,14250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89607479,AMD EPYC 4584PX (라파엘),AMD EPYC 4584PX,라파엘,멀티팩 정품,847520,847520,847520,847520,840110,840100,840090,840080,840070,839930,840030,839920,839840,839810,839780,839750,839690,839670,839430,839170,838960,838690,838590,838470,838390,838300,838270,847510
92678627,AMD EPYC 4585PX (그라도),AMD EPYC 4585PX,그라도,멀티팩 정품,990590,990590,990590,990590,990590,990590,990590,990590,990590,990590,990590,990510,990430,990390,990360,990330,990290,990270,990210,990160,990090,990040,990010,989910,985530,985440,985380,985380
9736764,AMD EPYC 7302P (롬),AMD EPYC 7302P,롬,정품,0,0,0,0,0,0,0,0,0,1070630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4143917,AMD FX 8300 (비쉐라),AMD FX 8300,비쉐라,중고,18810,18780,18690,18660,18590,18990,18970,18860,18790,18730,18990,18930,18910,18840,18790,18770,18700,18660,18640,18580,18990,18930,18910,18870,18830,18810,18790,18760
11035590,AMD 라이젠 스레드리퍼 1900X (화이트헤븐),AMD 라이젠 스레드리퍼 1900X,화이트헤븐,해외구매,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870
5565155,AMD 라이젠 스레드리퍼 1920X (화이트헤븐),AMD 라이젠 스레드리퍼 1920X,화이트헤븐,해외구매,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,187910,192600,192600,192600,192590
5565728,AMD 라이젠 스레드리퍼 1950X (화이트헤븐),AMD 라이젠 스레드리퍼 1950X,화이트헤븐,해외구매,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880
10946196,AMD 라이젠 스레드리퍼 2920X (콜팩스),AMD 라이젠 스레드리퍼 2920X,콜팩스,해외구매,422200,422200,422200,422200,422200,422200,422200,422200,422200,422200,461800,461800,461800,461800,461800,461800,461800,461800,461800,461800,461800,461800,461800,461790,461800,461800,461800,461690
11036559,AMD 라이젠 스레드리퍼 2950X (콜팩스),AMD 라이젠 스레드리퍼 2950X,콜팩스,해외구매,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990,821990
11038053,AMD 라이젠 스레드리퍼 2970WX (콜팩스),AMD 라이젠 스레드리퍼 2970WX,콜팩스,해외구매,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400,1998400
11035740,AMD 라이젠 스레드리퍼 2990WX (콜팩스),AMD 라이젠 스레드리퍼 2990WX,콜팩스,해외구매,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030
11035356,AMD 라이젠 스레드리퍼 3960X (캐슬 픽),AMD 라이젠 스레드리퍼 3960X,캐슬 픽,해외구매,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830
14079716,AMD 라이젠 스레드리퍼 3970X (캐슬 픽),AMD 라이젠 스레드리퍼 3970X,캐슬 픽,해외구매,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050,2655050
30131825,AMD 라이젠 스레드리퍼 7960X (스톰 픽),AMD 라이젠 스레드리퍼 7960X,스톰 픽,"_정품_1,908,920|_멀티팩 정품",1882880,1882850,1882760,1882650,1882540,1882460,1882440,1882330,1882260,1882200,1882140,1882120,1882040,1881980,1881960,1881890,1881840,1881810,1881740,1881720,1881660,1881600,1881580,1881540,1943270,1943270,1900090,1900090
30131816,AMD 라이젠 스레드리퍼 7970X (스톰 픽),AMD 라이젠 스레드리퍼 7970X,스톰 픽,"_정품_3,690,000|_멀티팩 정품",3326230,3326200,3326110,3326030,3325990,3325910,3325890,3325770,3325680,3325510,3325150,3324790,3324430,3356150,3356150,3356150,3356150,3356150,3356150,3356150,3355920,3355680,3355660,3355420,3524890,3524890,3524880,3524780
30131798,AMD 라이젠 스레드리퍼 7980X (스톰 픽),AMD 라이젠 스레드리퍼 7980X,스톰 픽,"_정품_6,918,290|_멀티팩 정품 | _정품_6,918,380|_멀티팩 정품 | _정품_6,918,650|_멀티팩 정품 | _정품_6,919,010|_멀티팩 정품 | _정품_6,919,160|_멀티팩 정품 | _정품_6,919,170|_멀티팩 정품 | _정품_6,919,230|_멀티팩 정품 | _정품_6,919,350|_멀티팩 정품 | _정품_6,919,370|_멀티팩 정품 | _정품_6,919,400|_멀티팩 정품 | _정품_6,919,450|_멀티팩 정품 | _정품_6,919,520|_멀티팩 정품 | _정품_6,919,550|_멀티팩 정품 | _정품_6,919,650|_멀티팩 정품 | _정품_6,919,740|_멀티팩 정품 | _정품_6,919,760|_멀티팩 정품 | _정품_6,919,830|_멀티팩 정품 | _정품_6,919,860|_멀티팩 정품 | _정품_6,919,990|_멀티팩 정품",6877680,6877650,6877560,6877450,6877360,6877260,6877180,6877100,6877070,6876900,6876660,6876320,6876200,6963100,6963100,6969990,6969990,6969990,6969980,6969980,6969980,6969980,6969960,6969950,6969950,6969950,6969890,6969820
94932623,AMD 라이젠 스레드리퍼 9960X (시마다 픽),AMD 라이젠 스레드리퍼 9960X,시마다 픽,멀티팩 정품,2329990,2329990,2329990,2330000,2330000,2330000,2330000,2330000,2330000,2330000,2329990,2329990,2329990,2329990,2329990,2329990,2325000,2325000,2325000,2325000,2325000,2325000,2325000,2325000,2325000,2325000,2324990,2324990
94932554,AMD 라이젠 스레드리퍼 9970X (시마다 픽),AMD 라이젠 스레드리퍼 9970X,시마다 픽,멀티팩 정품,3892490,3892440,3892420,3892340,3892300,3892190,3892100,3891990,3891920,3891880,3891920,3891820,3891770,3891710,3919000,3919000,3919000,3919000,3919000,3918900,3918900,3918900,3918900,3918900,3918890,3918890,3918880,3918880
94932239,AMD 라이젠 스레드리퍼 9980X (시마다 픽),AMD 라이젠 스레드리퍼 9980X,시마다 픽,멀티팩 정품,7749770,7749720,7749700,7749610,7749500,7749390,7749320,7749290,7749220,7749060,7749000,7748980,7748920,7748860,7748740,7748600,7748540,7748500,7748480,7748440,7748430,7748380,7748340,7748330,7749990,7749990,7749990,7749880
13491257,AMD 라이젠 스레드리퍼 PRO 3955WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3955WX,캐슬 픽-W,"_정품_1,048,700|_해외구매 | _정품_1,131,690|_해외구매 | _정품_903,320|_해외구매 | _정품_955,230|_해외구매 | _정품_955,240|_해외구매",1833300,1833300,1833300,1833300,1833300,1833300,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670,1773670
18614342,AMD 라이젠 스레드리퍼 PRO 3975WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3975WX,캐슬 픽-W,"_벌크 병행_2,284,500|_해외구매_2,424,740|중고 | _벌크 병행_2,284,520|_해외구매_2,424,740|중고",2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2631840,2631840,2631840,2631840,2631840,2631840,2631840,2631840,2631840,2631840,2631840,2630290,2630290,2630290,2630290,2630290,2630290,2630290
18000296,AMD 라이젠 스레드리퍼 PRO 3995WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3995WX,캐슬 픽-W,해외구매,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,10718400,10718400,10718400,10718400,10718400,10718400,10718400,10718400
18055820,AMD 라이젠 스레드리퍼 PRO 5955WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5955WX,샤갈 프로,"_정품_1,607,200|_벌크 병행_1,484,530|해외구매 | _정품_1,607,200|_벌크 병행_1,484,770|해외구매 | _정품_1,607,200|_벌크 병행_1,484,790|해외구매 | _정품_1,607,200|_벌크 병행_1,485,030|해외구매 | _정품_1,607,200|_벌크 병행_1,485,370|해외구매 | _정품_1,607,200|_벌크 병행_1,485,730|해외구매 | _정품_1,607,200|_벌크 병행_1,485,850|해외구매 | _정품_1,607,200|_벌크 병행_1,485,870|해외구매 | _정품_1,607,200|_벌크 병행_1,486,110|해외구매 | _정품_1,607,200|_벌크 병행_1,486,460|해외구매 | _정품_1,607,200|_벌크 병행_1,486,810|해외구매 | _정품_1,607,200|_벌크 병행_1,487,180|해외구매 | _정품_1,607,200|_벌크 병행_1,487,290|해외구매 | _정품_1,607,200|_벌크 병행_1,487,310|해외구매 | _정품_1,607,200|_벌크 병행_1,487,660|해외구매 | _정품_1,607,200|_벌크 병행_1,487,840|해외구매 | _정품_1,607,200|_벌크 병행_1,487,930|해외구매 | _정품_1,607,200|_벌크 병행_1,488,050|해외구매 | _정품_1,607,200|_벌크 병행_1,488,140|해외구매 | _정품_1,607,200|_벌크 병행_1,488,250|해외구매 | _정품_1,607,200|_벌크 병행_1,488,360|해외구매 | _정품_1,607,200|_벌크 병행_1,488,470|해외구매 | _정품_1,607,200|_벌크 병행_1,488,560|해외구매 | _정품_1,607,200|_벌크 병행_1,488,590|해외구매 | _정품_1,607,200|_벌크 병행_1,488,860|해외구매 | _정품_1,607,200|_벌크 병행_1,488,990|해외구매",1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000
17570816,AMD 라이젠 스레드리퍼 PRO 5965WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5965WX,샤갈 프로,"_정품_2,599,000|_해외구매",3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600
20685467,AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5975WX,샤갈 프로,"멀티팩 정품_3,249,890|_정품_3,533,340|_해외구매 | 멀티팩 정품_3,249,890|_정품_3,533,700|_해외구매 | 멀티팩 정품_3,249,890|_정품_3,534,060|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,534,420|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,534,600|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,534,680|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,534,800|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,534,890|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,535,000|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,535,220|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,535,310|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,535,340|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,570,560|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,533,090|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,535,110|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,563,330|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,563,570|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,563,590|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,563,830|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,564,060|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,570,690|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,589,990|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,590,000|_해외구매",4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640
17570783,AMD 라이젠 스레드리퍼 PRO 5995WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5995WX,샤갈 프로,정품,7718280,7718270,7718250,7718150,7718070,7717960,7717870,7717760,7717690,7717530,7717170,7716810,7716450,7718110,7718110,7718110,7718110,7718110,7762230,7762230,7762010,7761770,7761650,7761410,7762210,7762210,7783640,7783640
72674036,AMD 라이젠 스레드리퍼 PRO 7955WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7955WX,스톰 픽,"_멀티팩 정품_2,370,230|_정품 | _멀티팩 정품_2,370,250|_정품 | _멀티팩 정품_2,370,300|_정품 | _멀티팩 정품_2,381,000|_정품 | _멀티팩 정품_2,404,990|_정품 | _멀티팩 정품_2,452,630|_정품 | _멀티팩 정품_2,452,640|_정품",2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,15443810,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540
30143039,AMD 라이젠 스레드리퍼 PRO 7965WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7965WX,스톰 픽,멀티팩 정품,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3989990,3989990,3989990,3989990
30143105,AMD 라이젠 스레드리퍼 PRO 7975WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7975WX,스톰 픽,"_멀티팩 정품_6,080,630|정품_6,613,980|_해외구매 | _멀티팩 정품_6,080,870|정품_6,613,980|_해외구매 | _멀티팩 정품_6,080,990|정품_6,613,980|_해외구매 | _멀티팩 정품_6,081,230|정품_6,613,980|_해외구매 | _멀티팩 정품_6,081,570|정품_6,613,980|_해외구매 | _멀티팩 정품_6,081,930|정품_6,613,980|_해외구매 | _멀티팩 정품_6,081,970|정품_6,613,980|_해외구매 | _멀티팩 정품_6,082,310|정품_6,613,980|_해외구매 | _멀티팩 정품_6,082,430|정품_6,613,980|_해외구매 | _멀티팩 정품_6,082,450|정품_6,613,980|_해외구매 | _멀티팩 정품_6,082,690|정품_6,613,980|_해외구매 | _멀티팩 정품_6,083,170|정품_6,613,980|_해외구매 | _멀티팩 정품_6,083,530|정품_6,613,980|_해외구매 | _멀티팩 정품_6,083,890|정품_6,613,980|_해외구매 | _멀티팩 정품_6,084,230|정품_6,613,980|_해외구매 | _멀티팩 정품_6,084,290|정품_6,613,980|_해외구매 | _멀티팩 정품_6,084,360|정품_6,613,980|_해외구매 | _멀티팩 정품_6,084,470|정품_6,613,980|_해외구매 | _멀티팩 정품_6,084,560|정품_6,613,980|_해외구매 | _멀티팩 정품_6,084,670|정품_6,613,980|_해외구매 | _멀티팩 정품_6,084,780|정품_6,613,980|_해외구매 | _멀티팩 정품_6,084,870|정품_6,613,980|_해외구매 | _멀티팩 정품_6,084,890|정품_6,613,980|_해외구매 | _멀티팩 정품_6,084,960|정품_6,613,980|_해외구매 | _멀티팩 정품_6,116,280|정품_6,613,980|_해외구매 | _멀티팩 정품_6,116,300|정품_6,613,980|_해외구매 | _멀티팩 정품_6,129,990|정품_6,613,980|_해외구매",8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730
30143060,AMD 라이젠 스레드리퍼 PRO 7985WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7985WX,스톰 픽,"_멀티팩 정품_9,894,860|_정품 | _멀티팩 정품_9,894,900|_정품 | _멀티팩 정품_9,894,920|_정품 | _멀티팩 정품_9,894,980|_정품 | _멀티팩 정품_9,895,040|_정품 | _멀티팩 정품_9,895,060|_정품 | _멀티팩 정품_9,895,130|_정품 | _멀티팩 정품_9,895,160|_정품 | _멀티팩 정품_9,895,220|_정품 | _멀티팩 정품_9,895,240|_정품 | _멀티팩 정품_9,895,300|_정품 | _멀티팩 정품_9,895,370|_정품 | _멀티팩 정품_9,895,410|_정품 | _멀티팩 정품_9,895,440|_정품 | _멀티팩 정품_9,895,500|_정품 | _멀티팩 정품_9,895,670|_정품 | _멀티팩 정품_9,895,760|_정품 | _멀티팩 정품_9,895,880|_정품 | _멀티팩 정품_9,895,970|_정품 | _멀티팩 정품_9,896,080|_정품 | _멀티팩 정품_9,896,190|_정품 | _멀티팩 정품_9,896,220|_정품 | _멀티팩 정품_9,896,310|_정품 | _멀티팩 정품_9,896,340|_정품 | _멀티팩 정품_9,899,960|_정품 | _멀티팩 정품_9,899,990|_정품",10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000
30142979,AMD 라이젠 스레드리퍼 PRO 7995WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7995WX,스톰 픽,"_멀티팩 정품_13,874,490|_정품_14,000,000|해외구매 | _멀티팩 정품_13,874,500|_정품_14,000,000|해외구매 | _멀티팩 정품_13,874,550|_정품_14,000,000|해외구매 | _멀티팩 정품_13,874,640|_정품_14,000,000|해외구매 | _멀티팩 정품_13,874,670|_정품_14,000,000|해외구매 | _멀티팩 정품_13,874,730|_정품_14,000,000|해외구매 | _멀티팩 정품_13,874,910|_정품_14,000,000|해외구매 | _멀티팩 정품_13,874,990|_정품_14,000,000|해외구매 | _멀티팩 정품_13,875,110|_정품_14,000,000|해외구매 | _멀티팩 정품_13,875,200|_정품_14,000,000|해외구매 | _멀티팩 정품_13,875,310|_정품_14,000,000|해외구매 | _멀티팩 정품_13,875,420|_정품_14,000,000|해외구매 | _멀티팩 정품_13,875,530|_정품_14,000,000|해외구매 | _멀티팩 정품_13,875,620|_정품_14,000,000|해외구매 | _멀티팩 정품_13,875,650|_정품_14,000,000|해외구매 | _멀티팩 정품_14,102,140|_정품_14,000,000|해외구매 | _멀티팩 정품_14,102,150|_정품_14,000,000|해외구매 | _멀티팩 정품_14,102,160|_정품_14,000,000|해외구매 | _멀티팩 정품_14,102,160|정품_14,000,000|_해외구매 | _멀티팩 정품_14,102,170|_정품_14,000,000|해외구매",13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551190,13551190,13551190,13551190,13551190,13551190,13551190,13551190,13551190,13551190,13551190,13551190,13551190,13551190,13551300,13551300,13551300,13551190
94691237,AMD 라이젠 스레드리퍼 PRO 9955WX (시마다 픽),AMD 라이젠 스레드리퍼 PRO 9955WX,시마다 픽,멀티팩 정품,2565460,2565390,2565380,2565280,2565170,2565090,2565070,2564990,2564960,2564890,2564550,2564420,2564180,2563820,2563460,2562990,2562740,2562390,2562270,2561910,2561670,2561430,2561420,2561180,2594990,2594990,2520590,2585660
94690922,AMD 라이젠 스레드리퍼 PRO 9965WX (시마다 픽),AMD 라이젠 스레드리퍼 PRO 9965WX,시마다 픽,멀티팩 정품,4549670,4549670,4549670,4549670,4549670,4549670,4549670,4549670,4549670,4549670,4549670,4549670,4547960,4547950,4547950,4547940,4545000,4545000,4544990,4544920,4544880,4544860,4544820,4544770,4544720,4544690,4421120,4536990
94690814,AMD 라이젠 스레드리퍼 PRO 9975WX (시마다 픽),AMD 라이젠 스레드리퍼 PRO 9975WX,시마다 픽,멀티팩 정품,6479460,6479410,6479400,6479330,6513990,6513990,6513990,6513990,6513990,6513990,6513990,6513990,6513990,6513990,6513990,6513990,6513990,6513990,6513980,6513980,6513980,6513980,6513960,6513950,6513950,6513950,6479700,6479740
94690649,AMD 라이젠 스레드리퍼 PRO 9985WX (시마다 픽),AMD 라이젠 스레드리퍼 PRO 9985WX,시마다 픽,멀티팩 정품,12299990,12299990,12300000,12300000,12300000,12549990,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12300000,12549990,12300000,12300000,12300000
94690457,AMD 라이젠 스레드리퍼 PRO 9995WX (시마다 픽),AMD 라이젠 스레드리퍼 PRO 9995WX,시마다 픽,멀티팩 정품,18439760,18439690,18439680,18439580,18439470,18439360,18439290,18439260,18439190,18439150,18439150,18439090,18439030,18438970,18438950,18438910,18438880,18438810,18438770,18438750,18438700,18438670,18438650,18438610,18438570,18438520,18438480,18438450
11876290,AMD 라이젠3 PRO 4350G (르누아르),AMD 라이젠3 PRO 4350G,르누아르,"_멀티팩 정품_503,290|_해외구매_472,300|중고",120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15276518,AMD 라이젠3 PRO 4350G (르누아르),AMD 라이젠3 PRO 4350G,르누아르,"_해외구매_472,300|_중고",0,0,0,0,0,0,0,0,0,0,0,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,100990,106190,106190,106190,106190
5565689,AMD 라이젠3-1세대 1300X (서밋 릿지),AMD 라이젠3-1세대 1300X,서밋 릿지,해외구매,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940,33940
11022333,AMD 라이젠3-1세대 2200G (레이븐 릿지),AMD 라이젠3-1세대 2200G,레이븐 릿지,"_해외구매_50,490|_중고 | _해외구매_54,240|_중고",27880,27850,27760,27730,27660,27630,27900,27870,27800,27640,27900,27630,27890,27890,27890,27890,27890,27890,27890,27890,27860,27770,27760,27760,27890,27890,27890,27860
12401438,AMD 라이젠3-2세대 3200G (피카소),AMD 라이젠3-2세대 3200G,피카소,"_멀티팩 정품_129,000|_해외구매_87,120|중고 | _멀티팩 정품_130,000|_해외구매_83,300|중고 | _멀티팩 정품_130,000|_해외구매_83,970|중고 | _멀티팩 정품_130,000|_해외구매_86,830|중고 | _멀티팩 정품_130,000|_해외구매_87,120|중고 | _멀티팩 정품_130,000|_해외구매_90,010|중고 | _멀티팩 정품_130,000|정품_164,530|_해외구매_83,970|중고",140970,69750,71250,74990,74990,74990,74990,74990,74990,74990,74890,74890,117490,117490,117490,117590,117590,117590,117590,69750,71250,74890,74890,74890,74890,74890,74890,74890
12200864,AMD 라이젠3-3세대 3100 (마티스),AMD 라이젠3-3세대 3100,마티스,해외구매,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420,90420
12625094,AMD 라이젠3-3세대 3300X (마티스),AMD 라이젠3-3세대 3300X,마티스,"_멀티팩 정품_270,000|_해외구매_106,420|중고 | _멀티팩 정품_270,000|_해외구매_88,490|중고 | _멀티팩 정품_270,000|_해외구매_89,500|중고",56050,56050,56050,56050,59380,59380,59380,59380,59380,59380,59380,59380,59380,59380,59380,59380,59380,59380,59380,59380,56000,56000,56000,46900,59380,59380,59380,59380
16740590,AMD 라이젠3-3세대 4100 (르누아르-X),AMD 라이젠3-3세대 4100,르누아르-X,멀티팩 정품,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,77000,73000,73000,73000,73000,73000
70254251,AMD 라이젠3-4세대 5300G (세잔),AMD 라이젠3-4세대 5300G,세잔,멀티팩 정품,184970,184940,184850,184820,184730,184620,184550,186410,186380,186310,185970,185600,185120,184890,184770,184530,184510,185110,186180,186290,195890,195890,189890,186900,186900,189890,188890,188890
11876443,AMD 라이젠5 PRO 4650G (르누아르),AMD 라이젠5 PRO 4650G,르누아르,"_멀티팩 정품_220,000|_해외구매 | _멀티팩 정품_530,690|_해외구매",159210,159210,159210,159210,159210,159210,159210,159210,159210,159210,159210,159210,159210,176110,176110,176110,176110,176110,176110,176110,176110,176110,159210,159210,159210,159210,159210,159210
29658575,AMD 라이젠5 PRO 7645 (라파엘),AMD 라이젠5 PRO 7645,라파엘,멀티팩 정품,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470
106222460,AMD 라이젠5 PRO 8600G (피닉스),AMD 라이젠5 PRO 8600G,피닉스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103999868,AMD 라이젠5 PRO 9645 (그래니트 릿지),AMD 라이젠5 PRO 9645,그래니트 릿지,0,0,0,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000,482000
5401751,AMD 라이젠5-1세대 1400 (서밋 릿지),AMD 라이젠5-1세대 1400,서밋 릿지,"_해외구매_30,280|_중고",19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
5401735,AMD 라이젠5-1세대 1500X (서밋 릿지),AMD 라이젠5-1세대 1500X,서밋 릿지,"_해외구매_43,610|_중고 | _해외구매_44,550|_중고",21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380,21380
13822442,AMD 라이젠5-1세대 1600 (서밋 릿지),AMD 라이젠5-1세대 1600,서밋 릿지,중고,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900,24900
6333162,AMD 라이젠5-2세대 2600 (피나클 릿지),AMD 라이젠5-2세대 2600,피나클 릿지,해외구매,53270,53270,53270,53270,53270,53270,53270,53270,53270,53270,53270,53270,53270,53270,53270,53270,53270,53270,53270,53270,54430,54430,54430,54430,54430,54430,54430,54430
11026104,AMD 라이젠5-2세대 2600X (피나클 릿지),AMD 라이젠5-2세대 2600X,피나클 릿지,"_해외구매_64,080|_중고 | _해외구매_64,990|_중고 | _해외구매_65,000|_중고 | _해외구매_65,440|_중고",49880,49880,49880,49880,49880,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920,104920
10176534,AMD 라이젠5-2세대 3400G (피카소),AMD 라이젠5-2세대 3400G,피카소,"_멀티팩 정품_148,390|_해외구매 | _멀티팩 정품_150,000|_해외구매",100960,100960,100960,100960,100960,100960,100960,100960,100960,100960,100960,102190,102190,102190,102190,102190,102190,102190,102190,102190,102190,102190,102190,102190,102190,102190,102190,102190
