Id,Name,cpu_model,cpu_codename,sale_info,2026-01-01,2026-01-02,2026-01-03,2026-01-04,2026-01-05,2026-01-06,2026-01-07,2026-01-08,2026-01-09,2026-01-10,2026-01-11,2026-01-12,2026-01-13,2026-01-14,2026-01-15,2026-01-16,2026-01-17,2026-01-18,2026-01-19,2026-01-20,2026-01-21,2026-01-22,2026-01-23,2026-01-24,2026-01-25,2026-01-26,2026-01-27,2026-01-28,2026-01-29,2026-01-30,2026-01-31
11035740,AMD 라이젠 스레드리퍼 2990WX (콜팩스),AMD 라이젠 스레드리퍼 2990WX,콜팩스,해외구매,1459990,1459990,1459990,1459990,1459990,1459990,1459990,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030,1563030
11035356,AMD 라이젠 스레드리퍼 3960X (캐슬 픽),AMD 라이젠 스레드리퍼 3960X,캐슬 픽,해외구매,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1132960,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830,1562830
14079716,AMD 라이젠 스레드리퍼 3970X (캐슬 픽),AMD 라이젠 스레드리퍼 3970X,캐슬 픽,해외구매,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2359110,2655050,2655050,2614470,2655050,2655050,2655050
30131825,AMD 라이젠 스레드리퍼 7960X (스톰 픽),AMD 라이젠 스레드리퍼 7960X,스톰 픽,"_정품_1,758,520|_멀티팩 정품 | _정품_1,908,920|_멀티팩 정품 | _정품_1,949,470|_멀티팩 정품 | _정품_2,900,000|_멀티팩 정품",2006050,2140180,2140180,2140180,2140180,2140180,2140180,1985630,1985630,1985630,1985630,1985630,1985630,1985630,1985630,1985630,1943270,1943270,1943270,1943270,1943270,1943270,1943270,1943270,1943270,1943270,1883320,1883240,1883150,1883050,1882970
30131816,AMD 라이젠 스레드리퍼 7970X (스톰 픽),AMD 라이젠 스레드리퍼 7970X,스톰 픽,"_정품_3,409,990|_멀티팩 정품 | _정품_3,410,000|_멀티팩 정품 | _정품_3,555,600|_멀티팩 정품 | _정품_3,690,000|_멀티팩 정품",3524580,3524560,3524480,3524410,3524340,3524280,3524270,3524240,3524220,3524200,3524180,3524070,3523980,3523960,3523940,3523830,3523760,3523730,3523630,3523540,3523460,3523440,3523360,3523340,3523230,3523140,3326670,3326590,3326500,3326400,3326320
30131798,AMD 라이젠 스레드리퍼 7980X (스톰 픽),AMD 라이젠 스레드리퍼 7980X,스톰 픽,"_정품_6,855,600|_멀티팩 정품 | _정품_6,916,360|_멀티팩 정품 | _정품_6,916,450|_멀티팩 정품 | _정품_6,916,480|_멀티팩 정품 | _정품_6,916,560|_멀티팩 정품 | _정품_6,916,640|_멀티팩 정품 | _정품_6,916,730|_멀티팩 정품 | _정품_6,916,760|_멀티팩 정품 | _정품_6,916,850|_멀티팩 정품 | _정품_6,916,940|_멀티팩 정품 | _정품_6,916,980|_멀티팩 정품 | _정품_6,917,070|_멀티팩 정품 | _정품_6,917,100|_멀티팩 정품 | _정품_6,917,190|_멀티팩 정품 | _정품_6,917,220|_멀티팩 정품 | _정품_6,917,310|_멀티팩 정품 | _정품_6,917,340|_멀티팩 정품 | _정품_6,917,430|_멀티팩 정품 | _정품_6,917,510|_멀티팩 정품 | _정품_6,917,580|_멀티팩 정품 | _정품_6,917,640|_멀티팩 정품 | _정품_6,917,710|_멀티팩 정품 | _정품_6,917,780|_멀티팩 정품 | _정품_6,917,860|_멀티팩 정품 | _정품_6,917,880|_멀티팩 정품 | _정품_6,917,940|_멀티팩 정품 | _정품_6,918,020|_멀티팩 정품 | _정품_6,919,850|_멀티팩 정품 | _정품_6,919,920|_멀티팩 정품 | _정품_6,919,930|_멀티팩 정품 | _정품_6,919,950|_멀티팩 정품",6879460,6879440,6879420,6879360,6879340,6879270,6879200,6879140,6879080,6878990,6878900,6878880,6878860,6878840,6878760,6878730,6878640,6878600,6878510,6878420,6878320,6878240,6878220,6878140,6878110,6878020,6878000,6877980,6877950,6877850,6877780
94932623,AMD 라이젠 스레드리퍼 9960X (시마다 픽),AMD 라이젠 스레드리퍼 9960X,시마다 픽,멀티팩 정품,2332300,2332300,2332300,2332300,2332300,2332300,2332300,2332300,2357980,2357980,2357980,2357980,2357980,2357980,2357980,2358990,2330000,2330000,2330000,2330000,2330000,2330000,2330000,2330000,2330000,2330000,2145600,2330000,2330000,2329990,2329990
94932554,AMD 라이젠 스레드리퍼 9970X (시마다 픽),AMD 라이젠 스레드리퍼 9970X,시마다 픽,멀티팩 정품,3889000,3888940,3888870,3888800,3888720,3888660,3888580,3888540,3888480,3888450,3888360,3888330,3888230,3888220,3888200,3888090,3888020,3887990,3887890,3898450,3898450,3898450,3898400,3898370,3898250,3898150,3615600,3820000,3892670,3892600,3892570
94932239,AMD 라이젠 스레드리퍼 9980X (시마다 픽),AMD 라이젠 스레드리퍼 9980X,시마다 픽,멀티팩 정품,7619780,7619740,7619700,7619630,7619560,7619500,7619440,7619420,7619360,7619290,7619170,7619080,7619050,7619020,7618960,7618850,7618780,7618750,7618660,7682490,7682490,7682490,7682440,7682410,7682310,7682210,7445600,7650000,7749940,7749910,7749850
13491257,AMD 라이젠 스레드리퍼 PRO 3955WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3955WX,캐슬 픽-W,"_정품_1,124,650|_해외구매 | _정품_1,124,720|_해외구매 | _정품_1,128,780|_해외구매 | _정품_1,128,880|_해외구매 | _정품_1,128,910|_해외구매 | _정품_1,128,970|_해외구매 | _정품_1,128,990|_해외구매 | _정품_1,129,010|_해외구매 | _정품_1,129,030|_해외구매 | _정품_1,129,100|_해외구매 | _정품_1,129,130|_해외구매 | _정품_1,129,210|_해외구매 | _정품_1,129,230|_해외구매 | _정품_1,129,300|_해외구매 | _정품_1,129,370|_해외구매 | _정품_1,129,400|_해외구매 | _정품_1,129,500|_해외구매 | _정품_1,129,530|_해외구매 | _정품_1,129,550|_해외구매 | _정품_1,129,560|_해외구매 | _정품_1,129,630|_해외구매 | _정품_1,129,650|_해외구매 | _정품_1,129,710|_해외구매 | _정품_1,129,740|_해외구매 | _정품_1,129,760|_해외구매 | _정품_1,129,770|_해외구매 | _정품_1,129,820|_해외구매 | _정품_1,129,850|_해외구매 | _정품_1,131,690|_해외구매 | _정품_920,320|_해외구매",1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300,1833300
18614342,AMD 라이젠 스레드리퍼 PRO 3975WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3975WX,캐슬 픽-W,"_벌크 병행_2,010,600|_해외구매_2,424,740|중고 | _벌크 병행_2,210,000|_해외구매_2,424,740|중고 | _벌크 병행_2,279,370|_해외구매_2,424,740|중고 | _벌크 병행_2,284,520|_해외구매_2,424,740|중고",2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000,2250000
18000296,AMD 라이젠 스레드리퍼 PRO 3995WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3995WX,캐슬 픽-W,해외구매,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9374900,9474890,9474890,9474890
18055820,AMD 라이젠 스레드리퍼 PRO 5955WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5955WX,샤갈 프로,"_정품_1,431,560|_벌크 병행_1,286,510|해외구매 | _정품_1,607,200|_벌크 병행_1,486,150|해외구매 | _정품_1,607,200|_벌크 병행_1,486,240|해외구매 | _정품_1,607,200|_벌크 병행_1,486,360|해외구매 | _정품_1,607,200|_벌크 병행_1,486,450|해외구매 | _정품_1,607,200|_벌크 병행_1,486,470|해외구매 | _정품_1,607,200|_벌크 병행_1,486,560|해외구매 | _정품_1,607,200|_벌크 병행_1,486,590|해외구매 | _정품_1,607,200|_벌크 병행_1,486,680|해외구매 | _정품_1,607,200|_벌크 병행_1,486,770|해외구매 | _정품_1,607,200|_벌크 병행_1,486,810|해외구매 | _정품_1,607,200|_벌크 병행_1,486,900|해외구매 | _정품_1,607,200|_벌크 병행_1,486,930|해외구매 | _정품_1,607,200|_벌크 병행_1,487,020|해외구매 | _정품_1,607,200|_벌크 병행_1,488,680|해외구매 | _정품_1,607,200|_벌크 병행_1,488,760|해외구매 | _정품_1,607,200|_벌크 병행_1,488,860|해외구매 | _정품_1,607,200|_벌크 병행_1,488,950|해외구매 | _정품_1,722,660|_벌크 병행_1,487,050|해외구매 | _정품_1,747,350|_벌크 병행_1,487,140|해외구매 | _정품_1,747,350|_벌크 병행_1,487,250|해외구매 | _정품_1,747,350|_벌크 병행_1,487,380|해외구매 | _정품_1,747,350|_벌크 병행_1,487,450|해외구매 | _정품_1,747,350|_벌크 병행_1,487,470|해외구매 | _정품_1,792,380|_벌크 병행_1,487,510|해외구매 | _정품_1,792,440|_벌크 병행_1,487,530|해외구매 | _정품_1,792,460|_벌크 병행_1,487,580|해외구매 | _정품_1,792,520|_벌크 병행_1,487,660|해외구매 | _정품_1,792,590|_벌크 병행_1,487,730|해외구매 | _정품_1,792,650|_벌크 병행_1,487,810|해외구매 | _정품_1,792,730|_벌크 병행_1,487,890|해외구매",1919000,1919000,1919000,1712320,1712320,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1919000,1614600,1819000,1919000,1919000,1919000
17570816,AMD 라이젠 스레드리퍼 PRO 5965WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5965WX,샤갈 프로,"_정품_2,492,600|_해외구매 | _정품_2,599,000|_해외구매",3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,3731600,2890670,3731600,3731600,3731600,3731600,3731600,3731600,2337210,2331590,3731600,3731600,3731600,3731600,3731600,2849470,3731600,3731600,3731600,3731600,3731600,3731600
20685467,AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5975WX,샤갈 프로,"멀티팩 정품_3,007,490|_정품_3,588,540|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,588,560|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,588,600|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,588,690|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,588,720|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,588,800|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,588,820|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,588,910|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,588,940|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,589,030|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,589,120|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,589,180|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,589,240|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,589,310|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,589,380|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,589,400|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,589,460|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,589,540|_해외구매 | 멀티팩 정품_3,007,490|_정품_3,589,560|_해외구매 | 멀티팩 정품_3,086,050|_정품_3,535,650|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,535,440|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,535,510|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,535,600|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,535,740|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,588,020|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,588,110|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,588,140|_해외구매 | 멀티팩 정품_3,249,990|_정품_3,588,220|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,588,240|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,588,330|_해외구매 | 멀티팩 정품_3,250,000|_정품_3,588,440|_해외구매",4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640,4475640
17570783,AMD 라이젠 스레드리퍼 PRO 5995WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5995WX,샤갈 프로,정품,7697740,7697740,7697740,7697740,7697740,7697740,7697740,7590710,7590710,7590710,7590710,7590710,7590710,7590650,7590620,7590520,7590640,7590350,7590320,7697730,7697730,7697730,7697730,7718820,7718730,7718700,7718610,7718590,7718550,7718460,7718380
72674036,AMD 라이젠 스레드리퍼 PRO 7955WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7955WX,스톰 픽,"_멀티팩 정품_2,297,850|_정품 | _멀티팩 정품_2,370,380|_정품 | _멀티팩 정품_2,370,440|_정품 | _멀티팩 정품_2,370,540|_정품 | _멀티팩 정품_2,370,610|_정품 | _멀티팩 정품_2,452,640|_정품 | _멀티팩 정품_2,541,590|_정품 | _멀티팩 정품_2,570,800|_정품 | _멀티팩 정품_2,577,860|_정품 | _멀티팩 정품_2,719,200|_정품 | _멀티팩 정품_4,023,000|_정품",2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,15596490,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540,2902540
30143039,AMD 라이젠 스레드리퍼 PRO 7965WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7965WX,스톰 픽,"_멀티팩 정품_3,727,190|_정품 | 멀티팩 정품",10000000,10000000,10000000,10000000,10000000,10000000,10000000,3727190,3727190,3727190,3727190,3727190,3727190,3727190,3727190,3727190,3727190,3727190,3727190,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990,3799990
30143105,AMD 라이젠 스레드리퍼 PRO 7975WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7975WX,스톰 픽,"_멀티팩 정품_5,640,360|_해외구매 | _멀티팩 정품_5,640,400|_정품_20,000,000|해외구매 | _멀티팩 정품_5,640,420|_정품_20,000,000|해외구매 | _멀티팩 정품_5,640,470|_정품_20,000,000|해외구매 | _멀티팩 정품_5,640,530|_정품_20,000,000|해외구매 | _멀티팩 정품_5,640,600|_정품_20,000,000|해외구매 | _멀티팩 정품_5,640,670|_정품_20,000,000|해외구매 | _멀티팩 정품_5,640,760|_정품_20,000,000|해외구매 | _멀티팩 정품_5,899,990|_해외구매 | _멀티팩 정품_6,033,230|_해외구매 | _멀티팩 정품_6,075,790|_해외구매 | _멀티팩 정품_6,075,790|정품_6,544,090|_해외구매 | _멀티팩 정품_6,085,040|_정품_6,613,980|해외구매 | _멀티팩 정품_6,085,070|_정품_6,613,980|해외구매 | _멀티팩 정품_6,085,140|_정품_6,613,980|해외구매 | _멀티팩 정품_6,085,220|_정품_6,613,980|해외구매 | _멀티팩 정품_6,085,250|정품_6,613,980|_해외구매 | _멀티팩 정품_6,085,320|_정품_6,613,980|해외구매 | _멀티팩 정품_6,085,420|_정품_6,613,980|해외구매 | _멀티팩 정품_6,085,450|_정품_6,613,980|해외구매 | _멀티팩 정품_6,085,510|정품_6,613,980|_해외구매 | _멀티팩 정품_6,085,530|정품_6,613,980|_해외구매 | _멀티팩 정품_6,085,600|정품_6,613,980|_해외구매 | _멀티팩 정품_6,085,640|정품_6,613,980|_해외구매 | _멀티팩 정품_6,085,730|정품_6,613,980|_해외구매 | _멀티팩 정품_6,085,750|정품_6,613,980|_해외구매 | _멀티팩 정품_6,085,830|정품_6,544,090|_해외구매",8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730,8068730
30143060,AMD 라이젠 스레드리퍼 PRO 7985WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7985WX,스톰 픽,"_멀티팩 정품_9,896,430|_정품 | _멀티팩 정품_9,896,510|_정품 | _멀티팩 정품_9,896,600|_정품 | _멀티팩 정품_9,896,700|_정품 | _멀티팩 정품_9,896,780|_정품 | _멀티팩 정품_9,896,800|_정품 | _멀티팩 정품_9,896,890|_정품 | _멀티팩 정품_9,896,920|_정품 | _멀티팩 정품_9,897,000|_정품 | _멀티팩 정품_9,897,020|_정품 | _멀티팩 정품_9,897,110|_정품 | _멀티팩 정품_9,897,220|_정품 | _멀티팩 정품_9,897,240|_정품 | _멀티팩 정품_9,897,320|_정품 | _멀티팩 정품_9,897,360|_정품 | _멀티팩 정품_9,897,450|_정품 | _멀티팩 정품_9,897,480|_정품 | _멀티팩 정품_9,897,570|_정품 | _멀티팩 정품_9,897,600|_정품 | _멀티팩 정품_9,897,640|_정품 | _멀티팩 정품_9,897,740|_정품 | _멀티팩 정품_9,897,780|_정품 | _멀티팩 정품_9,897,830|_정품 | _멀티팩 정품_9,897,900|_정품 | _멀티팩 정품_9,897,960|_정품 | _멀티팩 정품_9,898,030|_정품 | _멀티팩 정품_9,898,100|_정품 | _멀티팩 정품_9,898,170|_정품 | _멀티팩 정품_9,898,240|_정품 | _멀티팩 정품_9,898,310|_정품 | _멀티팩 정품_9,898,400|_정품",10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,10050000,9745600,9950000,10050000,10050000,10050000
30142979,AMD 라이젠 스레드리퍼 PRO 7995WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7995WX,스톰 픽,"_멀티팩 정품_13,774,920|_정품_14,000,000|해외구매 | _멀티팩 정품_13,875,750|_정품_14,000,000|해외구매 | _멀티팩 정품_13,875,820|_정품_14,000,000|해외구매 | _멀티팩 정품_13,875,910|_정품_14,000,000|해외구매 | _멀티팩 정품_13,876,010|_정품_13,900,000|해외구매 | _멀티팩 정품_13,876,030|_정품_13,695,600|해외구매 | _멀티팩 정품_13,876,100|_정품_14,000,000|해외구매 | _멀티팩 정품_13,876,130|_정품_14,000,000|해외구매 | _멀티팩 정품_13,876,220|_정품_14,000,000|해외구매 | _멀티팩 정품_13,876,250|_정품_14,000,000|해외구매 | _멀티팩 정품_13,876,280|_정품_14,000,000|해외구매 | _멀티팩 정품_13,876,390|_정품_14,000,000|해외구매 | _멀티팩 정품_14,102,130|_정품_14,000,000|해외구매 | _멀티팩 정품_14,102,160|_정품_14,000,000|해외구매 | _멀티팩 정품_14,102,170|_정품_14,000,000|해외구매 | _멀티팩 정품_14,241,010|_정품_14,000,000|해외구매 | _멀티팩 정품_14,241,070|정품_14,000,000|_해외구매 | _멀티팩 정품_14,241,150|정품_14,000,000|_해외구매 | _멀티팩 정품_14,241,250|정품_14,000,000|_해외구매 | _멀티팩 정품_14,241,300|_정품_14,000,000|해외구매 | _멀티팩 정품_14,241,390|_정품_14,000,000|해외구매 | _멀티팩 정품_14,241,510|정품_14,000,000|_해외구매 | _멀티팩 정품_14,241,580|정품_14,000,000|_해외구매 | _멀티팩 정품_14,241,600|정품_14,000,000|_해외구매 | _멀티팩 정품_14,243,580|_정품_14,000,000|해외구매 | _멀티팩 정품_14,243,630|정품_14,000,000|_해외구매 | _멀티팩 정품_14,329,340|_정품_14,000,000|해외구매 | _멀티팩 정품_14,329,340|정품_14,000,000|_해외구매",13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290
94691237,AMD 라이젠 스레드리퍼 PRO 9955WX (시마다 픽),AMD 라이젠 스레드리퍼 PRO 9955WX,시마다 픽,멀티팩 정품,2561990,2561970,2561970,2561940,2561940,2561860,2561720,2561640,2561590,2561560,2561540,2561540,2561520,2561500,2561480,2561420,2561980,2561980,2561980,2595010,2595010,2595010,2595010,2595010,2595010,2595010,2503460,2565690,2565630,2565600,2565540
94690922,AMD 라이젠 스레드리퍼 PRO 9965WX (시마다 픽),AMD 라이젠 스레드리퍼 PRO 9965WX,시마다 픽,멀티팩 정품,4504990,4504990,4504990,4504990,4504990,4504990,4504990,4504990,4504990,4504990,4504990,4504990,4504970,4504950,4504930,4504910,4504990,4504990,4504990,4549940,4549920,4549900,4549880,4549850,4549750,4549680,4295600,4500000,4549670,4549670,4549670
94690814,AMD 라이젠 스레드리퍼 PRO 9975WX (시마다 픽),AMD 라이젠 스레드리퍼 PRO 9975WX,시마다 픽,멀티팩 정품,7379570,7379510,7379490,7379420,7379350,7379290,6463000,6463000,6463000,6463000,6463000,6463000,6463000,6449630,6449630,6449630,6463000,6463000,6370000,6480140,6480080,6480080,6480030,6480000,6479900,6479830,6479790,6479770,6479700,6479600,6479540
94690649,AMD 라이젠 스레드리퍼 PRO 9985WX (시마다 픽),AMD 라이젠 스레드리퍼 PRO 9985WX,시마다 픽,멀티팩 정품,11999830,11999750,11999680,11999620,11999600,11999530,11999460,11999400,11999330,12299990,12299990,12299990,12299990,12299990,12299990,12299940,12299990,12299990,12299990,12300000,12534630,12417020,12300000,12300000,12300000,12300000,12245600,12299990,12299990,12299990,12299990
94690457,AMD 라이젠 스레드리퍼 PRO 9995WX (시마다 픽),AMD 라이젠 스레드리퍼 PRO 9995WX,시마다 픽,멀티팩 정품,17669140,17669110,17669040,17668970,17668900,17668830,17668760,17668740,17668680,17668610,17668520,17668520,17668520,18439990,18439990,18439940,18439870,18439840,18439790,18439710,18439630,18439550,18439490,18439460,18439340,18439270,18145600,18350000,18439930,18439900,18439840
11876290,AMD 라이젠3 PRO 4350G (르누아르),AMD 라이젠3 PRO 4350G,르누아르,"_멀티팩 정품_503,290|_해외구매_309,040|중고 | _멀티팩 정품_503,290|_해외구매_325,290|중고 | _멀티팩 정품_503,290|_해외구매_472,300|중고",154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,154000,120000,120000,120000,120000,120000
5565689,AMD 라이젠3-1세대 1300X (서밋 릿지),AMD 라이젠3-1세대 1300X,서밋 릿지,해외구매,34010,34010,34010,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,32930,33940,33940,33940
11022333,AMD 라이젠3-1세대 2200G (레이븐 릿지),AMD 라이젠3-1세대 2200G,레이븐 릿지,"_해외구매_43,400|_중고 | _해외구매_48,250|_중고 | _해외구매_48,770|_중고 | _해외구매_49,820|_중고 | _해외구매_49,950|_중고 | _해외구매_50,490|_중고",26990,26960,26890,26820,26970,26920,26870,26850,26790,27900,27870,27780,27750,27740,27710,27620,27590,27520,27900,26020,26020,26020,26020,26020,26020,26020,22870,22320,26020,26020,27900
