Id,Name,cpu_model,cpu_codename,sale_info,2025-12-01,2025-12-02,2025-12-03,2025-12-04,2025-12-05,2025-12-06,2025-12-07,2025-12-08,2025-12-09,2025-12-10,2025-12-11,2025-12-12,2025-12-13,2025-12-14,2025-12-15,2025-12-16,2025-12-17,2025-12-18,2025-12-19,2025-12-20,2025-12-21,2025-12-22,2025-12-23,2025-12-24,2025-12-25,2025-12-26,2025-12-27,2025-12-28,2025-12-29,2025-12-30,2025-12-31
18170813,AMD A4 7300 (리치랜드),AMD A4 7300,리치랜드,중고,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14250,0,0,0,0,0,0,0,0,0
89607479,AMD EPYC 4584PX (라파엘),AMD EPYC 4584PX,라파엘,멀티팩 정품,860460,860370,860350,860350,860350,860350,860350,860350,860350,860350,860350,860350,860350,860350,860350,860350,860350,860350,860330,860270,860200,860200,860200,860200,860200,860200,860200,860200,860200,860200,860200
92678627,AMD EPYC 4585PX (그라도),AMD EPYC 4585PX,그라도,멀티팩 정품,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1013790,1008140,1008130,1008120,1008110,1008100,1008090,1008080,1008070
99126977,AMD EPYC 7313 (밀라노),AMD EPYC 7313,밀라노,벌크 병행,0,0,0,0,0,0,0,0,0,1220000,1220000,0,0,1220000,1220000,1220000,1220000,1220000,1220000,1220000,0,0,0,0,0,0,0,0,0,0,0
28159028,AMD FX 4100 (잠베지),AMD FX 4100,잠베지,중고,0,0,8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4143917,AMD FX 8300 (비쉐라),AMD FX 8300,비쉐라,중고,18790,18920,18890,18770,18940,17570,0,17010,17940,17940,17940,17940,17940,17940,17940,17940,18950,18860,18840,18780,18740,18990,18960,18860,18770,18750,18990,18970,18950,18870,18780
11035590,AMD 라이젠 스레드리퍼 1900X (화이트헤븐),AMD 라이젠 스레드리퍼 1900X,화이트헤븐,해외구매,528390,528390,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,1364870,539510,539510,539510,539510,539510,539510,539510,539510,539510,539510,556200,556200,556200,556200,556200,556200,556200,539510,539510,539510
5565155,AMD 라이젠 스레드리퍼 1920X (화이트헤븐),AMD 라이젠 스레드리퍼 1920X,화이트헤븐,해외구매,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600,192600
5565728,AMD 라이젠 스레드리퍼 1950X (화이트헤븐),AMD 라이젠 스레드리퍼 1950X,화이트헤븐,해외구매,419800,419800,419800,419800,419800,419800,419800,406550,428640,428640,428640,428640,428640,428640,428640,428640,428640,428640,428640,428640,428640,441880,441880,441880,441880,441880,441880,441880,428640,428640,428640
10946196,AMD 라이젠 스레드리퍼 2920X (콜팩스),AMD 라이젠 스레드리퍼 2920X,콜팩스,해외구매,373190,373190,373200,373200,373200,373200,373200,373200,373200,373200,373200,373200,373200,373200,373200,373200,373200,373200,373200,373200,373200,373190,373190,373190,373190,373190,373190,373190,373190,373200,373200
11036559,AMD 라이젠 스레드리퍼 2950X (콜팩스),AMD 라이젠 스레드리퍼 2950X,콜팩스,해외구매,753080,753080,753080,753080,753080,753080,753080,729580,759580,759580,759580,759580,759580,759580,759580,759580,759580,759580,759580,759580,759580,783070,783070,783070,783070,783070,783070,783070,759580,759580,759580
