Id,Name,cpu_model,cpu_codename,sale_info,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-08,2025-07-09,2025-07-10,2025-07-11,2025-07-12,2025-07-13,2025-07-14,2025-07-15,2025-07-16,2025-07-17,2025-07-18,2025-07-19,2025-07-20,2025-07-21,2025-07-22,2025-07-23,2025-07-24,2025-07-25,2025-07-26,2025-07-27,2025-07-28,2025-07-29,2025-07-30,2025-07-31
4143917,AMD FX 8300 (비쉐라),AMD FX 8300,비쉐라,중고,0,0,0,0,0,21140,21140,21140,21380,21380,21380,21370,21370,21370,21370,21370,21370,21370,20670,20930,20920,21150,20900,20910,20880,20880,20790,20240
11035590,AMD 라이젠 스레드리퍼 1900X (화이트헤븐),AMD 라이젠 스레드리퍼 1900X,화이트헤븐,해외구매,0,0,0,0,0,546200,546200,546200,546200,546200,546200,546200,546200,546200,546200,546200,546200,546200,529510,546200,546200,556200,556200,556200,556200,556200,539510,529510
5565155,AMD 라이젠 스레드리퍼 1920X (화이트헤븐),AMD 라이젠 스레드리퍼 1920X,화이트헤븐,해외구매,0,0,0,0,0,184900,184900,185150,184900,184900,184900,184900,184900,184900,184900,184900,184900,184900,179050,184900,184900,189590,189590,189590,189590,189590,189050,179050
5565728,AMD 라이젠 스레드리퍼 1950X (화이트헤븐),AMD 라이젠 스레드리퍼 1950X,화이트헤븐,해외구매,0,0,0,0,0,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,441880,428640,428640,441880,431890,441880,441880,441880,441880,441880,428640,428640
10946196,AMD 라이젠 스레드리퍼 2920X (콜팩스),AMD 라이젠 스레드리퍼 2920X,콜팩스,해외구매,0,0,0,0,0,360100,360100,360100,360100,360100,360100,360100,360100,360100,360100,395300,395300,395300,395300,395300,395300,395300,395300,395300,395300,395300,395300,395300
11036559,AMD 라이젠 스레드리퍼 2950X (콜팩스),AMD 라이젠 스레드리퍼 2950X,콜팩스,해외구매,0,0,0,0,0,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190,722190
11038053,AMD 라이젠 스레드리퍼 2970WX (콜팩스),AMD 라이젠 스레드리퍼 2970WX,콜팩스,해외구매,0,0,0,0,0,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200,1697200
11035740,AMD 라이젠 스레드리퍼 2990WX (콜팩스),AMD 라이젠 스레드리퍼 2990WX,콜팩스,해외구매,0,0,0,0,0,1439590,1439590,1439590,1439590,1439590,1439590,1439590,1439590,1439590,1439590,1439590,1439590,1409600,1409600,1439590,1429600,1439590,1439590,1439590,1439590,1439590,1409600,1409600
11035356,AMD 라이젠 스레드리퍼 3960X (캐슬 픽),AMD 라이젠 스레드리퍼 3960X,캐슬 픽,해외구매,0,0,0,0,0,1397090,1397090,1397090,1010650,1010650,1010650,1038760,1038760,1062610,1041880,1051880,1041140,1038760,1038760,1028760,1038760,1038760,1038760,1038760,1038760,1038760,1038760,1038760
14079716,AMD 라이젠 스레드리퍼 3970X (캐슬 픽),AMD 라이젠 스레드리퍼 3970X,캐슬 픽,해외구매,0,0,0,0,0,2887090,2887090,2887090,2887090,2887090,2887090,2887090,2887090,2887090,2887090,2887090,2898090,2898090,2898090,2898090,2898090,2898090,2898090,2898090,2898090,2898090,2898090,2898090
30131825,AMD 라이젠 스레드리퍼 7960X (스톰 픽),AMD 라이젠 스레드리퍼 7960X,스톰 픽,정품,0,0,0,0,0,2539990,2540000,2540000,2540000,2540000,2540000,2540000,2540000,3050000,3050000,3240000,3240000,3220000,3210000,3240000,3240000,3250000,3250000,3250000,3250000,3250000,3220000,3210000
30131816,AMD 라이젠 스레드리퍼 7970X (스톰 픽),AMD 라이젠 스레드리퍼 7970X,스톰 픽,"_정품_3,549,860|_멀티팩 정품 | _정품_3,549,900|_멀티팩 정품 | _정품_3,549,980|_멀티팩 정품 | _정품_3,549,990|_멀티팩 정품",0,0,0,0,0,3443220,3443220,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3516000,3516000,3516000,3516000,3516000,3516000,3516000,3516000,3516000,3516000,3516000,3516000,3516000
30131798,AMD 라이젠 스레드리퍼 7980X (스톰 픽),AMD 라이젠 스레드리퍼 7980X,스톰 픽,"_정품_7,099,860|_멀티팩 정품 | _정품_7,099,900|_멀티팩 정품 | _정품_7,099,990|_멀티팩 정품",0,0,0,0,0,6907790,6907790,6907800,6907800,6907800,6907800,6907800,6907800,7045530,7045530,7045530,7045530,7045530,7045530,7045530,7045530,7045530,7045530,7045530,7045530,7045530,7045530,7045530
13491257,AMD 라이젠 스레드리퍼 PRO 3955WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3955WX,캐슬 픽-W,"_정품_1,334,230|_해외구매 | _정품_1,334,240|_해외구매 | _정품_1,338,480|_해외구매 | _정품_1,338,520|_해외구매 | _정품_1,338,530|_해외구매 | _정품_1,338,640|_해외구매 | _정품_1,338,760|_해외구매 | _정품_1,338,880|_해외구매 | _정품_1,338,990|_해외구매",0,0,0,0,0,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1696400,1696400,1696400,1696400,1696400,1696400,1696400,1696400,1696400,1696400,1696400,1696400,1696400,1696400,1696400
18614342,AMD 라이젠 스레드리퍼 PRO 3975WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3975WX,캐슬 픽-W,"_벌크 병행_3,892,480|_해외구매_1,547,620|중고 | _벌크 병행_3,892,480|_해외구매_2,271,900|중고 | _벌크 병행_3,892,480|_해외구매_3,645,130|중고",0,0,0,0,0,2190000,2190000,2190000,2190000,2190000,2190000,2190000,2190000,2190000,2190000,2190000,2190000,2170000,2160000,2190000,2190000,2199990,2199990,2199990,2199990,2199990,2170000,2160000
18000296,AMD 라이젠 스레드리퍼 PRO 3995WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3995WX,캐슬 픽-W,해외구매,0,0,0,0,0,9464900,9464900,9464900,9464900,9464900,9464900,9464900,9464900,9464900,9464900,9464900,9464900,9464900,9434900,9464900,9464900,9474890,9474890,9474890,9474890,9474890,9444900,9434900
18055820,AMD 라이젠 스레드리퍼 PRO 5955WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5955WX,샤갈 프로,"_정품_1,750,460|_벌크 병행_1,488,990|해외구매 | _정품_1,750,580|_벌크 병행_1,488,990|해외구매 | _정품_1,750,700|_벌크 병행_1,488,990|해외구매 | _정품_1,750,820|_벌크 병행_1,488,990|해외구매 | _정품_1,750,860|_벌크 병행_1,488,990|해외구매 | _정품_1,750,870|_벌크 병행_1,485,650|해외구매 | _정품_1,750,900|_벌크 병행_1,485,730|해외구매 | _정품_1,750,940|_벌크 병행_1,485,850|해외구매 | _정품_1,755,320|_벌크 병행_1,488,990|해외구매 | _정품_1,755,360|_벌크 병행_1,488,990|해외구매 | _정품_1,755,370|_벌크 병행_1,488,990|해외구매 | _정품_1,755,480|_벌크 병행_1,488,990|해외구매 | _정품_1,755,600|_벌크 병행_1,488,990|해외구매 | _정품_1,755,720|_벌크 병행_1,488,990|해외구매 | _정품_1,755,830|_벌크 병행_1,489,000|해외구매",0,0,0,0,0,1909000,1909000,1909000,1550700,1550700,1387510,1454950,1225260,1225260,1225260,1225260,1240340,1240340,1231250,1198020,1198020,1198020,1182590,1199450,1195940,1192900,1204720,1207790
17570816,AMD 라이젠 스레드리퍼 PRO 5965WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5965WX,샤갈 프로,"_정품_2,599,000|_해외구매",0,0,0,0,0,3024090,3024090,3024090,3024090,3024090,3024090,3024090,1810730,1810730,1846960,1846960,1869690,1869690,1869690,1869690,1869690,1845610,1845610,1845610,1845610,1845610,1865280,1865280
20685467,AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5975WX,샤갈 프로,"멀티팩 정품_3,155,820|_정품_3,589,740|_해외구매 | 멀티팩 정품_3,155,820|_정품_3,589,860|_해외구매 | 멀티팩 정품_3,155,820|_정품_3,589,990|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,589,990|_해외구매",0,0,0,0,0,4381420,4381420,4381420,2786490,2786490,2786490,2786490,2786490,2786490,2782280,2767760,2812980,2809420,2809420,2802310,2805860,2812980,2776740,2776740,2776270,2776270,2799220,2785980
17570807,AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5975WX,샤갈 프로,"멀티팩 정품_3,155,820|_정품_3,589,860|_해외구매",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2799220,0
17570783,AMD 라이젠 스레드리퍼 PRO 5995WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5995WX,샤갈 프로,정품,0,0,0,0,0,7990450,7990450,8080170,8080170,8080170,8080170,8080170,8080170,8080170,8080170,8080170,8080160,8080160,8080160,8080160,8080160,8080160,8080160,8080160,8080160,8080160,8080160,8080160
72674036,AMD 라이젠 스레드리퍼 PRO 7955WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7955WX,스톰 픽,"_멀티팩 정품_2,784,860|_정품 | _멀티팩 정품_3,843,000|_정품",0,0,0,0,0,2693940,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990,2698990
30143039,AMD 라이젠 스레드리퍼 PRO 7965WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7965WX,스톰 픽,"_멀티팩 정품_3,699,500|_정품 | _멀티팩 정품_3,699,620|_정품 | _멀티팩 정품_3,699,740|_정품 | _멀티팩 정품_3,699,860|_정품 | _멀티팩 정품_3,699,900|_정품 | _멀티팩 정품_3,699,910|_정품 | _멀티팩 정품_3,699,980|_정품",0,0,0,0,0,4213000,4213000,4213000,4213000,4213000,4213000,4043050,4043050,4213000,4213000,4213000,4213000,4183490,4183490,4213000,4203490,4213000,4213000,4213000,4213000,4213000,4183490,4183490
30143105,AMD 라이젠 스레드리퍼 PRO 7975WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7975WX,스톰 픽,"_멀티팩 정품_6,131,900|_정품_20,000,000|해외구매 | _멀티팩 정품_6,131,920|_정품_20,000,000|해외구매 | _멀티팩 정품_6,131,940|_정품_20,000,000|해외구매 | _멀티팩 정품_6,131,950|_정품_20,000,000|해외구매 | _멀티팩 정품_6,132,040|_정품_20,000,000|해외구매 | _멀티팩 정품_6,132,060|_정품_20,000,000|해외구매 | _멀티팩 정품_6,132,160|_정품_20,000,000|해외구매 | _멀티팩 정품_6,132,180|_정품_20,000,000|해외구매 | _멀티팩 정품_6,132,280|_정품_20,000,000|해외구매 | _멀티팩 정품_6,132,300|_정품_20,000,000|해외구매 | _멀티팩 정품_6,132,320|_정품_20,000,000|해외구매 | _멀티팩 정품_6,132,330|_정품_20,000,000|해외구매 | _멀티팩 정품_6,132,410|_정품_20,000,000|해외구매 | _멀티팩 정품_6,152,000|_정품_20,000,000|해외구매",0,0,0,0,0,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7463810,7463810,7463810,7463810,7463810,7463810
30143060,AMD 라이젠 스레드리퍼 PRO 7985WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7985WX,스톰 픽,"_멀티팩 정품_10,049,990|_정품 | _멀티팩 정품_9,958,840|_정품 | _멀티팩 정품_9,958,960|_정품 | _멀티팩 정품_9,959,000|_정품 | _멀티팩 정품_9,969,000|_정품 | _멀티팩 정품_9,978,980|_정품 | _멀티팩 정품_9,988,140|_정품 | _멀티팩 정품_9,988,260|_정품 | _멀티팩 정품_9,988,380|_정품 | _멀티팩 정품_9,988,500|_정품 | _멀티팩 정품_9,988,620|_정품 | _멀티팩 정품_9,988,740|_정품 | _멀티팩 정품_9,988,860|_정품 | _멀티팩 정품_9,988,980|_정품 | _멀티팩 정품_9,998,570|_정품 | _멀티팩 정품_9,998,680|_정품 | _멀티팩 정품_9,998,800|_정품 | _멀티팩 정품_9,998,920|_정품 | _멀티팩 정품_9,998,960|_정품",0,0,0,0,0,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000
30142979,AMD 라이젠 스레드리퍼 PRO 7995WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7995WX,스톰 픽,"_멀티팩 정품_14,899,970|_정품_13,970,000|해외구매 | _멀티팩 정품_14,899,970|_정품_13,990,000|해외구매 | _멀티팩 정품_14,899,970|_정품_13,999,960|해외구매 | _멀티팩 정품_14,899,980|_정품_13,960,000|해외구매 | _멀티팩 정품_14,899,980|_정품_13,970,000|해외구매 | _멀티팩 정품_14,899,980|_정품_13,990,000|해외구매 | _멀티팩 정품_14,899,980|_정품_14,000,000|해외구매",0,0,0,0,0,13852490,13852490,13852490,13852490,13852490,13852490,13852490,13852490,13852490,13852490,13852490,13852490,13852490,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290,13551290
94691237,AMD 라이젠 스레드리퍼 PRO 9955WX (사마다 픽),AMD 라이젠 스레드리퍼 PRO 9955WX,사마다 픽,멀티팩 정품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650680,2605000,2605000,2605000,2552190,2550000,2549990
94690922,AMD 라이젠 스레드리퍼 PRO 9965WX (사마다 픽),AMD 라이젠 스레드리퍼 PRO 9965WX,사마다 픽,멀티팩 정품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646900,4565000,4565000,4565000,4490160,4490000,4489990
94690814,AMD 라이젠 스레드리퍼 PRO 9975WX (사마다 픽),AMD 라이젠 스레드리퍼 PRO 9975WX,사마다 픽,멀티팩 정품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6643110,6527000,6527000,6527000,6417540,6400000,6399990
94690649,AMD 라이젠 스레드리퍼 PRO 9985WX (사마다 픽),AMD 라이젠 스레드리퍼 PRO 9985WX,사마다 픽,멀티팩 정품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12839320,12614000,12614000,12614000,12443250,12400000,12399999
94690457,AMD 라이젠 스레드리퍼 PRO 9995WX (사마다 픽),AMD 라이젠 스레드리퍼 PRO 9995WX,사마다 픽,멀티팩 정품,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19263210,18924260,18924260,18924260,18130080,18100000,18099990
11876290,AMD 라이젠3 PRO 4350G (르누아르),AMD 라이젠3 PRO 4350G,르누아르,"_멀티팩 정품_194,000|_해외구매_305,540|중고 | _멀티팩 정품_194,000|_해외구매_315,300|중고 | _멀티팩 정품_194,000|_해외구매_315,540|중고 | _멀티팩 정품_194,000|_해외구매_325,290|중고",0,0,0,0,0,84420,84420,89110,86290,86290,86290,85350,85350,85350,85350,85350,85350,85350,82530,85350,85350,93790,93790,93790,93790,93790,90980,82530
5565689,AMD 라이젠3-1세대 1300X (서밋 릿지),AMD 라이젠3-1세대 1300X,서밋 릿지,해외구매,0,0,0,0,0,34640,34640,34640,34640,34640,34640,34640,34640,34640,34300,34640,34640,34640,34640,34300,33100,34640,35740,35740,35740,35740,35740,35740
11022333,AMD 라이젠3-1세대 2200G (레이븐 릿지),AMD 라이젠3-1세대 2200G,레이븐 릿지,"_해외구매_51,470|_중고 | _해외구매_52,610|_중고 | _해외구매_52,650|_중고 | _해외구매_53,230|_중고 | _해외구매_53,820|_중고 | _해외구매_55,090|_중고 | _해외구매_55,570|_중고 | _해외구매_55,690|_중고 | _해외구매_56,740|_중고 | _해외구매_57,620|_중고 | _해외구매_58,490|_중고",0,0,0,0,0,29900,29900,29730,31600,31480,31360,31350,31350,31450,31450,31450,31450,31450,30420,28200,28200,28820,28710,28590,28470,28360,28350,24540
12401438,AMD 라이젠3-2세대 3200G (피카소),AMD 라이젠3-2세대 3200G,피카소,"_멀티팩 정품_79,370|정품_86,320|_해외구매_74,130|중고 | _멀티팩 정품_79,980|정품_81,810|_해외구매_73,320|중고 | _멀티팩 정품_81,740|정품_85,810|_해외구매_74,130|중고 | _멀티팩 정품_82,000|정품_82,710|_해외구매_74,130|중고 | _멀티팩 정품_82,050|정품_82,710|_해외구매_74,130|중고 | _멀티팩 정품_82,050|정품_83,620|_해외구매_74,950|중고 | _멀티팩 정품_82,050|정품_86,350|_해외구매_77,390|중고 | _멀티팩 정품_82,070|정품_85,560|_해외구매_74,130|중고 | _멀티팩 정품_82,070|정품_88,740|_해외구매_74,130|중고 | _멀티팩 정품_82,080|정품_89,270|_해외구매_70,050|중고 | _멀티팩 정품_82,080|정품_89,270|_해외구매_74,130|중고 | _멀티팩 정품_87,440|정품_94,590|_해외구매_79,500|중고 | _멀티팩 정품_87,440|정품_97,520|_해외구매_80,390|중고 | _멀티팩 정품_87,760|정품_98,100|_해외구매_79,580|중고 | _멀티팩 정품_87,760|정품_98,100|_해외구매_80,390|중고",0,0,0,0,0,61920,61920,65360,63290,63290,63290,62600,62600,62600,62600,62600,62600,62600,60530,62600,62600,68790,68790,68790,68790,68790,66730,60530
12200864,AMD 라이젠3-3세대 3100 (마티스),AMD 라이젠3-3세대 3100,마티스,해외구매,0,0,0,0,0,56700,56700,58860,57860,57860,57860,57230,57230,57230,56380,57230,57230,57230,55440,54080,57230,62280,62250,62250,62250,62250,61110,55440
12625094,AMD 라이젠3-3세대 3300X (마티스),AMD 라이젠3-3세대 3300X,마티스,"_멀티팩 정품_270,000|_해외구매_83,180|중고 | _멀티팩 정품_270,000|_해외구매_88,660|중고 | _멀티팩 정품_270,000|_해외구매_91,390|중고",0,0,0,0,0,44900,44900,45500,44900,44900,44900,44900,44900,44900,44900,44900,44900,51000,49540,44900,44900,47900,47900,47900,47900,47900,46460,49540
70254251,AMD 라이젠3-4세대 5300G (세잔),AMD 라이젠3-4세대 5300G,세잔,멀티팩 정품,0,0,0,0,0,111000,111000,111000,114990,114990,115000,115000,115000,115000,114900,114900,114900,114900,114900,114900,114100,114100,98000,98000,98000,114090,113710,110570
11876443,AMD 라이젠5 PRO 4650G (르누아르),AMD 라이젠5 PRO 4650G,르누아르,"_멀티팩 정품_348,000|_해외구매",0,0,0,0,0,142240,142240,144620,142240,142240,142240,142240,142240,142240,142240,142240,142240,142240,137670,142240,142240,152240,152240,152240,152240,152240,147670,137670
29658575,AMD 라이젠5 PRO 7645 (라파엘),AMD 라이젠5 PRO 7645,라파엘,멀티팩 정품,0,0,0,0,0,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470
5401751,AMD 라이젠5-1세대 1400 (서밋 릿지),AMD 라이젠5-1세대 1400,서밋 릿지,"_해외구매_25,880|_중고 | _해외구매_27,140|_중고 | _해외구매_27,390|_중고 | _해외구매_27,690|_중고 | _해외구매_28,340|_중고 | _해외구매_29,100|_중고 | _해외구매_30,290|_중고",0,0,0,0,0,25920,25920,26790,26490,26490,26490,26200,26200,26200,26200,26200,26200,26200,25330,26200,26200,27080,26790,26790,26790,26790,26790,25330
5401735,AMD 라이젠5-1세대 1500X (서밋 릿지),AMD 라이젠5-1세대 1500X,서밋 릿지,"_해외구매_34,240|_중고 | _해외구매_35,400|_중고 | _해외구매_36,480|_중고 | _해외구매_37,240|_중고 | _해외구매_38,390|_중고",0,0,0,0,0,28300,28300,29110,28790,28790,28790,28480,28480,28480,28480,28480,28480,28480,27540,28480,28480,29430,29110,29110,29110,29110,29110,27540
13822442,AMD 라이젠5-1세대 1600 (서밋 릿지),AMD 라이젠5-1세대 1600,서밋 릿지,중고,0,0,0,0,0,25110,25110,26500,25660,25660,25660,25380,25380,25380,25380,25380,25380,25380,24540,25380,25380,27900,27900,27900,27900,27900,27060,24540
6333162,AMD 라이젠5-2세대 2600 (피나클 릿지),AMD 라이젠5-2세대 2600,피나클 릿지,해외구매,0,0,0,0,0,45220,45220,47730,46230,46230,46230,45990,45990,45990,45990,45990,45990,45990,44470,45990,45990,50530,50530,50530,50530,50530,49020,44470
11026104,AMD 라이젠5-2세대 2600X (피나클 릿지),AMD 라이젠5-2세대 2600X,피나클 릿지,"_해외구매_50,490|_중고 | _해외구매_52,710|_중고 | _해외구매_54,790|_중고 | _해외구매_54,900|_중고 | _해외구매_57,690|_중고 | _해외구매_58,320|_중고 | _해외구매_58,900|_중고 | _해외구매_59,560|_중고 | _해외구매_61,910|_중고",0,0,0,0,0,50670,50670,53480,51790,51790,51790,51230,51230,51230,51230,51230,51230,51230,49540,51230,51230,56290,56290,56290,56290,56290,54610,39390
10176534,AMD 라이젠5-2세대 3400G (피카소),AMD 라이젠5-2세대 3400G,피카소,"_멀티팩 정품_372,600|_해외구매 | _멀티팩 정품_93,930|_해외구매 | _멀티팩 정품_97,059|_해외구매 | _멀티팩 정품_97,136|_해외구매 | _멀티팩 정품_97,140|_해외구매",0,0,0,0,0,90580,90580,92770,92530,91490,92530,91520,91520,91520,91520,91520,91520,91520,88500,88060,91510,95630,95610,91450,95610,91450,95610,89490
75936140,AMD 라이젠5-3세대 3500 (마티스),AMD 라이젠5-3세대 3500,마티스,"_중고_41,520|_해외구매 | _중고_42,900|_해외구매 | _중고_43,600|_해외구매 | _중고_45,900|_해외구매 | _중고_49,540|_해외구매 | _중고_51,230|_해외구매 | _중고_54,610|_해외구매 | _중고_56,290|_해외구매",0,0,0,0,0,64890,64890,68490,66330,66330,66330,65610,65610,65610,65610,65610,65610,65610,63440,65610,65610,69790,69790,69790,69790,69790,69790,63440
17744591,AMD 라이젠5-3세대 3500X (마티스),AMD 라이젠5-3세대 3500X,마티스,중고,0,0,0,0,0,46710,46710,49300,47740,47740,47740,47220,47220,47220,47220,47220,47220,47220,45660,47220,47220,51900,51900,51900,51900,51900,50340,45660
10861092,AMD 라이젠5-3세대 3600 (마티스),AMD 라이젠5-3세대 3600,마티스,"_멀티팩 정품_121,990|_해외구매_77,020|중고 | _멀티팩 정품_125,990|_해외구매_72,780|중고 | _멀티팩 정품_125,990|_해외구매_76,170|중고 | _멀티팩 정품_125,990|_해외구매_76,250|중고 | _멀티팩 정품_125,990|_해외구매_77,020|중고 | _멀티팩 정품_125,990|_해외구매_77,860|중고 | _멀티팩 정품_125,990|_해외구매_79,470|중고 | _멀티팩 정품_125,990|_해외구매_79,520|중고 | _멀티팩 정품_125,990|_해외구매_80,400|중고",0,0,0,0,0,70000,58410,61650,59700,59700,59700,59050,59050,59050,59050,59050,59050,59050,68530,69000,69000,69000,68000,68000,68000,67000,67000,56220
11024358,AMD 라이젠5-3세대 3600X (마티스),AMD 라이젠5-3세대 3600X,마티스,해외구매,0,0,0,0,0,88200,88200,87790,87490,87490,87490,86540,86540,86540,86540,86540,86540,86540,86540,81780,86540,91390,91390,91390,91390,91390,92830,86540
12339050,AMD 라이젠5-3세대 3600XT (마티스),AMD 라이젠5-3세대 3600XT,마티스,중고,0,0,0,0,0,78750,78750,81380,80500,80500,80500,79620,79620,79620,79620,79620,79620,79620,76990,0,79620,0,0,0,81380,81380,81380,76990
16740674,AMD 라이젠5-3세대 4500 (르누아르-X),AMD 라이젠5-3세대 4500,르누아르-X,"_멀티팩 정품_104,170|_해외구매 | _멀티팩 정품_107,000|_해외구매",0,0,0,0,0,85140,85140,89880,87040,87040,87040,86090,86090,86090,86090,86090,86090,86090,83250,86090,86090,92030,92590,92590,92590,92590,92590,85090
17214128,AMD 라이젠5-3세대 4600G (르누아르),AMD 라이젠5-3세대 4600G,르누아르,"_멀티팩 정품_200,000|_해외구매_121,900|중고 | _멀티팩 정품_200,000|_해외구매_125,300|중고 | _멀티팩 정품_200,000|_해외구매_125,470|중고 | _멀티팩 정품_200,000|_해외구매_132,600|중고 | _멀티팩 정품_200,000|_해외구매_137,030|중고 | _멀티팩 정품_200,000|_해외구매_141,180|중고",0,0,0,0,0,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000,150000
