Id,Name,cpu_model,cpu_codename,sale_info,2024-08-01,2024-08-02,2024-08-03,2024-08-04,2024-08-05,2024-08-06,2024-08-07,2024-08-08,2024-08-09,2024-08-10,2024-08-11,2024-08-12,2024-08-13,2024-08-14,2024-08-15,2024-08-16,2024-08-17,2024-08-18,2024-08-19,2024-08-20,2024-08-21,2024-08-22,2024-08-23,2024-08-24,2024-08-25,2024-08-26,2024-08-27,2024-08-28,2024-08-29,2024-08-30,2024-08-31
30131798,AMD 라이젠 스레드리퍼 7980X (스톰 픽),AMD 라이젠 스레드리퍼 7980X,스톰 픽,정품,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7291250,7302400,7302400
13491257,AMD 라이젠 스레드리퍼 PRO 3955WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3955WX,캐슬 픽-W,"_정품_1,383,920|_해외구매_1,669,390|중고 | _정품_1,383,950|_해외구매_1,669,390|중고 | _정품_1,383,990|_해외구매_1,625,390|중고 | _정품_1,383,990|_해외구매_1,669,390|중고 | _정품_1,383,990|_해외구매_1,669,400|중고 | _정품_1,383,990|_해외구매_1,741,990|중고 | _정품_1,383,990|_해외구매_1,820,940|중고 | _정품_1,383,990|_해외구매_1,821,060|중고 | _정품_1,383,990|_해외구매_1,821,170|중고 | _정품_1,383,990|_해외구매_1,821,640|중고 | _정품_1,383,990|_해외구매_1,860,700|중고 | _정품_1,383,990|_해외구매_1,878,900|중고",900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000,900000
18614342,AMD 라이젠 스레드리퍼 PRO 3975WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3975WX,캐슬 픽-W,"_벌크_3,869,990|_해외구매 | _벌크_3,869,990|_해외구매_1,884,590|중고",2515400,2242800,2242800,2242800,2242800,2242800,2242800,2242800,2242800,2242800,2242800,2242800,2038300,2038300,2038300,2038300,2038300,2038300,2038300,1968690,3233800,3233800,3233800,3169810,3169810,3169810,3169810,3169810,3169810,3169810,3169810
18000296,AMD 라이젠 스레드리퍼 PRO 3995WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3995WX,캐슬 픽-W,해외구매,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480
18055820,AMD 라이젠 스레드리퍼 PRO 5955WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5955WX,샤갈 프로,"_정품_1,630,830|_해외구매 | _정품_1,630,830|벌크_1,583,380|_해외구매 | _정품_1,630,830|벌크_1,583,470|_해외구매 | _정품_1,630,830|벌크_1,583,590|_해외구매 | _정품_1,630,830|벌크_1,583,610|_해외구매 | _정품_1,668,850|_해외구매 | _정품_1,668,880|_해외구매 | _정품_1,668,890|_해외구매 | _정품_1,668,900|_해외구매 | _정품_1,668,910|_해외구매 | _정품_1,668,920|_해외구매 | _정품_1,669,040|_해외구매 | _정품_1,669,070|_해외구매 | _정품_1,669,080|_해외구매 | _정품_1,669,180|_해외구매 | _정품_1,669,210|_해외구매 | _정품_1,669,220|_해외구매 | _정품_1,669,250|_해외구매 | _정품_1,669,260|_해외구매",1758260,1758240,1758130,1758120,1758090,1757990,1757960,1757840,1757720,1757600,1757510,1757490,1757380,1757320,1757200,1757090,1757060,1756950,1756830,1758250,1758250,1758250,1767710,1767710,1767710,1767710,1767710,1767670,1767660,1767630,1767600
17570816,AMD 라이젠 스레드리퍼 PRO 5965WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5965WX,샤갈 프로,"_정품_2,998,760|_해외구매 | _정품_2,998,770|_해외구매 | _정품_2,998,810|_해외구매 | _정품_2,998,820|_해외구매 | _정품_2,998,870|_해외구매 | _정품_2,998,990|_해외구매 | _정품_2,999,100|_해외구매 | _정품_3,010,160|_해외구매",3465230,3465230,3465230,3465230,3703100,3703100,3703100,3703100,3703100,3703100,3703100,3703100,3703100,3378790,3378790,3378790,3378790,3378790,3378790,3378790,3378790,3378790,3378790,3378790,3378790,3378790,3378790,3378790,3378790,3378790,3378790
17570807,AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5975WX,샤갈 프로,"_정품_3,500,000|멀티팩(정품)_2,622,400|_해외구매 | _정품_3,500,000|멀티팩(정품)_3,543,710|_해외구매 | _정품_3,500,000|멀티팩(정품)_3,543,740|_해외구매 | _정품_3,500,000|멀티팩(정품)_3,543,750|_해외구매 | _정품_3,500,000|멀티팩(정품)_3,543,780|_해외구매 | _정품_3,500,000|멀티팩(정품)_3,543,790|_해외구매 | _정품_3,903,460|멀티팩(정품)_3,499,990|_해외구매 | _정품_3,903,580|멀티팩(정품)_3,499,990|_해외구매 | _정품_3,903,610|멀티팩(정품)_3,499,990|_해외구매 | _정품_3,903,620|멀티팩(정품)_3,499,990|_해외구매 | _정품_3,903,650|멀티팩(정품)_3,499,990|_해외구매 | _정품_3,903,660|멀티팩(정품)_3,499,990|_해외구매 | _정품_3,903,720|멀티팩(정품)_3,499,990|_해외구매 | _정품_3,903,730|멀티팩(정품)_3,543,070|_해외구매 | _정품_3,903,740|멀티팩(정품)_3,543,190|_해외구매 | _정품_3,903,750|멀티팩(정품)_3,543,300|_해외구매 | _정품_3,903,800|멀티팩(정품)_3,543,570|_해외구매 | _정품_3,903,810|멀티팩(정품)_3,543,330|_해외구매 | _정품_3,946,330|멀티팩(정품)_3,405,710|_해외구매 | _정품_3,964,920|멀티팩(정품)_3,543,450|_해외구매 | _정품_3,989,230|멀티팩(정품)_3,500,000|_해외구매 | _정품_3,996,120|멀티팩(정품)_3,499,710|_해외구매 | _정품_3,996,130|멀티팩(정품)_3,499,740|_해외구매 | _정품_3,996,140|멀티팩(정품)_3,499,840|_해외구매 | _정품_3,996,150|멀티팩(정품)_3,499,850|_해외구매 | _정품_3,996,180|멀티팩(정품)_3,499,780|_해외구매 | _정품_3,996,180|멀티팩(정품)_3,499,900|_해외구매 | _정품_4,010,680|멀티팩(정품)_3,499,900|_해외구매",3880510,4005990,4005900,4006000,4006000,4006000,4006000,4141060,4140940,4140910,4140820,4140810,4140800,4049680,4049670,4049640,4049610,4049510,4049480,4049470,4049340,4049690,4049690,4049690,4049690,4049690,4049690,4049690,4049690,4049690,4049690
17570783,AMD 라이젠 스레드리퍼 PRO 5995WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5995WX,샤갈 프로,정품,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8300600,8345430,8345430,8345430,8345430,8345430,8345430,8345430,8345430,8345430,8345430,8361490,8361490
30143039,AMD 라이젠 스레드리퍼 PRO 7965WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7965WX,스톰 픽,"_정품_3,773,000|_멀티팩(정품)",3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649940,3649930
30131762,AMD 라이젠 스레드리퍼 PRO 7965WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7965WX,스톰 픽,"_정품_3,773,000|_멀티팩(정품)",3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649350,3649940,3649930
30143105,AMD 라이젠 스레드리퍼 PRO 7975WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7975WX,스톰 픽,"_정품_5,650,000|_멀티팩(정품)_5,324,670|해외구매",6489070,6787310,6787200,6787190,6787160,6787060,6787030,6786920,6786800,6786770,6786650,6786540,6786440,6786410,6786290,6786190,6786160,6786040,6785920,6787320,6787320,6787320,6823810,6823810,6821000,6821000,6823810,6823780,6823770,6823740,6823650
30131723,AMD 라이젠 스레드리퍼 PRO 7975WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7975WX,스톰 픽,"_정품_5,650,000|_멀티팩(정품)_5,324,670|해외구매",6489070,6787310,6787200,6787190,6787160,6787060,6787030,6786920,6786800,6786770,6786650,6786540,6786440,6786410,6786290,6786190,6786160,6786040,6785920,6787320,6787320,6787320,6823810,6823810,6821000,6821000,6823810,6823780,6823770,6823740,6823650
30143060,AMD 라이젠 스레드리퍼 PRO 7985WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7985WX,스톰 픽,"_정품_10,700,000|_멀티팩(정품)",10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10223360,10223360
30131639,AMD 라이젠 스레드리퍼 PRO 7985WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7985WX,스톰 픽,"_정품_10,700,000|_멀티팩(정품)",10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10221240,10223360,10223360
30142979,AMD 라이젠 스레드리퍼 PRO 7995WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7995WX,스톰 픽,"_정품_14,594,370|_멀티팩(정품)_14,089,340|해외구매 | _정품_14,611,990|_멀티팩(정품)_14,089,340|해외구매 | _정품_14,611,990|멀티팩(정품)_14,089,340|_해외구매 | _정품_14,800,000|_멀티팩(정품)_14,089,340|해외구매",17822330,17822320,17810880,17810780,17810750,17810650,17810640,17810610,17810490,17810480,17810470,17810460,17810450,17810420,17810300,17810180,17810060,17810010,17809890,17810890,17810890,17810890,17906650,17906650,17906650,17906650,17906650,17906610,17906580,17906470,17906440
30131510,AMD 라이젠 스레드리퍼 PRO 7995WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7995WX,스톰 픽,"_정품_14,594,370|_멀티팩(정품)_14,089,340|해외구매 | _정품_14,611,990|_멀티팩(정품)_14,089,340|해외구매 | _정품_14,611,990|멀티팩(정품)_14,089,340|_해외구매 | _정품_14,800,000|_멀티팩(정품)_14,089,340|해외구매",17822330,17822320,17810880,17810780,17810750,17810650,17810640,17810610,17810490,17810480,17810470,17810460,17810450,17810420,17810300,17810180,17810060,17810010,17809890,17810890,17810890,17810890,17906650,17906650,17906650,17906650,17906650,17906610,17906580,17906470,17906440
11876290,AMD 라이젠3 PRO 4350G (르누아르),AMD 라이젠3 PRO 4350G,르누아르,"_멀티팩(정품)_194,000|_해외구매_183,600|중고 | _멀티팩(정품)_194,000|_해외구매_194,320|중고 | _멀티팩(정품)_483,160|_해외구매_183,600|중고 | _멀티팩(정품)_503,290|_해외구매_183,600|중고 | _멀티팩(정품)_503,290|_해외구매_194,320|중고",82000,85500,82000,82000,82000,82000,82000,82000,82000,82000,82000,82000,75610,81290,81290,81290,81290,81290,81290,81290,81290,81290,81290,81290,74880,74880,74880,74880,81290,81290,81290
18172421,AMD 라이젠3-1세대 2200G (레이븐 릿지),AMD 라이젠3-1세대 2200G,레이븐 릿지,중고,37440,37430,37400,37390,37360,37260,37250,37220,27900,27900,27900,27900,27900,27900,27900,27900,37460,37340,37220,37210,37080,36960,36840,36720,34500,34500,34500,27900,27900,27900,27900
8460291,AMD 라이젠3-2세대 3200G (피카소),AMD 라이젠3-2세대 3200G,피카소,"_정품_88,910|_멀티팩(정품)_82,000|해외구매_151,000|중고 | _정품_92,000|_멀티팩(정품)_81,820|해외구매_151,000|중고 | _정품_92,000|_멀티팩(정품)_81,850|해외구매_151,000|중고 | _정품_99,390|_멀티팩(정품)_81,950|해외구매_151,000|중고 | _정품_99,400|_멀티팩(정품)_81,960|해외구매_151,000|중고 | _정품_99,430|_멀티팩(정품)_81,990|해외구매_151,000|중고 | _정품_99,430|_멀티팩(정품)_82,000|해외구매_151,000|중고 | _정품_99,430|_멀티팩(정품)_83,220|해외구매_151,000|중고 | _정품_99,440|_멀티팩(정품)_84,010|해외구매_151,000|중고",57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,57990,54520,57990,57990,57990,57990,57990,57990,57990,57990
12625094,AMD 라이젠3-3세대 3300X (마티스),AMD 라이젠3-3세대 3300X,마티스,"_멀티팩(정품)_270,000|_해외구매_341,800|중고 | _멀티팩(정품)_270,000|_해외구매_406,790|중고",62990,62990,63000,62990,62990,62990,62990,62990,62990,62990,62990,62990,62990,62990,62990,62990,62990,62990,62990,63000,63000,63000,64680,63000,63000,63000,63000,62990,62990,62990,62990
11876443,AMD 라이젠5 PRO 4650G (르누아르),AMD 라이젠5 PRO 4650G,르누아르,"_멀티팩(정품)_101,160|_해외구매 | _멀티팩(정품)_101,170|_해외구매 | _멀티팩(정품)_101,180|_해외구매 | _멀티팩(정품)_101,190|_해외구매 | _멀티팩(정품)_101,210|_해외구매 | _멀티팩(정품)_101,270|_해외구매 | _멀티팩(정품)_101,350|_해외구매 | _멀티팩(정품)_101,370|_해외구매 | _멀티팩(정품)_101,390|_해외구매 | _멀티팩(정품)_101,420|_해외구매 | _멀티팩(정품)_101,450|_해외구매 | _멀티팩(정품)_101,540|_해외구매 | _멀티팩(정품)_101,550|_해외구매 | _멀티팩(정품)_101,560|_해외구매 | _멀티팩(정품)_101,580|_해외구매 | _멀티팩(정품)_101,590|_해외구매 | _멀티팩(정품)_101,600|_해외구매 | _멀티팩(정품)_101,610|_해외구매 | _멀티팩(정품)_101,690|_해외구매 | _멀티팩(정품)_101,830|_해외구매 | _멀티팩(정품)_101,950|_해외구매 | _멀티팩(정품)_101,980|_해외구매 | _멀티팩(정품)_101,990|_해외구매",176290,176290,176290,176290,176290,176290,176290,176290,176290,176290,176290,176290,176290,176300,176300,176300,176300,176300,176300,176300,176300,176300,176300,176300,176300,176300,176300,176300,176300,176300,176300
8141410,AMD 라이젠5-1세대 1400 (서밋 릿지),AMD 라이젠5-1세대 1400,서밋 릿지,중고,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,27080,27080,27080,27080,27080,26530,26530,26530,26210,26210,26210,25920
18172463,AMD 라이젠5-1세대 1500X (서밋 릿지),AMD 라이젠5-1세대 1500X,서밋 릿지,중고,29110,29110,29110,29110,29110,31290,31290,31290,31290,31290,31290,31290,31290,31290,31290,31290,31290,31290,31290,31290,31290,31290,31290,31290,28830,28830,28830,28830,31290,31290,31290
13822442,AMD 라이젠5-1세대 1600 (서밋 릿지),AMD 라이젠5-1세대 1600,서밋 릿지,중고,40740,40740,40740,40740,40740,33900,33900,33900,33900,33900,33900,33900,33900,33900,33900,39060,39060,39060,39060,39480,39480,39480,37510,37510,37510,37510,37510,36310,35170,35170,33750
6333162,AMD 라이젠5-2세대 2600 (피나클 릿지),AMD 라이젠5-2세대 2600,피나클 릿지,해외구매,248140,248130,248100,248090,248060,247960,247930,247820,247700,247690,247680,247660,247560,247530,247420,247300,247290,247260,247140,247130,247000,246880,246760,246640,246520,246400,246280,246220,246210,246180,246150
11026104,AMD 라이젠5-2세대 2600X (피나클 릿지),AMD 라이젠5-2세대 2600X,피나클 릿지,"_해외구매_361,560|_중고 | _해외구매_393,000|_중고 | _해외구매_412,500|_중고",58130,58130,58130,58130,58130,58130,58130,58130,58130,58130,58130,58130,58130,58130,58130,58130,58130,58130,58130,58750,58750,58750,58750,58750,57500,57500,57500,56880,56880,56880,51900
10176534,AMD 라이젠5-2세대 3400G (피카소),AMD 라이젠5-2세대 3400G,피카소,멀티팩(정품),372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600,372600
12340073,AMD 라이젠5-3세대 3500 (마티스),AMD 라이젠5-3세대 3500,마티스,해외구매,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190
17744591,AMD 라이젠5-3세대 3500X (마티스),AMD 라이젠5-3세대 3500X,마티스,중고,63990,63990,63990,63990,63990,63990,63990,63990,63990,63990,63990,63990,63990,63990,63990,63990,63990,63990,63990,64680,64680,64680,64680,63370,63370,63370,63370,62610,62610,62610,61920
10861092,AMD 라이젠5-3세대 3600 (마티스),AMD 라이젠5-3세대 3600,마티스,"_멀티팩(정품)_173,410|_중고",72990,72990,72990,72990,72990,71990,71990,71990,71990,71990,71990,71990,72990,72990,72990,72990,72990,72990,72990,72990,72990,72990,74080,72990,72990,72990,72990,72990,72990,72990,72990
11024358,AMD 라이젠5-3세대 3600X (마티스),AMD 라이젠5-3세대 3600X,마티스,해외구매,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190,308190
12339050,AMD 라이젠5-3세대 3600XT (마티스),AMD 라이젠5-3세대 3600XT,마티스,중고,93000,93000,93000,93000,93000,93000,93000,93000,93000,93000,93000,93000,93000,93000,93000,93000,93000,93000,93000,94000,94000,94000,94000,94000,92000,92000,92000,91000,91000,91000,90000
16740674,AMD 라이젠5-3세대 4500 (르누아르-X),AMD 라이젠5-3세대 4500,르누아르-X,"_멀티팩(정품)_102,510|_해외구매 | _멀티팩(정품)_102,580|_해외구매 | _멀티팩(정품)_102,610|_해외구매 | _멀티팩(정품)_102,620|_해외구매 | _멀티팩(정품)_102,740|_해외구매 | _멀티팩(정품)_102,850|_해외구매 | _멀티팩(정품)_102,880|_해외구매 | _멀티팩(정품)_102,890|_해외구매 | _멀티팩(정품)_102,900|_해외구매 | _멀티팩(정품)_102,910|_해외구매 | _멀티팩(정품)_102,920|_해외구매 | _멀티팩(정품)_103,040|_해외구매 | _멀티팩(정품)_103,780|_해외구매 | _멀티팩(정품)_103,790|_해외구매 | 멀티팩(정품)",103090,103090,103090,103090,103090,103090,103070,99620,99610,99510,99500,99490,99480,99470,99440,99320,99290,99190,99160,99150,99110,99000,98880,98770,94210,94210,94210,94200,101670,101560,101550
17214128,AMD 라이젠5-3세대 4600G (르누아르),AMD 라이젠5-3세대 4600G,르누아르,"_멀티팩(정품)_100,680|_해외구매_131,040|중고 | _멀티팩(정품)_100,800|_해외구매_131,040|중고 | _멀티팩(정품)_100,930|_해외구매_131,040|중고 | _멀티팩(정품)_100,940|_해외구매_131,040|중고 | _멀티팩(정품)_101,060|_해외구매_131,040|중고 | _멀티팩(정품)_101,170|_해외구매_131,040|중고 | _멀티팩(정품)_101,200|_해외구매_131,040|중고 | _멀티팩(정품)_101,320|_해외구매_131,040|중고 | _멀티팩(정품)_101,350|_해외구매_131,040|중고 | _멀티팩(정품)_101,360|_해외구매_124,060|중고 | _멀티팩(정품)_101,370|_해외구매_124,060|중고 | _멀티팩(정품)_101,380|_해외구매_124,060|중고 | _멀티팩(정품)_101,390|_해외구매_124,060|중고 | _멀티팩(정품)_101,400|_해외구매_124,060|중고 | _멀티팩(정품)_101,430|_해외구매_124,060|중고 | _멀티팩(정품)_101,790|_중고 | _멀티팩(정품)_101,890|_중고 | _멀티팩(정품)_121,160|_중고 | _멀티팩(정품)_121,190|_중고 | _멀티팩(정품)_121,200|_중고 | _멀티팩(정품)_121,230|_중고 | _멀티팩(정품)_121,240|_중고 | _멀티팩(정품)_200,000|_해외구매_123,400|중고 | _멀티팩(정품)_200,000|_해외구매_126,420|중고 | _멀티팩(정품)_200,000|_해외구매_131,040|중고",104630,104630,104630,104630,104630,104630,104630,104630,104630,104630,104630,104630,104630,104630,104630,104630,104630,104630,104630,105750,105750,105750,105750,105750,103500,103500,103500,102380,102380,102380,101250
16740791,AMD 라이젠5-4세대 5500 (세잔),AMD 라이젠5-4세대 5500,세잔,"_정품_134,910|_중고 | 정품",134890,134890,134890,134890,134890,134200,134200,134200,134200,134200,134890,134890,134890,134910,134910,134910,134910,134910,134910,134910,134910,134910,134910,134910,134910,134910,134910,134910,134910,134910,112500
54218171,AMD 라이젠5-4세대 5500GT (세잔),AMD 라이젠5-4세대 5500GT,세잔,"_정품_145,950|_멀티팩(정품) | _정품_146,480|_멀티팩(정품) | _정품_146,990|_멀티팩(정품) | _정품_147,000|_멀티팩(정품) | _정품_147,330|_멀티팩(정품) | _정품_148,500|_멀티팩(정품)",143090,143090,143090,143090,143090,142880,142840,142720,141890,141770,141680,141670,141660,141630,141520,141460,141360,141310,141310,142800,142800,142790,142280,142270,142270,142270,142270,142270,142270,142260,141760
34337198,AMD 라이젠5-4세대 5500GT (세잔),AMD 라이젠5-4세대 5500GT,세잔,"_정품_145,950|_멀티팩(정품) | _정품_146,480|_멀티팩(정품) | _정품_146,990|_멀티팩(정품) | _정품_147,000|_멀티팩(정품) | _정품_147,330|_멀티팩(정품) | _정품_148,500|_멀티팩(정품)",143090,143090,143090,143090,143090,142880,142840,142720,141890,141770,141680,141670,141660,141630,141520,141460,141360,141310,141310,142800,142800,142790,142280,142270,142270,142270,142270,142270,142270,142260,141760
