Id,Name,cpu_model,cpu_codename,sale_info,2025-04-01,2025-04-02,2025-04-03,2025-04-04,2025-04-05,2025-04-06,2025-04-07,2025-04-08,2025-04-09,2025-04-10,2025-04-11,2025-04-12,2025-04-13,2025-04-14,2025-04-15,2025-04-16,2025-04-17,2025-04-18,2025-04-19,2025-04-20,2025-04-21,2025-04-22,2025-04-23,2025-04-24,2025-04-25,2025-04-26,2025-04-27,2025-04-28,2025-04-29,2025-04-30
30131825,AMD 라이젠 스레드리퍼 7960X (스톰 픽),AMD 라이젠 스레드리퍼 7960X,스톰 픽,"_정품_2,027,440|_멀티팩 정품 | _정품_2,027,440|_멀티팩(정품) | _정품_2,349,990|_멀티팩(정품)",2172000,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680,1934680
30131816,AMD 라이젠 스레드리퍼 7970X (스톰 픽),AMD 라이젠 스레드리퍼 7970X,스톰 픽,"_정품_3,561,100|_멀티팩 정품 | _정품_3,561,100|_멀티팩(정품) | _정품_3,768,370|_멀티팩(정품) | _정품_3,768,460|_멀티팩(정품) | _정품_3,768,490|_멀티팩(정품) | _정품_3,768,580|_멀티팩(정품) | _정품_3,768,700|_멀티팩(정품) | _정품_3,768,820|_멀티팩(정품) | _정품_3,768,930|_멀티팩(정품) | _정품_3,768,990|_멀티팩(정품) | _정품_3,769,000|_멀티팩(정품)",3667190,3667190,3667190,3667190,3667190,3667190,3667190,3667190,3667190,3667190,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230,3443230
30131798,AMD 라이젠 스레드리퍼 7980X (스톰 픽),AMD 라이젠 스레드리퍼 7980X,스톰 픽,"_정품_7,120,760|_멀티팩 정품 | _정품_7,120,760|_멀티팩(정품) | _정품_7,300,000|_멀티팩(정품)",7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7045530,6910770,6910770,6910770,6935990,6935990,6935990,6935990,6935990,6935990,6935990,6935990,6935990,6935990,6935990,6935990,6935990,6935990,7045530,7045530
13491257,AMD 라이젠 스레드리퍼 PRO 3955WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3955WX,캐슬 픽-W,"_정품_1,338,990|_해외구매 | _정품_1,339,990|_해외구매",1627890,1627890,1627890,1627900,1627900,1627900,1627900,1627900,1922900,1922900,1922900,1922900,1922900,1922900,1922900,1882200,1882200,1882200,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590
18614342,AMD 라이젠 스레드리퍼 PRO 3975WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3975WX,캐슬 픽-W,"_벌크 병행_3,658,480|_해외구매_2,521,290|중고 | _벌크_3,579,790|_해외구매_2,299,180|중고 | _벌크_3,579,910|_해외구매_2,299,180|중고 | _벌크_3,580,030|_해외구매_2,299,180|중고 | _벌크_3,580,140|_해외구매_2,299,180|중고 | _벌크_3,580,630|_해외구매_2,299,180|중고 | _벌크_3,580,630|_해외구매_2,521,300|중고 | _벌크_3,658,480|_해외구매_2,521,290|중고 | _벌크_3,658,480|_해외구매_2,521,300|중고 | _벌크_3,736,310|_해외구매_2,521,300|중고",2170000,2170000,2170000,2180000,2180000,2180000,2180000,2180000,2180000,2180000,2180000,2180000,2180000,2170000,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990
18000296,AMD 라이젠 스레드리퍼 PRO 3995WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3995WX,캐슬 픽-W,해외구매,5320030,5320030,5320030,5320030,5818600,5818600,5818600,5818600,7028880,7028880,7028880,7028880,7028880,7018880,7048870,7048870,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890
18055820,AMD 라이젠 스레드리퍼 PRO 5955WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5955WX,샤갈 프로,"_정품_1,755,140|_벌크_1,488,990|해외구매 | _정품_1,755,260|_벌크_1,488,990|해외구매 | _정품_1,755,380|_벌크_1,488,990|해외구매 | _정품_1,755,500|_벌크_1,488,990|해외구매 | _정품_1,755,620|_벌크_1,488,990|해외구매 | _정품_1,755,740|_벌크_1,488,990|해외구매 | _정품_1,755,800|_벌크 병행_1,488,960|해외구매 | _정품_1,755,830|_벌크_1,488,990|해외구매 | _정품_1,755,830|_벌크_1,489,000|해외구매 | _정품_1,755,860|_벌크_1,488,990|해외구매 | _정품_1,755,950|_벌크_1,488,990|해외구매 | _정품_1,755,970|_벌크_1,488,990|해외구매 | _정품_1,755,980|_벌크_1,488,990|해외구매 | _정품_1,755,990|_벌크_1,489,000|해외구매",1698020,1856700,1859010,1859010,1562170,1486370,1470920,1470920,1470920,1506880,1472830,1400700,1316460,1316460,1316460,1316460,1316460,1316460,1316460,1316460,1316460,1316460,1316460,1316460,1316460,1316460,1332180,1332180,1332180,1618540
17570816,AMD 라이젠 스레드리퍼 PRO 5965WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5965WX,샤갈 프로,"_정품_2,598,990|_해외구매 | _정품_2,599,000|_해외구매",3446850,3446850,3446850,3843650,3885890,3885890,3885890,3885890,3928130,2223100,2247580,2273400,2232520,2232520,2232520,2144680,2144680,2144680,2869300,2869300,2869300,2869300,2869300,2869300,2869300,2144680,2144680,2170280,2170280,2170280
20685467,AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5975WX,샤갈 프로,"멀티팩 정품_3,579,420|_정품_3,896,160|_해외구매 | 멀티팩(정품)_3,376,000|_정품_3,881,050|_해외구매 | 멀티팩(정품)_3,376,000|_정품_3,883,180|_해외구매 | 멀티팩(정품)_3,376,000|_정품_3,896,190|_해외구매 | 멀티팩(정품)_3,579,420|_정품_3,896,190|_해외구매 | 멀티팩(정품)_3,616,600|_정품_3,896,190|_해외구매",4412920,4412920,4412920,4429530,3804910,3719410,3719410,3715810,3714110,3812890,3812210,3710570,4429530,4429530,4429530,4429530,4429530,4429530,4433240,4433240,4433240,4433240,4568000,4538400,4538370,4538250,4538130,4538010,4537890,4537770
17570783,AMD 라이젠 스레드리퍼 PRO 5995WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5995WX,샤갈 프로,정품,8349420,8349300,8349190,8349170,8349990,8349990,8349990,8349990,8349990,8348990,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450
72674036,AMD 라이젠 스레드리퍼 PRO 7955WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7955WX,스톰 픽,"_멀티팩 정품_2,476,930|_정품 | _멀티팩(정품)_2,476,930|_정품 | _멀티팩(정품)_2,784,860|_정품",2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2693950,2541600
30143039,AMD 라이젠 스레드리퍼 PRO 7965WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7965WX,스톰 픽,"_멀티팩 정품_3,697,470|_정품 | _멀티팩(정품)_3,674,040|_정품 | _멀티팩(정품)_3,687,450|_정품 | _멀티팩(정품)_3,697,470|_정품 | _멀티팩(정품)_3,848,480|_정품 | _멀티팩(정품)_3,848,600|_정품 | _멀티팩(정품)_3,848,720|_정품 | _멀티팩(정품)_3,848,730|_정품 | _멀티팩(정품)_3,848,840|_정품 | _멀티팩(정품)_3,848,850|_정품 | _멀티팩(정품)_3,848,960|_정품 | _멀티팩(정품)_3,848,990|_정품",3984310,3984310,3984310,3984310,3984310,3984310,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984320,3984310,3984310
30143105,AMD 라이젠 스레드리퍼 PRO 7975WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7975WX,스톰 픽,"_멀티팩 정품_6,048,830|_정품_19,999,990|해외구매 | _멀티팩(정품)_6,048,830|_정품_19,999,990|해외구매",7463810,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070,7544070
30143060,AMD 라이젠 스레드리퍼 PRO 7985WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7985WX,스톰 픽,"_멀티팩 정품_10,150,510|_정품 | _멀티팩(정품)_10,150,510|_정품 | _멀티팩(정품)_10,199,990|_정품",10200000,10200000,10200000,10200000,10200000,10200000,10200000,10200000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000
30142979,AMD 라이젠 스레드리퍼 PRO 7995WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7995WX,스톰 픽,"_멀티팩 정품_14,098,960|_정품_14,099,980|해외구매 | _멀티팩(정품)_13,844,480|_정품_13,986,700|해외구매 | _멀티팩(정품)_13,844,600|_정품_13,986,730|해외구매 | _멀티팩(정품)_13,844,630|_정품_13,986,850|해외구매 | _멀티팩(정품)_13,844,730|_정품_13,986,880|해외구매 | _멀티팩(정품)_13,878,100|_정품_14,020,700|해외구매 | _멀티팩(정품)_14,028,950|_정품_14,020,690|해외구매 | _멀티팩(정품)_14,098,990|_정품_14,020,690|해외구매 | _멀티팩(정품)_14,098,990|_정품_14,099,980|해외구매",13799990,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13800000,13799990
11876290,AMD 라이젠3 PRO 4350G (르누아르),AMD 라이젠3 PRO 4350G,르누아르,"_멀티팩 정품_194,000|_해외구매_325,290|중고 | _멀티팩(정품)_194,000|_해외구매_152,540|중고 | _멀티팩(정품)_194,000|_해외구매_161,010|중고 | _멀티팩(정품)_194,000|_해외구매_162,300|중고 | _멀티팩(정품)_194,000|_해외구매_325,290|중고",89110,89110,89110,84420,84420,84420,84420,84420,84420,84420,84420,84420,84420,89110,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790
5565689,AMD 라이젠3-1세대 1300X (서밋 릿지),AMD 라이젠3-1세대 1300X,서밋 릿지,해외구매,0,0,31530,32070,32070,32070,32070,32070,32070,32070,32070,32070,32070,33850,35630,35630,35630,35630,31620,31620,31620,31620,31620,31530,31620,31620,31620,31620,31290,31290
18172421,AMD 라이젠3-1세대 2200G (레이븐 릿지),AMD 라이젠3-1세대 2200G,레이븐 릿지,중고,33250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11022333,AMD 라이젠3-1세대 2200G (레이븐 릿지),AMD 라이젠3-1세대 2200G,레이븐 릿지,"_해외구매_46,680|_중고 | _해외구매_47,200|_중고 | _해외구매_52,810|_중고 | _해외구매_53,430|_중고 | _해외구매_53,920|_중고 | _해외구매_54,560|_중고 | _해외구매_55,190|_중고 | _해외구매_55,320|_중고 | _해외구매_55,940|_중고 | _해외구매_55,950|_중고",0,33250,33250,31500,31500,31500,31500,31500,31500,31500,31500,31500,31500,33250,34910,34880,34290,27900,27900,27900,27900,27900,27900,27900,27900,27900,27900,27900,27900,27900
12401438,AMD 라이젠3-2세대 3200G (피카소),AMD 라이젠3-2세대 3200G,피카소,"_멀티팩 정품_82,050|정품_88,880|_해외구매_76,860|중고 | _멀티팩(정품)_79,950|_정품_80,000|해외구매_75,870|중고 | _멀티팩(정품)_79,950|_정품_84,440|해외구매_80,080|중고 | _멀티팩(정품)_79,990|_정품_80,000|해외구매_75,620|중고 | _멀티팩(정품)_79,990|_정품_80,000|해외구매_75,870|중고 | _멀티팩(정품)_80,000|_정품_80,000|해외구매_75,490|중고 | _멀티팩(정품)_81,000|정품_88,880|_해외구매_77,730|중고 | _멀티팩(정품)_81,390|정품_88,880|_해외구매_77,730|중고 | _멀티팩(정품)_81,400|정품_88,880|_해외구매_77,730|중고 | _멀티팩(정품)_81,500|정품_88,880|_해외구매_77,730|중고 | _멀티팩(정품)_81,890|정품_88,880|_해외구매_77,730|중고 | _멀티팩(정품)_81,980|정품_88,880|_해외구매_81,540|중고 | _멀티팩(정품)_82,050|_정품_84,430|해외구매_76,440|중고 | _멀티팩(정품)_82,050|_정품_84,430|해외구매_80,180|중고 | _멀티팩(정품)_82,050|_정품_88,880|해외구매_81,540|중고 | _멀티팩(정품)_82,050|정품_88,880|_해외구매_76,860|중고 | _멀티팩(정품)_82,050|정품_88,880|_해외구매_77,730|중고 | _멀티팩(정품)_82,050|정품_88,880|_해외구매_81,540|중고",59190,59190,59190,56070,56070,56070,56070,56070,56070,56070,56070,56070,56070,59190,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300,62300
12200864,AMD 라이젠3-3세대 3100 (마티스),AMD 라이젠3-3세대 3100,마티스,해외구매,74880,74880,74220,74250,74250,74250,74250,74250,74250,74250,74250,74250,74250,78370,82490,82490,82490,82490,57570,57570,57570,57570,57570,57060,57570,57570,57570,57570,56930,56930
12625094,AMD 라이젠3-3세대 3300X (마티스),AMD 라이젠3-3세대 3300X,마티스,"_멀티팩 정품_270,000|_해외구매_91,390|중고 | _멀티팩(정품)_270,000|_해외구매_86,870|중고 | _멀티팩(정품)_270,000|_해외구매_90,300|중고 | _멀티팩(정품)_270,000|_해외구매_91,390|중고 | _멀티팩(정품)_270,000|_해외구매_95,000|중고",47400,47400,47400,44910,44910,44910,44910,50670,50670,50670,50670,50670,50670,53480,56290,56290,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000,52000
70254251,AMD 라이젠3-4세대 5300G (세잔),AMD 라이젠3-4세대 5300G,세잔,멀티팩 정품 | 멀티팩(정품),147470,147470,147470,143820,143810,143810,143810,143810,142820,142820,141540,141540,141540,141540,141540,141610,141610,141610,141610,141610,141610,141610,141500,141490,139670,139670,139670,139670,139670,139670
11876443,AMD 라이젠5 PRO 4650G (르누아르),AMD 라이젠5 PRO 4650G,르누아르,"_멀티팩 정품_297,620|_해외구매 | _멀티팩(정품)_297,620|_해외구매",181990,181990,181990,176650,176650,176650,176650,176650,182000,182000,182000,182000,182000,182000,182000,182000,182000,203790,145490,145490,145490,145490,145490,145490,145490,145490,145490,145490,145500,145490
29658575,AMD 라이젠5 PRO 7645 (라파엘),AMD 라이젠5 PRO 7645,라파엘,멀티팩 정품 | 멀티팩(정품),349500,349500,349500,349470,349500,349500,349500,349500,349500,349500,349500,349500,349500,349500,349500,349500,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470
8141410,AMD 라이젠5-1세대 1400 (서밋 릿지),AMD 라이젠5-1세대 1400,서밋 릿지,중고,26790,27080,0,0,0,0,0,0,0,25920,25920,25920,25920,27080,27080,27080,27080,27080,0,0,0,0,0,0,0,0,0,0,0,0
5401751,AMD 라이젠5-1세대 1400 (서밋 릿지),AMD 라이젠5-1세대 1400,서밋 릿지,"_해외구매_29,440|_중고 | _해외구매_30,180|_중고 | _해외구매_31,460|_중고 | _해외구매_31,750|_중고 | _해외구매_31,810|_중고",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27080,27080,27080,27080,27080,27080,27080,27080,27080,27080,27080,27080
18172463,AMD 라이젠5-1세대 1500X (서밋 릿지),AMD 라이젠5-1세대 1500X,서밋 릿지,중고,28990,28990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5401735,AMD 라이젠5-1세대 1500X (서밋 릿지),AMD 라이젠5-1세대 1500X,서밋 릿지,"_해외구매_33,660|_중고 | _해외구매_34,030|_중고 | _해외구매_37,160|_중고 | _해외구매_37,170|_중고 | _해외구매_37,980|_중고 | _해외구매_39,230|_중고 | _해외구매_39,870|_중고 | _해외구매_41,210|_중고",0,0,28990,28170,28170,28170,28170,28170,28170,28170,28170,28170,28170,29000,29000,29000,29000,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900
13822442,AMD 라이젠5-1세대 1600 (서밋 릿지),AMD 라이젠5-1세대 1600,서밋 릿지,중고,30300,29350,29350,27810,27810,27810,27810,27810,33750,33750,33750,33750,33750,35250,29900,29900,29900,29900,29900,29900,29900,29900,29900,29430,29430,29430,29430,29430,29430,29430
6333162,AMD 라이젠5-2세대 2600 (피나클 릿지),AMD 라이젠5-2세대 2600,피나클 릿지,해외구매,47730,47730,47730,45220,45220,45220,45220,45220,45220,45220,45220,45220,45220,47730,50240,50240,50240,50240,48660,48660,48660,48660,48660,48660,48660,48660,48660,48660,48120,48120
11026104,AMD 라이젠5-2세대 2600X (피나클 릿지),AMD 라이젠5-2세대 2600X,피나클 릿지,"_해외구매_52,440|_중고 | _해외구매_53,630|_중고 | _해외구매_55,130|_중고 | _해외구매_55,750|_중고 | _해외구매_56,610|_중고 | _해외구매_59,580|_중고",62890,62890,62890,62890,56250,56250,56250,56250,56250,56250,56250,56250,56250,59370,62490,62490,62490,62490,62490,62490,62490,62490,62490,60970,62490,62490,62490,62190,62190,62490
10176534,AMD 라이젠5-2세대 3400G (피카소),AMD 라이젠5-2세대 3400G,피카소,"_멀티팩 정품_236,500|_해외구매 | _멀티팩(정품)_372,600|_해외구매",92820,92700,92580,88310,88300,88310,88310,88310,88310,88310,88310,88310,88310,95360,98010,87300,87300,87300,87300,87300,87300,87300,87300,87300,87300,87300,87300,87300,86330,86330
75936140,AMD 라이젠5-3세대 3500 (마티스),AMD 라이젠5-3세대 3500,마티스,"_중고_41,310|_해외구매 | _중고_43,600|_해외구매 | _중고_45,900|_해외구매 | _중고_46,720|_해외구매 | _중고_49,320|_해외구매 | _중고_51,910|_해외구매",68490,68490,68490,64890,64890,64890,64890,64890,64890,64890,64890,64890,64890,68490,69790,69790,69790,69790,65760,65760,65760,65760,65760,65760,65760,65760,65760,65760,65030,65030
17744591,AMD 라이젠5-3세대 3500X (마티스),AMD 라이젠5-3세대 3500X,마티스,중고,59370,59370,59370,56250,56250,56250,54000,54000,45920,45920,45920,45920,45920,45920,47080,47080,59990,59990,59990,59990,59990,59990,59990,56290,56290,49000,49000,49000,49000,49000
10861092,AMD 라이젠5-3세대 3600 (마티스),AMD 라이젠5-3세대 3600,마티스,"_멀티팩 정품_194,990|_해외구매_79,820|중고 | _멀티팩(정품)_187,990|_해외구매_61,800|중고 | _멀티팩(정품)_187,990|_해외구매_61,810|중고 | _멀티팩(정품)_187,990|_해외구매_78,600|중고 | _멀티팩(정품)_187,990|_해외구매_83,370|중고 | _멀티팩(정품)_194,990|_해외구매_79,820|중고 | _멀티팩(정품)_194,990|_해외구매_80,720|중고 | _멀티팩(정품)_194,990|_해외구매_83,370|중고",70000,70000,70000,66510,66510,66510,66510,66510,66510,66510,66510,66510,66510,70200,71000,71000,71000,71280,71280,71280,71280,71280,71280,71280,71280,71280,71280,71280,71280,71270
11024358,AMD 라이젠5-3세대 3600X (마티스),AMD 라이젠5-3세대 3600X,마티스,해외구매,97330,97330,97330,92210,92210,92210,92210,92210,92210,92210,92210,92210,92210,97330,102450,101330,101240,101200,85080,85080,85080,85080,85080,85080,85080,85080,85080,85080,84140,84140
12339050,AMD 라이젠5-3세대 3600XT (마티스),AMD 라이젠5-3세대 3600XT,마티스,중고,89110,89110,89110,84420,84420,84420,84420,84420,84420,84420,84420,84420,84420,89110,93790,93790,88180,88180,0,0,0,0,0,0,0,0,0,0,0,82250
16740674,AMD 라이젠5-3세대 4500 (르누아르-X),AMD 라이젠5-3세대 4500,르누아르-X,"_멀티팩 정품_101,900|_해외구매 | _멀티팩(정품)_102,160|_해외구매 | _멀티팩(정품)_102,170|_해외구매 | _멀티팩(정품)_103,760|_해외구매 | _멀티팩(정품)_104,280|_해외구매 | _멀티팩(정품)_105,900|_해외구매 | _멀티팩(정품)_99,260|_해외구매",86870,86870,86870,82300,82300,82300,82300,82300,82300,82300,82300,82300,82300,86870,91350,91320,91430,91430,91430,91430,91430,91430,91430,90550,89530,90550,90550,90550,90550,90760
17214128,AMD 라이젠5-3세대 4600G (르누아르),AMD 라이젠5-3세대 4600G,르누아르,"_멀티팩 정품_200,000|_해외구매_128,340|중고 | _멀티팩(정품)_200,000|_해외구매_110,130|중고 | _멀티팩(정품)_200,000|_해외구매_128,340|중고",110490,111680,111680,106920,106920,106920,106920,106920,106920,106920,106920,106920,106920,111680,111680,111680,111680,111680,111680,111680,111680,111680,111680,111680,111680,111680,111680,111680,111680,111680
