Id,Name,cpu_model,cpu_codename,sale_info,2025-06-01,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30
30131825,AMD 라이젠 스레드리퍼 7960X (스톰 픽),AMD 라이젠 스레드리퍼 7960X,스톰 픽,정품,2430000,2430000,2430000,2430000,2430000,2430000,2430000,2430000,2430000,2430000,2430000,2430000,2430000,2430000,2430000,2430000,2430000,2429990,2429990,2429990,2429990,2429990,2429990,2429990,0,0,0,0,0,0
30131816,AMD 라이젠 스레드리퍼 7970X (스톰 픽),AMD 라이젠 스레드리퍼 7970X,스톰 픽,"_정품_3,549,710|_멀티팩 정품 | _정품_3,549,820|_멀티팩 정품 | _정품_3,549,840|_멀티팩 정품 | _정품_3,549,870|_멀티팩 정품 | _정품_3,549,890|_멀티팩 정품 | _정품_3,549,910|_멀티팩 정품 | _정품_3,549,930|_멀티팩 정품 | _정품_3,549,960|_멀티팩 정품 | _정품_3,549,980|_멀티팩 정품 | _정품_3,561,090|_멀티팩 정품",3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3443220,3420940,0,0,0,0,0,0
30131798,AMD 라이젠 스레드리퍼 7980X (스톰 픽),AMD 라이젠 스레드리퍼 7980X,스톰 픽,"_정품_7,099,290|_멀티팩 정품 | _정품_7,099,410|_멀티팩 정품 | _정품_7,099,520|_멀티팩 정품 | _정품_7,099,650|_멀티팩 정품 | _정품_7,099,770|_멀티팩 정품 | _정품_7,099,820|_멀티팩 정품 | _정품_7,099,880|_멀티팩 정품 | _정품_7,099,940|_멀티팩 정품 | _정품_7,099,990|_멀티팩 정품 | _정품_7,120,750|_멀티팩 정품",6921310,6921210,6921100,6920990,6920880,6920790,6920670,6920550,6920440,6920330,6920230,6920140,6920050,6919940,6919850,6919820,6919750,6919650,6919540,6919420,6919300,6919190,6919080,6842500,0,0,0,0,0,0
13491257,AMD 라이젠 스레드리퍼 PRO 3955WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3955WX,캐슬 픽-W,"_정품_1,335,140|_해외구매 | _정품_1,335,250|_해외구매 | _정품_1,335,360|_해외구매 | _정품_1,335,470|_해외구매 | _정품_1,335,580|_해외구매 | _정품_1,335,690|_해외구매 | _정품_1,335,790|_해외구매 | _정품_1,335,860|_해외구매 | _정품_1,335,940|_해외구매 | _정품_1,335,970|_해외구매 | _정품_1,336,060|_해외구매 | _정품_1,336,170|_해외구매 | _정품_1,336,260|_해외구매 | _정품_1,336,360|_해외구매 | _정품_1,336,470|_해외구매 | _정품_1,336,580|_해외구매 | _정품_1,336,690|_해외구매 | _정품_1,336,730|_해외구매 | _정품_1,336,820|_해외구매 | _정품_1,336,880|_해외구매 | _정품_1,336,910|_해외구매 | _정품_1,337,000|_해외구매 | _정품_1,337,110|_해외구매 | _정품_1,337,210|_해외구매",1833290,1833290,1832600,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832590,1832600,1832600,1832600,1832600,0,0,0,0,0,0
18614342,AMD 라이젠 스레드리퍼 PRO 3975WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3975WX,캐슬 픽-W,"_벌크 병행_3,892,480|_해외구매_2,185,200|중고 | _벌크 병행_3,892,480|_해외구매_2,289,900|중고 | _벌크 병행_3,892,480|_해외구매_2,438,190|중고 | _벌크 병행_3,892,480|_해외구매_2,438,200|중고 | _벌크 병행_3,892,480|_해외구매_2,443,590|중고",2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,2199990,0,0,0,0,0,0
18000296,AMD 라이젠 스레드리퍼 PRO 3995WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3995WX,캐슬 픽-W,해외구매,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,9474890,0,0,0,0,0,0
18055820,AMD 라이젠 스레드리퍼 PRO 5955WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5955WX,샤갈 프로,"_정품_1,752,700|_벌크 병행_1,487,520|해외구매 | _정품_1,752,820|_벌크 병행_1,487,630|해외구매 | _정품_1,752,940|_벌크 병행_1,487,750|해외구매 | _정품_1,753,070|_벌크 병행_1,487,880|해외구매 | _정품_1,753,190|_벌크 병행_1,488,000|해외구매 | _정품_1,753,310|_벌크 병행_1,488,110|해외구매 | _정품_1,753,430|_벌크 병행_1,488,240|해외구매 | _정품_1,753,460|_벌크 병행_1,488,270|해외구매 | _정품_1,753,540|_벌크 병행_1,488,350|해외구매 | _정품_1,753,660|_벌크 병행_1,488,470|해외구매 | _정품_1,753,790|_벌크 병행_1,488,600|해외구매 | _정품_1,753,910|_벌크 병행_1,488,720|해외구매 | _정품_1,754,030|_벌크 병행_1,488,840|해외구매 | _정품_1,754,060|_벌크 병행_1,488,870|해외구매 | _정품_1,754,140|_벌크 병행_1,488,950|해외구매 | _정품_1,754,260|_벌크 병행_1,488,990|해외구매 | _정품_1,754,380|_벌크 병행_1,488,990|해외구매 | _정품_1,754,510|_벌크 병행_1,488,990|해외구매 | _정품_1,754,630|_벌크 병행_1,488,990|해외구매 | _정품_1,754,710|_벌크 병행_1,488,990|해외구매 | _정품_1,754,830|_벌크 병행_1,488,990|해외구매 | _정품_1,754,950|_벌크 병행_1,488,990|해외구매 | _정품_1,755,060|_벌크 병행_1,488,990|해외구매 | _정품_1,755,190|_벌크 병행_1,488,990|해외구매",1643000,1252520,1252520,1253910,1253910,1253910,1236200,1236200,1236200,1236200,1236200,1480250,1609100,1609100,1903980,1903980,1903980,1903980,1903980,1598400,1624600,1612000,1612000,1230200,0,0,0,0,0,0
17570816,AMD 라이젠 스레드리퍼 PRO 5965WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5965WX,샤갈 프로,"_정품_2,599,000|_해외구매",2933800,1809830,1809830,1809830,1809830,1809830,2063970,2060510,2057050,2077510,2108600,2093940,2080160,2083630,3027330,3027330,3027330,3027330,3027330,3027330,3027330,3027330,3027330,1972980,0,0,0,0,0,0
20685467,AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5975WX,샤갈 프로,"멀티팩 정품_3,589,000|_정품_3,587,140|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,587,260|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,587,380|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,587,510|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,587,630|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,587,750|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,587,870|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,587,900|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,587,980|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,588,100|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,588,230|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,588,350|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,588,470|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,588,500|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,588,580|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,588,700|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,588,820|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,588,950|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,589,060|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,589,130|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,589,250|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,589,370|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,589,480|_해외구매 | 멀티팩 정품_3,589,000|_정품_3,589,610|_해외구매",4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,4381420,0,0,0,0,0,0
17570807,AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5975WX,샤갈 프로,"멀티팩 정품_3,589,000|_정품_3,588,470|_해외구매",0,0,0,0,0,0,0,0,0,0,0,4381420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17570783,AMD 라이젠 스레드리퍼 PRO 5995WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5995WX,샤갈 프로,정품,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,7990450,0,0,0,0,0,0
72674036,AMD 라이젠 스레드리퍼 PRO 7955WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7955WX,스톰 픽,"_멀티팩 정품_2,476,920|_정품",2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,2693940,0,0,0,0,0,0
30143039,AMD 라이젠 스레드리퍼 PRO 7965WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7965WX,스톰 픽,"_멀티팩 정품_3,697,460|_정품",4049340,4049250,4213000,4213000,4213000,4213000,4213000,4213000,4213000,4213000,4213000,4213000,4213000,4043050,4213000,4213000,4213000,4213000,4213000,4213000,4213000,4213000,3923760,4213000,0,0,0,0,0,0
30143105,AMD 라이젠 스레드리퍼 PRO 7975WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7975WX,스톰 픽,"_멀티팩 정품_5,897,150|_정품_20,000,000|해외구매 | _멀티팩 정품_5,897,180|_정품_20,000,000|해외구매 | _멀티팩 정품_5,897,270|_정품_20,000,000|해외구매 | _멀티팩 정품_5,897,380|_정품_20,000,000|해외구매 | _멀티팩 정품_5,897,500|_정품_20,000,000|해외구매 | _멀티팩 정품_5,897,630|_정품_20,000,000|해외구매 | _멀티팩 정품_5,897,750|_정품_20,000,000|해외구매 | _멀티팩 정품_5,897,830|_정품_20,000,000|해외구매 | _멀티팩 정품_5,897,950|_정품_20,000,000|해외구매 | _멀티팩 정품_5,898,070|_정품_20,000,000|해외구매 | _멀티팩 정품_5,898,180|_정품_20,000,000|해외구매 | _멀티팩 정품_5,898,310|_정품_20,000,000|해외구매 | _멀티팩 정품_5,934,590|_정품_20,000,000|해외구매 | _멀티팩 정품_6,047,570|_정품_20,000,000|해외구매 | _멀티팩 정품_6,152,000|_정품_20,000,000|해외구매",7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,7463810,0,0,0,0,0,0
30143060,AMD 라이젠 스레드리퍼 PRO 7985WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7985WX,스톰 픽,"_멀티팩 정품_10,049,990|_정품 | _멀티팩 정품_10,145,210|_정품",10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,10010000,0,0,0,0,0,0
30142979,AMD 라이젠 스레드리퍼 PRO 7995WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7995WX,스톰 픽,"_멀티팩 정품_14,096,660|_정품_13,997,760|해외구매 | _멀티팩 정품_14,096,780|_정품_13,997,880|해외구매 | _멀티팩 정품_14,096,910|_정품_13,998,010|해외구매 | _멀티팩 정품_14,097,030|_정품_13,998,130|해외구매 | _멀티팩 정품_14,097,150|_정품_13,998,250|해외구매 | _멀티팩 정품_14,097,180|_정품_13,998,280|해외구매 | _멀티팩 정품_14,097,270|_정품_13,998,370|해외구매 | _멀티팩 정품_14,097,380|_정품_13,998,480|해외구매 | _멀티팩 정품_14,097,500|_정품_13,998,600|해외구매 | _멀티팩 정품_14,097,630|_정품_13,998,730|해외구매 | _멀티팩 정품_14,097,750|_정품_13,998,850|해외구매 | _멀티팩 정품_14,097,830|_정품_13,998,930|해외구매 | _멀티팩 정품_14,097,950|_정품_13,999,050|해외구매 | _멀티팩 정품_14,098,070|_정품_13,999,170|해외구매 | _멀티팩 정품_14,098,180|_정품_13,999,280|해외구매 | _멀티팩 정품_14,098,310|_정품_13,999,410|해외구매 | _멀티팩 정품_14,099,980|_정품_13,999,850|해외구매 | _멀티팩 정품_14,099,990|_정품_13,999,970|해외구매 | _멀티팩 정품_14,099,990|_정품_14,000,000|해외구매 | _멀티팩 정품_14,100,000|_정품_14,000,000|해외구매",13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,13799990,0,0,0,0,0,0
11876290,AMD 라이젠3 PRO 4350G (르누아르),AMD 라이젠3 PRO 4350G,르누아르,"_멀티팩 정품_194,000|_해외구매_325,290|중고",93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,93790,0,0,0,0,0,0
5565689,AMD 라이젠3-1세대 1300X (서밋 릿지),AMD 라이젠3-1세대 1300X,서밋 릿지,해외구매,33610,33610,33610,31770,31770,33610,31770,31770,30690,30690,33610,33610,33610,33610,33610,33610,33610,33610,33610,33610,33610,33610,33610,33610,0,0,0,0,0,0
11022333,AMD 라이젠3-1세대 2200G (레이븐 릿지),AMD 라이젠3-1세대 2200G,레이븐 릿지,"_해외구매_52,840|_중고 | _해외구매_53,970|_중고 | _해외구매_55,170|_중고 | _해외구매_56,060|_중고 | _해외구매_56,070|_중고 | _해외구매_58,490|_중고",26990,26990,26990,31750,31720,31640,31520,31390,31270,31150,27900,27900,27900,31740,31610,31490,31410,31380,31250,29890,29890,29890,29890,29890,0,0,0,0,0,0
12401438,AMD 라이젠3-2세대 3200G (피카소),AMD 라이젠3-2세대 3200G,피카소,"_멀티팩 정품_80,270|정품_90,900|_해외구매_72,610|중고 | _멀티팩 정품_80,270|정품_90,900|_해외구매_79,460|중고 | _멀티팩 정품_80,270|정품_90,900|_해외구매_79,490|중고 | _멀티팩 정품_80,280|정품_90,900|_해외구매_72,610|중고 | _멀티팩 정품_80,370|정품_90,900|_해외구매_78,430|중고 | _멀티팩 정품_80,460|정품_90,900|_해외구매_79,490|중고 | _멀티팩 정품_80,500|정품_90,900|_해외구매_78,430|중고 | _멀티팩 정품_80,590|정품_90,440|_해외구매_79,490|중고 | _멀티팩 정품_80,610|정품_90,900|_해외구매_82,730|중고 | _멀티팩 정품_80,700|정품_90,440|_해외구매_79,490|중고 | _멀티팩 정품_80,720|정품_90,900|_해외구매_78,430|중고 | _멀티팩 정품_80,830|정품_90,440|_해외구매_79,490|중고 | _멀티팩 정품_80,840|정품_88,880|_해외구매_76,830|중고 | _멀티팩 정품_80,950|정품_90,900|_해외구매_79,490|중고 | _멀티팩 정품_80,960|정품_88,880|_해외구매_78,570|중고 | _멀티팩 정품_81,070|정품_88,880|_해외구매_82,690|중고 | _멀티팩 정품_81,070|정품_90,900|_해외구매_79,490|중고 | _멀티팩 정품_81,170|정품_90,900|_해외구매_79,490|중고 | _멀티팩 정품_81,200|정품_88,880|_해외구매_80,430|중고",62240,62110,62000,61880,62470,62360,62240,62110,61990,61870,65900,65870,65750,66290,66290,66290,66290,66290,66290,66290,66290,66290,66290,66290,0,0,0,0,0,0
12200864,AMD 라이젠3-3세대 3100 (마티스),AMD 라이젠3-3세대 3100,마티스,해외구매,59840,62350,57570,56290,57570,62350,57840,57840,55110,55110,62350,62350,62350,62350,62350,62350,62350,59490,59490,62350,62350,62350,60770,62350,0,0,0,0,0,0
12625094,AMD 라이젠3-3세대 3300X (마티스),AMD 라이젠3-3세대 3300X,마티스,"_멀티팩 정품_270,000|_해외구매_91,390|중고",50990,50990,50990,50990,50990,50990,50990,50990,48900,48900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,47900,0,0,0,0,0,0
70254251,AMD 라이젠3-4세대 5300G (세잔),AMD 라이젠3-4세대 5300G,세잔,멀티팩 정품,123470,123470,123470,123470,122930,123000,123000,123000,123000,116700,116700,116700,116700,116700,115900,115900,115900,115900,108800,108500,108500,108500,108400,108400,0,0,0,0,0,0
11876443,AMD 라이젠5 PRO 4650G (르누아르),AMD 라이젠5 PRO 4650G,르누아르,"_멀티팩 정품_120,900|_해외구매 | _멀티팩 정품_129,990|_해외구매 | _멀티팩 정품_166,350|_해외구매 | _멀티팩 정품_172,500|_해외구매",152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,152240,0,0,0,0,0,0
29658575,AMD 라이젠5 PRO 7645 (라파엘),AMD 라이젠5 PRO 7645,라파엘,멀티팩 정품,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,349470,0,0,0,0,0,0
5401751,AMD 라이젠5-1세대 1400 (서밋 릿지),AMD 라이젠5-1세대 1400,서밋 릿지,"_해외구매_29,860|_중고 | _해외구매_30,920|_중고 | _해외구매_30,930|_중고 | _해외구매_31,630|_중고 | _해외구매_31,730|_중고 | _해외구매_31,810|_중고 | _해외구매_31,840|_중고 | _해외구매_31,950|_중고 | _해외구매_32,090|_중고",26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,26790,0,0,0,0,0,0
5401735,AMD 라이젠5-1세대 1500X (서밋 릿지),AMD 라이젠5-1세대 1500X,서밋 릿지,"_해외구매_33,990|_중고 | _해외구매_35,190|_중고 | _해외구매_38,160|_중고 | _해외구매_38,390|_중고",25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,25900,0,0,0,0,0,0
13822442,AMD 라이젠5-1세대 1600 (서밋 릿지),AMD 라이젠5-1세대 1600,서밋 릿지,중고,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,28900,29110,29110,29110,29110,29110,29110,29110,29110,29110,29110,29110,28900,0,0,0,0,0,0
6333162,AMD 라이젠5-2세대 2600 (피나클 릿지),AMD 라이젠5-2세대 2600,피나클 릿지,해외구매,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,50000,0,0,0,0,0,0
11026104,AMD 라이젠5-2세대 2600X (피나클 릿지),AMD 라이젠5-2세대 2600X,피나클 릿지,"_해외구매_51,600|_중고 | _해외구매_54,900|_중고 | _해외구매_55,470|_중고 | _해외구매_59,670|_중고 | _해외구매_61,020|_중고 | _해외구매_63,480|_중고 | _해외구매_63,580|_중고 | _해외구매_64,580|_중고 | _해외구매_64,630|_중고 | _해외구매_64,670|_중고 | _해외구매_64,760|_중고 | _해외구매_65,170|_중고 | _해외구매_65,440|_중고",62490,62490,62490,62490,62490,62490,62490,62490,62490,62490,62490,62490,62490,62490,62490,62490,62170,62490,62490,62490,62490,62130,62490,62490,0,0,0,0,0,0
10176534,AMD 라이젠5-2세대 3400G (피카소),AMD 라이젠5-2세대 3400G,피카소,"_멀티팩 정품_236,500|_해외구매 | _멀티팩 정품_372,600|_해외구매",91920,95450,92330,90290,92340,91520,91520,93580,85490,85490,93490,95550,91430,95550,91430,95550,91430,95420,94380,95550,91430,95630,91510,96650,0,0,0,0,0,0
75936140,AMD 라이젠5-3세대 3500 (마티스),AMD 라이젠5-3세대 3500,마티스,"_중고_45,560|_해외구매 | _중고_45,570|_해외구매 | _중고_45,900|_해외구매 | _중고_54,990|_해외구매",69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,69790,0,0,0,0,0,0
17744591,AMD 라이젠5-3세대 3500X (마티스),AMD 라이젠5-3세대 3500X,마티스,중고,53900,53900,53900,52890,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,52900,0,0,0,0,0,0
