Id,Name,cpu_model,cpu_codename,sale_info,2025-01-01,2025-01-02,2025-01-03,2025-01-04,2025-01-05,2025-01-06,2025-01-07,2025-01-08,2025-01-09,2025-01-10,2025-01-11,2025-01-12,2025-01-13,2025-01-14,2025-01-15,2025-01-16,2025-01-17,2025-01-18,2025-01-19,2025-01-20,2025-01-21,2025-01-22,2025-01-23,2025-01-24,2025-01-25,2025-01-26,2025-01-27,2025-01-28,2025-01-29,2025-01-30,2025-01-31
5565728,AMD 라이젠 스레드리퍼 1950X (화이트헤븐),AMD 라이젠 스레드리퍼 1950X,화이트헤븐,해외구매,944890,944890,944890,944890,944900,944900,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200,990200
11038053,AMD 라이젠 스레드리퍼 2970WX (콜팩스),AMD 라이젠 스레드리퍼 2970WX,콜팩스,해외구매,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600,1650600
11035740,AMD 라이젠 스레드리퍼 2990WX (콜팩스),AMD 라이젠 스레드리퍼 2990WX,콜팩스,해외구매,5178442,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000,5400000
14079716,AMD 라이젠 스레드리퍼 3970X (캐슬 픽),AMD 라이젠 스레드리퍼 3970X,캐슬 픽,해외구매,2771300,2771300,2771300,2771300,2771300,2869400,2869390,2869390,2869390,2869390,2869390,2869390,2869390,2749700,2749700,2749700,2749700,2749700,2749700,2749700,2749700,2749700,2749700,2749700,2749700,2749700,2749700,2749700,2749700,2749700,2732100
30131825,AMD 라이젠 스레드리퍼 7960X (스톰 픽),AMD 라이젠 스레드리퍼 7960X,스톰 픽,"_정품_2,361,690|_멀티팩(정품)",2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390,2264390
30131816,AMD 라이젠 스레드리퍼 7970X (스톰 픽),AMD 라이젠 스레드리퍼 7970X,스톰 픽,"_정품_3,588,240|_멀티팩(정품) | _정품_3,588,270|_멀티팩(정품) | _정품_3,588,280|_멀티팩(정품) | _정품_3,588,310|_멀티팩(정품) | _정품_3,589,990|_멀티팩(정품) | _정품_3,590,000|_멀티팩(정품)",3620000,3620000,3620000,3620000,3620000,3620000,3620000,3620000,3620000,3620000,3620000,3620000,3620000,3620000,3620000,3667190,3667190,3667190,3667190,3667190,3667190,3667190,3590000,3590000,3590000,3590000,3590000,3590000,3590000,3590000,3590000
30131798,AMD 라이젠 스레드리퍼 7980X (스톰 픽),AMD 라이젠 스레드리퍼 7980X,스톰 픽,"_정품_7,878,990|_멀티팩(정품) | 정품",7878990,7878990,7878990,7878990,7878990,7878990,7878990,7878990,7878990,7878990,7878990,7878990,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000,7359000
13491257,AMD 라이젠 스레드리퍼 PRO 3955WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3955WX,캐슬 픽-W,"_정품_1,341,080|_해외구매",1950680,1950680,1950680,1853160,1950680,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600,1832600
18614342,AMD 라이젠 스레드리퍼 PRO 3975WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3975WX,캐슬 픽-W,"_벌크_3,892,480|_해외구매_2,822,890|중고 | _벌크_3,892,480|_해외구매_2,865,590|중고 | _벌크_3,892,480|_해외구매_2,865,600|중고 | _벌크_3,892,480|_해외구매_3,003,090|중고 | _벌크_3,892,480|_해외구매_3,003,100|중고 | _벌크_3,892,480|_해외구매_3,082,090|중고",3403980,3403980,3403980,3233790,3403980,3403980,3233790,3233790,3233790,3233790,3403980,3233790,3403980,3233790,3233790,3233790,3403980,3403980,3233790,3233790,3233790,3233790,3403980,3233790,3233790,3233790,3233790,3233790,3233790,3233790,3233790
18000296,AMD 라이젠 스레드리퍼 PRO 3995WX (캐슬 픽-W),AMD 라이젠 스레드리퍼 PRO 3995WX,캐슬 픽-W,해외구매,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480,10998480
18055820,AMD 라이젠 스레드리퍼 PRO 5955WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5955WX,샤갈 프로,"_정품_1,637,970|_벌크_1,640,000|해외구매 | _정품_1,658,960|_벌크_1,595,000|해외구매 | _정품_1,658,960|_벌크_1,640,000|해외구매 | _정품_1,658,970|_벌크_1,638,000|해외구매 | _정품_1,658,970|벌크_1,638,000|_해외구매",1695400,1695400,1695400,1695400,1695400,1872820,1872820,1850050,1849960,1886670,1931990,1931990,1931990,1664980,1643980,1699810,1445310,1445310,1445310,1445310,1445310,1419070,1419070,1419070,1419070,1419070,1416000,1416000,1416000,1416000,1416000
17570816,AMD 라이젠 스레드리퍼 PRO 5965WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5965WX,샤갈 프로,"_정품_2,890,000|_해외구매 | _정품_2,899,170|_해외구매 | _정품_2,899,290|_해외구매 | _정품_2,899,410|_해외구매 | _정품_2,899,530|_해외구매 | _정품_2,899,650|_해외구매 | _정품_2,899,770|_해외구매 | _정품_2,899,890|_해외구매 | _정품_2,983,720|_해외구매 | _정품_2,983,840|_해외구매 | _정품_2,983,960|_해외구매 | _정품_2,984,080|_해외구매 | _정품_2,984,200|_해외구매 | _정품_2,984,320|_해외구매 | _정품_2,984,380|_해외구매 | _정품_2,984,490|_해외구매 | _정품_2,984,620|_해외구매 | _정품_2,984,740|_해외구매 | _정품_2,984,860|_해외구매 | _정품_2,984,890|_해외구매 | _정품_2,984,900|_해외구매 | _정품_2,985,020|_해외구매 | _정품_2,985,060|_해외구매 | _정품_2,985,090|_해외구매",4181000,4181000,3990950,3990950,3948940,3948940,3948940,4074970,3948940,3948940,4291570,4291570,4291570,4291570,4291570,4291570,2983690,2983690,2983690,2983690,2983690,2983690,2983690,2983690,2983690,2983690,2983690,2983690,2983690,2983690,2983690
20685467,AMD 라이젠 스레드리퍼 PRO 5975WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5975WX,샤갈 프로,"멀티팩(정품)_1,850,000|_정품_2,950,000|_해외구매 | 멀티팩(정품)_1,850,000|_정품_3,584,500|_해외구매 | 멀티팩(정품)_1,850,000|_정품_3,584,510|_해외구매 | 멀티팩(정품)_3,365,900|_정품_2,950,000|_해외구매 | 멀티팩(정품)_3,453,600|_정품_2,950,000|_해외구매 | 멀티팩(정품)_3,478,790|_정품_3,584,510|_해외구매 | 멀티팩(정품)_3,478,890|_정품_3,584,510|_해외구매 | 멀티팩(정품)_3,479,790|_정품_2,950,000|_해외구매",3633600,3633570,3633560,3633530,3936300,3936300,3936300,3936200,3936070,3935960,3522990,4453560,4453460,4453350,4453230,4429530,4429530,3815000,3815560,3812580,3981440,3981440,3981440,3981440,3924540,3924540,3924540,3924540,3924540,3924540,3924540
17570783,AMD 라이젠 스레드리퍼 PRO 5995WX (샤갈 프로),AMD 라이젠 스레드리퍼 PRO 5995WX,샤갈 프로,정품,8423280,8423280,8423280,8423280,8423280,8423280,8423280,8423280,8423280,8423280,8423280,8423280,8423280,8423280,8423280,8423280,8423270,8423270,8423270,8423270,8423270,8423270,8423270,8423270,8423270,8423270,8423270,8423270,8423270,8423270,8423270
72674036,AMD 라이젠 스레드리퍼 PRO 7955WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7955WX,스톰 픽,"_멀티팩(정품)_2,772,990|_정품 | _멀티팩(정품)_2,773,000|_정품 | _멀티팩(정품)_2,784,860|_정품 | _멀티팩(정품)_2,795,230|_정품",2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2773000,2772990,2772990,2772990,2772990,2772990,2772990,2772990,2772990,2772990,2772990,2772990,2772990,2772990,2772990
30143039,AMD 라이젠 스레드리퍼 PRO 7965WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7965WX,스톰 픽,"_멀티팩(정품)_3,640,290|_정품 | _멀티팩(정품)_3,640,300|_정품 | _멀티팩(정품)_3,848,320|_정품 | _멀티팩(정품)_3,848,440|_정품 | _멀티팩(정품)_3,848,560|_정품 | _멀티팩(정품)_3,848,680|_정품 | _멀티팩(정품)_3,848,800|_정품 | _멀티팩(정품)_3,848,830|_정품 | _멀티팩(정품)_3,848,920|_정품 | _멀티팩(정품)_3,849,040|_정품 | _멀티팩(정품)_3,849,160|_정품 | _멀티팩(정품)_3,849,280|_정품 | _멀티팩(정품)_3,849,400|_정품 | _멀티팩(정품)_3,849,430|_정품 | _멀티팩(정품)_3,931,430|_정품 | _멀티팩(정품)_4,104,260|_정품 | _멀티팩(정품)_4,104,380|_정품 | _멀티팩(정품)_4,104,500|_정품 | _멀티팩(정품)_4,104,620|_정품 | _멀티팩(정품)_4,104,730|_정품 | _멀티팩(정품)_4,104,860|_정품 | _멀티팩(정품)_4,104,980|_정품 | _멀티팩(정품)_4,105,100|_정품 | _멀티팩(정품)_4,105,130|_정품 | _멀티팩(정품)_4,105,140|_정품 | _멀티팩(정품)_4,105,170|_정품 | _멀티팩(정품)_4,105,180|_정품 | _멀티팩(정품)_4,105,210|_정품",4007140,4007110,4007100,4007070,4008150,4008150,4008150,4008050,4007920,4007810,4007800,4007770,4007650,4007530,4007410,4007290,4007170,4007050,4006930,4006810,4006720,4006690,4006570,4006450,4006330,4006210,4006120,4007260,4007260,4007260,4007260
30143105,AMD 라이젠 스레드리퍼 PRO 7975WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7975WX,스톰 픽,"_멀티팩(정품)_5,962,830|정품_6,953,000|_해외구매 | _멀티팩(정품)_5,962,860|정품_6,953,000|_해외구매 | _멀티팩(정품)_5,962,870|정품_6,953,000|_해외구매 | _멀티팩(정품)_5,962,900|정품_6,953,000|_해외구매 | _멀티팩(정품)_6,048,830|정품_6,953,000|_해외구매",7384040,7383940,7383910,7383790,7383780,7383750,7383630,7383510,7383380,7383270,7383260,7383230,7383110,7382990,7382870,7382750,7382630,7382510,7382390,7382300,7382720,7382720,7382720,7382720,7382720,7382720,7382720,7382720,7382720,7382720,7382720
30143060,AMD 라이젠 스레드리퍼 PRO 7985WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7985WX,스톰 픽,"_멀티팩(정품)_10,213,700|_정품 | _멀티팩(정품)_10,213,720|_정품",10597950,10597920,10597910,10597880,10599990,10599990,10599990,10599890,10599760,10599650,10599640,10599610,10599490,10599370,10599250,10599990,10599990,10599990,10599990,10599990,10599990,10599990,10599990,10599990,10599990,10599990,10599990,10599990,10599990,10599990,10599990
30142979,AMD 라이젠 스레드리퍼 PRO 7995WX (스톰 픽),AMD 라이젠 스레드리퍼 PRO 7995WX,스톰 픽,"_멀티팩(정품)_14,089,340|_정품_14,125,990|해외구매 | _멀티팩(정품)_14,089,340|_정품_14,126,000|해외구매",18318920,18318800,18318790,18318760,18319040,19332970,19332970,19332870,19332740,20330500,20330500,20330500,20330500,20330500,20335500,20340500,19129470,18856121,19129470,19129470,18827894,19129470,19129470,18530589,19129470,19129470,19129470,19129470,18319040,18925960,18925960
11876290,AMD 라이젠3 PRO 4350G (르누아르),AMD 라이젠3 PRO 4350G,르누아르,"_멀티팩(정품)_194,000|_해외구매_178,050|중고 | _멀티팩(정품)_194,000|_해외구매_291,120|중고 | _멀티팩(정품)_194,000|_해외구매_291,150|중고 | _멀티팩(정품)_194,000|_해외구매_302,520|중고",78300,78750,78270,78150,78290,78290,78290,78290,78260,78230,78220,78190,78070,77950,78290,78290,78290,78290,78290,78290,80900,80900,80900,80900,80900,80900,80900,78290,78290,78290,78290
18172421,AMD 라이젠3-1세대 2200G (레이븐 릿지),AMD 라이젠3-1세대 2200G,레이븐 릿지,중고,34500,34500,34500,34500,34500,34500,34500,34500,34500,33870,33870,33870,33870,33870,34500,34500,34500,34500,34500,34500,37400,36400,36280,34000,33990,34000,34000,34000,34000,34000,34000
12401438,AMD 라이젠3-2세대 3200G (피카소),AMD 라이젠3-2세대 3200G,피카소,"_멀티팩(정품)_79,010|_정품_80,000|해외구매_141,900|중고 | _멀티팩(정품)_79,070|_정품_80,000|해외구매_141,900|중고 | _멀티팩(정품)_79,080|_정품_80,000|해외구매_141,900|중고 | _멀티팩(정품)_79,140|_정품_79,990|해외구매_141,900|중고 | _멀티팩(정품)_79,140|_정품_80,000|해외구매_141,900|중고 | _멀티팩(정품)_79,680|_정품_80,000|해외구매_141,900|중고 | _멀티팩(정품)_79,800|_정품_80,000|해외구매_141,900|중고 | _멀티팩(정품)_79,920|_정품_80,000|해외구매_141,900|중고 | _멀티팩(정품)_79,950|_정품_80,000|해외구매_141,900|중고 | _멀티팩(정품)_80,000|_정품_80,000|해외구매_141,900|중고 | _멀티팩(정품)_80,000|_정품_80,000|해외구매_144,200|중고 | _멀티팩(정품)_80,000|_정품_80,000|해외구매_149,200|중고 | _멀티팩(정품)_80,010|_정품_80,010|해외구매_149,200|중고 | _멀티팩(정품)_82,050|_정품_84,040|해외구매_159,200|중고 | _멀티팩(정품)_82,050|_정품_84,080|해외구매_159,200|중고 | _멀티팩(정품)_82,050|_정품_88,490|해외구매_159,200|중고",61920,61920,61920,61920,61920,61920,61920,61920,61920,61920,61920,61920,61920,61920,61920,61920,61920,61920,61920,61920,62000,61000,60990,60990,60990,60990,60990,60990,60990,60990,60990
12625094,AMD 라이젠3-3세대 3300X (마티스),AMD 라이젠3-3세대 3300X,마티스,"_멀티팩(정품)_270,000|_해외구매_726,260|중고",50670,50670,50670,50670,50670,50670,50670,50670,50670,50670,50670,50670,50670,50670,50670,45000,45000,45000,45000,45000,49990,49990,49990,49990,49990,49990,49990,45000,45000,45000,45000
70254251,AMD 라이젠3-4세대 5300G (세잔),AMD 라이젠3-4세대 5300G,세잔,멀티팩(정품),979990,142200,142100,142070,142190,142190,142190,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,979990,999990,999990,124570,124570,999990,999990,999990,999990,999990,999990,999990
11876443,AMD 라이젠5 PRO 4650G (르누아르),AMD 라이젠5 PRO 4650G,르누아르,"_멀티팩(정품)_250,000|_해외구매 | _멀티팩(정품)_278,300|_해외구매 | _멀티팩(정품)_279,990|_해외구매 | _멀티팩(정품)_280,000|_해외구매 | _멀티팩(정품)_282,000|_해외구매 | _멀티팩(정품)_297,620|_해외구매",176650,176650,176650,176650,176650,176650,176650,176650,176650,176650,176650,176650,176650,176650,181270,182000,182000,182000,182000,182000,182000,182000,182000,182000,182000,182000,182000,182000,182000,182000,182000
29658575,AMD 라이젠5 PRO 7645 (라파엘),AMD 라이젠5 PRO 7645,라파엘,멀티팩(정품),346500,346500,346500,346500,346500,346500,346500,346500,346500,346500,346500,346500,0,0,346500,346500,346500,346500,346500,346500,346500,346500,346500,346500,346500,346500,346500,346500,346500,346500,346500
8141410,AMD 라이젠5-1세대 1400 (서밋 릿지),AMD 라이젠5-1세대 1400,서밋 릿지,중고,18900,18900,18900,18900,18900,18900,18900,18900,25920,25920,25920,25920,25920,0,0,0,0,0,0,0,0,0,0,0,0,0,27080,25920,25920,25920,25920
18172463,AMD 라이젠5-1세대 1500X (서밋 릿지),AMD 라이젠5-1세대 1500X,서밋 릿지,중고,28300,28300,28300,0,28300,28300,28300,28300,28300,28300,28300,28300,28300,28300,28300,28300,28300,28300,28300,28300,29000,0,29000,29000,29000,29000,29000,28300,28300,28300,28300
13822442,AMD 라이젠5-1세대 1600 (서밋 릿지),AMD 라이젠5-1세대 1600,서밋 릿지,중고,27900,28420,28420,28420,28420,28420,28420,28420,28420,28420,28420,28420,28420,28420,28420,28420,28420,28420,28420,28420,30900,30900,30900,30900,30900,30900,30900,28420,28420,28420,28420
6333162,AMD 라이젠5-2세대 2600 (피나클 릿지),AMD 라이젠5-2세대 2600,피나클 릿지,해외구매,257900,257900,257900,257900,257900,257900,257900,257900,257900,257900,257900,257900,257900,257900,262900,267900,267900,267900,267900,267900,277900,277900,277900,277900,277900,277900,277900,267900,267900,267900,267900
11026104,AMD 라이젠5-2세대 2600X (피나클 릿지),AMD 라이젠5-2세대 2600X,피나클 릿지,"_해외구매_101,000|_중고",50670,50670,50670,50670,50670,50670,50670,50670,50670,50670,50670,50670,50670,50670,50670,39460,39460,39460,39460,39460,42900,42900,42900,42900,42900,42900,42900,50670,50670,50670,50670
10176534,AMD 라이젠5-2세대 3400G (피카소),AMD 라이젠5-2세대 3400G,피카소,"_멀티팩(정품)_372,600|_해외구매",104470,104470,104470,104470,104470,104470,104470,103310,103310,103310,103310,103310,103310,103310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11026974,AMD 라이젠5-2세대 3400G (피카소),AMD 라이젠5-2세대 3400G,피카소,해외구매,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103310,103310,106070,106070,106070,106070,107950,107950,107950,107950,107950,107950,107950,106070,106070,106070,106070
12340073,AMD 라이젠5-3세대 3500 (마티스),AMD 라이젠5-3세대 3500,마티스,해외구매,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190,186190
17744591,AMD 라이젠5-3세대 3500X (마티스),AMD 라이젠5-3세대 3500X,마티스,중고,48510,49580,49580,49580,49580,49580,49580,49580,49580,49580,49580,49580,49580,49580,49580,49580,56250,49580,49580,49580,53900,53900,53900,53900,53900,53900,53900,49580,49580,49580,49580
10861092,AMD 라이젠5-3세대 3600 (마티스),AMD 라이젠5-3세대 3600,마티스,"_멀티팩(정품)_172,890|_중고",67410,67500,67500,67500,67500,67500,67500,67980,67980,67980,69000,67980,74790,78750,78750,78750,78750,78750,80500,80500,92600,92480,81290,81290,81290,81290,81290,73170,73170,73170,73170
11024358,AMD 라이젠5-3세대 3600X (마티스),AMD 라이젠5-3세대 3600X,마티스,해외구매,318940,318910,318900,318870,329890,329890,329890,329790,329660,329550,329540,329510,329390,329270,329150,339630,339630,339630,339630,339630,339630,339630,339630,339630,339630,339630,339630,339630,339630,339630,339630
12339050,AMD 라이젠5-3세대 3600XT (마티스),AMD 라이젠5-3세대 3600XT,마티스,중고,84420,84420,84420,84420,84420,84420,84420,84420,84420,84420,84420,84420,84420,84420,84420,82510,82510,84330,82510,82510,91660,91660,91660,91660,91660,91660,91660,82510,82510,82510,82510
16740674,AMD 라이젠5-3세대 4500 (르누아르-X),AMD 라이젠5-3세대 4500,르누아르-X,"_멀티팩(정품)_100,280|_해외구매 | _멀티팩(정품)_102,290|_해외구매 | _멀티팩(정품)_99,260|_해외구매 | _멀티팩(정품)_99,270|_해외구매",97290,99410,99410,99410,99410,99410,99410,98300,98300,98300,98300,98300,98300,98300,98300,98300,99450,99450,99450,99450,101690,101690,101690,101690,101690,101690,101690,99450,99450,99450,99450
17214128,AMD 라이젠5-3세대 4600G (르누아르),AMD 라이젠5-3세대 4600G,르누아르,"_멀티팩(정품)_192,000|_해외구매_128,340|중고 | _멀티팩(정품)_192,000|_해외구매_129,760|중고 | _멀티팩(정품)_192,000|_해외구매_131,940|중고 | _멀티팩(정품)_192,000|_해외구매_137,290|중고 | _멀티팩(정품)_192,000|_해외구매_137,300|중고",111240,111240,111240,106920,106920,106920,106920,106920,109290,111240,111240,111240,111240,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000,108000
16740791,AMD 라이젠5-4세대 5500 (세잔),AMD 라이젠5-4세대 5500,세잔,"_정품_129,590|_중고 | _정품_129,600|_중고 | _정품_132,460|_중고 | _정품_134,910|_중고",135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,135000,132000,127150,127150,127150,127150,127150,124050,124050,124050,124050
54218171,AMD 라이젠5-4세대 5500GT (세잔),AMD 라이젠5-4세대 5500GT,세잔,"_멀티팩(정품)_162,880|_정품 | _멀티팩(정품)_164,510|_정품 | _멀티팩(정품)_164,620|_정품 | _멀티팩(정품)_164,750|_정품 | _멀티팩(정품)_164,870|_정품 | _멀티팩(정품)_164,900|_정품 | _멀티팩(정품)_164,990|_정품 | _멀티팩(정품)_165,000|_정품 | _멀티팩(정품)_165,480|_정품 | _멀티팩(정품)_166,510|_정품 | _멀티팩(정품)_166,520|_정품 | _멀티팩(정품)_167,990|_정품 | _멀티팩(정품)_168,730|_정품 | _멀티팩(정품)_168,980|_정품 | _멀티팩(정품)_168,990|_정품 | _멀티팩(정품)_169,070|_정품 | _멀티팩(정품)_169,180|_정품 | _멀티팩(정품)_169,730|_정품 | _멀티팩(정품)_169,850|_정품 | _멀티팩(정품)_171,390|_정품",171000,173400,174300,174300,174300,174800,173410,171330,171120,170290,170280,170280,170280,170280,170290,170280,171840,173250,173250,173250,173250,173250,173250,173250,173250,173250,173250,173250,173250,173250,173250
16741211,AMD 라이젠5-4세대 5600 (버미어),AMD 라이젠5-4세대 5600,버미어,"_멀티팩(정품)_122,720|정품_141,930|_해외구매 | _멀티팩(정품)_123,897|정품_142,190|_해외구매 | _멀티팩(정품)_124,100|정품_180,090|_해외구매 | _멀티팩(정품)_124,470|정품_180,090|_해외구매 | _멀티팩(정품)_125,250|정품_141,930|_해외구매 | _멀티팩(정품)_125,400|정품_141,920|_해외구매 | _멀티팩(정품)_125,430|정품_142,190|_해외구매 | _멀티팩(정품)_125,480|정품_141,980|_해외구매 | _멀티팩(정품)_125,550|정품_180,090|_해외구매 | _멀티팩(정품)_125,600|정품_142,190|_해외구매 | _멀티팩(정품)_125,710|정품_142,190|_해외구매 | _멀티팩(정품)_125,850|정품_180,090|_해외구매 | _멀티팩(정품)_126,190|정품_142,190|_해외구매 | _멀티팩(정품)_126,200|정품_142,190|_해외구매 | _멀티팩(정품)_126,410|정품_142,190|_해외구매 | _멀티팩(정품)_126,420|정품_142,190|_해외구매 | _멀티팩(정품)_126,430|정품_142,190|_해외구매 | _멀티팩(정품)_126,550|정품_180,090|_해외구매 | _멀티팩(정품)_126,850|정품_180,090|_해외구매 | _멀티팩(정품)_127,290|정품_180,090|_해외구매 | _멀티팩(정품)_128,150|정품_180,090|_해외구매 | _멀티팩(정품)_128,230|정품_180,090|_해외구매",120740,123420,123420,123420,123420,109970,109970,109970,119660,119660,119660,119660,124770,124770,124770,126730,128240,128240,128240,128240,129190,129190,129190,129190,129190,129190,129190,128240,128240,128240,128240
14927675,AMD 라이젠5-4세대 5600G (세잔),AMD 라이젠5-4세대 5600G,세잔,"_멀티팩(정품)_170,600|정품_254,400|_해외구매 | _멀티팩(정품)_170,690|_해외구매 | _멀티팩(정품)_170,790|_해외구매 | _멀티팩(정품)_170,800|_해외구매 | _멀티팩(정품)_172,440|정품_254,400|_해외구매 | _멀티팩(정품)_172,600|정품_254,400|_해외구매 | _멀티팩(정품)_172,700|정품_254,400|_해외구매 | _멀티팩(정품)_175,500|정품_254,400|_해외구매 | _멀티팩(정품)_177,000|정품_254,400|_해외구매 | _멀티팩(정품)_178,990|정품_236,600|_해외구매 | _멀티팩(정품)_178,990|정품_254,400|_해외구매 | _멀티팩(정품)_181,780|_해외구매 | _멀티팩(정품)_181,780|정품_254,400|_해외구매",126900,126900,126900,126900,126900,126900,126900,126900,126900,126900,126900,126900,126900,126900,126900,131000,131000,131000,131000,131000,133940,133930,133930,133920,133920,133910,133910,131000,131000,131000,131000
