date,btc_ret_z,fx_ret_z,soxx_ret_z,oil_ret_z,csi_chg_z,gpu_ret,gpu_n_chg,gpu_new_sh,gpu_riq_l1,gpu_high_chg,gpu_vram_chg,cpu_ret,cpu_n_chg,cpu_new_sh,cpu_riq_l1,cpu_amd_chg,ram_ret,ram_n_chg,ram_new_sh,ram_riq_l1,ram_ddr5_chg,ram_cap_chg
2024-06-30,-0.2194089916135087,-0.42418135938305385,-0.32489199322837875,0.20440283719164198,0.14320591130572927,0.0002550683627858,0.3334280600507027,-0.06830692744242274,-0.39881775861727786,-0.30504487060841107,-0.6378625653885263,0.0028178225272856,-2.229873027974763,-0.6737457147617636,-0.6202570676039475,0.28395444832018174,5.5016553834403045e-05,-0.33880764620873105,-0.6607896252855411,-0.3532856423148631,-0.5943000773521578,-0.9675350315308725
2024-07-07,-1.9641283489744266,-0.5455327433776875,0.631625956452393,-0.0555100535434399,-0.836512758660402,-0.0024695757373349,-0.2502647423927408,-0.39022516804126317,-0.39706150926047795,-0.015521028705167394,0.03468927724182685,-0.0006174303482507,-0.573394871401889,-0.49486737390950725,-0.2932475248989238,-0.00808037351072619,-0.0017687258990757,-0.7413303696180676,-0.7348542181972717,-0.35231105139741914,0.47160160736742585,0.5288342487900421
2024-07-14,1.4008010411525416,-0.6984301010422351,0.3667429558360053,-0.46491890224633853,0.14320591130572927,0.0006238310994871,0.1877906105631734,-0.33896478257109863,-0.10595539708977947,-0.36802409948298526,-0.5987599162114068,0.0012314577829501,-0.09778191847072427,-0.49486737390950725,-0.7102698868545619,-0.00808037351072619,0.0005413374163337,0.091529709868225,-0.5460967154681514,-0.3334999148690029,0.07636259300721153,0.2837245660629612
2024-07-21,2.1051456874574863,0.8137030046400471,-2.060400659777454,-0.7012464824131159,0.14320591130572927,0.0003341364029832,-0.0070909368864369455,-0.3928313544028418,-0.4019687763795821,0.5965757268289018,-0.12985676103553448,0.0016190569427103,0.06152846579217103,-0.3211247735750977,-0.637434015609791,-0.6377359405802866,-0.0013331763040821,0.636543857956904,-0.31967135780870437,-0.3533626801507492,-1.419541708163922,0.10423041196407429
2024-07-28,-0.031910897968384734,-0.3560331298911468,-0.6993837381003544,-0.48029120563154726,0.14320591130572927,0.002546982257458,0.4291936510809981,-0.23912620358185052,-0.3987311798398653,-0.30053236876971545,-0.4288260583022905,-0.0023982811042188,0.5317818009194976,0.18511485768019964,-0.2364809393400752,-0.6136342920800083,7.020137984481881e-05,0.2922580363551075,-0.489452290590024,-0.3533626801507492,1.6815827005495512,-0.3362840777681382
2024-08-04,-2.9963153834321723,-0.9283177493987508,-2.250580619430516,-1.260240489624262,0.9596381362775066,0.0021483515563459,-1.0342083852096753,-0.14923101107738884,-0.3997697702748241,-0.574654705006879,-0.6380800393560337,0.0019553757544536,-0.41104306919267986,0.5426270030335819,-0.669775108838487,0.2917712045247897,-5.457091387664623e-05,-0.7563967074146482,0.04368143878360822,-0.3533626801507492,-0.36213652984876266,0.22535974258826616
2024-08-11,0.2668949849864551,0.21086286030085463,0.4475214234378584,0.6929730042201828,0.14320591130572927,0.0003600475255901,-0.00806374055019521,-0.7109945854244302,-0.400944413377098,-0.37576984047669343,-0.5970338680999869,-0.0015206390062077,-0.09778191847072427,0.021324409692719086,-0.5573792265506222,0.92727753409261,-0.0014844339205509,0.14554827469822165,0.19677880247428495,-0.3533626801507492,-1.1713602622163646,-0.31025824301002547
2024-08-18,-0.23806363237503103,-0.785722048469644,1.80665721375766,-0.08234480795849033,0.14320591130572927,0.0003314146124717,-0.9144714265784901,-0.6934216162691684,-0.401852741957953,0.5967282519509252,0.4416948639684038,-0.002254771422267,0.525756898123648,0.857220353201371,-0.5895216195460639,1.215420965344817,0.0002414933490385,-0.6472073791608306,-0.6670165343416248,-0.3533626801507492,0.9562996881213954,0.7548847879373337
2024-08-25,1.2935346074478697,-1.7155691987519894,0.14122453110205804,-0.26595747662571556,0.14320591130572927,0.0013690625067079,0.7484106262235894,0.25777508487159595,-0.39183918077575347,0.6864360627403496,0.1479784542128492,0.0003807230783203,-0.09778191847072427,-0.5065665260600355,-0.5713684830313472,-0.00808037351072619,-0.0006515598078883,-0.06612283256874135,-0.17223894409454196,-0.3533626801507492,0.06866672785820792,-0.45029074719651646
2024-09-01,-1.758861360328981,-0.5584066825483872,-0.26121571600102717,-0.14746351638027763,1.3406398412643301,-0.0037445417812658,-0.058576645360550385,-0.36339162071140796,-0.38807505990303165,-0.1671304270458448,-0.11333325905630723,-0.0094133736070338,-0.408059584343141,-0.6754085619494529,-0.6335133387192039,0.31243014468228864,-0.0021184540235154,0.3491579618623697,-0.239648199566259,-0.3533626801507492,-0.7678331554862049,1.2414713676344646
2024-09-08,-0.7192794980674819,-0.11222892842165798,-2.710797876070308,-2.3031707518393953,0.14320591130572927,-0.0005201590059351,-0.058846614161921655,-0.24657717010226157,0.10172361997907246,0.3988056657137778,0.24509575882038556,-0.0011562714324036,0.05772629403513438,-0.3336578324393928,1.5962631846493336,-0.1690987528886398,-0.0023315891922053,-0.2080130425558252,-0.15444878121677494,-0.33623419570322577,0.2231286396224634,-1.0650113963376866
2024-09-15,1.1887385814652773,0.09112797662548681,1.8248292641640116,0.07749350100688758,0.14320591130572927,0.0008792655551979,-0.059118042256749846,-0.5293907587866833,-0.37643241798491134,-1.0221502508627238,-1.3261904333451706,0.0005200445162088,-0.09778191847072427,-0.3336578324393928,-0.5072287050431246,-0.4690781994009442,-0.0031827776255325,-0.26753829577047294,-0.458712705544593,-0.3227533228300118,0.09206884816362709,-0.2356842009457375
2024-09-22,1.2552372507770788,-0.6567174885070506,0.021986271720188296,0.757200424437796,0.14320591130572927,0.00222148312076,-0.26216078467057413,-0.9835547817131384,-0.3898480388941468,-0.322542500052904,-0.11308726343576463,0.008895654595767,-0.4095441890809267,-0.5016490252934651,-0.5429717899150244,0.31107196749018207,0.0007933156278352,0.506007772022838,-0.5298497583059463,-0.27135902482610363,-1.0887298627625286,0.7587882653817033
2024-09-29,0.24533111490260848,-1.0895376753468424,0.8328240794671254,-0.8222132553239938,0.14320591130572927,-1.842393697321792e-05,0.09237766768044871,-0.4659785549953366,-0.39585016928357286,0.4751676755308997,0.2829685066809511,0.0016139360787972,-0.09778191847072427,-0.15578480471154685,1.644349540425412,-0.00808037351072619,-0.0008661340856718,-0.09352708319209606,-0.7744589916420441,-0.3533626801507492,-0.767058321427191,-1.275095869223715
2024-10-06,-0.26107168851748913,1.3409465827187834,-0.20213440215082198,1.6471470527388268,0.3609211712982063,-0.0011162359715805,0.041581658828980905,-0.811395891126581,-0.39748557490712577,0.11526635037241151,0.3233270345220034,-0.0091944516250836,-0.09778191847072427,-0.32871691500250605,-0.5840530371078616,0.4573501237822682,-0.0039522500569251,-0.12220838421698084,-0.2955579113761743,-0.33755234519845895,0.42909421824270727,-0.046330291434182186
2024-10-13,0.05060341596645521,0.9304594673682323,0.34216381124490897,0.18236822527653404,0.14320591130572927,-0.0006649143910723,-0.06007970498266302,-0.29028130342038627,-0.38250491189319147,-0.3183008992998201,-0.27312607763242724,-0.0081183672585452,0.36874980550603614,-0.3360931661523596,-0.40079823701256195,-0.4911575247295218,-0.0024043355047352,0.17538054132099842,-0.0923638621229129,-0.30269737498227633,-0.10618463144121225,1.240825295533973
2024-10-20,1.8275403443689688,1.249212998286311,-0.6122684637200807,-1.7735597343786673,0.14320591130572927,-0.0002683651559029,-0.6260657952904938,-0.5643031930966741,-0.39319772954910626,0.0161978567361389,0.11578929281261309,-0.0011139090634764,-0.5643136424474846,-0.8475132458753835,-0.02074109473968731,0.4749967777080693,-0.004597496164059,0.3264336546703837,0.327787535817008,-0.26846905110359237,1.6857081768429298,0.823602272447204
2024-10-27,-0.013793214254789033,0.30823845946166584,-0.035546043140113295,0.7717706277682177,0.14320591130572927,-0.0004713226736937,0.6582942222797427,-0.05755760078270462,-0.39518363405368656,-0.29095010339484945,-0.4013559944490103,-0.0101064529943718,0.21398035213947816,0.1801975809966014,-0.64302330602691,-0.3316653859144205,-0.0090453329065811,0.07389012749815894,-0.4576308468414759,-0.3245987570065673,0.5052452666531645,0.21004002357337095
2024-11-03,0.10063340615782222,-0.32988750699384034,-0.9035848563310879,-0.9354880130622448,0.8507805062812681,-0.0010088848228184,0.1433819044578662,-0.4070738250957419,-0.3903182494611052,0.8376306710770495,0.649594590179525,-0.0034039266253489,2.294404872931854,2.017344368856261,1.412178640796721,4.034829763278675,-0.0035489380466445,-0.1195946210102632,-0.24063162371770258,-0.03749341050698612,-0.5624698262596343,-1.4140283679690986
2024-11-10,2.8707791201409343,-0.16230950414674972,0.9555641894075306,0.13681371660146907,0.14320591130572927,0.000701760281986,-0.3672988969319649,-0.571112475233903,-0.3824482300054264,-0.04318078408093589,-0.591339588113229,0.0025777891798245,-2.8017309804835078,-0.15578480471154685,0.6917885017105859,-5.589127487068438,-0.0005983745690006,0.00483507470999066,-0.1788160118971496,-0.3029838482432935,0.5298612180642555,1.2131965868201242
2024-11-17,1.824528566917936,1.7757010619917186,-1.9874315160297522,-0.9247953417090469,0.14320591130572927,-0.0001507335984274,0.45046221458992675,-0.4070738250957419,-0.39903614540119337,-0.013113412748973574,-0.2335569786319784,0.0008760319031084,-0.09778191847072427,0.19007941587037136,0.36899973818649184,-0.00808037351072619,0.0009180725589482,-0.6407873968140544,-0.5116830294002873,-0.3511892919182957,0.3257534399800781,-1.441860773929203
2024-11-24,1.5911654467623904,-0.18581685209581852,0.4361742237924169,1.12317480123614,0.14320591130572927,0.003882949400398,0.4962717769391658,0.03663004865654366,-0.3922221972990788,0.9127378998288603,0.6244760365567027,0.0082412791897363,-0.09778191847072427,-0.6745811355844242,-0.5780256952892528,-0.00808037351072619,0.0011786010056281,0.20401362566223327,-0.2939388980410971,-0.3533626801507492,-0.27017432419439424,-0.024016776606495004
2024-12-01,-0.23782782592631943,-0.5154940994740979,-0.13150960261062503,-0.7330382349015365,1.3406398412643379,0.0015641566684912,-0.5149087049100929,-0.7512274358588493,-0.17765531762048897,0.32031562622848875,0.01718349932721018,-0.0025387551055393,0.21398035213947816,-0.16237269462739354,1.5559829114671104,0.14706312558693216,-6.454463677200657e-05,-0.03695800618889162,-0.3765879807867736,-0.3533626801507492,-0.11892557383051558,-0.3205734275468586
2024-12-08,1.032687730090321,0.32857072240160096,0.37566952227943584,-0.6291881022461078,0.14320591130572927,0.0004002235174707,-0.16285708027037682,-0.8058527426788054,-0.3982783893393205,-0.03210000383523027,-0.3932068516007437,-0.0023341567840128,0.05698753489583048,-0.3360931661523596,-0.05171515884436321,-0.1610180408676727,-0.0007547658861126,-0.12186542072074835,-0.2567597798013879,-0.3387691495896399,-0.6263203851738212,-1.2673615749106313
2024-12-15,0.6295561782545769,1.6826539399616498,0.2761187808229471,0.904329985692797,0.14320591130572927,0.0065614065279774,-0.4744773767003861,-0.3262700090008338,-0.38363502301265445,0.6926462170850233,-0.35107401318920667,0.0018955704194375,0.05625576169774647,-0.33850552501897513,0.7246985092030483,0.29707355711185157,-0.0003288183950725,-0.17941762302652225,-0.2631557400566379,-0.3273200861878342,0.005479293589268507,-0.453718987204622
2024-12-22,-1.4071895720708332,0.501337193905802,-0.8431540754324302,-0.5383114515235925,0.14320591130572927,0.0049101251975782,-0.6401618753202585,-0.30668097668481215,0.24731371446453515,0.3378943298807358,0.2415362916697295,0.0009413219650431,0.05553087581517892,-0.003149890464128607,-0.6483759807403463,-0.16029663677635744,-0.0007047281718667,-0.3251133732668604,-0.05133604623558724,-0.3466350668595036,-0.25038973404889314,0.6155196341580159
2024-12-29,0.048598453045917124,1.7398489300975768,0.6066394572789682,0.27061314698457906,0.14320591130572927,0.0032848718252147,-0.7608657261372795,-0.4671483282671903,-0.36881367083327554,-0.5680565004973378,-0.523763177150211,0.0033617910362676,0.054812780470039506,0.16098803283076904,-0.7415877265579857,-0.15887405487667502,0.0008143114586613,-0.037357461356193666,-0.3988270992747609,-0.3488197706664334,-0.5681107751380041,-0.28682233570570687
2025-01-05,0.7685613959334598,0.181702465630597,0.023366831760972158,0.5778797342069839,-1.1086568336509943,0.0062235048634052,-0.5031483176100868,-0.32913427897279923,-0.403226615134106,0.41703969126219986,0.11752009793248387,0.0035747122492813,-0.2503766174114881,-0.3408952326286298,-0.6382472708089512,0.5972182066202252,0.0005740149971923,-0.4332244871628725,-0.48840903362028765,-0.3533626801507492,0.9658800533178641,1.270716909501311
2025-01-12,-0.5675167322059823,-1.1242983524673762,-0.46668401733425896,0.8037118213164708,0.14320591130572927,0.0143923698487862,-0.45557886873826414,0.4419019359406558,-0.07061643118150003,-2.162882748255711,-2.747954948046774,0.0030141865707016,-0.4051323929251015,-0.8475132458753835,-0.7415110684512258,0.30210306450898444,0.002856283597247,-0.09700583753420691,-0.3863188872959277,-0.35277061249104996,-0.04192874555511683,-1.3099487502206408
2025-01-19,0.9604091796582618,-0.225288610658631,1.0365762889879844,0.18722551230324735,0.14320591130572927,0.0031435754681973,-0.8589785975932799,-0.35330419458555523,1.21125145053422,1.1790100287687375,0.5713624448460637,0.0058731366579346,-0.7213207350650965,0.021324409692719086,-0.3935467156381982,0.6302681511095407,0.0010432435881712,0.11043158641107041,0.12520570321372154,-0.28791590632148684,0.2793873002218296,0.3059305974523437
2025-01-26,-0.06032036289379618,-1.324965331304392,0.027009128503380095,-0.7038872830518549,0.14320591130572927,0.0048167891131284,-0.5325262595556826,0.05643834778700626,-0.3870032435237194,1.3986671662693129,0.22934229171246956,0.0071239709467199,-0.09778191847072427,-0.6737457147617636,0.24932844540383306,-0.00808037351072619,0.0021810252077579,-0.8051851483300875,-0.5872591932648904,-0.3533626801507492,0.7342535717101228,0.8892762932429956
2025-02-02,-0.49440196017857485,0.381772272361714,-1.2379900128695496,-0.5680387243006388,-3.666811138562565,-0.0018015039676933,-1.0742124682660457,-1.1842623915690482,-0.22892540482200321,-0.14198887221572448,-0.37780477537754786,-0.007777659513259,-0.25554933895660475,-0.49829112023927374,1.1935982148111044,0.15538023170149934,-0.0067262015941708,0.47707960762544677,-0.5050089361563004,-0.3533626801507492,-1.0342366252581037,-0.594068056801803
2025-02-09,-0.20897401075796238,-0.07526622483745163,-0.17866763074382613,-0.6821287865363415,0.14320591130572927,0.0082839848071901,-0.8025064375441205,0.5493562006375718,-0.3922066064169994,-0.23846679392891731,-0.3007205828542854,-0.0313472620826506,0.21699259463276804,-0.32871691500250605,1.1006179035752084,0.1320006499463874,0.0020289918499013,-0.26372044062387456,-0.24533941250477237,-0.1692909231464895,1.5011758220923133,0.008313309179119455
2025-02-16,-0.21917433664356184,-0.320930760160214,0.5416393756177619,-0.06477611773582088,0.14320591130572927,0.0134440595695642,-0.5113218103974314,0.9994631002857096,-0.002453770557615646,-1.7298326545732574,-1.2335585122096457,0.0063149699298609,-0.09778191847072427,-0.15578480471154685,2.7311757646174155,-0.00808037351072619,0.0017050735242793,0.7352460952381255,0.6779054457340348,-0.35158866035707736,0.2866936045586572,1.6013731680595187
2025-02-23,-0.02330357431870468,-0.5512310595466172,0.03043105469109668,-0.17678606991987167,0.14320591130572927,0.0062311388894191,-2.8531418667886026,1.116409062051134,0.5277326139022943,-3.0216480401963834,-3.0202135198140567,-0.0040326591973355,0.36874980550603614,-0.3360931661523596,0.7945709269944305,-0.4911575247295218,-0.0003172724760378,-0.12525896003602013,-0.6619257433071576,-0.34827640333999516,0.16929724583233904,0.08403979842766691
2025-03-02,-0.053961512598412954,1.0377004755907404,-1.5719594027717088,-0.4506540809919203,-4.047812843549396,0.0049706103431083,-0.3619479179307275,3.5977425192601045,-0.3951264360397221,3.295915309917685,3.3140872211654715,-0.0031555589717701,-0.408059584343141,-0.3311991940975919,0.48851799063315104,0.31243014468228864,0.0016779447564465,0.7400715685161028,0.03755940024281576,-0.3533626801507492,0.16424773874364793,1.2089072386587512
2025-03-09,-2.759193310321243,-0.3166471646713466,-0.5360033083451536,-0.9297992554415296,0.14320591130572927,0.002176969251147,-6.201110722825518,1.7866465190450953,-0.38162696098299775,-4.9789975599992315,-0.46776260828898786,0.0045714507174144,0.05772629403513438,-0.3336578324393928,0.01695415657190328,0.29189907300156853,-0.005428682522524,-0.3504491735077538,-0.08927734031713128,-0.3533626801507492,-1.3211949610917633,-1.4350302469075624
2025-03-16,0.4472113017712637,0.3151211665922597,-0.3416692822038252,-0.020825596402948853,0.14320591130572927,-0.0068990217167367,4.483309094374075,6.420217595598214,-0.3952932249732699,1.277560103836085,5.873545496587178,-0.00149426247652,0.05698753489583048,-0.3360931661523596,-0.5347746929376218,0.7478686679964345,0.0006540630527124,-0.22485431031235756,-0.6638046735474026,-0.222241685012273,0.47352221105801146,0.2666340910678584
2025-03-23,0.8569709656054748,0.6766815953295221,-0.21297632094543315,0.38668146630473965,0.14320591130572927,-0.0071704500308572,2.3129082475482017,2.5507487175487182,-0.17467966335574214,1.7246619126039164,2.597438309426851,-0.0118113690815318,-0.408059584343141,-0.6754085619494529,-0.6809244607920995,0.3256018098135137,0.0049633332021503,0.3649564560929479,-0.07233497060056315,-0.3533626801507492,-0.2652054766915293,-0.2231723552489416
2025-03-30,-0.6606507781644329,-0.34972426984906685,-1.2251318272171718,0.3444141006230908,0.14320591130572927,-0.0048270820339037,0.5060793346979424,1.8288560303579982,0.02764443107572319,-0.10313358607744295,2.0879174930917763,-0.0065214907917145,0.21249574740169241,-0.5065665260600355,-0.20890705426136102,-0.3417625568349661,0.0063641855998635,-0.5124137684399224,-0.24311676312743347,-0.21915871512187635,-0.9481377689333597,-0.8189486575965593
2025-04-06,-0.9716424784175717,-0.8046363400174869,-3.867234019736087,-2.5687377018108313,-2.4693772086039574,-0.0053854799725262,1.9691942560202769,1.4536516827760428,0.041736468683229486,1.0799470934678814,1.5717145101244903,-0.0026173372412712,1.4107703744389426,1.1056023527048622,-0.1266502299947616,1.4804667870539137,0.0012197404254027,-0.931620254104832,-0.03965262982929852,-0.2678714544975352,2.109536743895514,1.9004268625366092
2025-04-13,0.6984905849469712,-0.021070913551032217,1.8255111022865516,-0.35734872059544087,0.14320591130572927,-0.0024804948533599,0.47736284553619446,-0.05342861366915442,0.19583682428600216,0.7747187757295859,0.36508002310755044,-0.0065552315716644,0.7749196016359157,0.26169006947103307,0.06884337020294148,-0.9690936418265219,0.0004878205051008,0.5331618860438219,-0.7876026013792758,-0.3533626801507492,0.12007673632912799,-0.2536616823607317
2025-04-20,0.2745576751039512,-2.5003692692773996,-0.7704263704390681,0.9457915823842633,0.14320591130572927,-0.0054135252493549,1.7354581954022634,1.16168641621357,-0.05933042449867167,-0.7306771208541875,1.4278107336366885,0.0040574672377497,0.32995606822132073,-0.06555935586408895,1.0515923477031441,-0.46978457415810004,0.0078219437899619,0.5184707407905808,0.33308929392733183,-0.3514217009760074,-0.35206703172041465,0.7242142839582689
2025-04-27,1.8531171731212122,0.9040107638424743,2.149378171294387,-0.4341945031001775,0.14320591130572927,-0.0022264476968281,1.0336539464166883,2.13968895434708,0.28433909663011264,-2.939027048792968,-0.1512178268238095,-0.0108104025483668,-0.6693563801430561,-0.8475132458753835,2.7235753082343495,0.610249145940328,-0.0001854003295579,0.04921471030001471,-0.27221307487327934,-0.10797300711917283,0.9541606075011856,-0.23199037131194788
2025-05-04,-0.34164176757973164,0.21314706769010686,0.5345593385518093,-1.9548585590458691,0.14320591130572927,-0.0053462800946931,0.32841037883228746,0.557205517368882,-0.18314497010959677,-0.23111681631002132,0.7307470268022758,-0.0102011503601028,-0.24225625130193032,-0.3679148600017905,1.215070095734493,0.14993717034897808,-0.0011539193612034,-0.5179814603312143,-0.4498498056920222,-0.3533626801507492,-0.41512721528182595,-0.6560517958271633
2025-05-11,1.6175123074911677,-2.103971292619279,0.3758641744804771,0.8092501052728026,0.14320591130572927,-0.0055194324887767,0.2694653461106389,-0.09879711841680487,0.28516921631788017,-0.7990265748095962,-0.24110613967694464,0.0037961117775164,-0.3886669639749507,-0.8475132458753835,2.58850196040973,0.31220630731703697,-0.0004316881100637,-0.4698943034061731,0.6084444958372721,-0.34911989461091436,-1.0497907547241376,-0.030179200660092477
2025-05-18,0.4231056373634847,-0.5486743732584058,1.9441970913318105,0.4094016420985856,0.14320591130572927,-0.0059239799437151,0.041581658828980905,-0.614114851588209,0.5126136429787961,0.2755133899473188,0.5995922903969098,-0.0033832824737128,-0.09778191847072427,-0.6862133403125164,4.548693304640856,-0.00808037351072619,-0.0007178035476498,-0.03792294605043611,-0.35252922738665826,-0.34644841770401236,0.5033819094289679,0.613724566605796
2025-05-25,0.010069462075118326,-1.130387961798723,-1.1341101416174513,-0.29511375369438264,0.14320591130572927,-0.0025309945292353,1.1053931674288777,1.1795725766876666,0.352434060631539,-1.9038463482714574,-1.710023979759703,0.0053377508454997,0.0479852538480407,-0.5263536124778884,-0.0029821062478701875,-0.16893863955144695,0.002735418540689,0.21695871065636776,-0.17823318250418202,-0.34779725985152227,0.6333392520940493,0.5595338587263499
