date,gpu_ret,gpu_n_chg,gpu_new_sh,gpu_riq_l1,cpu_ret,cpu_n_chg,cpu_new_sh,cpu_riq_l1,ram_ret,ram_n_chg,ram_new_sh,ram_riq_l1,gpu_high_chg,gpu_vram_chg,cpu_amd_chg,ram_ddr5_chg,ram_cap_chg
2024-05-26,-0.0014252757375653,0.011803415724884303,0.0338983050847457,0.0007666489404005,-0.0052687462173019,-0.022989518224698635,0.0465116279069767,0.00049641658866,-0.00188032889608,0.07876409862579692,0.2282497441146366,0.0011548721806988,-0.0009150547140798215,0.008085850020469465,0.002906976744185996,0.02405039043062418,0.019323737207145086
2024-06-02,-0.0015981074351824,-0.003919012200735317,0.037958115183246,0.0014185988118367,-0.0050960964156617,0.005797117684326558,0.0346820809248554,0.0147811775469737,-0.0023531025389362,-0.0030753484002472575,0.1930184804928131,0.0037968021972134,-0.0018788780657624793,-0.060265739230155546,-0.007964780212394107,-0.004039520890123716,-0.10988883961504925
2024-06-09,-0.0020377322181679,-0.003934431304834618,0.0367936925098554,0.0013988445488717,0.0036266217650564,-0.011628037995119023,0.0409356725146198,0.0088965130951708,-0.0024960982326714,-0.05053706899635557,0.1663066954643628,0.0032248562633463,-0.000579631375085099,0.025987093312052068,0.004326809316161306,0.01280152207946561,0.45595859518097015
2024-06-16,-0.0003430156027606,0.0,0.0328515111695138,0.0030370765811049,-0.0030563793408595,0.011628037995119023,0.0462427745664739,0.0013089062783304,-0.000840704575507,0.08087306560549479,0.2519920318725099,0.0028758259211514,-0.0026281208935611255,0.0026281208935596823,0.0014535375046478838,0.0075830586939499844,0.3464457504754179
2024-06-23,0.0014922901342778,0.00262467342277084,0.0288335517693315,0.0004226906118374,0.0035696524545059,0.24487110701997317,0.248868778280543,0.0037296815225431,0.0008841555017543,0.4034710895013003,0.437125748502994,0.0010440770423105,-0.0039749036843637064,-0.07065270742952201,-0.04540580127115318,0.056962436349081325,0.11712961858487958
2024-06-30,0.0002550683627858,0.007832938221187469,0.0312093628088426,7.096560536545837e-05,0.0028178225272856,-0.06544390825238366,0.0048309178743961,0.0013168948465218,5.5016553834403045e-05,-0.01542102299481396,0.1317567567567567,3.731350245672616e-06,-0.003998316139664948,-0.0667101834351076,0.0030165912518854143,-0.0034763805721889085,-0.43735681789574343
2024-07-07,-0.0024695757373349,-0.007832938221187469,0.0235910878112712,9.923445428405842e-05,-0.0006174303482507,-0.01459879942115272,0.0098039215686274,0.003742815750805,-0.0017687258990757,-0.03506718882829318,0.1287613715885234,5.0935948056718416e-05,-0.0012441478183953247,0.014285543854505534,0.0,0.008170048985304434,0.24034100580636775
2024-07-14,0.0006238310994871,0.003924138456134152,0.0248041775456919,0.0047849214111916,0.0012314577829501,0.0,0.0098039215686274,0.0006491345785271,0.0005413374163337,0.0055827081491575115,0.1363952679192762,0.0009620588800469,-0.00459742188489165,-0.06200103343610586,0.0,0.0038515237356419596,0.12933211198783567
2024-07-21,0.0003341364029832,-0.0013063359140552677,0.0235294117647058,2.024635828501431e-05,0.0016190569427103,0.004889985294192378,0.0146341463414634,0.0011894676256081,-0.0013331763040821,0.03218353764830084,0.1455525606469002,0.0,0.004578576426218839,-0.005530811105991518,-0.006504065040650431,-0.012493270834153969,0.04804014803226764
2024-07-28,0.002546982257458,0.01040321476088657,0.0271668822768434,7.23591901481413e-05,-0.0023982811042188,0.019324272826402478,0.0287081339712918,0.0041639387719647,7.020137984481881e-05,0.015379774899169973,0.1386861313868613,0.0,-0.0039553898316548874,-0.04153582088290264,-0.006255105613257095,0.02139074257239798,-0.15146656125859792
2024-08-04,0.0021483515563459,-0.028873396823287933,0.029294274300932,5.5641885182033946e-05,0.0019553757544536,-0.009615458699442136,0.038647342995169,0.0009495451649916,-5.457091387664623e-05,-0.03580254053303111,0.1602475928473177,0.0,-0.0065630474589293275,-0.0667363739248934,0.003097334905115212,-0.0009396771964668704,0.10289898858057356
2024-08-11,0.0003600475255901,-0.001332445233778401,0.016,3.673465639764117e-05,-0.0015206390062077,0.0,0.0241545893719806,0.0017833542279994,-0.0014844339205509,0.008219224353132049,0.1664392905866303,0.0,-0.004671105193075897,-0.061793164669328604,0.009661835748792313,-0.009781550073091949,-0.13967959676556774
2024-08-18,0.0003314146124717,-0.02565974678057792,0.0164158686730506,2.211406546548389e-05,-0.002254771422267,0.019139340210697853,0.0473933649289099,0.001544905825435,0.0002414933490385,-0.030473272083410663,0.1315049226441631,0.0,0.00458002735978108,0.06330141358868957,0.012638230647709359,0.013466036537513215,0.3427181131431034
2024-08-25,0.0013690625067079,0.018970758629781592,0.0389261744966442,0.000183293824536,0.0003807230783203,0.0,0.0094786729857819,0.0016795749026279,-0.0006515598078883,-0.0021119332031434013,0.1515151515151515,0.0,0.005433395459010837,0.027929011467236364,0.0,0.0037674359134471924,-0.20309958579019494
2024-09-01,-0.0037445417812658,-0.002688173661800519,0.0242261103633916,0.0002438816697929,-0.0094133736070338,-0.009523881511255716,0.0047846889952153,0.0012185531744552,-0.0021184540235154,0.01815692338649022,0.1487889273356401,0.0,-0.002686370328886134,-0.0035408781739150186,0.0033107326696750206,-0.005372466111180196,0.5630906311038295
2024-09-08,-0.0005201590059351,-0.002695419421672618,0.0269905533063427,0.0081277535291661,-0.0011562714324036,0.004773278752657539,0.0142857142857142,0.0177601544842342,-0.0023315891922053,-0.009037253025941716,0.1522346368715083,0.0008296231834159,0.002697239008069896,0.03962489306400663,-0.0016632490316700888,0.005455142951035108,-0.4815033538883853
2024-09-15,0.0008792655551979,-0.00270270434788511,0.020297699594046,0.0004312833528867,0.0005200445162088,0.0,0.0142857142857142,0.0021553959656177,-0.0031827776255325,-0.01194253744325291,0.1399293286219081,0.0014825732271028,-0.010819961322062255,-0.1496058247001919,-0.0047619047619048005,0.004023135993051319,-0.10590540300452034
2024-09-22,0.00222148312076,-0.00815221906155017,0.0095497953615279,0.0002153435382106,0.008895654595767,-0.009569451016150587,0.0096153846153846,0.0018902358236321,0.0007933156278352,0.02581238530740304,0.1370523415977961,0.0039718711711245,-0.004164766737987102,-0.003511252808355181,0.003296703296703285,-0.008878700269641437,0.34448597766940026
2024-09-29,-1.842393697321792e-05,0.0013633267278638783,0.0217983651226158,0.00011873236138,0.0016139360787972,0.0,0.0192307692307692,0.0181168832045126,-0.0008661340856718,-0.0034494687532573565,0.1271596406357982,0.0,0.0034236518209292965,0.04418592548260136,0.0,-0.005363999992384794,-0.5766495132895813
2024-10-06,-0.0011162359715805,0.0,0.0136239782016348,9.240863103165964e-05,-0.0091944516250836,0.0,0.0144230769230769,0.0015854745144827,-0.0039522500569251,-0.004849334061437283,0.1465277777777777,0.0007657782248147,0.0,0.04904632152588562,0.004807692307692291,0.007705597788528029,-0.020148007371574295
2024-10-13,-0.0006649143910723,-0.002728514653203895,0.0259562841530054,0.000333539594469,-0.0081183672585452,0.014320053774748764,0.0142180094786729,0.0029449505917984,-0.0024043355047352,0.00967526552341802,0.15474552957359,0.0024539889615677,-0.004124417444648032,-0.0227848007027891,-0.004989974480495707,0.0018569463548830933,0.5627980284273271
2024-10-20,-0.0002683651559029,-0.0179191562402643,0.019471488178025,0.0001614264229203,-0.0011139090634764,-0.014320053774748764,0.0,0.0057644052127101,-0.004597496164059,0.017047804617335238,0.1717376605814739,0.0041118478986046,-0.0009424139477263727,0.024052455976349307,0.004989974480495707,0.02143581902713171,0.3738399026071555
2024-10-27,-0.0004713226736937,0.01655210202873114,0.0314637482900136,0.0001294610108395,-0.0101064529943718,0.009569451016150587,0.0285714285714285,0.001148003464193,-0.0090453329065811,0.004721762566904708,0.1399730820995962,0.0013931890798346,-0.0038642361236632117,-0.038227588476926755,-0.003342490842490775,0.008537651845441363,0.09596076793366493
2024-11-03,-0.0010088848228184,0.0027322421368731753,0.0231923601637107,0.0002077749595086,-0.0034039266253489,0.07342746855481774,0.079646017699115,0.0163945229513027,-0.0035489380466445,-0.004721762566904708,0.1487491548343475,0.0152992210039344,0.006871672175326582,0.08833887309801725,0.04176148335440372,-0.003128591669646852,-0.6395713156010068
2024-11-10,0.000701760281986,-0.010974047031976575,0.0193103448275862,0.0003344519545023,0.0025777891798245,-0.08299691957096833,0.0192307692307692,0.0110503073568821,-0.0005983745690006,0.0013513515569991696,0.1512491559756921,0.0024401135448899,-0.0015072681940066501,-0.06110739991532199,-0.057649761742682104,0.008806614685269665,0.5502851306999297
2024-11-17,-0.0001507335984274,0.010974047031976575,0.0231923601637107,6.74504194515535e-05,0.0008760319031084,0.0,0.0288461538461538,0.0086556983108483,0.0009180725589482,-0.03015992818877411,0.1377870563674321,0.0001052686984497,-0.0012212447664299297,-0.018019475937338214,0.0,0.006576458852258493,-0.6521764667462584
2024-11-24,0.003882949400398,0.012203541280729091,0.0336927223719676,0.0001771287340326,0.0082412791897363,0.0,0.0048076923076923,0.0016301883610392,0.0011786010056281,0.011072777491257568,0.1465932553337921,0.0,0.00758614856789841,0.08531383414906912,0.0,6.513531622481805e-05,-0.010042333166190076
2024-12-01,0.0015641566684912,-0.014935783417602266,0.015047879616963,0.0036308289054147,-0.0025387551055393,0.009569451016150587,0.019047619047619,0.0174613352022809,-6.454463677200657e-05,-0.0006884681855412467,0.1432506887052341,0.0,0.0019505827780871843,0.012177314980402087,0.0016025641025640969,0.0017177341834789805,-0.14435128991219415
2024-12-08,0.0004002235174707,-0.005486982216258873,0.0137551581843191,7.964737288945756e-05,-0.0023341567840128,0.004750602758598177,0.0142180094786729,0.0055346240602074,-0.0007547658861126,-0.004832594838208415,0.1480968858131487,0.000706841946144,-0.0014018594866371803,-0.03724618346106823,-0.0015797788309637184,-0.003826246103691866,-0.5731466918318162
2024-12-15,0.0065614065279774,-0.013850636933899096,0.0251046025104602,0.0003153491590541,0.0018955704194375,0.004728141195945668,0.0141509433962264,0.0112944503090286,-0.0003288183950725,-0.007641579386967301,0.1478382147838214,0.0012613807003249,0.005492471113208608,-0.03217210638089618,0.0031521058749888198,0.003077027020505496,-0.20465221776625597
2024-12-22,0.0049101251975782,-0.01829748444157797,0.0255681818181818,0.010471193183176,0.0009413219650431,0.004705891037413146,0.0234741784037558,0.0011082946368183,-0.0007047281718667,-0.014752638475037827,0.1564048124557678,0.0003258539290253,0.002117804615189567,0.03919622480030327,-0.0015723270440251014,0.0002813089453284068,0.2796003636288269
2024-12-29,0.0032848718252147,-0.02153708514438346,0.0217706821480406,0.0005539158317797,0.0033617910362676,0.004683849312425714,0.02803738317757,0.000416803126102,0.0008143114586613,-0.0007079646313403742,0.1423512747875354,0.0002200371573968,-0.006500280379997392,-0.05296914170735256,-0.0015576323987538943,-0.0031902267291379904,-0.12906559687563757
2025-01-05,0.0062235048634052,-0.014620143454962431,0.0250368188512518,0.0,0.0035747122492813,-0.004683849312425714,0.0140845070422535,0.0011834344903918,0.0005740149971923,-0.020029281875572735,0.1387283236994219,0.0,0.002870694759432302,0.02426089763183903,0.00625246807950508,0.013570715092763974,0.5763357841130521
2025-01-12,0.0143923698487862,-0.013343415173684647,0.0432835820895522,0.0053537426234715,0.0030141865707016,-0.009434032233358813,0.0,0.0004173718144104,0.002856283597247,-0.0036192583843126513,0.1428571428571428,2.8676971283836394e-05,-0.021671465939814893,-0.32082957817686264,0.003204058474067184,0.00255902953887166,-0.5924342008743864
2025-01-19,0.0031435754681973,-0.024170360927812773,0.0244648318042813,0.0259868772871367,0.0058731366579346,-0.019139340210697853,0.0241545893719806,0.0029987460166793,0.0010432435881712,0.006505263273448136,0.1635446685878962,0.0031699337448611,0.010119129125017112,0.07891733990597594,0.006593859468369989,0.006069845542336361,0.13938910750595923
2025-01-26,0.0048167891131284,-0.015408625352844929,0.0341614906832298,0.0002611337844644,0.0071239709467199,0.0,0.0048309178743961,0.007767916601475,0.0021810252077579,-0.03818378697015934,0.1347305389221557,0.0,0.01220867285885241,0.037727695785134685,0.0,0.011039879894389815,0.4035833232670143
2025-02-02,-0.0018015039676933,-0.029947076367952796,0.0048,0.0028055780129196,-0.007777659513259,-0.004842624475787538,0.0097087378640776,0.0147729836522372,-0.0067262015941708,0.024400471191857953,0.1380569758948137,0.0,-0.0024472049689441278,-0.03539130434782578,0.0016884761502743983,-0.00828328733329542,-0.26821557761030945
2025-02-09,0.0082839848071901,-0.022654690564805513,0.0458265139116202,0.0001773796871722,-0.0313472620826506,0.009661910911736626,0.0144230769230769,0.0140832090393985,0.0020289918499013,-0.01175619711766096,0.1485587583148558,0.008915569704412,-0.0033649754500819085,-0.02610801963993481,0.001446975354742308,0.019419551390546852,0.004599793657153128
2025-02-16,0.0134440595695642,-0.014839513862774822,0.0564784053156146,0.0064508988715896,0.0063149699298609,0.0,0.0192307692307692,0.026179505581771,0.0017050735242793,0.03700095641496848,0.1858974358974359,8.592517062311344e-05,-0.01755196807151277,-0.1384501198949497,0.0,0.006149676881384125,0.7260882748687578
2025-02-23,0.0062311388894191,-0.07769220538153654,0.059245960502693,0.0149848571862025,-0.0040326591973355,0.014320053774748764,0.0142180094786729,0.011812798971122,-0.0003172724760378,-0.004998225328794348,0.1317108088761632,0.0002463553137115,-0.029840686639985237,-0.35361780301448675,-0.004989974480495707,0.004866961559874983,0.03889592472269854
2025-03-02,0.0049706103431083,-0.010830430774369404,0.1179673321234119,0.0001303816785163,-0.0031555589717701,-0.009523881511255716,0.0143540669856459,0.0095423446902027,0.0016779447564465,0.03723647615765824,0.16,0.0,0.03025672272056351,0.4092249443642526,0.0033107326696750206,0.004811788808530615,0.548342507343321
2025-03-09,0.002176969251147,-0.1675491750272693,0.075107296137339,0.0003476712219296,0.0045714507174144,0.004773278752657539,0.0142857142857142,0.0060440475050804,-0.005428682522524,-0.01598921793778363,0.1548703573931324,0.0,-0.04846046594954151,-0.04622496748011784,0.0030986557302347117,-0.011418698499383817,-0.6490829567696892
2025-03-16,-0.0068990217167367,0.11921262846597802,0.1847619047619047,0.0001276970192192,-0.00149426247652,0.004750602758598177,0.0142180094786729,0.001951046002893,0.0006540630527124,-0.009859234792308769,0.1316348195329087,0.0063508839753287,0.011056611485796008,0.7174616799509526,0.007808621078763178,0.00819103419989875,0.12159192521540163
2025-03-23,-0.0071704500308572,0.06096069978968721,0.0931899641577061,0.0036787254757499,-0.0118113690815318,-0.009523881511255716,0.0047846889952153,0.000866833676667,0.0049633332021503,0.018928009885518904,0.1555555555555555,0.0,0.01530977982590881,0.32291858678955165,0.003446790176648007,0.00011942675159237748,-0.10023885350318551
2025-03-30,-0.0048270820339037,0.012466768765130531,0.0761061946902654,0.0069353639684166,-0.0065214907917145,0.009523881511255716,0.0094786729857819,0.0043684956900027,0.0063641855998635,-0.02389432019943616,0.1486486486486486,0.0065002085289798,-0.002077584292828394,0.2615567608716365,-0.003446790176648007,-0.0073425399083294485,-0.37006282598388296
2025-04-06,-0.0053854799725262,0.0517356743991888,0.0672268907563025,0.0071621914861261,-0.0026173372412712,0.04630456804168581,0.0542986425339366,0.0049787180946996,0.0012197404254027,-0.044354780334670885,0.1568773234200743,0.0041407926660319,0.009176768052353679,0.1993901985572979,0.01537603740001292,0.02606672412972555,0.8615281295774402
2025-04-13,-0.0024804948533599,0.011696039763190669,0.0315614617940199,0.0096426135594329,-0.0065552315716644,0.02678731596365047,0.0308370044052863,0.0064289877334697,0.0004878205051008,0.027137712291676053,0.1266280752532561,0.0,0.006273206957201516,0.054074653117060834,-0.009926844339904706,0.004329160367766094,-0.11404731034705407
2025-04-20,-0.0054135252493549,0.04546237407675768,0.0603174603174603,0.0055354038531687,0.0040574672377497,0.013129291441792645,0.0217391304347826,0.0137195128614511,0.0078219437899619,0.026420672832426995,0.1719520789288231,9.401189736468751e-05,-0.008047249907714993,0.18205980066445093,-0.004769201302432524,-0.0008296541968672022,0.32882760224327967
2025-04-27,-0.0022264476968281,0.026626475115322457,0.0834621329211746,0.0110671592004956,-0.0108104025483668,-0.017544309650909362,0.0,0.0261231215818753,-0.0001854003295579,0.0035174148118786164,0.1474719101123595,0.0118855210069259,-0.029054733691518897,-0.008103334069330614,0.006387071950750334,0.01344266416450901,-0.10423248687554931
2025-05-04,-0.0053462800946931,0.007698267425752192,0.0460122699386503,0.0035424666485237,-0.0102011503601028,-0.004434597067866086,0.0133333333333333,0.0149322728410341,-0.0011539193612034,-0.024166065847183837,0.1402877697841726,0.0,-0.003295056940480323,0.09811209831122447,0.0016322517207472687,-0.0015186727022876712,-0.29628768894996327
2025-05-11,-0.0055194324887767,0.006116227017435527,0.0304878048780487,0.0110805209295388,0.0037961117775164,-0.00892863074430128,0.0,0.0251210796983611,-0.0004316881100637,-0.021819047394640023,0.1830882352941176,0.0002055005658494,-0.008697441268891215,-0.018928624869072763,0.003308420528151501,-0.008453237410071979,-0.01283326280152508
2025-05-18,-0.0059239799437151,0.0,0.0182926829268292,0.0147414999982347,-0.0033832824737128,0.0,0.0044843049327354,0.0396627628524051,-0.0007178035476498,-0.0007355645789539622,0.144223693892568,0.0003348943357837,0.0015243902439024404,0.08231707317073322,0.0,0.008517292126563714,0.2787873869194435
2025-05-25,-0.0025309945292353,0.02855190192844148,0.0607407407407407,0.0121632257937847,0.0053377508454997,0.004474280394920704,0.0089285714285714,0.0058961503020578,0.002735418540689,0.011704595949527885,0.1512727272727272,0.0002695627695397,-0.019207317073170693,-0.19583107497741636,-0.0016615951313260768,0.009937253327981788,0.25424469864205435
2025-06-01,-0.0077171445600563,0.01762160134981894,0.0378457059679767,0.0088959814506628,-0.0078431220351211,0.0,0.0133928571428571,0.0109156004616837,-0.0005413270678841,0.0014534886279831127,0.1394335511982571,0.0001841751558542,-0.006986899563318827,-0.08102215752870734,0.0,-0.011028982636825724,-0.39129279725358046
2025-06-08,-0.0053133153242719,0.0014545457109944593,0.0174418604651162,0.0155454578577689,0.0021495923039961,0.004454350349380576,0.0177777777777777,0.0164798101773975,-0.0002178170964836,0.0,0.1358024691358024,0.0006851974778729,-0.002024728343658022,-0.021643647811517397,0.0027976190476189933,0.004357298474945481,0.4328249818445933
2025-06-15,-0.0038372718501978,0.0370941244062406,0.0588235294117647,0.0108791240787331,-0.0004283439080503,-0.004454350349380576,0.0089285714285714,0.0017199490230481,0.0001793596881484,0.009396527396082988,0.1424460431654676,6.102493679804866e-05,-0.015638232037000765,-0.017645430265128326,-0.007261904761904803,-0.008365595105614854,-0.7588533095092558
2025-06-22,-0.0059030993269302,-0.015526070528919078,0.0056899004267425,0.0074736045058725,0.0005061199882653,-0.013483350337287092,0.0,0.0063976715999372,0.0038647434324774,-0.0014398850579873113,0.1534582132564841,0.0,0.005873188535727214,0.058843452032304455,-0.004080478345184213,-0.006371156676963863,0.22721580660542884
2025-07-27,-0.0061411295405854,0.022100347000665543,0.0368852459016393,0.0008826125903951,-0.0011554420168274,0.03540192705091627,0.0434782608695652,0.0002834140594307,0.00248343726871,0.018882187721329657,0.2625899280575539,0.0,-0.0012898006532954809,-0.07752541441523952,0.009048178613396074,-0.005558134137851001,-0.5256672081689473
2025-08-03,-0.0022407593890201,-0.008230499136515412,0.0220385674931129,0.0098530699581615,0.0059487708281192,-0.03540192705091627,0.0045045045045045,0.0009315395154203,0.0031725197452511,-0.007220247973487304,0.144927536231884,0.0,-0.0010725737253308165,-0.00955155128031393,0.01347434390912644,0.007965801272025841,0.40607861536857826
2025-08-10,-0.0044295719276501,0.002751033371890088,0.0206043956043956,0.0036501620945794,-0.0028889125120633,0.004494389587839542,0.0224215246636771,0.0196420669315724,-0.0014233393969688,0.0021715535135085062,0.1496746203904555,0.0,0.004480368116731692,0.033421124330216045,0.011715751626065585,0.005190354930994401,-0.18606998019429
2025-08-17,0.0007526303883068,-0.013831479148461945,0.022284122562674,0.0088915465416476,0.0002187393438674,-0.004494389587839542,0.0045045045045045,0.0096836536225324,0.002232351695973,-0.01310062404569834,0.1641025641025641,7.583057051130382e-05,-0.003152836021916794,-0.014371422449416471,-0.002706742617056501,0.008808689502832645,0.8678823707023327
2025-08-24,-0.0020857821606559,0.022039459566291164,0.0340599455040872,0.0012530500365532,-0.0002500905964885,-0.0045146803545268455,0.004524886877828,0.0008679528694166,0.0002951044194368,-0.006615239118719529,0.1504424778761062,6.25801808773474e-05,0.0014610673001753116,0.11762920009411637,0.001793648852472296,-0.0062011734578106825,-0.8361794547635313
2025-08-31,-0.0038367970136984,0.008141157583700043,0.0229729729729729,0.0017050011802908,-0.0039610148709063,0.022372297754533754,0.0309734513274336,0.0044981331989659,-0.0001767809124768,0.010271550321830247,0.1430656934306569,1.862396814367173e-05,-0.0057183886884158985,-0.09436261874954077,-0.008809514275417374,0.007583489438666824,0.44082638933746665
2025-09-07,-0.0017175809401186,0.0013504390978713587,0.020242914979757,0.0063992153085612,-0.0004947206300789,0.004415018209116717,0.013215859030837,0.0039649601090143,0.0015747181974416,0.006547858971130971,0.1472081218274111,0.0,0.00490389174599698,0.04470036838457858,-0.0017153327355658443,0.011164866109473093,0.4477284396288468
2025-09-14,-0.00110595469092,-0.0067705065672099,0.0244565217391304,0.001518665165535,0.0058108996112957,0.008771986072837024,0.0174672489082969,0.0015782346689445,0.0012199288825931,-0.004360472025330964,0.14639475600874,0.0,-0.002913586223082798,0.021207387197089034,0.0009810899717215271,0.004954665418801629,-0.11720707078976034
2025-09-21,-0.000590324582589,0.0027137058715958062,0.0230352303523035,0.0010229781788453,-0.0030774549139781,0.004357305368955622,0.0347826086956521,0.0057464728119001,0.0035439891293299,-0.02582216507979762,0.1420029895366218,0.0,-0.00641790385295149,-0.017460527866147046,0.0026580596164799686,0.006245257403893367,-0.09180359637118585
2025-09-28,-0.0010218429999708,-0.006798122713821186,0.0163710777626193,0.0013453697336291,-0.0049420859476075,-0.013129291441792645,0.0088105726872246,0.0021553633124531,0.0157797648599734,0.018512191008359657,0.1518708730741012,5.166204417550446e-05,0.012017657693630113,0.04314784621243106,0.005171423099023131,-0.01769978954802731,-0.5607135846254963
2025-10-05,-0.0026937063237255,0.006798122713821186,0.0203252032520325,0.00105147157279,0.008551205899152,-0.004415018209116717,0.0044247787610619,0.0064886838307902,0.0365150507268129,-0.02075686086218287,0.1573033707865168,0.031140517268716,-0.007952617043223698,-0.1014134288682591,0.0017543175704650693,0.013156701591829023,0.1314329208811813
2025-10-12,-0.001363887671541,-0.015017347066953235,0.0096286107290233,0.0044397993918456,0.0001919844131746,0.008810629682154847,0.0087719298245614,0.0197439798201166,0.0066732034878138,-0.02502974806583591,0.1075268817204301,0.0783845289209832,-0.0027174824705605283,0.05301141044422941,-0.003493246390312066,-0.0022005902759799634,0.09358463211308532
2025-10-19,0.0052167453415838,0.010944021679317295,0.0217687074829931,0.0009308514821668,0.0010841086180463,0.0,0.0087719298245614,0.0006691062420474,0.0574105724270351,-0.03517361417826681,0.1344470962609387,0.0,0.00148967427411123,0.0063105297139482985,0.004385964912280771,-0.009768338777500385,0.7100623604588492
2025-10-26,-0.0009011122464342,0.00407332538763594,0.021680216802168,0.0094714881492201,0.0023883462404974,0.013072081567352178,0.0389610389610389,0.0008362051977233,0.1048999976084113,-0.08549376152220223,0.1655112651646447,0.1157137815069155,0.0012278081964492982,-0.01731652010397866,-0.0051834130781499566,-0.023627822840274648,0.8790992280318619
2025-11-02,-0.0020940157829115,-0.020534602441707683,0.0235131396957123,0.0015395507900222,0.0046852097730056,-0.013072081567352178,0.0087719298245614,0.0002464087389499,0.1500001914677821,-0.07091350650628225,0.2548837209302325,0.2172188906407726,-0.011773437236447026,-0.017097909568304814,0.0007974481658691857,0.014682197412438036,0.4052670186610783
2025-11-09,0.005944401116157,0.005517255374754448,0.0288858321870701,0.0050160411006938,0.0123013432484525,0.008733679968754515,0.0260869565217391,0.0031520650154241,0.0409880919562347,0.022080013841858204,0.183803457688808,0.2773704694511369,-0.0019481717815688637,-0.04067189096326018,-0.003432494279176135,0.017407791438305398,-0.006453223861015545
2025-11-16,0.0044040546796509,0.013661414655817161,0.0271370420624151,0.010663211472055,0.0037750877789406,0.004338401598597663,0.0259740259740259,0.0230176790417413,0.0964372458127221,-0.04561051125205218,0.1742857142857143,0.0782098278333975,0.0047200536021904105,0.045434948553465304,0.006964050442311243,0.002104943888383448,-0.6490506521079737
